Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Ермишинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371					
		0.27%	0.0%	0.48%	0.64%	0.68%	0.12%	0.0%	0.0%	0.0%	0.74%	0.58%	0.91%	0.0%	0.0%	2.72%	0.75%	0.55%	0.0%	1.20%	0.0%	0.98%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	4	1	1	0	7	3	1	2	0	0	1	0	1	1	1	0	0	0	1	0	1					
		0.43%	0.99%	0.48%	0.64%	0.0%	0.88%	0.37%	0.14%	0.62%	0.0%	0.0%	0.30%	0.0%	0.31%	0.90%	0.75%	0.0%	0.0%	0.0%	0.38%	0.0%	0.64%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	0	6	3	2	0	1	2	0	1	2	0	0	0	1	0	1	1	0					
		0.36%	0.0%	0.0%	0.64%	0.0%	0.75%	0.37%	0.29%	0.0%	0.74%	1.16%	0.0%	0.43%	0.63%	0.0%	0.0%	0.0%	1.61%	0.0%	0.38%	0.98%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	0	0	0	2	1	3	0	2	0	0	3	2	0	0	1	0	0	0	1	2					
		0.31%	0.24%	0.0%	0.0%	0.0%	0.25%	0.12%	0.44%	0.0%	1.48%	0.0%	0.0%	1.29%	0.63%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.98%	1.29%					
27	"10. ""Аграрная партия России"""	1233	156	72	40	26	91	130	102	40	35	26	83	19	105	11	34	76	27	1	76	47	36					
		21.44%	38.61%	34.95%	25.64%	17.93%	11.50%	16.37%	15.22%	12.5%	25.92%	15.11%	25.30%	8.22%	33.33%	10.0%	25.56%	42.45%	43.54%	1.20%	29.45%	46.07%	23.22%					
28	"11. ""Истинные патриоты России"""	5	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.08%	0.24%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.38%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	5	5	4	3	5	6	6	4	1	0	3	4	4	0	4	3	0	0	1	0	0					
		1.00%	1.23%	2.42%	2.56%	2.06%	0.63%	0.75%	0.89%	1.25%	0.74%	0.0%	0.91%	1.73%	1.26%	0.0%	3.00%	1.67%	0.0%	0.0%	0.38%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	16	1	1	1	0	1	0	1	0	1	0	4	0	1	0	0	3	1	0	1	0	0					
		0.27%	0.24%	0.48%	0.64%	0.0%	0.12%	0.0%	0.14%	0.0%	0.74%	0.0%	1.21%	0.0%	0.31%	0.0%	0.0%	1.67%	1.61%	0.0%	0.38%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	2	0	0	2	3	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0					
		0.20%	0.0%	0.97%	0.0%	0.0%	0.25%	0.37%	0.0%	0.0%	0.0%	0.58%	0.30%	0.43%	0.31%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	1	0	0	0	0	1	2	1	0	0	0	0	1	0	2	0	0	0	1	0	0					
		0.15%	0.24%	0.0%	0.0%	0.0%	0.0%	0.12%	0.29%	0.31%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.50%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	225	7	1	5	11	49	38	30	32	1	5	12	8	5	1	6	2	2	0	5	2	3					
		3.91%	1.73%	0.48%	3.20%	7.58%	6.19%	4.78%	4.47%	10.0%	0.74%	2.90%	3.65%	3.46%	1.58%	0.90%	4.51%	1.11%	3.22%	0.0%	1.93%	1.96%	1.93%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	14	1	2	0	1	1	0	0	2	0	0	1	0	0	2	1	2	0	0	1	0	0					
		0.24%	0.24%	0.97%	0.0%	0.68%	0.12%	0.0%	0.0%	0.62%	0.0%	0.0%	0.30%	0.0%	0.0%	1.81%	0.75%	1.11%	0.0%	0.0%	0.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	562	22	10	16	22	97	101	57	35	10	7	40	10	25	16	9	21	4	5	29	9	17					
		9.77%	5.44%	4.85%	10.25%	15.17%	12.26%	12.72%	8.50%	10.93%	7.40%	4.06%	12.19%	4.32%	7.93%	14.54%	6.76%	11.73%	6.45%	6.02%	11.24%	8.82%	10.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	96	1	2	1	1	26	20	16	5	0	1	7	2	3	1	3	3	0	0	2	0	2					
		1.66%	0.24%	0.97%	0.64%	0.68%	3.28%	2.51%	2.38%	1.56%	0.0%	0.58%	2.13%	0.86%	0.95%	0.90%	2.25%	1.67%	0.0%	0.0%	0.77%	0.0%	1.29%					
37	"20. ""Политическая партия ""Единая Россия"""	1623	69	60	42	48	284	246	214	85	34	37	69	71	92	38	32	23	13	37	58	30	41					
		28.23%	17.07%	29.12%	26.92%	33.10%	35.90%	30.98%	31.94%	26.56%	25.18%	21.51%	21.03%	30.73%	29.20%	34.54%	24.06%	12.84%	20.96%	44.57%	22.48%	29.41%	26.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	2	2	2	1	1	0	1	0	2	2	2	0	3	0	0	0	0	0	2					
		0.34%	0.0%	0.0%	1.28%	1.37%	0.25%	0.12%	0.14%	0.0%	0.74%	0.0%	0.60%	0.86%	0.63%	0.0%	2.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%					
39	"22. ""Развитие предпринимательства"""	17	2	2	0	1	3	2	2	0	1	1	0	1	0	0	0	0	0	0	0	0	2					
		0.29%	0.49%	0.97%	0.0%	0.68%	0.37%	0.25%	0.29%	0.0%	0.74%	0.58%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	744	46	14	13	11	74	93	117	60	21	40	37	46	38	7	20	18	4	20	39	3	23					
		12.94%	11.38%	6.79%	8.33%	7.58%	9.35%	11.71%	17.46%	18.75%	15.55%	23.25%	11.28%	19.91%	12.06%	6.36%	15.03%	10.05%	6.45%	24.09%	15.11%	2.94%	14.83%					
																												
41	Против всех	173	13	13	9	6	25	26	21	9	2	4	9	4	7	4	3	8	1	2	0	1	6					
		3.00%	3.21%	6.31%	5.76%	4.13%	3.16%	3.27%	3.13%	2.81%	1.48%	2.32%	2.74%	1.73%	2.22%	3.63%	2.25%	4.46%	1.61%	2.40%	0.0%	0.98%	3.87%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
