Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Ижморская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214					
		4.50%	4.17%	2.20%	4.27%	2.84%	3.77%	5.65%	1.02%	4.30%	3.94%	4.53%	11.24%	5.23%	1.72%	0.98%	1.59%	1.94%	5.08%	5.56%	0.00%	4.62%	3.58%	6.52%	1.33%	7.09%	6.78%	4.17%	3.23%	5.81%	3.98%	5.51%	5.77%	2.70%	7.56%	1.02%					
20	. Миронов Сергей Михайлович	72	1	2	4	0	4	2	2	2	0	1	1	3	1	1	0	1	0	1	0	0	6	2	0	5	1	1	0	7	5	9	6	2	2	0					
		0.65%	0.28%	2.20%	1.14%	0.00%	0.79%	1.13%	2.04%	0.30%	0.00%	0.28%	0.37%	0.68%	0.34%	0.98%	0.00%	0.65%	0.00%	0.33%	0.00%	0.00%	1.34%	1.09%	0.00%	0.87%	1.69%	1.39%	0.00%	0.90%	0.57%	1.21%	0.77%	0.30%	0.89%	0.00%					
21	. Путин Владимир Владимирович	8647	300	82	272	235	390	149	85	558	111	266	180	351	232	65	449	128	51	219	58	50	312	135	62	391	47	43	215	593	701	510	617	535	166	89					
		77.87%	83.33%	90.11%	77.49%	83.33%	77.38%	84.18%	86.73%	82.79%	87.40%	75.35%	67.42%	79.77%	79.73%	63.73%	89.09%	82.58%	86.44%	71.57%	85.29%	76.92%	69.80%	73.37%	82.67%	67.65%	79.66%	59.72%	86.69%	76.52%	79.75%	68.55%	79.10%	80.21%	73.78%	90.82%					
22	. Хакамада Ирина Муцуовна	111	3	0	6	2	1	0	1	10	0	4	2	4	2	2	0	0	0	3	1	0	12	3	0	6	1	1	3	2	9	11	9	10	3	0					
		1.00%	0.83%	0.00%	1.71%	0.71%	0.20%	0.00%	1.02%	1.48%	0.00%	1.13%	0.75%	0.91%	0.69%	1.96%	0.00%	0.00%	0.00%	0.98%	1.47%	0.00%	2.68%	1.63%	0.00%	1.04%	1.69%	1.39%	1.21%	0.26%	1.02%	1.48%	1.15%	1.50%	1.33%	0.00%					
23	. Харитонов Николай Михайлович	1200	32	4	38	32	66	12	7	59	10	21	48	41	43	30	5	16	4	51	4	8	65	13	8	86	3	21	12	91	85	120	67	75	17	6					
		10.81%	8.89%	4.40%	10.83%	11.35%	13.10%	6.78%	7.14%	8.75%	7.87%	5.95%	17.98%	9.32%	14.78%	29.41%	0.99%	10.32%	6.78%	16.67%	5.88%	12.31%	14.54%	7.07%	10.67%	14.88%	5.08%	29.17%	4.84%	11.74%	9.67%	16.13%	8.59%	11.24%	7.56%	6.12%					
																																									
24	Против всех	221	7	0	10	1	4	1	0	6	1	8	1	9	4	1	11	3	1	7	1	0	5	6	1	17	3	0	6	12	23	31	17	14	8	2					
		1.99%	1.94%	0.00%	2.85%	0.35%	0.79%	0.56%	0.00%	0.89%	0.79%	2.27%	0.37%	2.05%	1.37%	0.98%	2.18%	1.94%	1.69%	2.29%	1.47%	0.00%	1.12%	3.26%	1.33%	2.94%	5.08%	0.00%	2.42%	1.55%	2.62%	4.17%	2.18%	2.10%	3.56%	2.04%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
