Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    район Щукино																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2971	УИК №2972	УИК №2973	УИК №2974	УИК №2975	УИК №2976	УИК №2977	УИК №2978	УИК №2979	УИК №2980	УИК №2981	УИК №2982	УИК №2983	УИК №2984	УИК №2985	УИК №2986	УИК №2987	УИК №2988	УИК №2989	УИК №2990	УИК №2991	УИК №2992	УИК №2993	УИК №2994	УИК №2995	УИК №2996	УИК №2997	УИК №2998	УИК №2999	УИК №3390	УИК №3391	УИК №3392	УИК №3393	УИК №3394	УИК №3395	УИК №3396	УИК №3397	УИК №3398					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1535	50	50	50	70	50	50	50	70	40	70	50	50	50	60	40	30	70	50	50	50	50	50	50	50	50	80	50	50	50	0	0	0	0	0	0	0	0	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1156	33	45	37	63	44	34	45	43	37	49	40	36	43	50	32	4	52	42	37	33	35	45	36	31	32	52	48	45	30	0	0	0	0	0	0	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1266	43	28	31	26	46	36	22	49	0	26	27	27	37	20	62	0	39	40	53	15	44	33	23	34	30	35	29	22	40	48	109	15	33	79	23	17	21	4					
14	Число погашенных неиспользованных открепительных удостоверений	379	17	5	13	7	6	16	5	27	3	21	10	14	7	10	8	26	18	8	13	17	15	5	14	19	18	28	2	5	20	0	0	0	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	69	2	3	1	3	3	1	2	2	1	3	6	3	4	2	1	2	2	2	5	1	2	1	5	1	4	3	0	3	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6794	233	210	200	168	298	248	262	225	167	223	211	214	142	324	170	99	297	258	229	196	204	214	249	151	192	178	193	214	220	72	167	25	43	41	35	32	15	175					
		14.44%	19.88%	14.32%	13.61%	9.65%	16.00%	13.79%	16.16%	18.29%	11.31%	12.95%	13.81%	12.85%	7.35%	22.59%	14.87%	5.94%	22.18%	21.15%	16.63%	14.04%	14.86%	14.31%	16.88%	19.33%	15.46%	18.82%	10.32%	10.05%	15.92%	14.29%	16.50%	12.56%	18.94%	17.52%	13.01%	26.45%	14.42%	12.38%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4353	112	128	113	158	121	121	139	111	98	147	136	154	159	118	125	202	168	161	125	103	129	104	97	96	155	104	134	129	139	87	116	30	14	31	29	21	14	225					
		9.25%	9.56%	8.73%	7.69%	9.08%	6.50%	6.73%	8.57%	9.02%	6.64%	8.54%	8.90%	9.25%	8.23%	8.23%	10.94%	12.12%	12.55%	13.20%	9.08%	7.38%	9.40%	6.96%	6.58%	12.29%	12.48%	10.99%	7.16%	6.06%	10.06%	17.26%	11.46%	15.08%	6.17%	13.25%	10.78%	17.36%	13.46%	15.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	660	13	15	17	25	14	28	28	18	21	33	28	13	11	29	12	13	25	16	14	25	8	25	20	17	31	19	22	20	22	13	16	2	8	6	9	1	2	21					
		1.40%	1.11%	1.02%	1.16%	1.44%	0.75%	1.56%	1.73%	1.46%	1.42%	1.92%	1.83%	0.78%	0.57%	2.02%	1.05%	0.78%	1.87%	1.31%	1.02%	1.79%	0.58%	1.67%	1.36%	2.18%	2.50%	2.01%	1.18%	0.94%	1.59%	2.58%	1.58%	1.01%	3.52%	2.56%	3.35%	0.83%	1.92%	1.49%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9206	297	270	246	282	333	256	390	298	288	292	326	183	221	393	252	175	310	303	282	226	231	289	296	227	405	292	360	284	275	141	189	71	56	47	97	26	11	286					
		19.57%	25.34%	18.42%	16.73%	16.20%	17.88%	14.24%	24.06%	24.23%	19.51%	16.96%	21.34%	10.99%	11.44%	27.41%	22.05%	10.50%	23.15%	24.84%	20.48%	16.19%	16.82%	19.33%	20.07%	29.07%	32.61%	30.87%	19.24%	13.33%	19.90%	27.98%	18.68%	35.68%	24.67%	20.09%	36.06%	21.49%	10.58%	20.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5637	259	194	187	162	234	153	251	191	183	155	240	130	210	280	127	31	215	178	214	190	216	174	222	113	153	156	161	211	240	30	94	6	20	16	9	3	5	24					
		11.98%	22.10%	13.23%	12.72%	9.30%	12.57%	8.51%	15.48%	15.53%	12.40%	9.00%	15.71%	7.81%	10.87%	19.53%	11.11%	1.86%	16.06%	14.59%	15.54%	13.61%	15.73%	11.64%	15.05%	14.47%	12.32%	16.49%	8.61%	9.91%	17.37%	5.95%	9.29%	3.02%	8.81%	6.84%	3.35%	2.48%	4.81%	1.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19157	219	619	676	892	817	906	519	330	675	830	551	939	1153	237	424	1113	269	269	477	617	552	657	559	160	272	178	954	1225	455	156	398	60	75	83	86	35	54	666					
		40.73%	18.69%	42.22%	45.99%	51.23%	43.88%	50.39%	32.02%	26.83%	45.73%	48.20%	36.06%	56.40%	59.68%	16.53%	37.10%	66.77%	20.09%	22.05%	34.64%	44.20%	40.20%	43.95%	37.90%	20.49%	21.90%	18.82%	50.99%	57.51%	32.92%	30.95%	39.33%	30.15%	33.04%	35.47%	31.97%	28.93%	51.92%	47.10%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	435	18	14	12	15	14	9	12	26	10	16	14	8	18	22	6	8	27	16	12	18	13	8	14	6	11	9	17	8	19	2	7	2	6	4	4	2	0	8					
		0.92%	1.54%	0.95%	0.82%	0.86%	0.75%	0.50%	0.74%	2.11%	0.68%	0.93%	0.92%	0.48%	0.93%	1.53%	0.52%	0.48%	2.02%	1.31%	0.87%	1.29%	0.95%	0.54%	0.95%	0.77%	0.89%	0.95%	0.91%	0.38%	1.37%	0.40%	0.69%	1.01%	2.64%	1.71%	1.49%	1.65%	0.00%	0.57%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
