Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Благовещенская городская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	840	30	10	16	23	22	39	4	34	18	38	30	31	62	66	79	92	49	56	1	4	7	1	5	6	2	9	4	1	1	3	15	3	1	7	5	3	1	2	7	2	9	23	7	12					
		3.41%	4.31%	3.08%	2.77%	2.96%	3.07%	5.93%	2.83%	5.44%	3.12%	2.80%	5.17%	5.14%	4.43%	5.53%	6.11%	5.13%	4.16%	3.74%	0.28%	2.0%	1.25%	0.43%	1.83%	1.64%	1.39%	3.13%	2.73%	0.37%	0.63%	4.76%	1.68%	1.54%	0.84%	2.07%	1.70%	1.38%	0.32%	1.32%	1.70%	1.03%	2.93%	1.86%	1.25%	3.13%					
22	"5. ""За Русь Святую"""	203	5	0	2	7	8	4	0	7	4	4	15	3	8	18	6	9	9	8	2	2	6	2	4	9	0	2	0	2	0	0	13	0	1	9	1	0	1	1	4	0	8	11	7	1					
		0.82%	0.71%	0.0%	0.34%	0.90%	1.11%	0.60%	0.0%	1.12%	0.69%	0.29%	2.58%	0.49%	0.57%	1.50%	0.46%	0.50%	0.76%	0.53%	0.57%	1.0%	1.07%	0.87%	1.46%	2.46%	0.0%	0.69%	0.0%	0.74%	0.0%	0.0%	1.46%	0.0%	0.84%	2.67%	0.34%	0.0%	0.32%	0.66%	0.97%	0.0%	2.60%	0.88%	1.25%	0.26%					
23	"6. ""Объединенная Российская партия ""Русь"""	100	4	1	5	6	4	1	1	1	1	7	4	4	3	2	5	4	6	4	4	0	2	3	1	0	0	0	0	0	0	0	1	3	0	0	3	0	1	1	5	1	1	8	3	0					
		0.40%	0.57%	0.30%	0.86%	0.77%	0.55%	0.15%	0.70%	0.16%	0.17%	0.51%	0.68%	0.66%	0.21%	0.16%	0.38%	0.22%	0.50%	0.26%	1.14%	0.0%	0.35%	1.31%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	1.54%	0.0%	0.0%	1.02%	0.0%	0.32%	0.66%	1.21%	0.51%	0.32%	0.64%	0.53%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	221	7	7	9	4	8	4	3	5	12	8	6	4	17	11	15	16	11	20	2	1	2	4	1	2	1	2	1	0	0	0	13	2	0	0	0	0	4	2	3	0	1	8	3	2					
		0.89%	1.00%	2.16%	1.55%	0.51%	1.11%	0.60%	2.12%	0.8%	2.08%	0.59%	1.03%	0.66%	1.21%	0.92%	1.16%	0.89%	0.93%	1.33%	0.57%	0.5%	0.35%	1.75%	0.36%	0.54%	0.69%	0.69%	0.68%	0.0%	0.0%	0.0%	1.46%	1.03%	0.0%	0.0%	0.0%	0.0%	1.29%	1.32%	0.72%	0.0%	0.32%	0.64%	0.53%	0.52%					
25	"8. ""Народно-республиканская партия России"""	107	3	1	5	3	4	3	0	1	1	7	4	3	2	0	7	1	5	6	1	1	3	2	1	3	0	3	1	1	1	0	4	2	2	4	1	1	3	1	6	0	0	4	3	3					
		0.43%	0.43%	0.30%	0.86%	0.38%	0.55%	0.45%	0.0%	0.16%	0.17%	0.51%	0.68%	0.49%	0.14%	0.0%	0.54%	0.05%	0.42%	0.40%	0.28%	0.5%	0.53%	0.87%	0.36%	0.82%	0.0%	1.04%	0.68%	0.37%	0.63%	0.0%	0.44%	1.03%	1.69%	1.18%	0.34%	0.46%	0.96%	0.66%	1.45%	0.0%	0.0%	0.32%	0.53%	0.78%					
26	"9. ""Российская экологическая партия ""Зеленые"""	105	4	1	4	3	4	2	2	0	1	6	3	4	8	9	6	9	5	10	0	0	1	2	1	0	0	0	0	1	1	0	3	0	0	0	3	0	0	0	3	0	1	2	1	5					
		0.42%	0.57%	0.30%	0.69%	0.38%	0.55%	0.30%	1.41%	0.0%	0.17%	0.44%	0.51%	0.66%	0.57%	0.75%	0.46%	0.50%	0.42%	0.66%	0.0%	0.0%	0.17%	0.87%	0.36%	0.0%	0.0%	0.0%	0.0%	0.37%	0.63%	0.0%	0.33%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.72%	0.0%	0.32%	0.16%	0.17%	1.30%					
27	"10. ""Аграрная партия России"""	928	25	5	13	16	27	17	7	9	10	44	18	14	40	44	29	36	29	26	22	7	19	19	7	13	6	14	3	12	3	3	72	12	19	22	11	15	44	4	18	14	19	90	42	9					
		3.77%	3.59%	1.54%	2.25%	2.06%	3.77%	2.58%	4.96%	1.44%	1.73%	3.25%	3.10%	2.32%	2.86%	3.68%	2.24%	2.01%	2.46%	1.74%	6.32%	3.5%	3.41%	8.33%	2.56%	3.56%	4.19%	4.87%	2.05%	4.47%	1.91%	4.76%	8.09%	6.18%	16.10%	6.52%	3.74%	6.91%	14.19%	2.64%	4.37%	7.21%	6.18%	7.28%	7.51%	2.34%					
28	"11. ""Истинные патриоты России"""	50	0	1	0	3	0	0	0	0	3	1	0	3	5	3	5	3	3	2	0	0	0	3	1	0	2	1	0	0	0	0	2	2	1	2	1	1	0	0	1	0	0	0	1	0					
		0.20%	0.0%	0.30%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.52%	0.07%	0.0%	0.49%	0.35%	0.25%	0.38%	0.16%	0.25%	0.13%	0.0%	0.0%	0.0%	1.31%	0.36%	0.0%	1.39%	0.34%	0.0%	0.0%	0.0%	0.0%	0.22%	1.03%	0.84%	0.59%	0.34%	0.46%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	310	10	4	6	17	10	6	1	8	6	14	6	9	15	17	16	26	10	18	4	1	14	1	8	3	1	6	3	2	1	0	7	3	2	1	2	2	2	2	6	6	5	14	12	3					
		1.26%	1.43%	1.23%	1.03%	2.19%	1.39%	0.91%	0.70%	1.28%	1.04%	1.03%	1.03%	1.49%	1.07%	1.42%	1.23%	1.45%	0.84%	1.20%	1.14%	0.5%	2.51%	0.43%	2.93%	0.82%	0.69%	2.09%	2.05%	0.74%	0.63%	0.0%	0.78%	1.54%	1.69%	0.29%	0.68%	0.92%	0.64%	1.32%	1.45%	3.09%	1.62%	1.13%	2.14%	0.78%					
30	"13. ""Демократическая партия России"""	115	3	0	0	4	4	4	1	6	3	4	2	8	3	5	5	2	5	8	3	0	1	2	2	2	0	2	0	0	0	0	3	1	12	4	2	0	0	0	3	2	1	5	2	1					
		0.46%	0.43%	0.0%	0.0%	0.51%	0.55%	0.60%	0.70%	0.96%	0.52%	0.29%	0.34%	1.32%	0.21%	0.41%	0.38%	0.11%	0.42%	0.53%	0.86%	0.0%	0.17%	0.87%	0.73%	0.54%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.33%	0.51%	10.16%	1.18%	0.68%	0.0%	0.0%	0.0%	0.72%	1.03%	0.32%	0.40%	0.35%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	87	5	0	1	4	3	3	2	4	1	0	2	1	3	5	6	2	6	2	2	0	2	0	1	1	0	1	1	2	0	1	3	0	0	4	4	0	2	4	3	1	0	4	1	0					
		0.35%	0.71%	0.0%	0.17%	0.51%	0.41%	0.45%	1.41%	0.64%	0.17%	0.0%	0.34%	0.16%	0.21%	0.41%	0.46%	0.11%	0.50%	0.13%	0.57%	0.0%	0.35%	0.0%	0.36%	0.27%	0.0%	0.34%	0.68%	0.74%	0.0%	1.58%	0.33%	0.0%	0.0%	1.18%	1.36%	0.0%	0.64%	2.64%	0.72%	0.51%	0.0%	0.32%	0.17%	0.0%					
32	"15. ""Партия СЛОН"""	52	2	0	3	0	1	1	0	1	1	0	0	2	3	0	2	6	5	4	3	0	0	0	0	1	2	2	1	2	1	0	3	2	0	1	2	1	0	0	0	0	0	0	0	0					
		0.21%	0.28%	0.0%	0.51%	0.0%	0.13%	0.15%	0.0%	0.16%	0.17%	0.0%	0.0%	0.33%	0.21%	0.0%	0.15%	0.33%	0.42%	0.26%	0.86%	0.0%	0.0%	0.0%	0.0%	0.27%	1.39%	0.69%	0.68%	0.74%	0.63%	0.0%	0.33%	1.03%	0.0%	0.29%	0.68%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1787	67	21	33	68	49	63	11	54	46	103	38	42	128	116	118	211	106	168	19	1	28	5	7	11	5	9	8	9	4	4	59	12	1	16	10	14	9	6	18	9	24	12	26	19					
		7.26%	9.64%	6.48%	5.71%	8.77%	6.85%	9.58%	7.80%	8.64%	7.98%	7.61%	6.55%	6.96%	9.16%	9.72%	9.14%	11.78%	9.00%	11.24%	5.45%	0.5%	5.02%	2.19%	2.56%	3.01%	3.49%	3.13%	5.47%	3.35%	2.54%	6.34%	6.63%	6.18%	0.84%	4.74%	3.40%	6.45%	2.90%	3.97%	4.37%	4.63%	7.81%	0.97%	4.65%	4.96%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	135	6	2	3	7	2	4	1	3	4	11	3	3	5	2	7	5	8	2	0	1	0	1	1	3	2	12	1	1	2	1	4	4	2	2	5	0	1	1	2	0	2	4	3	2					
		0.54%	0.86%	0.61%	0.51%	0.90%	0.27%	0.60%	0.70%	0.48%	0.69%	0.81%	0.51%	0.49%	0.35%	0.16%	0.54%	0.27%	0.67%	0.13%	0.0%	0.5%	0.0%	0.43%	0.36%	0.82%	1.39%	4.18%	0.68%	0.37%	1.27%	1.58%	0.44%	2.06%	1.69%	0.59%	1.70%	0.0%	0.32%	0.66%	0.48%	0.0%	0.65%	0.32%	0.53%	0.52%					
35	"18. ""ЛДПР"""	3491	97	45	102	110	94	108	22	121	95	202	87	87	242	185	188	298	203	252	44	26	63	12	23	31	1	8	11	26	19	0	161	35	0	45	26	17	32	6	27	36	42	198	37	27					
		14.19%	13.95%	13.88%	17.67%	14.19%	13.14%	16.43%	15.60%	19.36%	16.49%	14.92%	15.0%	14.42%	17.32%	15.50%	14.56%	16.64%	17.24%	16.86%	12.64%	13.0%	11.31%	5.26%	8.42%	8.49%	0.69%	2.78%	7.53%	9.70%	12.10%	0.0%	18.11%	18.04%	0.0%	13.35%	8.84%	7.83%	10.32%	3.97%	6.56%	18.55%	13.68%	16.01%	6.61%	7.04%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	589	25	4	16	21	21	17	2	19	19	46	12	18	43	38	36	41	30	37	5	4	6	4	4	8	3	9	1	4	2	0	26	1	2	13	7	0	4	1	9	2	4	16	6	3					
		2.39%	3.59%	1.23%	2.77%	2.70%	2.93%	2.58%	1.41%	3.04%	3.29%	3.39%	2.06%	2.98%	3.07%	3.18%	2.78%	2.29%	2.54%	2.47%	1.43%	2.0%	1.07%	1.75%	1.46%	2.19%	2.09%	3.13%	0.68%	1.49%	1.27%	0.0%	2.92%	0.51%	1.69%	3.85%	2.38%	0.0%	1.29%	0.66%	2.18%	1.03%	1.30%	1.29%	1.07%	0.78%					
37	"20. ""Политическая партия ""Единая Россия"""	9172	215	116	213	274	266	196	44	197	184	526	193	187	431	377	438	573	401	560	138	87	304	112	141	205	69	95	55	146	91	28	293	60	44	123	135	113	120	83	172	64	103	539	274	187					
		37.28%	30.93%	35.80%	36.91%	35.35%	37.20%	29.83%	31.20%	31.52%	31.94%	38.87%	33.27%	31.01%	30.85%	31.60%	33.92%	32.01%	34.06%	37.48%	39.65%	43.5%	54.57%	49.12%	51.64%	56.16%	48.25%	33.10%	37.67%	54.47%	57.96%	44.44%	32.95%	30.92%	37.28%	36.49%	45.91%	52.07%	38.70%	54.96%	41.84%	32.98%	33.55%	43.60%	49.01%	48.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	1	0	1	1	1	2	1	0	0	2	5	2	6	4	1	1	3	4	0	1	2	0	2	1	1	2	1	2	0	0	1	1	1	2	2	0	0	0	1	1	2	7	1	2					
		0.27%	0.14%	0.0%	0.17%	0.12%	0.13%	0.30%	0.70%	0.0%	0.0%	0.14%	0.86%	0.33%	0.42%	0.33%	0.07%	0.05%	0.25%	0.26%	0.0%	0.5%	0.35%	0.0%	0.73%	0.27%	0.69%	0.69%	0.68%	0.74%	0.0%	0.0%	0.11%	0.51%	0.84%	0.59%	0.68%	0.0%	0.0%	0.0%	0.24%	0.51%	0.65%	0.56%	0.17%	0.52%					
39	"22. ""Развитие предпринимательства"""	67	3	4	0	1	0	1	1	3	1	2	2	3	2	3	2	9	2	7	0	0	2	2	0	1	1	1	0	0	3	0	2	0	3	0	0	0	0	0	1	0	1	1	3	0					
		0.27%	0.43%	1.23%	0.0%	0.12%	0.0%	0.15%	0.70%	0.48%	0.17%	0.14%	0.34%	0.49%	0.14%	0.25%	0.15%	0.50%	0.16%	0.46%	0.0%	0.0%	0.35%	0.87%	0.0%	0.27%	0.69%	0.34%	0.0%	0.0%	1.91%	0.0%	0.22%	0.0%	2.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.32%	0.08%	0.53%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2452	86	27	56	75	78	64	14	60	74	143	61	71	155	156	135	206	123	135	35	22	23	9	16	24	20	50	19	19	11	11	83	13	8	20	21	18	28	4	41	10	29	100	48	51					
		9.96%	12.37%	8.33%	9.70%	9.67%	10.90%	9.74%	9.92%	9.6%	12.84%	10.56%	10.51%	11.77%	11.09%	13.07%	10.45%	11.50%	10.45%	9.03%	10.05%	11.0%	4.12%	3.94%	5.86%	6.57%	13.98%	17.42%	13.01%	7.08%	7.00%	17.46%	9.33%	6.70%	6.77%	5.93%	7.14%	8.29%	9.03%	2.64%	9.97%	5.15%	9.44%	8.09%	8.58%	13.31%					
																																																			
41	Против всех	749	14	18	20	25	28	16	8	19	22	41	22	21	57	28	48	62	38	38	6	3	10	6	4	8	1	14	7	5	1	2	15	5	3	6	13	3	15	5	9	8	13	40	11	11					
		3.04%	2.01%	5.55%	3.46%	3.22%	3.91%	2.43%	5.67%	3.04%	3.81%	3.03%	3.79%	3.48%	4.08%	2.34%	3.71%	3.46%	3.22%	2.54%	1.72%	1.5%	1.79%	2.63%	1.46%	2.19%	0.69%	4.87%	4.79%	1.86%	0.63%	3.17%	1.68%	2.57%	2.54%	1.78%	4.42%	1.38%	4.83%	3.31%	2.18%	4.12%	4.23%	3.23%	1.96%	2.87%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
