Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Мегино-Кангаласская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	398	30	30	30	10	10	24	0	5	5	5	8	2	7	9	5	5	6	10	3	17	10	10	10	8	10	10	10	13	10	5	8	10	18	20	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	204	12	3	22	1	4	24	0	1	0	0	0	2	5	9	0	0	4	2	1	16	7	2	2	2	2	0	8	12	2	3	2	4	18	16	6	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	127	6	15	21	9	4	2	0	1	0	1	2	1	4	0	0	1	3	2	0	7	5	4	2	1	6	4	4	4	3	4	5	1	0	0	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	194	18	27	8	9	6	0	0	4	5	5	8	0	2	0	5	5	2	8	2	1	3	8	8	6	8	10	2	1	8	2	6	6	0	4	4	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	247	9	16	10	5	4	11	0	0	1	2	2	1	2	6	3	6	4	5	5	0	3	3	2	5	13	10	4	9	19	10	12	16	23	14	10	2					
		1.57%	0.79%	1.54%	0.97%	0.59%	0.54%	1.24%	0.00%	0.00%	1.25%	1.06%	1.07%	0.58%	0.82%	2.60%	1.00%	2.28%	1.38%	1.12%	1.93%	0.00%	1.09%	1.03%	0.55%	1.40%	3.01%	2.36%	1.06%	2.04%	3.24%	1.61%	2.40%	2.93%	3.91%	2.78%	2.29%	0.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	34	3	1	2	4	5	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	3	0	0	2	1	2	0	3	1	0					
		0.22%	0.26%	0.10%	0.19%	0.47%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.38%	0.00%	0.22%	0.39%	0.00%	0.00%	0.34%	0.00%	0.00%	0.23%	0.24%	0.80%	0.00%	0.00%	0.32%	0.20%	0.37%	0.00%	0.60%	0.23%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0					
		0.05%	0.00%	0.10%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.32%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1395	105	113	118	51	38	114	1	3	4	12	15	5	24	9	14	14	12	26	21	20	40	23	22	72	36	50	53	26	49	29	71	45	47	57	44	12					
		8.88%	9.22%	10.88%	11.45%	6.05%	5.17%	12.90%	2.86%	5.36%	5.00%	6.35%	8.02%	2.89%	9.80%	3.90%	4.67%	5.32%	4.15%	5.80%	8.11%	7.55%	14.49%	7.90%	6.06%	20.22%	8.33%	11.79%	14.06%	5.88%	8.36%	4.65%	14.20%	8.23%	7.99%	11.33%	10.09%	4.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	207	28	22	23	10	8	22	0	0	0	4	3	2	3	0	1	3	2	2	5	0	3	3	4	1	8	3	2	5	6	10	3	12	0	2	7	0					
		1.32%	2.46%	2.12%	2.23%	1.19%	1.09%	2.49%	0.00%	0.00%	0.00%	2.12%	1.60%	1.16%	1.22%	0.00%	0.33%	1.14%	0.69%	0.45%	1.93%	0.00%	1.09%	1.03%	1.10%	0.28%	1.85%	0.71%	0.53%	1.13%	1.02%	1.61%	0.60%	2.19%	0.00%	0.40%	1.61%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	3	3	3	3	1	3	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	3	0	0	2	4	0	0	1	0	0	0	0	0	0					
		0.19%	0.26%	0.29%	0.29%	0.36%	0.14%	0.34%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.43%	0.00%	0.38%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.47%	1.06%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	358	22	10	16	74	70	23	2	0	0	1	3	4	4	4	3	3	5	1	9	1	5	4	2	3	13	13	8	6	16	10	8	2	6	4	3	0					
		2.28%	1.93%	0.96%	1.55%	8.78%	9.52%	2.60%	5.71%	0.00%	0.00%	0.53%	1.60%	2.31%	1.63%	1.73%	1.00%	1.14%	1.73%	0.22%	3.47%	0.38%	1.81%	1.37%	0.55%	0.84%	3.01%	3.07%	2.12%	1.36%	2.73%	1.61%	1.60%	0.37%	1.02%	0.80%	0.69%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3117	318	251	247	66	64	130	4	18	22	22	27	31	59	24	82	59	61	75	43	71	67	31	93	33	83	75	117	102	95	70	131	101	237	117	69	22					
		19.84%	27.92%	24.16%	23.96%	7.83%	8.71%	14.71%	11.43%	32.14%	27.50%	11.64%	14.44%	17.92%	24.08%	10.39%	27.33%	22.43%	21.11%	16.74%	16.60%	26.79%	24.28%	10.65%	25.62%	9.27%	19.21%	17.69%	31.03%	23.08%	16.21%	11.24%	26.20%	18.46%	40.31%	23.26%	15.83%	7.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	6	4	1	8	5	3	1	1	0	0	0	2	0	3	0	2	2	0	2	0	0	1	0	2	0	2	1	2	0	0	1	1	6	2	2	0					
		0.38%	0.53%	0.38%	0.10%	0.95%	0.68%	0.34%	2.86%	1.79%	0.00%	0.00%	0.00%	1.16%	0.00%	1.30%	0.00%	0.76%	0.69%	0.00%	0.77%	0.00%	0.00%	0.34%	0.00%	0.56%	0.00%	0.47%	0.27%	0.45%	0.00%	0.00%	0.20%	0.18%	1.02%	0.40%	0.46%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10101	634	610	600	607	529	562	25	34	53	148	131	126	153	184	195	173	198	335	170	164	155	221	235	239	278	264	180	288	397	486	269	365	259	299	294	241					
		64.28%	55.66%	58.71%	58.20%	72.00%	71.97%	63.57%	71.43%	60.71%	66.25%	78.31%	70.05%	72.83%	62.45%	79.65%	65.00%	65.78%	68.51%	74.78%	65.64%	61.89%	56.16%	75.95%	64.74%	67.13%	64.35%	62.26%	47.75%	65.16%	67.75%	78.01%	53.80%	66.73%	44.05%	59.44%	67.43%	86.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	2	2	1	3	3	6	0	0	0	0	0	0	0	0	1	0	1	3	1	1	2	2	1	0	0	1	2	1	1	1	0	0	0	1	1	0					
		0.24%	0.18%	0.19%	0.10%	0.36%	0.41%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.35%	0.67%	0.39%	0.38%	0.72%	0.69%	0.28%	0.00%	0.00%	0.24%	0.53%	0.23%	0.17%	0.16%	0.00%	0.00%	0.00%	0.20%	0.23%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
