Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																												
Дата голосования: 18.09.2016																																												
																																												
Наименование Избирательной комиссии:    Волоколамская																																												
																																												
Сводная таблица итогов голосования по федеральному избирательному округу																																												
																																												
		Сумма	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №3451									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	77	7	2	1	3	0	1	5	6	6	2	0	8	1	0	0	0	0	1	2	1	1	4	4	4	2	4	3	0	2	0	3	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	228	5	23	9	10	1	3	1	9	10	8	13	13	5	8	5	2	2	20	5	4	3	6	2	7	0	9	5	1	1	9	5	18	6									
		1.64%	1.75%	3.16%	2.30%	2.07%	0.74%	0.97%	0.18%	1.17%	1.15%	2.11%	1.80%	1.64%	1.60%	2.55%	1.40%	0.77%	1.34%	3.16%	1.09%	1.55%	1.22%	1.45%	0.76%	1.55%	0.00%	2.59%	1.65%	0.54%	0.47%	3.49%	1.24%	1.97%	1.25%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	383	9	22	11	14	2	5	14	28	17	7	14	30	9	10	16	6	3	24	12	6	8	13	7	9	5	9	7	4	8	15	11	27	1									
		2.76%	3.16%	3.02%	2.81%	2.90%	1.48%	1.61%	2.46%	3.66%	1.95%	1.84%	1.94%	3.78%	2.88%	3.18%	4.49%	2.32%	2.01%	3.79%	2.62%	2.33%	3.25%	3.14%	2.66%	1.99%	1.99%	2.59%	2.31%	2.16%	3.72%	5.81%	2.74%	2.96%	0.21%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	359	8	20	11	20	4	9	17	16	23	10	21	26	11	7	7	6	0	24	10	5	4	6	6	7	5	11	6	3	9	7	10	22	8									
		2.58%	2.81%	2.75%	2.81%	4.14%	2.96%	2.90%	2.99%	2.09%	2.64%	2.63%	2.90%	3.27%	3.53%	2.23%	1.97%	2.32%	0.00%	3.79%	2.18%	1.94%	1.63%	1.45%	2.28%	1.55%	1.99%	3.16%	1.98%	1.62%	4.19%	2.71%	2.49%	2.41%	1.66%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5593	108	274	161	178	71	112	205	320	337	152	289	271	108	113	145	108	67	211	194	94	97	199	114	202	131	171	153	84	96	104	177	339	208									
		40.23%	37.89%	37.64%	41.18%	36.85%	52.59%	36.13%	36.09%	41.78%	38.74%	40.00%	39.97%	34.13%	34.62%	35.99%	40.73%	41.70%	44.97%	33.33%	42.36%	36.43%	39.43%	48.07%	43.35%	44.79%	52.19%	49.14%	50.50%	45.41%	44.65%	40.31%	44.03%	37.17%	43.24%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	189	9	15	6	9	1	6	8	12	10	4	16	16	7	4	5	1	0	10	11	1	1	4	2	2	0	7	3	0	0	2	1	7	9									
		1.36%	3.16%	2.06%	1.53%	1.86%	0.74%	1.94%	1.41%	1.57%	1.15%	1.05%	2.21%	2.02%	2.24%	1.27%	1.40%	0.39%	0.00%	1.58%	2.40%	0.39%	0.41%	0.97%	0.76%	0.44%	0.00%	2.01%	0.99%	0.00%	0.00%	0.78%	0.25%	0.77%	1.87%									
24	"6. Политическая партия ""Гражданская Платформа"""	27	1	2	2	1	3	0	1	1	1	1	1	2	0	0	1	0	1	0	2	1	0	0	0	2	0	1	0	2	0	0	0	0	1									
		0.19%	0.35%	0.27%	0.51%	0.21%	2.22%	0.00%	0.18%	0.13%	0.11%	0.26%	0.14%	0.25%	0.00%	0.00%	0.28%	0.00%	0.67%	0.00%	0.44%	0.39%	0.00%	0.00%	0.00%	0.44%	0.00%	0.29%	0.00%	1.08%	0.00%	0.00%	0.00%	0.00%	0.21%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	3020	61	139	85	115	22	73	132	137	181	66	145	186	76	67	59	60	41	129	108	63	65	96	61	105	47	66	59	33	54	71	100	203	115									
		21.73%	21.40%	19.09%	21.74%	23.81%	16.30%	23.55%	23.24%	17.89%	20.80%	17.37%	20.06%	23.43%	24.36%	21.34%	16.57%	23.17%	27.52%	20.38%	23.58%	24.42%	26.42%	23.19%	23.19%	23.28%	18.73%	18.97%	19.47%	17.84%	25.12%	27.52%	24.88%	22.26%	23.91%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	127	0	4	1	3	2	7	10	10	18	4	9	3	0	3	9	6	1	4	7	0	2	0	0	2	2	3	2	2	0	2	2	2	7									
		0.91%	0.00%	0.55%	0.26%	0.62%	1.48%	2.26%	1.76%	1.31%	2.07%	1.05%	1.24%	0.38%	0.00%	0.96%	2.53%	2.32%	0.67%	0.63%	1.53%	0.00%	0.81%	0.00%	0.00%	0.44%	0.80%	0.86%	0.66%	1.08%	0.00%	0.78%	0.50%	0.22%	1.46%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	167	5	12	1	11	4	3	10	14	10	10	18	9	6	4	4	2	2	5	4	3	1	2	1	4	1	4	2	3	0	0	2	7	3									
		1.20%	1.75%	1.65%	0.26%	2.28%	2.96%	0.97%	1.76%	1.83%	1.15%	2.63%	2.49%	1.13%	1.92%	1.27%	1.12%	0.77%	1.34%	0.79%	0.87%	1.16%	0.41%	0.48%	0.38%	0.89%	0.40%	1.15%	0.66%	1.62%	0.00%	0.00%	0.50%	0.77%	0.62%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	22	0	2	2	0	0	0	0	2	0	1	0	2	0	0	2	0	0	1	1	1	0	1	1	0	1	1	0	2	0	1	1	0	0									
		0.16%	0.00%	0.27%	0.51%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.26%	0.00%	0.25%	0.00%	0.00%	0.56%	0.00%	0.00%	0.16%	0.22%	0.39%	0.00%	0.24%	0.38%	0.00%	0.40%	0.29%	0.00%	1.08%	0.00%	0.39%	0.25%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	275	5	13	3	9	4	8	34	23	21	12	22	13	8	6	7	1	1	13	5	6	8	7	5	9	2	0	4	2	3	4	3	13	1									
		1.98%	1.75%	1.79%	0.77%	1.86%	2.96%	2.58%	5.99%	3.00%	2.41%	3.16%	3.04%	1.64%	2.56%	1.91%	1.97%	0.39%	0.67%	2.05%	1.09%	2.33%	3.25%	1.69%	1.90%	1.99%	0.80%	0.00%	1.32%	1.08%	1.40%	1.55%	0.75%	1.43%	0.21%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	2490	51	141	65	85	13	63	102	123	174	77	140	178	63	70	75	51	15	139	67	60	42	64	46	75	41	49	37	39	29	28	64	203	21									
		17.91%	17.89%	19.37%	16.62%	17.60%	9.63%	20.32%	17.96%	16.06%	20.00%	20.26%	19.36%	22.42%	20.19%	22.29%	21.07%	19.69%	10.07%	21.96%	14.63%	23.26%	17.07%	15.46%	17.49%	16.63%	16.33%	14.08%	12.21%	21.08%	13.49%	10.85%	15.92%	22.26%	4.37%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	86	2	5	5	2	0	1	2	4	3	0	7	4	1	2	2	0	1	10	5	2	1	0	0	5	4	1	5	1	1	2	1	6	1									
		0.62%	0.70%	0.69%	1.28%	0.41%	0.00%	0.32%	0.35%	0.52%	0.34%	0.00%	0.97%	0.50%	0.32%	0.64%	0.56%	0.00%	0.67%	1.58%	1.09%	0.78%	0.41%	0.00%	0.00%	1.11%	1.59%	0.29%	1.65%	0.54%	0.47%	0.78%	0.25%	0.66%	0.21%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	358	4	27	9	14	5	9	17	36	29	16	18	21	6	9	3	4	6	13	15	3	5	9	7	8	4	5	7	5	6	5	6	24	3									
		2.58%	1.40%	3.71%	2.30%	2.90%	3.70%	2.90%	2.99%	4.70%	3.33%	4.21%	2.49%	2.64%	1.92%	2.87%	0.84%	1.54%	4.03%	2.05%	3.28%	1.16%	2.03%	2.17%	2.66%	1.77%	1.59%	1.44%	2.31%	2.70%	2.79%	1.94%	1.49%	2.63%	0.62%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
