15	Число открепительных удостоверений, выданных избирателям ТИК	38	1	3	1	0	0	1	3	3	0	0	0	0	1	1	7	1	2	0	1	2	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	3810	60	103	96	120	35	69	68	80	101	47	65	118	32	114	103	29	73	97	77	10	92	67	56	34	49	117	68	27	55	49	19	19	25	48	15	69	44	102	29	30	15	33	27	34	126	52	6	52	46	11	11	15	31	83	87	2	53	160	51	31	48	17	81	27	31	23	20	29	80	17									
		8.10%	8.66%	7.47%	7.33%	9.67%	5.40%	7.15%	7.25%	9.90%	8.97%	9.61%	7.01%	7.45%	5.90%	9.26%	8.18%	6.62%	10.07%	8.36%	10.29%	11.49%	8.38%	6.81%	10.94%	9.34%	8.88%	9.36%	7.59%	5.13%	5.66%	5.49%	6.76%	8.05%	7.42%	10.76%	5.07%	10.27%	6.99%	7.61%	5.71%	7.98%	8.43%	6.16%	7.07%	7.30%	11.74%	8.60%	9.52%	7.48%	11.14%	6.88%	9.57%	8.72%	3.69%	9.41%	8.81%	2.02%	8.17%	10.85%	6.12%	12.02%	7.68%	9.24%	6.96%	12.80%	9.69%	6.71%	8.62%	4.85%	8.68%	14.91%									
20	Зюганов Геннадий Андреевич	9992	139	326	288	266	137	215	179	180	268	127	131	257	162	340	192	67	183	254	186	29	362	245	119	104	91	245	143	97	222	215	43	54	66	100	73	134	98	316	70	75	40	122	67	122	256	129	19	205	100	37	12	12	154	215	189	19	115	275	167	51	108	50	265	2	57	75	39	129	147	16									
		21.23%	20.06%	23.64%	22.00%	21.43%	21.14%	22.28%	19.08%	22.28%	23.80%	25.97%	14.13%	16.22%	29.89%	27.62%	15.25%	15.30%	25.24%	21.90%	24.87%	33.33%	32.97%	24.90%	23.24%	28.57%	16.49%	19.60%	15.96%	18.44%	22.84%	24.08%	15.30%	22.88%	19.58%	22.42%	24.66%	19.94%	15.58%	23.56%	13.78%	19.95%	22.47%	22.76%	17.54%	26.18%	23.86%	21.32%	30.16%	29.50%	24.21%	23.13%	10.43%	6.98%	18.36%	24.38%	19.15%	19.19%	17.72%	18.64%	20.02%	19.77%	17.28%	27.17%	22.79%	0.95%	17.81%	21.87%	16.81%	21.57%	15.94%	14.04%									
21	Миронов Сергей Михайлович	1831	19	59	45	56	30	57	28	40	53	25	18	84	20	46	61	18	35	35	36	0	42	38	27	16	17	43	34	11	25	29	8	8	7	16	7	16	27	50	15	13	10	22	7	26	52	29	4	15	15	5	3	10	47	38	44	4	19	58	33	5	22	6	56	2	9	4	6	16	39	11									
		3.89%	2.74%	4.28%	3.44%	4.51%	4.63%	5.91%	2.99%	4.95%	4.71%	5.11%	1.94%	5.30%	3.69%	3.74%	4.85%	4.11%	4.83%	3.02%	4.81%	0.00%	3.83%	3.86%	5.27%	4.40%	3.08%	3.44%	3.79%	2.09%	2.57%	3.25%	2.85%	3.39%	2.08%	3.59%	2.36%	2.38%	4.29%	3.73%	2.95%	3.46%	5.62%	4.10%	1.83%	5.58%	4.85%	4.79%	6.35%	2.16%	3.63%	3.13%	2.61%	5.81%	5.60%	4.31%	4.46%	4.04%	2.93%	3.93%	3.96%	1.94%	3.52%	3.26%	4.82%	0.95%	2.81%	1.17%	2.59%	2.68%	4.23%	9.65%									
22	Прохоров Михаил Дмитриевич	2642	50	134	105	23	35	75	49	68	70	34	54	57	35	85	90	29	35	49	38	5	72	49	28	22	41	54	59	35	56	46	15	2	16	19	8	36	37	78	24	14	7	4	16	29	47	26	0	24	17	8	7	18	58	66	44	6	43	99	29	16	26	3	99	1	14	23	10	17	44	10									
		5.61%	7.22%	9.72%	8.02%	1.85%	5.40%	7.77%	5.22%	8.42%	6.22%	6.95%	5.83%	3.60%	6.46%	6.90%	7.15%	6.62%	4.83%	4.22%	5.08%	5.75%	6.56%	4.98%	5.47%	6.04%	7.43%	4.32%	6.58%	6.65%	5.76%	5.15%	5.34%	0.85%	4.75%	4.26%	2.70%	5.36%	5.88%	5.82%	4.72%	3.72%	3.93%	0.75%	4.19%	6.22%	4.38%	4.30%	0.00%	3.45%	4.12%	5.00%	6.09%	10.47%	6.91%	7.48%	4.46%	6.06%	6.63%	6.71%	3.48%	6.20%	4.16%	1.63%	8.51%	0.47%	4.38%	6.71%	4.31%	2.84%	4.77%	8.77%									
23	Путин Владимир Владимирович	28163	410	746	765	746	399	526	606	430	513	256	647	1050	292	640	800	292	391	715	404	43	516	564	276	186	348	783	574	352	598	543	196	153	217	257	192	411	415	781	360	243	105	350	261	244	581	353	32	393	232	97	82	116	545	480	612	67	412	871	545	155	419	106	650	179	206	214	155	403	602	60									
		59.85%	59.16%	54.10%	58.44%	60.11%	61.57%	54.51%	64.61%	53.22%	45.56%	52.35%	69.80%	66.29%	53.87%	51.99%	63.54%	66.67%	53.93%	61.64%	54.01%	49.43%	46.99%	57.32%	53.91%	51.10%	63.04%	62.64%	64.06%	66.92%	61.52%	60.81%	69.75%	64.83%	64.39%	57.62%	64.86%	61.16%	65.98%	58.24%	70.87%	64.63%	58.99%	65.30%	68.32%	52.36%	54.15%	58.35%	50.79%	56.55%	56.17%	60.63%	71.30%	67.44%	64.96%	54.42%	62.01%	67.68%	63.48%	59.05%	65.35%	60.08%	67.04%	57.61%	55.89%	84.83%	64.38%	62.39%	66.81%	67.39%	65.29%	52.63%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
