Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Ржевская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2320	106	118	56	65	62	25	106	35	56	94	106	42	63	77	85	73	70	103	64	139	110	95	37	87	96	64	20	186	55	21	4	0					
		9.15%	9.05%	9.15%	7.49%	6.75%	7.47%	7.53%	10.95%	6.55%	9.66%	9.54%	9.24%	10.55%	9.52%	9.06%	9.25%	8.20%	14.68%	7.80%	7.13%	10.68%	8.31%	9.51%	7.20%	10.67%	9.71%	8.73%	3.80%	14.08%	8.80%	14.19%	5.13%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	312	14	8	6	8	15	3	9	8	8	16	15	2	12	14	8	15	4	13	22	16	15	16	7	8	14	10	4	19	2	1	0	0					
		1.23%	1.20%	0.62%	0.80%	0.83%	1.81%	0.90%	0.93%	1.50%	1.38%	1.62%	1.31%	0.50%	1.81%	1.65%	0.87%	1.69%	0.84%	0.98%	2.45%	1.23%	1.13%	1.60%	1.36%	0.98%	1.42%	1.36%	0.76%	1.44%	0.32%	0.68%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9113	437	524	326	333	311	107	369	167	183	321	410	141	235	287	304	318	144	557	360	483	541	353	186	264	404	245	49	479	223	43	4	5					
		35.96%	37.32%	40.65%	43.58%	34.58%	37.47%	32.23%	38.12%	31.27%	31.55%	32.59%	35.75%	35.43%	35.50%	33.76%	33.08%	35.73%	30.19%	42.17%	40.13%	37.13%	40.89%	35.34%	36.19%	32.39%	40.85%	33.42%	9.30%	36.26%	35.68%	29.05%	5.13%	55.56%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	739	27	41	21	33	36	12	28	16	11	30	34	20	19	20	25	29	14	43	25	48	37	33	23	9	29	21	8	26	15	3	1	2					
		2.92%	2.31%	3.18%	2.81%	3.43%	4.34%	3.61%	2.89%	2.99%	1.90%	3.05%	2.96%	5.03%	2.87%	2.35%	2.72%	3.26%	2.94%	3.26%	2.79%	3.69%	2.80%	3.30%	4.47%	1.10%	2.93%	2.86%	1.52%	1.97%	2.40%	2.03%	1.28%	22.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6902	292	301	179	249	198	106	255	161	198	252	265	121	186	240	254	231	95	306	223	333	332	297	128	243	217	203	361	359	191	59	66	1					
		27.23%	24.94%	23.35%	23.93%	25.86%	23.86%	31.93%	26.34%	30.15%	34.14%	25.58%	23.10%	30.40%	28.10%	28.24%	27.64%	25.96%	19.92%	23.16%	24.86%	25.60%	25.09%	29.73%	24.90%	29.82%	21.94%	27.69%	68.50%	27.18%	30.56%	39.86%	84.62%	11.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	140	3	3	4	8	3	1	5	5	4	5	4	5	4	4	2	1	3	7	10	4	3	10	3	7	8	7	4	6	5	1	1	0					
		0.55%	0.26%	0.23%	0.53%	0.83%	0.36%	0.30%	0.52%	0.94%	0.69%	0.51%	0.35%	1.26%	0.60%	0.47%	0.22%	0.11%	0.63%	0.53%	1.11%	0.31%	0.23%	1.00%	0.58%	0.86%	0.81%	0.95%	0.76%	0.45%	0.80%	0.68%	1.28%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
