Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Ржевская городская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888					
23	6.Политическая партия «Партия социальной справедливости»	90	2	6	4	1	3	1	0	2	4	6	1	2	4	2	8	6	3	4	1	7	1	6	1	2	5	0	0	0	5	3	0	0					
		0.32%	0.16%	0.41%	0.48%	0.09%	0.31%	0.25%	0.00%	0.31%	0.62%	0.59%	0.08%	0.42%	0.57%	0.20%	0.81%	0.56%	0.62%	0.28%	0.10%	0.51%	0.07%	0.64%	0.20%	0.23%	0.48%	0.00%	0.00%	0.00%	0.35%	0.46%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2643	133	134	70	69	76	25	95	58	58	75	134	43	61	85	68	89	57	135	71	130	157	98	54	95	144	88	4	26	184	84	21	22					
		9.51%	10.73%	9.10%	8.47%	6.38%	7.85%	6.30%	8.88%	9.05%	8.98%	7.37%	10.37%	8.94%	8.65%	8.38%	6.90%	8.37%	11.80%	9.28%	7.31%	9.54%	10.85%	10.40%	10.65%	10.96%	13.73%	11.20%	4.49%	4.97%	12.96%	12.80%	10.19%	16.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2605	146	127	73	94	100	41	81	81	58	95	114	42	76	86	103	113	45	132	93	133	136	91	45	57	107	76	3	19	136	82	20	0					
		9.37%	11.78%	8.63%	8.84%	8.70%	10.33%	10.33%	7.57%	12.64%	8.98%	9.34%	8.82%	8.73%	10.78%	8.48%	10.45%	10.63%	9.32%	9.08%	9.58%	9.76%	9.40%	9.66%	8.88%	6.57%	10.20%	9.67%	3.37%	3.63%	9.58%	12.50%	9.71%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	333	15	19	18	18	10	4	19	8	7	5	17	4	10	4	8	10	1	23	16	14	26	16	6	7	4	5	3	8	21	5	2	0					
		1.20%	1.21%	1.29%	2.18%	1.67%	1.03%	1.01%	1.78%	1.25%	1.08%	0.49%	1.32%	0.83%	1.42%	0.39%	0.81%	0.94%	0.21%	1.58%	1.65%	1.03%	1.80%	1.70%	1.18%	0.81%	0.38%	0.64%	3.37%	1.53%	1.48%	0.76%	0.97%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14584	572	796	355	542	423	222	575	372	358	544	696	294	368	582	511	577	279	678	446	701	731	482	295	486	543	402	55	409	726	349	116	99					
		52.48%	46.17%	54.08%	42.98%	50.14%	43.70%	55.92%	53.74%	58.03%	55.42%	53.49%	53.87%	61.12%	52.20%	57.40%	51.83%	54.28%	57.76%	46.63%	45.93%	51.43%	50.52%	51.17%	58.19%	56.06%	51.76%	51.15%	61.80%	78.20%	51.13%	53.20%	56.31%	76.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	350	19	18	16	17	10	7	9	10	9	7	12	5	9	14	15	9	2	26	18	15	22	13	9	6	12	9	0	3	18	9	2	0					
		1.26%	1.53%	1.22%	1.94%	1.57%	1.03%	1.76%	0.84%	1.56%	1.39%	0.69%	0.93%	1.04%	1.28%	1.38%	1.52%	0.85%	0.41%	1.79%	1.85%	1.10%	1.52%	1.38%	1.78%	0.69%	1.14%	1.15%	0.00%	0.57%	1.27%	1.37%	0.97%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
