7	Число избирательных бюллетеней в переносных ящиках для голосования	6588	10	13	242	350	349	49	12	101	71	30	60	60	10	11	0	24	97	54	180	98	55	266	137	118	87	130	94	224	124	209	120	53	77	98	106	61	59	113	76	228	30	37	7	25	15	169	451	49	70	92	145	236	274	166	419	46	8	38	44	11									
8	Число бюллетеней в стационарных ящиках для голосования	46942	182	230	1511	1183	1911	348	103	918	449	159	358	464	572	265	395	170	826	1308	787	787	1289	1524	1016	1344	513	1000	826	748	921	931	1899	739	1335	538	952	264	210	986	924	1822	213	330	89	258	141	578	1836	327	594	1011	885	694	1143	861	577	729	158	1252	1793	766									
9	Число недействительных избирательных бюллетеней	548	0	2	31	13	17	0	0	15	0	1	10	4	25	5	3	1	14	16	10	8	16	0	14	15	9	18	6	9	15	8	22	3	25	3	12	2	8	20	18	24	3	7	1	3	0	11	9	4	8	0	0	11	10	13	0	15	0	12	14	5									
10	Число действительных избирательных бюллетеней	52982	192	241	1722	1520	2243	397	115	1004	520	188	408	520	557	271	392	193	909	1346	957	877	1328	1790	1139	1447	591	1112	914	963	1030	1132	1997	789	1387	633	1046	323	261	1079	982	2026	240	360	95	280	156	736	2278	372	656	1103	1030	919	1407	1014	996	760	166	1278	1823	772									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
13	Бабурин Сергей Николаевич	239	0	1	2	2	20	5	0	3	3	1	4	0	2	0	0	0	5	14	11	5	5	5	4	5	4	6	3	2	4	10	8	6	14	4	4	1	2	9	2	6	1	1	0	3	0	2	10	2	4	6	1	6	5	1	1	5	1	4	3	1									
		0.45%	0.00%	0.41%	0.11%	0.13%	0.88%	1.26%	0.00%	0.29%	0.58%	0.53%	0.96%	0.00%	0.34%	0.00%	0.00%	0.00%	0.54%	1.03%	1.14%	0.56%	0.37%	0.28%	0.35%	0.34%	0.67%	0.53%	0.33%	0.21%	0.38%	0.88%	0.40%	0.76%	0.99%	0.63%	0.38%	0.31%	0.74%	0.82%	0.20%	0.29%	0.41%	0.27%	0.00%	1.06%	0.00%	0.27%	0.44%	0.53%	0.60%	0.54%	0.10%	0.65%	0.35%	0.10%	0.10%	0.65%	0.60%	0.31%	0.16%	0.13%									
14	Грудинин Павел Николаевич	4884	14	20	190	75	183	32	3	105	30	20	33	34	27	7	16	7	141	152	133	91	138	228	173	30	85	137	79	110	122	141	146	57	169	103	121	15	9	143	142	124	21	13	2	7	6	45	184	22	49	103	91	106	127	96	66	56	5	81	158	61									
		9.12%	7.29%	8.23%	10.84%	4.89%	8.10%	8.06%	2.61%	10.30%	5.77%	10.58%	7.89%	6.49%	4.64%	2.54%	4.05%	3.61%	15.28%	11.16%	13.75%	10.28%	10.27%	12.74%	15.00%	2.05%	14.17%	12.12%	8.59%	11.32%	11.67%	12.37%	7.23%	7.20%	11.97%	16.19%	11.44%	4.62%	3.35%	13.01%	14.20%	6.05%	8.64%	3.54%	2.08%	2.47%	3.85%	6.02%	8.05%	5.85%	7.38%	9.34%	8.83%	11.40%	8.96%	9.35%	6.63%	7.23%	3.01%	6.28%	8.60%	7.85%									
15	Жириновский Владимир Вольфович	2537	13	12	56	49	131	15	12	64	26	11	14	32	19	13	10	10	48	55	48	36	76	134	55	21	34	61	90	48	65	68	82	23	76	33	54	7	17	62	85	59	10	10	0	12	13	48	108	11	24	33	50	48	60	56	30	40	5	18	91	46									
		4.74%	6.77%	4.94%	3.19%	3.20%	5.80%	3.78%	10.43%	6.28%	5.00%	5.82%	3.35%	6.11%	3.26%	4.71%	2.53%	5.15%	5.20%	4.04%	4.96%	4.07%	5.65%	7.49%	4.77%	1.44%	5.67%	5.40%	9.78%	4.94%	6.22%	5.96%	4.06%	2.90%	5.38%	5.19%	5.10%	2.15%	6.32%	5.64%	8.50%	2.88%	4.12%	2.72%	0.00%	4.24%	8.33%	6.43%	4.72%	2.93%	3.61%	2.99%	4.85%	5.16%	4.23%	5.45%	3.01%	5.16%	3.01%	1.40%	4.95%	5.92%									
16	Путин Владимир Владимирович	44268	160	205	1457	1365	1883	341	100	816	452	153	355	450	503	250	363	175	687	1097	741	723	1082	1343	865	1366	444	884	722	783	813	879	1716	679	1107	466	851	294	227	841	724	1803	204	333	92	255	136	630	1931	337	567	948	863	734	1200	846	888	643	153	1163	1536	644									
		82.70%	83.33%	84.36%	83.11%	89.04%	83.32%	85.89%	86.96%	80.08%	86.92%	80.95%	84.93%	85.88%	86.43%	90.58%	91.90%	90.21%	74.43%	80.54%	76.63%	81.69%	80.51%	75.03%	75.02%	93.43%	74.00%	78.23%	78.48%	80.56%	77.80%	77.11%	84.99%	85.73%	78.40%	73.27%	80.43%	90.46%	84.39%	76.52%	72.40%	87.95%	83.95%	90.74%	95.83%	90.11%	87.18%	84.34%	84.43%	89.63%	85.39%	85.95%	83.79%	78.92%	84.69%	82.38%	89.16%	82.97%	92.17%	90.16%	83.61%	82.88%									
17	Собчак Ксения Анатольевна	333	0	1	8	8	3	1	0	3	3	2	1	0	1	0	3	1	6	13	8	8	11	25	12	7	7	7	5	10	9	10	14	8	5	6	6	2	2	5	9	18	3	2	0	0	0	2	13	0	6	6	8	10	3	6	6	7	0	2	7	4									
		0.62%	0.00%	0.41%	0.46%	0.52%	0.13%	0.25%	0.00%	0.29%	0.58%	1.06%	0.24%	0.00%	0.17%	0.00%	0.76%	0.52%	0.65%	0.95%	0.83%	0.90%	0.82%	1.40%	1.04%	0.48%	1.17%	0.62%	0.54%	1.03%	0.86%	0.88%	0.69%	1.01%	0.35%	0.94%	0.57%	0.62%	0.74%	0.45%	0.90%	0.88%	1.23%	0.54%	0.00%	0.00%	0.00%	0.27%	0.57%	0.00%	0.90%	0.54%	0.78%	1.08%	0.21%	0.58%	0.60%	0.90%	0.00%	0.16%	0.38%	0.51%									
18	Сурайкин Максим Александрович	301	1	1	3	10	12	1	0	2	3	1	0	3	3	0	0	0	9	6	9	6	9	7	13	8	7	3	3	5	7	5	14	5	11	6	4	3	2	8	9	3	0	0	1	3	0	8	13	0	4	2	12	9	9	3	1	4	2	5	12	11									
		0.56%	0.52%	0.41%	0.17%	0.65%	0.53%	0.25%	0.00%	0.20%	0.58%	0.53%	0.00%	0.57%	0.52%	0.00%	0.00%	0.00%	0.98%	0.44%	0.93%	0.68%	0.67%	0.39%	1.13%	0.55%	1.17%	0.27%	0.33%	0.51%	0.67%	0.44%	0.69%	0.63%	0.78%	0.94%	0.38%	0.92%	0.74%	0.73%	0.90%	0.15%	0.00%	0.00%	1.04%	1.06%	0.00%	1.07%	0.57%	0.00%	0.60%	0.18%	1.17%	0.97%	0.64%	0.29%	0.10%	0.52%	1.20%	0.39%	0.65%	1.42%									
19	Титов Борис Юрьевич	255	2	1	2	8	7	1	0	9	3	0	1	0	2	1	0	0	4	5	6	5	4	17	13	6	4	8	5	4	7	13	14	8	4	11	4	0	1	5	8	5	1	1	0	0	1	1	11	0	2	2	3	2	1	3	4	4	0	4	13	4									
		0.48%	1.04%	0.41%	0.11%	0.52%	0.31%	0.25%	0.00%	0.88%	0.58%	0.00%	0.24%	0.00%	0.34%	0.36%	0.00%	0.00%	0.43%	0.37%	0.62%	0.56%	0.30%	0.95%	1.13%	0.41%	0.67%	0.71%	0.54%	0.41%	0.67%	1.14%	0.69%	1.01%	0.28%	1.73%	0.38%	0.00%	0.37%	0.45%	0.80%	0.24%	0.41%	0.27%	0.00%	0.00%	0.64%	0.13%	0.48%	0.00%	0.30%	0.18%	0.29%	0.22%	0.07%	0.29%	0.40%	0.52%	0.00%	0.31%	0.71%	0.51%									
20	Явлинский Григорий Алексеевич	165	2	0	4	3	4	1	0	2	0	0	0	1	0	0	0	0	9	4	1	3	3	31	4	4	6	6	7	1	3	6	3	3	1	4	2	1	1	6	3	8	0	0	0	0	0	0	8	0	0	3	2	4	2	3	0	1	0	1	3	1									
		0.31%	1.04%	0.00%	0.23%	0.20%	0.18%	0.25%	0.00%	0.20%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.98%	0.29%	0.10%	0.34%	0.22%	1.73%	0.35%	0.27%	1.00%	0.53%	0.76%	0.10%	0.29%	0.53%	0.15%	0.38%	0.07%	0.63%	0.19%	0.31%	0.37%	0.55%	0.30%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.27%	0.19%	0.43%	0.14%	0.29%	0.00%	0.13%	0.00%	0.08%	0.16%	0.13%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
