Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Район Зюзино																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №3162	УИК №3163					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3090	86	97	84	105	111	11	84	107	94	145	117	120	254	127	65	83	109	134	117	120	117	81	69	74	73	71	107	68	121	104	23	12					
		7.58%	6.16%	7.49%	6.98%	8.37%	8.55%	0.80%	5.78%	7.31%	6.94%	10.09%	8.44%	8.21%	15.01%	10.11%	4.83%	6.48%	8.23%	10.20%	8.43%	7.43%	8.49%	7.67%	6.11%	5.98%	7.05%	6.96%	7.09%	6.48%	7.83%	8.14%	2.61%	18.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	896	26	20	24	19	24	21	46	44	27	29	31	33	27	27	33	29	24	30	22	39	28	19	39	32	13	29	38	20	39	29	35	0					
		2.19%	1.86%	1.54%	1.99%	1.51%	1.85%	1.54%	3.16%	3.00%	1.99%	2.01%	2.23%	2.26%	1.59%	2.15%	2.45%	2.26%	1.81%	2.28%	1.58%	2.41%	2.03%	1.79%	3.45%	2.58%	1.25%	2.84%	2.51%	1.90%	2.52%	2.27%	3.97%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4078	127	164	121	156	134	127	109	157	142	174	172	173	184	126	99	100	130	171	146	151	168	80	105	108	86	82	189	90	172	86	43	6					
		10.00%	9.10%	12.67%	10.06%	12.44%	10.33%	9.34%	7.50%	10.73%	10.48%	12.11%	12.40%	11.84%	10.87%	10.03%	7.37%	7.81%	9.82%	13.02%	10.52%	9.34%	12.19%	7.57%	9.30%	8.73%	8.30%	8.03%	12.52%	8.57%	11.13%	6.73%	4.88%	9.09%					
22	"5. ""За Русь Святую"""	209	5	5	5	2	21	9	9	4	2	5	9	3	2	8	15	7	11	9	1	8	2	4	7	9	8	8	0	7	10	2	12	0					
		0.51%	0.35%	0.38%	0.41%	0.15%	1.61%	0.66%	0.61%	0.27%	0.14%	0.34%	0.64%	0.20%	0.11%	0.63%	1.11%	0.54%	0.83%	0.68%	0.07%	0.49%	0.14%	0.37%	0.62%	0.72%	0.77%	0.78%	0.0%	0.66%	0.64%	0.15%	1.36%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	110	3	3	2	2	4	4	3	3	5	2	4	5	2	0	3	5	4	2	6	6	8	3	6	2	4	1	4	1	6	2	4	1					
		0.27%	0.21%	0.23%	0.16%	0.15%	0.30%	0.29%	0.20%	0.20%	0.36%	0.13%	0.28%	0.34%	0.11%	0.0%	0.22%	0.39%	0.30%	0.15%	0.43%	0.37%	0.58%	0.28%	0.53%	0.16%	0.38%	0.09%	0.26%	0.09%	0.38%	0.15%	0.45%	1.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	682	21	23	16	19	23	19	18	30	29	19	22	32	26	24	19	24	23	17	29	31	17	21	24	14	20	15	28	20	16	30	12	1					
		1.67%	1.50%	1.77%	1.33%	1.51%	1.77%	1.39%	1.23%	2.05%	2.14%	1.32%	1.58%	2.19%	1.53%	1.91%	1.41%	1.87%	1.73%	1.29%	2.09%	1.91%	1.23%	1.98%	2.12%	1.13%	1.93%	1.47%	1.85%	1.90%	1.03%	2.34%	1.36%	1.51%					
25	"8. ""Народно-республиканская партия России"""	16	0	2	0	1	1	1	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	1					
		0.03%	0.0%	0.15%	0.0%	0.07%	0.07%	0.07%	0.06%	0.0%	0.0%	0.06%	0.07%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.11%	1.51%					
26	"9. ""Российская экологическая партия ""Зеленые"""	265	7	4	8	6	9	11	7	11	5	6	4	4	9	14	14	9	8	11	11	8	10	10	10	6	12	3	13	7	12	12	4	0					
		0.65%	0.50%	0.30%	0.66%	0.47%	0.69%	0.80%	0.48%	0.75%	0.36%	0.41%	0.28%	0.27%	0.53%	1.11%	1.04%	0.70%	0.60%	0.83%	0.79%	0.49%	0.72%	0.94%	0.88%	0.48%	1.15%	0.29%	0.86%	0.66%	0.77%	0.93%	0.45%	0.0%					
27	"10. ""Аграрная партия России"""	675	23	18	19	22	23	16	33	33	30	26	31	22	21	22	27	19	19	22	14	41	14	15	26	20	22	10	27	9	33	13	5	0					
		1.65%	1.64%	1.39%	1.58%	1.75%	1.77%	1.17%	2.27%	2.25%	2.21%	1.81%	2.23%	1.50%	1.24%	1.75%	2.01%	1.48%	1.43%	1.67%	1.00%	2.53%	1.01%	1.42%	2.30%	1.61%	2.12%	0.98%	1.78%	0.85%	2.13%	1.01%	0.56%	0.0%					
28	"11. ""Истинные патриоты России"""	41	3	1	1	0	1	1	0	0	2	1	0	2	3	0	0	12	0	0	2	1	0	2	1	2	1	1	0	1	1	1	1	0					
		0.10%	0.21%	0.07%	0.08%	0.0%	0.07%	0.07%	0.0%	0.0%	0.14%	0.06%	0.0%	0.13%	0.17%	0.0%	0.0%	0.93%	0.0%	0.0%	0.14%	0.06%	0.0%	0.18%	0.08%	0.16%	0.09%	0.09%	0.0%	0.09%	0.06%	0.07%	0.11%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	432	16	13	5	21	12	11	13	22	12	9	14	13	23	16	12	12	19	13	14	14	16	13	14	18	13	13	15	13	4	15	14	0					
		1.06%	1.14%	1.00%	0.41%	1.67%	0.92%	0.80%	0.89%	1.50%	0.88%	0.62%	1.01%	0.89%	1.35%	1.27%	0.89%	0.93%	1.43%	0.99%	1.00%	0.86%	1.16%	1.23%	1.24%	1.45%	1.25%	1.27%	0.99%	1.23%	0.25%	1.17%	1.59%	0.0%					
30	"13. ""Демократическая партия России"""	68	4	1	2	0	2	3	1	3	1	0	0	2	2	7	6	0	2	6	3	2	3	2	0	0	2	0	1	2	3	4	4	0					
		0.16%	0.28%	0.07%	0.16%	0.0%	0.15%	0.22%	0.06%	0.20%	0.07%	0.0%	0.0%	0.13%	0.11%	0.55%	0.44%	0.0%	0.15%	0.45%	0.21%	0.12%	0.21%	0.18%	0.0%	0.0%	0.19%	0.0%	0.06%	0.19%	0.19%	0.31%	0.45%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	2	0	2	2	1	1	2	0	4	1	4	3	1	1	0	3	1	2	4	0	3	0	1	0	2	1	0	1	3	1	4	0					
		0.12%	0.14%	0.0%	0.16%	0.15%	0.07%	0.07%	0.13%	0.0%	0.29%	0.06%	0.28%	0.20%	0.05%	0.07%	0.0%	0.23%	0.07%	0.15%	0.28%	0.0%	0.21%	0.0%	0.08%	0.0%	0.19%	0.09%	0.0%	0.09%	0.19%	0.07%	0.45%	0.0%					
32	"15. ""Партия СЛОН"""	71	5	1	1	0	3	1	1	4	0	1	3	2	4	3	3	3	5	3	0	2	3	2	3	3	2	0	3	3	1	4	2	0					
		0.17%	0.35%	0.07%	0.08%	0.0%	0.23%	0.07%	0.06%	0.27%	0.0%	0.06%	0.21%	0.13%	0.23%	0.23%	0.22%	0.23%	0.37%	0.22%	0.0%	0.12%	0.21%	0.18%	0.26%	0.24%	0.19%	0.0%	0.19%	0.28%	0.06%	0.31%	0.22%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6154	190	196	192	180	177	171	230	252	181	216	242	208	288	205	192	174	231	233	238	274	205	156	165	193	138	157	228	149	228	194	65	6					
		15.10%	13.62%	15.14%	15.97%	14.35%	13.64%	12.58%	15.82%	17.22%	13.36%	15.04%	17.46%	14.24%	17.02%	16.33%	14.29%	13.60%	17.46%	17.74%	17.15%	16.96%	14.87%	14.77%	14.61%	15.60%	13.33%	15.39%	15.10%	14.20%	14.76%	15.19%	7.38%	9.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	2	3	2	4	0	0	1	1	2	2	0	0	4	3	1	2	2	0	1	0	1	1	1	0	1	3	0	2	0	2	6	0					
		0.11%	0.14%	0.23%	0.16%	0.31%	0.0%	0.0%	0.06%	0.06%	0.14%	0.13%	0.0%	0.0%	0.23%	0.23%	0.07%	0.15%	0.15%	0.0%	0.07%	0.0%	0.07%	0.09%	0.08%	0.0%	0.09%	0.29%	0.0%	0.19%	0.0%	0.15%	0.68%	0.0%					
35	"18. ""ЛДПР"""	2617	92	96	71	64	66	87	95	93	88	68	69	86	93	100	95	94	76	65	62	88	91	73	68	85	55	84	70	62	92	82	197	10					
		6.42%	6.59%	7.41%	5.90%	5.10%	5.08%	6.40%	6.53%	6.35%	6.49%	4.73%	4.97%	5.89%	5.49%	7.96%	7.07%	7.34%	5.74%	4.95%	4.47%	5.44%	6.60%	6.91%	6.02%	6.87%	5.31%	8.23%	4.63%	5.91%	5.95%	6.42%	22.38%	15.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	335	9	16	7	11	14	8	17	12	11	10	5	14	13	11	10	10	8	7	9	14	13	8	5	11	10	12	9	8	16	10	16	1					
		0.82%	0.64%	1.23%	0.58%	0.87%	1.07%	0.58%	1.16%	0.82%	0.81%	0.69%	0.36%	0.95%	0.76%	0.87%	0.74%	0.78%	0.60%	0.53%	0.64%	0.86%	0.94%	0.75%	0.44%	0.88%	0.96%	1.17%	0.59%	0.76%	1.03%	0.78%	1.81%	1.51%					
37	"20. ""Политическая партия ""Единая Россия"""	14484	528	419	449	453	489	672	546	469	509	529	417	511	525	377	531	483	424	377	419	525	492	400	446	487	391	391	507	441	536	503	223	15					
		35.55%	37.84%	32.38%	37.35%	36.12%	37.70%	49.44%	37.57%	32.05%	37.59%	36.83%	30.08%	35.0%	31.02%	30.03%	39.53%	37.76%	32.04%	28.71%	30.20%	32.50%	35.70%	37.87%	39.50%	39.36%	37.77%	38.33%	33.59%	42.04%	34.71%	39.38%	25.34%	22.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	53	2	2	1	0	0	2	2	4	3	0	2	2	7	3	0	2	3	0	3	1	2	1	0	4	1	0	0	2	2	0	2	0					
		0.13%	0.14%	0.15%	0.08%	0.0%	0.0%	0.14%	0.13%	0.27%	0.22%	0.0%	0.14%	0.13%	0.41%	0.23%	0.0%	0.15%	0.22%	0.0%	0.21%	0.06%	0.14%	0.09%	0.0%	0.32%	0.09%	0.0%	0.0%	0.19%	0.12%	0.0%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	118	7	3	3	2	5	5	1	2	0	6	4	9	6	5	3	3	5	5	6	5	3	3	3	3	1	1	4	1	12	1	0	1					
		0.28%	0.50%	0.23%	0.24%	0.15%	0.38%	0.36%	0.06%	0.13%	0.0%	0.41%	0.28%	0.61%	0.35%	0.39%	0.22%	0.23%	0.37%	0.38%	0.43%	0.30%	0.21%	0.28%	0.26%	0.24%	0.09%	0.09%	0.26%	0.09%	0.77%	0.07%	0.0%	1.51%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3043	117	110	80	95	87	90	111	110	107	97	150	109	85	71	84	83	102	113	154	136	89	72	65	92	94	63	146	66	114	86	65	0					
		7.46%	8.38%	8.50%	6.65%	7.57%	6.70%	6.62%	7.63%	7.51%	7.90%	6.75%	10.82%	7.46%	5.02%	5.65%	6.25%	6.48%	7.70%	8.60%	11.10%	8.42%	6.45%	6.81%	5.75%	7.43%	9.08%	6.17%	9.67%	6.29%	7.38%	6.73%	7.38%	0.0%					
																																							
41	Против всех	2485	89	80	79	72	68	70	84	84	84	78	72	90	82	79	77	82	91	80	107	118	77	68	58	57	56	50	88	59	89	77	128	12					
		6.09%	6.37%	6.18%	6.57%	5.74%	5.24%	5.15%	5.78%	5.74%	6.20%	5.43%	5.19%	6.16%	4.84%	6.29%	5.73%	6.41%	6.87%	6.09%	7.71%	7.30%	5.58%	6.43%	5.13%	4.60%	5.41%	4.90%	5.83%	5.62%	5.76%	6.02%	14.54%	18.18%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
