Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Новодеревенская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.53%	0.0%	0.0%	0.38%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	70	13	5	1	2	6	0	7	2	3	2	1	1	3	2	1	1	0	0	5	6	0	0	2	0	2	5					
		1.17%	0.76%	3.37%	0.82%	1.85%	1.95%	0.0%	2.45%	1.06%	5.35%	0.86%	0.38%	1.49%	0.97%	2.70%	0.59%	0.60%	0.0%	0.0%	1.13%	6.0%	0.0%	0.0%	1.03%	0.0%	1.33%	1.96%					
30	"13. ""Демократическая партия России"""	12	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	0	2	0	0	0					
		0.20%	0.17%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0					
		0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	1.0%	0.0%	0.0%	0.51%	0.44%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	1.49%	0.32%	1.35%	0.0%	0.60%	0.0%	1.47%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	246	87	1	4	6	6	1	5	20	0	14	4	2	24	7	3	5	1	3	10	5	8	1	2	10	13	4					
		4.11%	5.12%	0.67%	3.30%	5.55%	1.95%	1.08%	1.75%	10.69%	0.0%	6.08%	1.55%	2.98%	7.76%	9.45%	1.78%	3.03%	0.81%	4.41%	2.27%	5.0%	11.94%	1.21%	1.03%	4.46%	8.66%	1.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	3	2	2	0	1	3	3	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	0	0	2					
		0.36%	0.17%	1.35%	1.65%	0.0%	0.32%	3.26%	1.05%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	1.03%	0.0%	0.0%	0.78%					
35	"18. ""ЛДПР"""	582	211	19	9	8	35	2	23	10	5	14	18	1	25	9	14	15	24	6	49	1	5	9	6	19	16	29					
		9.74%	12.44%	12.83%	7.43%	7.40%	11.40%	2.17%	8.07%	5.34%	8.92%	6.08%	6.97%	1.49%	8.09%	12.16%	8.33%	9.09%	19.51%	8.82%	11.16%	1.0%	7.46%	10.97%	3.09%	8.48%	10.66%	11.37%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	91	27	7	2	1	3	0	1	3	0	5	2	0	4	1	6	4	2	3	8	1	0	1	2	2	2	4					
		1.52%	1.59%	4.72%	1.65%	0.92%	0.97%	0.0%	0.35%	1.60%	0.0%	2.17%	0.77%	0.0%	1.29%	1.35%	3.57%	2.42%	1.62%	4.41%	1.82%	1.0%	0.0%	1.21%	1.03%	0.89%	1.33%	1.56%					
37	"20. ""Политическая партия ""Единая Россия"""	2514	628	59	54	43	185	27	140	84	32	102	122	44	135	34	71	69	48	23	174	38	41	52	114	127	25	43					
		42.08%	37.02%	39.86%	44.62%	39.81%	60.26%	29.34%	49.12%	44.91%	57.14%	44.34%	47.28%	65.67%	43.68%	45.94%	42.26%	41.81%	39.02%	33.82%	39.63%	38.0%	61.19%	63.41%	58.76%	56.69%	16.66%	16.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	1	1	0	1	1	0	1	0	0	0	2	0	1	0	1	1	0	0	2	0	0	1	0	0	0	0					
		0.21%	0.05%	0.67%	0.0%	0.92%	0.32%	0.0%	0.35%	0.0%	0.0%	0.0%	0.77%	0.0%	0.32%	0.0%	0.59%	0.60%	0.0%	0.0%	0.45%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.59%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	1.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	755	268	6	14	13	23	42	27	28	7	26	29	3	35	8	22	10	14	1	58	18	4	7	12	21	32	27					
		12.64%	15.80%	4.05%	11.57%	12.03%	7.49%	45.65%	9.47%	14.97%	12.49%	11.30%	11.24%	4.47%	11.32%	10.81%	13.09%	6.06%	11.38%	1.47%	13.21%	18.0%	5.97%	8.53%	6.18%	9.37%	21.33%	10.58%					
																																	
41	Против всех	256	79	7	3	5	3	1	10	4	0	13	16	1	13	3	15	5	2	7	33	5	0	0	10	4	6	11					
		4.28%	4.65%	4.72%	2.47%	4.62%	0.97%	1.08%	3.50%	2.13%	0.0%	5.65%	6.20%	1.49%	4.20%	4.05%	8.92%	3.03%	1.62%	10.29%	7.51%	5.0%	0.0%	0.0%	5.15%	1.78%	4.0%	4.31%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
