Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Вилюйская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	575	15	15	15	15	15	15	15	20	15	15	15	15	15	20	15	15	15	15	30	15	15	15	15	15	15	15	15	25	20	20	15	30	35					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	267	2	4	9	11	7	9	5	11	2	0	0	0	2	14	3	5	15	11	22	2	6	8	5	4	8	4	5	18	17	15	13	23	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	139	7	4	4	4	7	5	13	7	11	1	0	0	0	1	5	1	2	2	2	2	7	1	1	2	4	2	6	7	10	3	2	9	7					
14	Число погашенных открепительных удостоверений	308	13	11	6	4	8	6	10	9	13	15	15	15	13	6	12	10	0	4	8	13	9	7	10	11	7	11	10	7	3	5	2	7	28					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	390	7	9	23	9	5	12	6	5	10	4	12	8	6	13	14	13	16	11	6	21	5	14	15	11	9	23	14	20	12	12	18	20	7					
		3.55%	1.83%	2.80%	4.26%	1.99%	1.16%	2.87%	1.19%	1.53%	4.38%	2.56%	2.70%	2.26%	1.30%	2.80%	3.73%	5.03%	7.20%	6.70%	2.65%	6.23%	4.20%	3.79%	6.66%	5.06%	2.96%	6.84%	4.14%	6.36%	3.06%	5.68%	5.24%	4.14%	2.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1589	74	55	62	93	79	81	88	61	33	7	30	30	42	49	38	32	38	42	17	122	6	55	24	60	25	66	67	20	60	35	14	47	37					
		14.47%	19.37%	17.13%	11.50%	20.57%	18.32%	19.37%	17.49%	18.71%	14.47%	4.48%	6.77%	8.49%	9.13%	10.56%	10.13%	12.40%	17.11%	25.60%	7.52%	36.20%	5.04%	14.90%	10.66%	27.64%	8.22%	19.64%	19.82%	6.36%	15.34%	16.58%	4.08%	9.75%	13.55%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	208	3	17	1	9	13	3	7	3	4	3	18	6	19	13	5	5	2	1	0	4	0	13	7	5	9	5	9	6	3	1	4	7	3					
		1.89%	0.78%	5.29%	0.18%	1.99%	3.01%	0.71%	1.39%	0.92%	1.75%	1.92%	4.06%	1.69%	4.13%	2.80%	1.33%	1.93%	0.90%	0.60%	0.0%	1.18%	0.0%	3.52%	3.11%	2.30%	2.96%	1.48%	2.66%	1.91%	0.76%	0.47%	1.16%	1.45%	1.09%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	89	7	3	2	2	9	3	3	3	3	0	12	7	12	4	0	2	1	0	1	1	0	0	0	0	0	1	3	2	1	1	2	4	0					
		0.81%	1.83%	0.93%	0.37%	0.44%	2.08%	0.71%	0.59%	0.92%	1.31%	0.0%	2.70%	1.98%	2.60%	0.86%	0.0%	0.77%	0.45%	0.0%	0.44%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.88%	0.63%	0.25%	0.47%	0.58%	0.82%	0.0%					
22	"5. ""За Русь Святую"""	6	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0					
		0.05%	0.0%	0.0%	0.0%	0.22%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.58%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	16	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	3	1					
		0.14%	0.26%	0.31%	0.18%	0.22%	0.0%	0.0%	0.0%	0.0%	0.43%	0.64%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.47%	0.29%	0.62%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	1	0	0	6	1	0	1	0	1	0	2	0	1	2	0	1	0	0	0	1	1	2	0	0	0	2	1	0	0	0	3	1	0					
		0.24%	0.26%	0.0%	0.0%	1.32%	0.23%	0.0%	0.19%	0.0%	0.43%	0.0%	0.45%	0.0%	0.21%	0.43%	0.0%	0.38%	0.0%	0.0%	0.0%	0.29%	0.84%	0.54%	0.0%	0.0%	0.0%	0.59%	0.29%	0.0%	0.0%	0.0%	0.87%	0.20%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	3	0	4	0	1	1	1	1	0					
		0.18%	0.52%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.84%	0.0%	0.0%	0.0%	0.98%	0.0%	1.18%	0.0%	0.25%	0.47%	0.29%	0.20%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	0	1	1	0	0	0	0	0	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1	2					
		0.16%	0.0%	0.0%	0.18%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.28%	0.43%	0.0%	0.53%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.59%	0.0%	0.25%	0.0%	0.29%	0.20%	0.73%					
27	"10. ""Аграрная партия России"""	318	3	5	4	8	2	5	6	5	3	1	8	6	8	27	12	6	24	6	11	4	1	12	0	32	44	3	9	15	15	5	9	9	10					
		2.89%	0.78%	1.55%	0.74%	1.76%	0.46%	1.19%	1.19%	1.53%	1.31%	0.64%	1.80%	1.69%	1.73%	5.81%	3.2%	2.32%	10.81%	3.65%	4.86%	1.18%	0.84%	3.25%	0.0%	14.74%	14.47%	0.89%	2.66%	4.77%	3.83%	2.36%	2.62%	1.86%	3.66%					
28	"11. ""Истинные патриоты России"""	11	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0					
		0.10%	0.0%	0.31%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.29%	0.0%	0.31%	0.0%	0.47%	0.29%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	4	2	1	6	6	2	3	3	0	2	3	4	1	3	0	8	4	2	0	1	0	8	1	1	0	4	2	5	2	0	4	1	4					
		0.79%	1.04%	0.62%	0.18%	1.32%	1.39%	0.47%	0.59%	0.92%	0.0%	1.28%	0.67%	1.13%	0.21%	0.64%	0.0%	3.10%	1.80%	1.21%	0.0%	0.29%	0.0%	2.16%	0.44%	0.46%	0.0%	1.19%	0.59%	1.59%	0.51%	0.0%	1.16%	0.20%	1.46%					
30	"13. ""Демократическая партия России"""	33	0	0	0	1	2	2	2	0	0	2	2	0	3	1	5	1	2	0	1	0	0	0	2	1	0	2	1	0	0	0	2	0	1					
		0.30%	0.0%	0.0%	0.0%	0.22%	0.46%	0.47%	0.39%	0.0%	0.0%	1.28%	0.45%	0.0%	0.65%	0.21%	1.33%	0.38%	0.90%	0.0%	0.44%	0.0%	0.0%	0.0%	0.88%	0.46%	0.0%	0.59%	0.29%	0.0%	0.0%	0.0%	0.58%	0.0%	0.36%					
31	"14. ""Великая Россия - Евразийский Союз"""	231	12	14	8	23	25	0	30	10	3	1	4	1	4	16	5	4	5	4	1	6	0	6	3	4	1	2	6	9	1	0	9	9	5					
		2.10%	3.14%	4.36%	1.48%	5.08%	5.80%	0.0%	5.96%	3.06%	1.31%	0.64%	0.90%	0.28%	0.86%	3.44%	1.33%	1.55%	2.25%	2.43%	0.44%	1.78%	0.0%	1.62%	1.33%	1.84%	0.32%	0.59%	1.77%	2.86%	0.25%	0.0%	2.62%	1.86%	1.83%					
32	"15. ""Партия СЛОН"""	11	0	1	0	0	1	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0					
		0.10%	0.0%	0.31%	0.0%	0.0%	0.23%	0.0%	0.19%	0.0%	0.0%	0.0%	0.45%	0.0%	0.21%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.47%	0.29%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2035	73	35	61	68	81	78	68	72	36	24	43	48	38	132	75	56	23	49	53	71	55	101	25	12	79	28	59	71	134	27	94	106	60					
		18.53%	19.10%	10.90%	11.31%	15.04%	18.79%	18.66%	13.51%	22.08%	15.78%	15.38%	9.70%	13.59%	8.26%	28.44%	20.0%	21.70%	10.36%	29.87%	23.45%	21.06%	46.21%	27.37%	11.11%	5.52%	25.98%	8.33%	17.45%	22.61%	34.27%	12.79%	27.40%	21.99%	21.97%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	1	0	4	5	1	3	2	0	0	1	0	0	1	3	1	0	6	0	0	2	0	2	0	0	0	1	2	1	4	1	2	3	1					
		0.42%	0.26%	0.0%	0.74%	1.10%	0.23%	0.71%	0.39%	0.0%	0.0%	0.64%	0.0%	0.0%	0.21%	0.64%	0.26%	0.0%	2.70%	0.0%	0.0%	0.59%	0.0%	0.54%	0.0%	0.0%	0.0%	0.29%	0.59%	0.31%	1.02%	0.47%	0.58%	0.62%	0.36%					
35	"18. ""ЛДПР"""	309	4	3	1	6	5	5	4	0	11	2	77	51	78	13	2	1	2	2	2	6	2	3	0	1	3	1	3	2	2	1	3	4	9					
		2.81%	1.04%	0.93%	0.18%	1.32%	1.16%	1.19%	0.79%	0.0%	4.82%	1.28%	17.38%	14.44%	16.95%	2.80%	0.53%	0.38%	0.90%	1.21%	0.88%	1.78%	1.68%	0.81%	0.0%	0.46%	0.98%	0.29%	0.88%	0.63%	0.51%	0.47%	0.87%	0.82%	3.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	215	14	10	12	22	9	6	7	4	4	3	11	9	13	11	8	2	4	2	3	2	1	3	3	3	9	6	1	3	7	3	2	14	4					
		1.95%	3.66%	3.11%	2.22%	4.86%	2.08%	1.43%	1.39%	1.22%	1.75%	1.92%	2.48%	2.54%	2.82%	2.37%	2.13%	0.77%	1.80%	1.21%	1.32%	0.59%	0.84%	0.81%	1.33%	1.38%	2.96%	1.78%	0.29%	0.95%	1.79%	1.42%	0.58%	2.90%	1.46%					
37	"20. ""Политическая партия ""Единая Россия"""	3911	129	124	330	142	135	145	174	123	77	86	167	129	151	103	154	91	68	33	98	62	33	92	135	61	81	163	103	93	101	108	141	191	88					
		35.61%	33.76%	38.62%	61.22%	31.41%	31.32%	34.68%	34.59%	37.73%	33.77%	55.12%	37.69%	36.54%	32.82%	22.19%	41.06%	35.27%	30.63%	20.12%	43.36%	18.39%	27.73%	24.93%	60.0%	28.11%	26.64%	48.51%	30.47%	29.61%	25.83%	51.18%	41.10%	39.62%	32.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	0	2	2	2	0	11	9	1	1	2	1	1	1	2	1	0	0	0	4	0	0	0	0	1	7	0	0	0	1	0	1	2	3					
		0.50%	0.0%	0.62%	0.37%	0.44%	0.0%	2.63%	1.78%	0.30%	0.43%	1.28%	0.22%	0.28%	0.21%	0.43%	0.26%	0.0%	0.0%	0.0%	1.76%	0.0%	0.0%	0.0%	0.0%	0.46%	2.30%	0.0%	0.0%	0.0%	0.25%	0.0%	0.29%	0.41%	1.09%					
39	"22. ""Развитие предпринимательства"""	16	0	1	0	0	2	0	1	0	0	0	0	0	1	1	2	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	2	0					
		0.14%	0.0%	0.31%	0.0%	0.0%	0.46%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.21%	0.53%	0.38%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.29%	0.41%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	879	34	24	19	29	35	46	74	27	32	14	20	18	30	53	36	20	14	6	22	20	7	39	4	15	29	18	23	55	23	6	15	40	32					
		8.00%	8.90%	7.47%	3.52%	6.41%	8.12%	11.00%	14.71%	8.28%	14.03%	8.97%	4.51%	5.09%	6.52%	11.42%	9.6%	7.75%	6.30%	3.65%	9.73%	5.93%	5.88%	10.56%	1.77%	6.91%	9.53%	5.35%	6.80%	17.51%	5.88%	2.84%	4.37%	8.29%	11.72%					
																																								
41	Против всех	318	5	7	5	11	12	10	12	9	7	0	25	26	37	12	8	9	5	3	2	5	3	16	4	8	3	8	17	7	14	5	7	13	3					
		2.89%	1.30%	2.18%	0.92%	2.43%	2.78%	2.39%	2.38%	2.76%	3.07%	0.0%	5.64%	7.36%	8.04%	2.58%	2.13%	3.48%	2.25%	1.82%	0.88%	1.48%	2.52%	4.33%	1.77%	3.68%	0.98%	2.38%	5.02%	2.22%	3.58%	2.36%	2.04%	2.69%	1.09%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
