Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Северская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №50	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220					
		1.17%	0.32%	3.96%	1.18%	1.20%	0.76%	0.68%	0.50%	0.66%	0.31%	1.54%	1.28%	1.12%	0.61%	1.01%	1.12%	1.20%	1.34%	0.96%	1.27%	1.44%	1.23%	0.61%	1.44%	0.73%	0.88%	1.38%	0.26%	1.93%	1.66%	0.96%	1.77%	1.77%	1.95%	0.63%	1.24%	1.02%	1.33%	1.56%	2.13%	4.26%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3820	104	17	113	123	101	90	148	142	160	148	120	89	125	86	117	109	68	102	127	83	91	67	49	88	74	134	80	104	114	161	151	92	118	130	95	11	7	19	50	13					
		6.40%	6.75%	5.61%	6.71%	8.24%	5.92%	5.16%	8.31%	7.89%	8.48%	7.86%	6.70%	4.78%	7.64%	5.82%	7.33%	6.89%	4.16%	6.15%	7.04%	4.81%	6.26%	4.10%	4.41%	5.88%	5.44%	5.97%	7.07%	6.71%	6.32%	9.69%	7.43%	5.63%	7.96%	9.20%	6.58%	3.75%	3.11%	1.75%	3.04%	3.69%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	3277	75	23	88	67	84	141	48	79	90	131	116	95	97	124	87	91	109	95	69	76	136	70	70	66	77	80	48	57	81	59	83	96	79	60	80	26	14	147	143	20					
		5.49%	4.87%	7.59%	5.22%	4.49%	4.92%	8.09%	2.69%	4.39%	4.77%	6.96%	6.47%	5.11%	5.93%	8.39%	5.45%	5.75%	6.67%	5.73%	3.82%	4.40%	9.35%	4.28%	6.30%	4.41%	5.67%	3.56%	4.24%	3.68%	4.49%	3.55%	4.08%	5.87%	5.33%	4.24%	5.54%	8.87%	6.22%	13.54%	8.71%	5.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4373	136	9	138	128	135	129	135	128	165	181	145	138	125	109	100	103	123	102	141	103	84	125	71	98	89	112	124	106	157	158	169	141	127	110	90	10	22	39	57	11					
		7.33%	8.83%	2.97%	8.19%	8.57%	7.91%	7.40%	7.58%	7.11%	8.75%	9.61%	8.09%	7.42%	7.64%	7.37%	6.26%	6.51%	7.53%	6.15%	7.82%	5.97%	5.78%	7.65%	6.39%	6.55%	6.55%	4.99%	10.96%	6.84%	8.70%	9.51%	8.32%	8.62%	8.56%	7.79%	6.23%	3.41%	9.77%	3.59%	3.47%	3.12%					
22	"5. ""За Русь Святую"""	237	10	2	7	5	5	7	2	6	4	8	8	7	12	4	8	5	7	12	6	5	9	5	6	3	5	12	3	4	2	2	9	4	9	7	8	1	4	3	4	7					
		0.39%	0.64%	0.66%	0.41%	0.33%	0.29%	0.40%	0.11%	0.33%	0.21%	0.42%	0.44%	0.37%	0.73%	0.27%	0.50%	0.31%	0.42%	0.72%	0.33%	0.28%	0.61%	0.30%	0.54%	0.20%	0.36%	0.53%	0.26%	0.25%	0.11%	0.12%	0.44%	0.24%	0.60%	0.49%	0.55%	0.34%	1.77%	0.27%	0.24%	1.98%					
23	"6. ""Объединенная Российская партия ""Русь"""	142	5	2	6	2	4	3	6	3	5	2	5	6	2	5	1	4	3	5	2	3	2	3	1	3	1	9	2	3	10	8	4	0	7	4	2	2	2	2	3	0					
		0.23%	0.32%	0.66%	0.35%	0.13%	0.23%	0.17%	0.33%	0.16%	0.26%	0.10%	0.27%	0.32%	0.12%	0.33%	0.06%	0.25%	0.18%	0.30%	0.11%	0.17%	0.13%	0.18%	0.09%	0.20%	0.07%	0.40%	0.17%	0.19%	0.55%	0.48%	0.19%	0.0%	0.47%	0.28%	0.13%	0.68%	0.88%	0.18%	0.18%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	667	18	3	20	13	13	10	26	18	25	17	15	14	23	21	18	20	24	12	19	18	18	18	7	14	10	56	12	18	20	18	51	17	22	17	6	4	1	4	6	1					
		1.11%	1.16%	0.99%	1.18%	0.87%	0.76%	0.57%	1.46%	1.00%	1.32%	0.90%	0.83%	0.75%	1.40%	1.42%	1.12%	1.26%	1.47%	0.72%	1.05%	1.04%	1.23%	1.10%	0.63%	0.93%	0.73%	2.49%	1.06%	1.16%	1.10%	1.08%	2.51%	1.04%	1.48%	1.20%	0.41%	1.36%	0.44%	0.36%	0.36%	0.28%					
25	"8. ""Народно-республиканская партия России"""	38	0	1	0	1	0	3	4	0	0	0	0	4	0	1	0	4	2	0	1	1	3	1	0	0	0	2	0	1	0	0	2	0	0	1	1	0	1	0	3	1					
		0.06%	0.0%	0.33%	0.0%	0.06%	0.0%	0.17%	0.22%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.06%	0.0%	0.25%	0.12%	0.0%	0.05%	0.05%	0.20%	0.06%	0.0%	0.0%	0.0%	0.08%	0.0%	0.06%	0.0%	0.0%	0.09%	0.0%	0.0%	0.07%	0.06%	0.0%	0.44%	0.0%	0.18%	0.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	256	5	2	5	3	6	1	6	12	5	12	7	14	11	9	9	5	6	9	9	5	4	10	8	2	8	14	1	6	10	6	14	1	6	2	6	3	1	4	6	3					
		0.42%	0.32%	0.66%	0.29%	0.20%	0.35%	0.05%	0.33%	0.66%	0.26%	0.63%	0.39%	0.75%	0.67%	0.60%	0.56%	0.31%	0.36%	0.54%	0.49%	0.28%	0.27%	0.61%	0.72%	0.13%	0.58%	0.62%	0.08%	0.38%	0.55%	0.36%	0.68%	0.06%	0.40%	0.14%	0.41%	1.02%	0.44%	0.36%	0.36%	0.85%					
27	"10. ""Аграрная партия России"""	863	18	7	24	12	21	29	18	24	24	34	26	30	31	19	31	28	23	24	34	22	23	16	17	21	31	18	13	26	25	23	24	19	24	34	19	5	5	19	17	5					
		1.44%	1.16%	2.31%	1.42%	0.80%	1.23%	1.66%	1.01%	1.33%	1.27%	1.80%	1.45%	1.61%	1.89%	1.28%	1.94%	1.77%	1.40%	1.44%	1.88%	1.27%	1.58%	0.97%	1.53%	1.40%	2.28%	0.80%	1.14%	1.67%	1.38%	1.38%	1.18%	1.16%	1.61%	2.40%	1.31%	1.70%	2.22%	1.75%	1.03%	1.42%					
28	"11. ""Истинные патриоты России"""	52	2	1	3	2	1	4	0	3	0	2	0	0	1	2	0	1	0	1	1	1	1	1	0	1	2	7	0	0	2	1	3	1	3	1	1	0	0	0	3	0					
		0.08%	0.12%	0.33%	0.17%	0.13%	0.05%	0.22%	0.0%	0.16%	0.0%	0.10%	0.0%	0.0%	0.06%	0.13%	0.0%	0.06%	0.0%	0.06%	0.05%	0.05%	0.06%	0.06%	0.0%	0.06%	0.14%	0.31%	0.0%	0.0%	0.11%	0.06%	0.14%	0.06%	0.20%	0.07%	0.06%	0.0%	0.0%	0.0%	0.18%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	413	14	4	10	9	18	11	7	10	5	10	11	13	9	15	13	15	12	8	12	8	9	11	11	6	13	25	8	8	8	9	16	20	6	15	7	2	1	7	13	4					
		0.69%	0.90%	1.32%	0.59%	0.60%	1.05%	0.63%	0.39%	0.55%	0.26%	0.53%	0.61%	0.69%	0.55%	1.01%	0.81%	0.94%	0.73%	0.48%	0.66%	0.46%	0.61%	0.67%	0.99%	0.40%	0.95%	1.11%	0.70%	0.51%	0.44%	0.54%	0.78%	1.22%	0.40%	1.06%	0.48%	0.68%	0.44%	0.64%	0.79%	1.13%					
30	"13. ""Демократическая партия России"""	156	3	1	1	0	2	7	6	2	4	2	5	9	4	5	0	4	5	3	5	4	4	0	2	2	7	10	2	3	6	5	9	5	5	2	4	2	4	5	7	0					
		0.26%	0.19%	0.33%	0.05%	0.0%	0.11%	0.40%	0.33%	0.11%	0.21%	0.10%	0.27%	0.48%	0.24%	0.33%	0.0%	0.25%	0.30%	0.18%	0.27%	0.23%	0.27%	0.0%	0.18%	0.13%	0.51%	0.44%	0.17%	0.19%	0.33%	0.30%	0.44%	0.30%	0.33%	0.14%	0.27%	0.68%	1.77%	0.46%	0.42%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	116	3	5	2	5	1	4	4	3	3	3	2	0	4	3	2	1	2	6	3	3	2	2	4	3	1	12	2	3	0	1	8	3	4	5	0	0	0	3	4	0					
		0.19%	0.19%	1.65%	0.11%	0.33%	0.05%	0.22%	0.22%	0.16%	0.15%	0.15%	0.11%	0.0%	0.24%	0.20%	0.12%	0.06%	0.12%	0.36%	0.16%	0.17%	0.13%	0.12%	0.36%	0.20%	0.07%	0.53%	0.17%	0.19%	0.0%	0.06%	0.39%	0.18%	0.26%	0.35%	0.0%	0.0%	0.0%	0.27%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	130	1	1	3	5	1	5	5	7	5	8	3	8	3	3	1	2	3	5	4	4	2	0	4	2	2	5	2	3	7	3	6	2	3	3	5	0	0	1	3	0					
		0.21%	0.06%	0.33%	0.17%	0.33%	0.05%	0.28%	0.28%	0.38%	0.26%	0.42%	0.16%	0.43%	0.18%	0.20%	0.06%	0.12%	0.18%	0.30%	0.22%	0.23%	0.13%	0.0%	0.36%	0.13%	0.14%	0.22%	0.17%	0.19%	0.38%	0.18%	0.29%	0.12%	0.20%	0.21%	0.34%	0.0%	0.0%	0.09%	0.18%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3953	120	8	109	119	113	120	121	150	137	140	142	120	101	100	111	111	108	104	127	114	73	98	73	73	69	111	96	81	145	172	120	109	98	114	80	9	11	53	75	18					
		6.63%	7.79%	2.64%	6.47%	7.97%	6.62%	6.89%	6.79%	8.34%	7.26%	7.43%	7.92%	6.45%	6.18%	6.77%	6.95%	7.02%	6.61%	6.27%	7.04%	6.60%	5.02%	6.00%	6.57%	4.87%	5.08%	4.95%	8.48%	5.23%	8.04%	10.35%	5.91%	6.67%	6.61%	8.07%	5.54%	3.07%	4.88%	4.88%	4.57%	5.11%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	154	1	1	6	2	1	7	2	2	1	4	0	4	2	1	4	3	3	8	7	9	3	2	4	3	2	21	2	1	2	2	12	6	5	3	2	0	0	3	9	4					
		0.25%	0.06%	0.33%	0.35%	0.13%	0.05%	0.40%	0.11%	0.11%	0.05%	0.21%	0.0%	0.21%	0.12%	0.06%	0.25%	0.18%	0.18%	0.48%	0.38%	0.52%	0.20%	0.12%	0.36%	0.20%	0.14%	0.93%	0.17%	0.06%	0.11%	0.12%	0.59%	0.36%	0.33%	0.21%	0.13%	0.0%	0.0%	0.27%	0.54%	1.13%					
35	"18. ""ЛДПР"""	8826	185	35	266	213	227	247	259	261	272	220	238	266	218	230	279	237	232	250	322	257	237	287	137	245	160	411	149	238	312	175	316	250	212	185	217	46	48	172	260	55					
		14.80%	12.01%	11.55%	15.80%	14.27%	13.30%	14.18%	14.55%	14.51%	14.42%	11.68%	13.28%	14.30%	13.34%	15.57%	17.48%	14.99%	14.21%	15.08%	17.85%	14.89%	16.31%	17.57%	12.33%	16.37%	11.78%	18.33%	13.17%	15.37%	17.30%	10.53%	15.56%	15.29%	14.30%	13.10%	15.03%	15.69%	21.33%	15.85%	15.85%	15.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1116	27	3	27	21	26	32	52	26	34	41	33	41	28	32	33	23	36	30	29	35	29	24	21	26	30	32	33	37	30	24	26	33	28	26	37	4	3	23	31	10					
		1.87%	1.75%	0.99%	1.60%	1.40%	1.52%	1.83%	2.92%	1.44%	1.80%	2.17%	1.84%	2.20%	1.71%	2.16%	2.06%	1.45%	2.20%	1.81%	1.60%	2.02%	1.99%	1.46%	1.89%	1.73%	2.20%	1.42%	2.91%	2.39%	1.66%	1.44%	1.28%	2.01%	1.88%	1.84%	2.56%	1.36%	1.33%	2.11%	1.89%	2.84%					
37	"20. ""Политическая партия ""Единая Россия"""	17349	468	86	472	450	514	508	489	562	546	450	491	571	489	377	431	420	469	521	493	526	426	547	335	516	469	667	293	461	455	480	515	479	412	356	438	80	51	326	585	125					
		29.11%	30.38%	28.38%	28.04%	30.16%	30.12%	29.17%	27.47%	31.25%	28.96%	23.91%	27.41%	30.71%	29.92%	25.52%	27.00%	26.56%	28.73%	31.44%	27.34%	30.49%	29.31%	33.49%	30.15%	34.49%	34.53%	29.75%	25.90%	29.78%	25.23%	28.89%	25.36%	29.31%	27.80%	25.21%	30.35%	27.30%	22.66%	30.04%	35.67%	35.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	95	0	1	3	2	3	4	0	2	2	3	4	1	4	0	2	1	1	2	3	3	2	3	2	1	2	7	3	4	4	1	8	3	1	2	2	0	0	8	1	0					
		0.15%	0.0%	0.33%	0.17%	0.13%	0.17%	0.22%	0.0%	0.11%	0.10%	0.15%	0.22%	0.05%	0.24%	0.0%	0.12%	0.06%	0.06%	0.12%	0.16%	0.17%	0.13%	0.18%	0.18%	0.06%	0.14%	0.31%	0.26%	0.25%	0.22%	0.06%	0.39%	0.18%	0.06%	0.14%	0.13%	0.0%	0.0%	0.73%	0.06%	0.0%					
39	"22. ""Развитие предпринимательства"""	193	6	1	9	8	8	3	5	4	10	3	4	3	4	3	8	5	1	9	6	7	0	7	1	3	4	17	9	3	2	5	5	6	8	3	4	2	1	2	3	1					
		0.32%	0.38%	0.33%	0.53%	0.53%	0.46%	0.17%	0.28%	0.22%	0.53%	0.15%	0.22%	0.16%	0.24%	0.20%	0.50%	0.31%	0.06%	0.54%	0.33%	0.40%	0.0%	0.42%	0.09%	0.20%	0.29%	0.75%	0.79%	0.19%	0.11%	0.30%	0.24%	0.36%	0.53%	0.21%	0.27%	0.68%	0.44%	0.18%	0.18%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7621	187	47	195	184	219	229	246	179	230	274	267	224	224	189	201	246	248	224	206	268	163	211	190	203	179	202	161	212	200	219	216	182	135	216	183	53	34	150	203	22					
		12.78%	12.14%	15.51%	11.58%	12.33%	12.83%	13.15%	13.82%	9.95%	12.20%	14.55%	14.90%	12.04%	13.70%	12.79%	12.59%	15.55%	15.19%	13.51%	11.42%	15.53%	11.21%	12.92%	17.10%	13.56%	13.18%	9.00%	14.23%	13.69%	11.09%	13.18%	10.64%	11.13%	9.10%	15.29%	12.68%	18.08%	15.11%	13.82%	12.37%	6.25%					
																																															
41	Против всех	4325	138	21	138	94	164	105	156	146	139	138	114	160	92	97	102	100	101	92	142	122	92	95	62	92	93	227	78	113	146	102	203	120	118	98	118	21	7	52	100	27					
		7.25%	8.96%	6.93%	8.19%	6.30%	9.61%	6.03%	8.76%	8.12%	7.37%	7.33%	6.36%	8.60%	5.63%	6.56%	6.39%	6.32%	6.18%	5.55%	7.87%	7.07%	6.33%	5.81%	5.58%	6.14%	6.84%	10.12%	6.89%	7.29%	8.09%	6.14%	10.0%	7.34%	7.96%	6.94%	8.17%	7.16%	3.11%	4.79%	6.09%	7.67%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
