Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Ворошиловская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333					
		7.69%	7.86%	8.93%	10.12%	13.98%	9.51%	9.45%	5.94%	6.40%	10.47%	9.42%	7.87%	5.37%	8.67%	5.93%	10.11%	8.12%	9.18%	8.40%	8.15%	8.52%	7.51%	8.84%	4.30%	5.14%	3.19%	5.59%	4.29%	4.93%	4.49%	5.76%	5.61%	5.11%	7.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8166	161	321	322	297	230	179	294	233	184	272	231	175	208	266	278	305	334	272	305	272	254	311	320	314	156	102	159	313	176	157	299	159	307					
		25.76%	24.81%	26.29%	26.50%	25.63%	22.33%	22.54%	28.16%	28.14%	22.66%	25.61%	33.67%	24.72%	26.13%	28.69%	27.02%	27.53%	24.13%	21.97%	23.44%	24.91%	25.10%	24.32%	25.02%	29.88%	31.14%	22.82%	28.39%	32.14%	23.22%	26.61%	26.21%	22.59%	23.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	268	4	10	15	14	8	7	4	9	3	17	8	8	5	5	8	4	13	8	11	13	8	20	7	7	3	0	7	8	3	5	6	6	14					
		0.85%	0.62%	0.82%	1.23%	1.21%	0.78%	0.88%	0.38%	1.09%	0.37%	1.60%	1.17%	1.13%	0.63%	0.54%	0.78%	0.36%	0.94%	0.65%	0.85%	1.19%	0.79%	1.56%	0.55%	0.67%	0.60%	0.00%	1.25%	0.82%	0.40%	0.85%	0.53%	0.85%	1.06%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
