Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
"Наименование Избирательной комиссии:    Волгоград, Ворошиловская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243					
		0.97%	0.86%	0.96%	0.76%	1.57%	0.31%	0.87%	0.96%	0.42%	1.68%	1.36%	0.74%	0.27%	0.85%	1.56%	0.56%	0.33%	0.49%	0.98%	1.81%	1.46%	1.31%	0.77%	0.45%	1.40%	0.00%	0.00%	0.91%	1.32%	1.14%	1.25%	0.62%	1.41%	1.36%					
23	6.Политическая партия «Партия социальной справедливости»	83	3	1	1	1	0	1	1	3	2	1	3	1	4	0	1	4	3	6	5	4	7	2	2	3	0	2	1	7	1	3	6	2	2					
		0.27%	0.37%	0.11%	0.11%	0.09%	0.00%	0.12%	0.11%	0.42%	0.24%	0.09%	0.44%	0.13%	0.49%	0.00%	0.09%	0.33%	0.21%	0.53%	0.36%	0.31%	0.65%	0.14%	0.15%	0.28%	0.00%	0.45%	0.18%	0.93%	0.14%	0.53%	0.62%	0.28%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	2867	72	66	70	81	87	52	93	63	64	94	46	57	69	73	100	107	148	123	133	140	92	162	127	89	58	53	63	68	88	40	83	68	138					
		9.20%	8.82%	7.07%	7.62%	7.47%	8.92%	6.48%	9.96%	8.86%	7.69%	8.51%	6.76%	7.63%	8.39%	7.12%	9.42%	8.79%	10.34%	10.96%	9.64%	10.73%	8.59%	11.27%	9.51%	8.28%	12.16%	11.94%	11.52%	8.99%	12.52%	7.12%	8.59%	9.62%	11.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3742	92	108	94	147	157	107	122	60	98	147	95	101	120	136	114	163	196	117	120	112	88	200	171	129	35	74	69	99	50	47	121	97	156					
		12.01%	11.27%	11.56%	10.23%	13.56%	16.10%	13.34%	13.06%	8.44%	11.78%	13.32%	13.97%	13.52%	14.60%	13.26%	10.73%	13.39%	13.70%	10.43%	8.70%	8.58%	8.22%	13.92%	12.80%	12.00%	7.34%	16.67%	12.61%	13.10%	7.11%	8.36%	12.53%	13.72%	13.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	320	8	5	7	14	6	13	13	8	11	15	8	7	6	10	8	13	18	14	23	18	10	14	12	10	3	2	3	4	8	1	11	3	14					
		1.03%	0.98%	0.54%	0.76%	1.29%	0.62%	1.62%	1.39%	1.13%	1.32%	1.36%	1.18%	0.94%	0.73%	0.97%	0.75%	1.07%	1.26%	1.25%	1.67%	1.38%	0.93%	0.97%	0.90%	0.93%	0.63%	0.45%	0.55%	0.53%	1.14%	0.18%	1.14%	0.42%	1.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16262	428	487	491	559	454	401	498	429	391	544	305	370	424	510	510	624	710	497	735	669	611	758	718	617	289	244	300	399	407	340	550	390	603					
		52.18%	52.45%	52.14%	53.43%	51.57%	46.56%	50.00%	53.32%	60.34%	46.99%	49.28%	44.85%	49.53%	51.58%	49.71%	48.02%	51.27%	49.62%	44.30%	53.26%	51.26%	57.05%	52.75%	53.74%	57.40%	60.59%	54.95%	54.84%	52.78%	57.89%	60.50%	56.94%	55.16%	51.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	923	29	23	36	53	44	19	26	21	39	40	32	25	21	22	43	27	45	48	46	64	11	38	28	16	12	14	7	14	13	8	15	9	35					
		2.96%	3.55%	2.46%	3.92%	4.89%	4.51%	2.37%	2.78%	2.95%	4.69%	3.62%	4.71%	3.35%	2.55%	2.14%	4.05%	2.22%	3.14%	4.28%	3.33%	4.90%	1.03%	2.64%	2.10%	1.49%	2.52%	3.15%	1.28%	1.85%	1.85%	1.42%	1.55%	1.27%	2.97%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
