Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
"Наименование Избирательной комиссии:    Новороссийск, Судовая"																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №3685	УИК №3686	УИК №3687	УИК №3688	УИК №3689	УИК №3690	УИК №3691	УИК №3692	УИК №3693	УИК №3694	УИК №3695	УИК №3696	УИК №3697	УИК №3698	УИК №3699					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																						
18	"1. ""ЕДИНЕНИЕ"""	3	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0					
		0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	4.0%	3.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	14	0	0	1	0	0	1	1	0	3	0	0	0	1	4	3					
		2.53%	0.0%	0.0%	4.34%	0.0%	0.0%	1.88%	4.0%	0.0%	3.15%	0.0%	0.0%	0.0%	4.16%	4.49%	11.11%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	11	0	0	0	1	1	0	0	0	3	0	1	3	1	1	0					
		1.98%	0.0%	0.0%	0.0%	4.0%	3.33%	0.0%	0.0%	0.0%	3.15%	0.0%	3.12%	10.71%	4.16%	1.12%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	18	0	0	0	3	1	2	1	2	1	0	1	1	1	2	3					
		3.25%	0.0%	0.0%	0.0%	12.0%	3.33%	3.77%	4.0%	7.40%	1.05%	0.0%	3.12%	3.57%	4.16%	2.24%	11.11%					
22	"5. ""За Русь Святую"""	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	0.0%	4.16%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	11	0	1	0	0	1	3	2	1	1	0	0	0	0	1	1					
		1.98%	0.0%	4.34%	0.0%	0.0%	3.33%	5.66%	8.0%	3.70%	1.05%	0.0%	0.0%	0.0%	0.0%	1.12%	3.70%					
25	"8. ""Народно-республиканская партия России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	1	0	0	2	1	2	0	0	0	1	0	1	0	0	1					
		1.62%	3.84%	0.0%	0.0%	8.0%	3.33%	3.77%	0.0%	0.0%	0.0%	3.84%	0.0%	3.57%	0.0%	0.0%	3.70%					
27	"10. ""Аграрная партия России"""	10	0	1	1	0	0	2	0	1	3	0	0	0	0	2	0					
		1.80%	0.0%	4.34%	4.34%	0.0%	0.0%	3.77%	0.0%	3.70%	3.15%	0.0%	0.0%	0.0%	0.0%	2.24%	0.0%					
28	"11. ""Истинные патриоты России"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0					
		0.54%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	4	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0					
		0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.24%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	4	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0					
		0.72%	3.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	3.57%	0.0%	1.12%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	20	2	0	2	0	2	2	3	0	2	1	1	2	0	2	1					
		3.61%	7.69%	0.0%	8.69%	0.0%	6.66%	3.77%	12.0%	0.0%	2.10%	3.84%	3.12%	7.14%	0.0%	2.24%	3.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	67	6	0	2	4	4	7	1	4	16	4	1	2	5	9	2					
		12.11%	23.07%	0.0%	8.69%	16.0%	13.33%	13.20%	4.0%	14.81%	16.84%	15.38%	3.12%	7.14%	20.83%	10.11%	7.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.16%	0.0%	3.70%					
37	"20. ""Политическая партия ""Единая Россия"""	111	11	10	6	4	5	5	4	3	24	2	9	8	4	13	3					
		20.07%	42.30%	43.47%	26.08%	16.0%	16.66%	9.43%	16.0%	11.11%	25.26%	7.69%	28.12%	28.57%	16.66%	14.60%	11.11%					
38	"21. ""Российская Конституционно-демократическая партия"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	3	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.54%	0.0%	4.34%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	3.12%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	46	2	4	0	1	5	7	4	1	7	1	0	2	3	3	6					
		8.31%	7.69%	17.39%	0.0%	4.0%	16.66%	13.20%	16.0%	3.70%	7.36%	3.84%	0.0%	7.14%	12.5%	3.37%	22.22%					
																						
41	Против всех	208	2	6	10	10	10	16	7	14	32	15	16	8	7	49	6					
		37.61%	7.69%	26.08%	43.47%	40.0%	33.33%	30.18%	28.0%	51.85%	33.68%	57.69%	50.0%	28.57%	29.16%	55.05%	22.22%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
