Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Ельниковская ТИК																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	32	0	3	5	3	2	3	1	2	0	1	0	0	2	1	2	1	1	3	0	1	0	1	0	0					
		0.34%	0.00%	0.83%	0.41%	0.45%	0.17%	0.23%	0.24%	0.78%	0.00%	0.89%	0.00%	0.00%	1.56%	0.32%	0.33%	0.75%	0.42%	1.65%	0.00%	0.32%	0.00%	0.62%	0.00%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.15%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9332	237	357	1222	663	1200	1293	408	253	253	111	194	235	124	311	610	132	235	174	110	316	202	160	301	231					
		99.32%	99.58%	98.62%	99.43%	99.10%	99.42%	99.39%	99.27%	99.22%	100.00%	99.11%	100.00%	99.58%	96.88%	99.68%	99.35%	99.25%	99.16%	95.60%	100.00%	99.68%	100.00%	99.38%	99.67%	100.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
