Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Починковская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583					
		1.48%	2.79%	1.67%	1.93%	1.50%	1.02%	0.73%	0.56%	1.03%	2.75%	1.41%	2.36%	1.92%	1.44%	0.66%	0.76%	0.37%	1.39%	0.0%	0.53%	0.0%	0.40%	1.68%	0.53%	2.40%	2.00%	2.67%	0.70%	0.0%	0.56%	4.05%	0.28%	0.66%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	1.60%	1.53%	0.0%	2.11%					
22	"5. ""За Русь Святую"""	44	4	3	0	1	3	3	1	1	2	0	0	4	0	0	0	2	6	1	1	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	4					
		0.25%	0.26%	0.20%	0.0%	0.13%	0.76%	2.20%	0.28%	0.25%	0.55%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.37%	1.19%	0.57%	0.53%	0.0%	0.0%	0.0%	0.26%	0.26%	0.0%	0.0%	0.35%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.14%	0.0%	0.0%	0.21%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	4	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	2	1	0	0	1	4	0	0	0	0	0	0	0	1	3	2	3					
		0.18%	0.06%	0.27%	0.42%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.40%	0.0%	0.13%	0.0%	0.44%	1.06%	0.35%	0.0%	0.0%	0.67%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.57%	1.81%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	87	9	15	2	3	3	1	0	1	1	0	2	4	3	2	0	3	4	0	0	0	0	1	1	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	5	4	3	14					
		0.50%	0.59%	1.04%	0.42%	0.40%	0.76%	0.73%	0.0%	0.25%	0.27%	0.0%	0.47%	0.96%	0.86%	1.33%	0.0%	0.55%	0.79%	0.0%	0.0%	0.0%	0.0%	0.84%	0.13%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.36%	0.76%	2.72%	0.75%					
25	"8. ""Народно-республиканская партия России"""	33	4	1	1	2	1	1	0	0	0	1	1	0	0	0	0	1	3	1	0	0	1	0	1	2	0	0	1	1	0	1	0	0	2	0	0	0	0	0	3	0	1	3					
		0.18%	0.26%	0.06%	0.21%	0.27%	0.25%	0.73%	0.0%	0.0%	0.0%	0.70%	0.23%	0.0%	0.0%	0.0%	0.0%	0.18%	0.59%	0.57%	0.0%	0.0%	0.40%	0.0%	0.13%	0.53%	0.0%	0.0%	0.35%	0.64%	0.0%	0.67%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.90%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	1	3	3	1	1	0	1	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	0	6					
		0.20%	0.06%	0.20%	0.64%	0.13%	0.25%	0.0%	0.28%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.18%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.63%	0.36%	0.19%	0.0%	0.32%					
27	"10. ""Аграрная партия России"""	886	48	50	11	19	28	5	19	20	7	9	9	14	11	7	6	23	20	13	8	10	17	9	32	33	117	11	21	2	11	5	20	13	8	16	5	22	9	13	79	34	8	64					
		5.09%	3.19%	3.49%	2.36%	2.59%	7.17%	3.67%	5.33%	5.15%	1.92%	6.38%	2.12%	3.36%	3.17%	4.66%	4.58%	4.29%	3.98%	7.47%	4.27%	7.14%	6.85%	7.56%	4.28%	8.82%	26.05%	5.88%	7.39%	1.29%	6.25%	3.37%	5.79%	4.33%	3.44%	14.41%	3.44%	7.48%	5.66%	8.28%	5.74%	6.51%	7.27%	3.46%					
28	"11. ""Истинные патриоты России"""	16	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2					
		0.09%	0.0%	0.0%	0.21%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.53%	0.35%	0.0%	0.0%	0.67%	0.0%	0.33%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	153	7	13	3	10	3	3	2	1	3	1	4	1	3	1	0	4	6	1	2	0	2	0	4	2	2	0	3	1	3	4	4	2	5	0	4	5	0	3	17	3	1	20					
		0.87%	0.46%	0.90%	0.64%	1.36%	0.76%	2.20%	0.56%	0.25%	0.82%	0.70%	0.94%	0.24%	0.86%	0.66%	0.0%	0.74%	1.19%	0.57%	1.06%	0.0%	0.80%	0.0%	0.53%	0.53%	0.44%	0.0%	1.05%	0.64%	1.70%	2.70%	1.15%	0.66%	2.15%	0.0%	2.75%	1.70%	0.0%	1.91%	1.23%	0.57%	0.90%	1.08%					
30	"13. ""Демократическая партия России"""	41	6	5	1	2	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	2	2	0	1	0	4	1	0	0	0	1	0	1	0	0	0	5	0	0	5					
		0.23%	0.39%	0.34%	0.21%	0.27%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.71%	0.0%	0.0%	0.26%	0.53%	0.0%	0.53%	0.0%	2.58%	0.56%	0.0%	0.0%	0.0%	0.43%	0.0%	0.68%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	2	3	0	2	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	2	1	0	0	1	2	0	0	0	0	0	0	0	2	0	0					
		0.13%	0.13%	0.20%	0.0%	0.27%	0.0%	0.0%	0.0%	0.51%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.26%	0.0%	0.0%	0.0%	0.70%	0.64%	0.0%	0.0%	0.28%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	2	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2					
		0.08%	0.13%	0.20%	0.21%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	791	88	65	26	34	7	4	14	15	11	9	24	8	11	9	1	17	13	1	4	1	6	6	19	26	15	17	7	0	3	4	18	6	7	5	5	17	4	3	84	18	4	155					
		4.54%	5.86%	4.54%	5.57%	4.64%	1.79%	2.94%	3.93%	3.86%	3.03%	6.38%	5.67%	1.92%	3.17%	6.0%	0.76%	3.17%	2.58%	0.57%	2.13%	0.71%	2.41%	5.04%	2.54%	6.95%	3.34%	9.09%	2.46%	0.0%	1.70%	2.70%	5.21%	2.0%	3.01%	4.50%	3.44%	5.78%	2.51%	1.91%	6.11%	3.44%	3.63%	8.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	44	3	1	0	5	1	0	0	0	2	0	2	1	0	0	0	1	1	0	0	0	1	1	2	1	3	1	0	1	2	0	0	2	0	0	1	0	0	1	4	0	3	4					
		0.25%	0.19%	0.06%	0.0%	0.68%	0.25%	0.0%	0.0%	0.0%	0.55%	0.0%	0.47%	0.24%	0.0%	0.0%	0.0%	0.18%	0.19%	0.0%	0.0%	0.0%	0.40%	0.84%	0.26%	0.26%	0.66%	0.53%	0.0%	0.64%	1.13%	0.0%	0.0%	0.66%	0.0%	0.0%	0.68%	0.0%	0.0%	0.63%	0.29%	0.0%	2.72%	0.21%					
35	"18. ""ЛДПР"""	2965	234	287	111	149	63	12	37	42	56	20	64	69	55	11	5	78	103	24	10	17	52	32	100	56	68	30	51	11	26	11	75	33	19	17	12	50	16	22	312	82	22	421					
		17.04%	15.58%	20.05%	23.81%	20.35%	16.15%	8.82%	10.39%	10.82%	15.42%	14.18%	15.13%	16.58%	15.85%	7.33%	3.81%	14.55%	20.51%	13.79%	5.34%	12.14%	20.96%	26.89%	13.38%	14.97%	15.14%	16.04%	17.95%	7.09%	14.77%	7.43%	21.73%	11.0%	8.18%	15.31%	8.27%	17.00%	10.06%	14.01%	22.70%	15.70%	20.0%	22.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	35	39	1	16	3	4	12	9	6	4	8	11	7	4	1	5	7	6	1	3	2	1	13	18	5	5	7	4	7	2	5	5	1	1	1	7	1	5	21	11	0	19					
		1.85%	2.33%	2.72%	0.21%	2.18%	0.76%	2.94%	3.37%	2.31%	1.65%	2.83%	1.89%	2.64%	2.01%	2.66%	0.76%	0.93%	1.39%	3.44%	0.53%	2.14%	0.80%	0.84%	1.74%	4.81%	1.11%	2.67%	2.46%	2.58%	3.97%	1.35%	1.44%	1.66%	0.43%	0.90%	0.68%	2.38%	0.62%	3.18%	1.52%	2.10%	0.0%	1.02%					
37	"20. ""Политическая партия ""Единая Россия"""	7473	568	557	173	258	193	65	193	221	153	50	192	202	176	79	87	268	231	75	135	88	117	44	467	132	120	82	137	62	74	71	121	185	156	66	79	115	80	65	419	235	37	645					
		42.96%	37.84%	38.92%	37.12%	35.24%	49.48%	47.79%	54.21%	56.95%	42.14%	35.46%	45.39%	48.55%	50.72%	52.66%	66.41%	50.0%	46.01%	43.10%	72.19%	62.85%	47.17%	36.97%	62.51%	35.29%	26.72%	43.85%	48.23%	40.0%	42.04%	47.97%	35.07%	61.66%	67.24%	59.45%	54.48%	39.11%	50.31%	41.40%	30.49%	45.01%	33.63%	34.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	1	4	0	1	2	0	0	1	0	0	0	0	0	0	0	1	2	2	5	0	0	0	2	0	0	1	3	1	0	1	2	2	1	0	1	1	2	0	2	3	0	1					
		0.24%	0.06%	0.27%	0.0%	0.13%	0.51%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.39%	1.14%	2.67%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.53%	1.05%	0.64%	0.0%	0.67%	0.57%	0.66%	0.43%	0.0%	0.68%	0.34%	1.25%	0.0%	0.14%	0.57%	0.0%	0.05%					
39	"22. ""Развитие предпринимательства"""	36	3	4	1	0	1	0	0	0	1	0	0	0	0	0	1	3	1	0	0	0	1	0	4	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	3	1	0	6					
		0.20%	0.19%	0.27%	0.21%	0.0%	0.25%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.55%	0.19%	0.0%	0.0%	0.0%	0.40%	0.0%	0.53%	0.26%	0.0%	0.53%	0.0%	0.64%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.63%	0.21%	0.19%	0.0%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2465	297	219	78	143	31	19	51	47	68	26	65	60	43	17	16	70	42	22	13	11	18	9	52	56	55	14	24	57	31	29	60	22	22	4	24	53	35	31	272	71	19	169					
		14.17%	19.78%	15.30%	16.73%	19.53%	7.94%	13.97%	14.32%	12.11%	18.73%	18.43%	15.36%	14.42%	12.39%	11.33%	12.21%	13.05%	8.36%	12.64%	6.95%	7.85%	7.25%	7.56%	6.96%	14.97%	12.24%	7.48%	8.45%	36.77%	17.61%	19.59%	17.39%	7.33%	9.48%	3.60%	16.55%	18.02%	22.01%	19.74%	19.79%	13.60%	17.27%	9.14%					
																																																	
41	Против всех	609	73	46	18	30	10	6	3	7	14	4	18	8	15	7	4	22	17	7	3	3	12	4	11	7	14	8	4	0	1	1	7	7	3	0	3	5	3	0	36	14	2	152					
		3.50%	4.86%	3.21%	3.86%	4.09%	2.56%	4.41%	0.84%	1.80%	3.85%	2.83%	4.25%	1.92%	4.32%	4.66%	3.05%	4.10%	3.38%	4.02%	1.60%	2.14%	4.83%	3.36%	1.47%	1.87%	3.11%	4.27%	1.40%	0.0%	0.56%	0.67%	2.02%	2.33%	1.29%	0.0%	2.06%	1.70%	1.88%	0.0%	2.62%	2.68%	1.81%	8.22%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
