Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Кирсановская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729					
		2.15%	1.26%	1.13%	1.37%	1.64%	3.97%	2.42%	2.23%	3.29%	1.90%	2.42%	0.74%	2.52%	2.13%	0.64%	2.96%	1.90%	3.06%	1.72%	0.80%	3.82%	5.58%	1.33%	4.35%	3.76%	0.92%	1.46%	0.67%	2.19%	2.70%	1.28%	1.13%	2.44%					
20	. Миронов Сергей Михайлович	72	7	2	0	1	1	4	0	4	2	0	1	1	0	1	0	3	5	1	2	2	4	3	5	2	2	1	1	3	6	3	2	3					
		0.53%	0.80%	0.38%	0.00%	0.23%	0.26%	0.81%	0.00%	0.66%	0.42%	0.00%	0.37%	0.84%	0.00%	0.64%	0.00%	1.90%	0.67%	0.86%	0.53%	0.59%	1.49%	2.00%	2.17%	1.08%	0.46%	0.29%	0.33%	0.66%	0.54%	0.48%	0.25%	0.29%					
21	. Путин Владимир Владимирович	8843	595	438	307	172	240	344	245	348	347	222	195	66	55	83	205	100	511	63	277	161	189	109	142	100	357	288	230	286	631	376	549	612					
		64.73%	68.31%	82.80%	83.88%	40.28%	63.49%	69.49%	54.69%	57.24%	73.21%	48.79%	71.69%	55.46%	58.51%	53.21%	67.43%	63.29%	68.04%	54.31%	73.67%	47.35%	70.26%	72.67%	61.74%	53.76%	81.69%	83.97%	76.67%	62.72%	56.85%	60.26%	69.23%	59.65%					
22	. Хакамада Ирина Муцуовна	190	9	2	1	9	3	8	12	7	11	9	1	5	0	4	0	5	6	0	9	7	2	1	3	0	5	3	2	7	20	13	14	12					
		1.39%	1.03%	0.38%	0.27%	2.11%	0.79%	1.62%	2.68%	1.15%	2.32%	1.98%	0.37%	4.20%	0.00%	2.56%	0.00%	3.16%	0.80%	0.00%	2.39%	2.06%	0.74%	0.67%	1.30%	0.00%	1.14%	0.87%	0.67%	1.54%	1.80%	2.08%	1.77%	1.17%					
23	. Харитонов Николай Михайлович	3506	199	56	49	212	93	102	150	197	78	192	61	39	31	62	70	38	173	45	74	136	43	33	63	75	57	34	50	128	336	175	175	280					
		25.66%	22.85%	10.59%	13.39%	49.65%	24.60%	20.61%	33.48%	32.40%	16.46%	42.20%	22.43%	32.77%	32.98%	39.74%	23.03%	24.05%	23.04%	38.79%	19.68%	40.00%	15.99%	22.00%	27.39%	40.32%	13.04%	9.91%	16.67%	28.07%	30.27%	28.04%	22.07%	27.29%					
																																							
24	Против всех	355	25	4	0	9	18	14	13	15	6	7	9	3	4	2	12	6	17	2	6	14	4	1	1	1	5	5	9	15	46	19	29	34					
		2.60%	2.87%	0.76%	0.00%	2.11%	4.76%	2.83%	2.90%	2.47%	1.27%	1.54%	3.31%	2.52%	4.26%	1.28%	3.95%	3.80%	2.26%	1.72%	1.60%	4.12%	1.49%	0.67%	0.43%	0.54%	1.14%	1.46%	3.00%	3.29%	4.14%	3.04%	3.66%	3.31%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
