Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Балахтинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	300	41	17	18	9	18	10	10	5	5	6	8	14	3	3	13	5	2	0	3	3	15	7	2	2	2	6	2	2	3	13	3	2	12	9	2	2	6	2	2	2	9	0	2	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	259	40	17	18	6	18	6	10	3	0	6	8	14	3	0	9	1	2	0	0	3	15	7	1	2	1	4	2	0	3	13	3	0	12	9	1	2	6	1	1	2	9	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	146	7	3	7	2	1	4	0	2	2	2	2	3	2	1	63	4	1	0	1	0	5	1	1	1	0	5	0	1	1	0	1	1	4	1	4	1	0	1	0	1	6	1	2	0	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	41	1	0	0	3	0	4	0	2	5	0	0	0	0	3	4	4	0	0	3	0	0	0	1	0	1	2	0	2	0	0	0	2	0	0	1	0	0	1	1	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	458	25	21	15	16	10	21	3	1	3	10	10	16	8	4	26	28	8	2	3	3	12	4	9	14	0	21	4	0	8	16	3	1	35	7	3	1	36	10	2	16	15	0	8	0	0	0					
		3.69%	3.24%	4.40%	2.09%	3.45%	1.98%	3.47%	1.22%	0.78%	3.16%	3.58%	7.63%	2.73%	5.23%	2.96%	2.99%	7.91%	7.84%	4.08%	1.55%	1.82%	2.67%	6.35%	7.38%	5.17%	0.00%	3.48%	3.45%	0.00%	5.97%	5.67%	2.52%	1.22%	4.12%	5.19%	2.36%	0.95%	8.80%	6.90%	2.08%	10.26%	3.93%	0.00%	1.73%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	33	2	0	0	2	2	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	3	0	0	1	0	3	0	2	1	0	5	0	0	0	1	0	0	0	2	0	2	0	0	0					
		0.27%	0.26%	0.00%	0.00%	0.43%	0.40%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.28%	0.00%	0.00%	0.00%	0.61%	0.22%	0.00%	2.46%	0.00%	0.00%	0.17%	0.00%	3.61%	0.00%	0.71%	0.84%	0.00%	0.59%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.52%	0.00%	0.43%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	23	1	0	1	0	1	0	0	0	0	1	0	3	0	0	2	1	0	0	0	0	2	1	0	2	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0					
		0.19%	0.13%	0.00%	0.14%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.51%	0.00%	0.00%	0.23%	0.28%	0.00%	0.00%	0.00%	0.00%	0.44%	1.59%	0.00%	0.74%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.95%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.43%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1667	136	75	112	72	62	83	68	16	14	21	10	49	15	10	151	72	16	6	10	11	38	14	5	61	4	67	19	7	22	33	7	21	90	8	10	26	54	11	11	19	40	5	64	8	2	12					
		13.42%	17.64%	15.72%	15.58%	15.52%	12.30%	13.70%	27.64%	12.50%	14.74%	7.53%	7.63%	8.36%	9.80%	7.41%	17.38%	20.34%	15.69%	12.24%	5.15%	6.67%	8.44%	22.22%	4.10%	22.51%	7.84%	11.09%	16.38%	8.43%	16.42%	11.70%	5.88%	25.61%	10.59%	5.93%	7.87%	24.76%	13.20%	7.59%	11.46%	12.18%	10.47%	10.00%	13.82%	27.59%	11.76%	24.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	96	9	9	4	1	1	2	1	0	0	11	1	1	0	0	12	1	0	1	0	2	6	1	0	0	0	4	0	0	1	7	1	0	5	0	0	0	0	0	0	0	14	1	0	0	0	0					
		0.77%	1.17%	1.89%	0.56%	0.22%	0.20%	0.33%	0.41%	0.00%	0.00%	3.94%	0.76%	0.17%	0.00%	0.00%	1.38%	0.28%	0.00%	2.04%	0.00%	1.21%	1.33%	1.59%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.75%	2.48%	0.84%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.66%	2.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	1	1	2	0	1	2	0	1	0	0	0	0	3	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0					
		0.19%	0.13%	0.21%	0.14%	0.43%	0.00%	0.17%	0.81%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	2.22%	0.35%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	1.22%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1132	72	45	67	34	62	56	13	14	5	20	22	60	14	7	79	40	10	4	29	25	32	4	9	8	1	53	8	2	8	18	9	4	57	7	28	21	51	15	9	19	48	5	28	4	2	4					
		9.12%	9.34%	9.43%	9.32%	7.33%	12.30%	9.24%	5.28%	10.94%	5.26%	7.17%	16.79%	10.24%	9.15%	5.19%	9.09%	11.30%	9.80%	8.16%	14.95%	15.15%	7.11%	6.35%	7.38%	2.95%	1.96%	8.77%	6.90%	2.41%	5.97%	6.38%	7.56%	4.88%	6.71%	5.19%	22.05%	20.00%	12.47%	10.34%	9.38%	12.18%	12.57%	10.00%	6.05%	13.79%	11.76%	8.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	678	76	34	43	38	34	35	3	1	1	10	3	33	2	0	76	13	3	1	5	6	8	0	5	9	0	23	4	13	4	20	4	6	51	4	16	3	22	7	6	2	31	0	21	0	0	2					
		5.46%	9.86%	7.13%	5.98%	8.19%	6.75%	5.78%	1.22%	0.78%	1.05%	3.58%	2.29%	5.63%	1.31%	0.00%	8.75%	3.67%	2.94%	2.04%	2.58%	3.64%	1.78%	0.00%	4.10%	3.32%	0.00%	3.81%	3.45%	15.66%	2.99%	7.09%	3.36%	7.32%	6.00%	2.96%	12.60%	2.86%	5.38%	4.83%	6.25%	1.28%	8.12%	0.00%	4.54%	0.00%	0.00%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	7	3	4	0	4	3	0	0	0	0	1	2	1	0	8	6	0	1	0	1	0	0	1	2	0	3	0	0	1	1	2	1	2	0	0	0	1	2	2	1	2	0	0	0	0	1					
		0.51%	0.91%	0.63%	0.56%	0.00%	0.79%	0.50%	0.00%	0.00%	0.00%	0.00%	0.76%	0.34%	0.65%	0.00%	0.92%	1.69%	0.00%	2.04%	0.00%	0.61%	0.00%	0.00%	0.82%	0.74%	0.00%	0.50%	0.00%	0.00%	0.75%	0.35%	1.68%	1.22%	0.24%	0.00%	0.00%	0.00%	0.24%	1.38%	2.08%	0.64%	0.52%	0.00%	0.00%	0.00%	0.00%	2.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8085	432	283	460	294	318	397	155	96	71	198	82	411	111	111	495	186	65	33	140	114	347	38	87	169	46	423	80	58	89	181	92	48	594	108	65	52	239	100	65	98	220	39	334	17	13	31					
		65.11%	56.03%	59.33%	63.98%	63.36%	63.10%	65.51%	63.01%	75.00%	74.74%	70.97%	62.60%	70.14%	72.55%	82.22%	56.96%	52.54%	63.73%	67.35%	72.16%	69.09%	77.11%	60.32%	71.31%	62.36%	90.20%	70.03%	68.97%	69.88%	66.42%	64.18%	77.31%	58.54%	69.88%	80.00%	51.18%	49.52%	58.44%	68.97%	67.71%	62.82%	57.59%	78.00%	72.14%	58.62%	76.47%	62.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	5	1	4	4	5	0	0	0	0	2	0	1	0	0	3	3	0	0	0	0	4	0	1	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	2	0	1	0	0	0					
		0.33%	0.65%	0.21%	0.56%	0.86%	0.99%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.17%	0.00%	0.00%	0.35%	0.85%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.35%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.22%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
