Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Топкинская городская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2306	46	72	71	86	32	98	95	79	97	200	66	118	108	100	100	70	83	114	56	32	5	22	13	5	0	0	0	0	28	11	6	62	15	49	10	10	3	33	7	47	68	29	11	15	0	10	23	18	37	18	15	13					
		8.94%	5.14%	9.88%	8.96%	11.07%	3.08%	10.80%	12.16%	11.40%	11.47%	13.33%	7.52%	13.67%	11.65%	13.09%	13.05%	9.08%	9.47%	8.80%	7.53%	8.44%	6.25%	9.02%	10.83%	4.72%	0.00%	0.00%	0.00%	0.00%	6.31%	6.79%	4.35%	8.39%	8.29%	9.88%	9.17%	5.49%	3.80%	6.57%	7.95%	12.63%	9.16%	8.19%	7.01%	17.44%	0.00%	5.62%	5.78%	7.09%	9.66%	15.52%	8.52%	8.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3622	115	135	152	140	95	94	89	92	104	266	116	113	128	102	97	119	139	268	99	54	10	40	12	25	54	36	31	7	65	20	15	93	24	57	17	27	13	58	5	35	134	58	27	17	41	32	54	20	30	11	14	23					
		14.05%	12.85%	18.52%	19.19%	18.02%	9.14%	10.36%	11.40%	13.28%	12.29%	17.73%	13.21%	13.09%	13.81%	13.35%	12.66%	15.43%	15.87%	20.69%	13.31%	14.25%	12.50%	16.39%	10.00%	23.58%	11.69%	16.07%	18.79%	7.69%	14.64%	12.35%	10.87%	12.58%	13.26%	11.49%	15.60%	14.84%	16.46%	11.55%	5.68%	9.41%	18.06%	16.38%	17.20%	19.77%	7.02%	17.98%	13.57%	7.87%	7.83%	9.48%	7.95%	15.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	206	7	9	3	6	0	6	9	7	8	18	10	9	9	6	10	7	11	12	5	1	1	3	1	2	0	0	0	0	5	4	0	5	1	3	0	0	0	5	2	1	2	3	1	0	0	2	5	1	2	2	1	1					
		0.80%	0.78%	1.23%	0.38%	0.77%	0.00%	0.66%	1.15%	1.01%	0.95%	1.20%	1.14%	1.04%	0.97%	0.79%	1.31%	0.91%	1.26%	0.93%	0.67%	0.26%	1.25%	1.23%	0.83%	1.89%	0.00%	0.00%	0.00%	0.00%	1.13%	2.47%	0.00%	0.68%	0.55%	0.60%	0.00%	0.00%	0.00%	0.99%	2.27%	0.27%	0.27%	0.85%	0.64%	0.00%	0.00%	1.12%	1.26%	0.39%	0.52%	1.72%	0.57%	0.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4768	174	170	140	175	59	232	203	184	203	344	141	189	192	184	200	120	150	263	130	47	3	31	6	30	100	24	22	16	73	27	36	153	18	95	16	19	4	111	12	69	90	52	19	15	52	13	39	24	50	14	15	20					
		18.49%	19.44%	23.32%	17.68%	22.52%	5.68%	25.58%	25.99%	26.55%	23.99%	22.93%	16.06%	21.90%	20.71%	24.08%	26.11%	15.56%	17.12%	20.31%	17.47%	12.40%	3.75%	12.70%	5.00%	28.30%	21.65%	10.71%	13.33%	17.58%	16.44%	16.67%	26.09%	20.70%	9.94%	19.15%	14.68%	10.44%	5.06%	22.11%	13.64%	18.55%	12.13%	14.69%	12.10%	17.44%	8.90%	7.30%	9.80%	9.45%	13.05%	12.07%	8.52%	13.70%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	446	10	13	7	9	14	21	22	20	25	47	11	19	25	28	11	18	7	21	14	5	2	3	3	2	0	0	0	0	3	3	0	5	3	9	1	4	0	8	0	9	9	7	1	2	0	4	8	2	5	0	2	4					
		1.73%	1.12%	1.78%	0.88%	1.16%	1.35%	2.32%	2.82%	2.89%	2.96%	3.13%	1.25%	2.20%	2.70%	3.66%	1.44%	2.33%	0.80%	1.62%	1.88%	1.32%	2.50%	1.23%	2.50%	1.89%	0.00%	0.00%	0.00%	0.00%	0.68%	1.85%	0.00%	0.68%	1.66%	1.81%	0.92%	2.20%	0.00%	1.59%	0.00%	2.42%	1.21%	1.98%	0.64%	2.33%	0.00%	2.25%	2.01%	0.79%	1.31%	0.00%	1.14%	2.74%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13868	528	318	401	345	829	442	337	299	400	583	513	398	440	335	322	413	463	582	419	228	57	142	81	40	299	164	112	67	257	95	80	399	116	267	63	120	58	277	58	203	427	195	94	33	491	115	252	186	251	68	125	81					
		53.79%	58.99%	43.62%	50.63%	44.40%	79.79%	48.73%	43.15%	43.15%	47.28%	38.87%	58.43%	46.12%	47.46%	43.85%	42.04%	53.57%	52.85%	44.94%	56.32%	60.16%	71.25%	58.20%	67.50%	37.74%	64.72%	73.21%	67.88%	73.63%	57.88%	58.64%	57.97%	53.99%	64.09%	53.83%	57.80%	65.93%	73.42%	55.18%	65.91%	54.57%	57.55%	55.08%	59.87%	38.37%	84.08%	64.61%	63.32%	73.23%	65.54%	58.62%	71.02%	55.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	103	1	4	1	6	3	4	5	2	2	9	4	3	6	4	6	1	4	9	3	2	1	1	0	0	0	0	0	0	1	0	0	4	1	2	0	0	1	2	0	0	1	2	1	1	0	0	5	0	0	0	1	0					
		0.40%	0.11%	0.55%	0.13%	0.77%	0.29%	0.44%	0.64%	0.29%	0.24%	0.60%	0.46%	0.35%	0.65%	0.52%	0.78%	0.13%	0.46%	0.69%	0.40%	0.53%	1.25%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.54%	0.55%	0.40%	0.00%	0.00%	1.27%	0.40%	0.00%	0.00%	0.13%	0.56%	0.64%	1.16%	0.00%	0.00%	1.26%	0.00%	0.00%	0.00%	0.57%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
