Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Новопокровская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329					
20	3.Политическая партия «Демократическая партия России»	13	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	2	0	0	0					
		0.04%	0.06%	0.10%	0.12%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.43%	0.00%	0.06%	0.00%	0.00%	0.07%	0.12%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3740	255	274	202	162	208	152	224	42	23	76	166	28	52	256	1	80	122	26	151	26	6	276	215	49	241	221	66	112	28					
		12.58%	16.08%	14.13%	12.43%	11.45%	12.36%	11.88%	10.49%	12.96%	9.20%	11.05%	10.72%	6.44%	18.25%	12.12%	1.08%	11.13%	11.16%	7.14%	10.25%	11.26%	5.26%	16.33%	17.59%	8.03%	15.88%	13.48%	9.95%	17.75%	7.73%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	3	1	4	1	7	1	12	0	0	1	2	1	0	4	0	0	2	1	4	0	0	0	2	0	0	2	1	0	1					
		0.17%	0.19%	0.05%	0.25%	0.07%	0.42%	0.08%	0.56%	0.00%	0.00%	0.15%	0.13%	0.23%	0.00%	0.19%	0.00%	0.00%	0.18%	0.27%	0.27%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.12%	0.15%	0.00%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	6	5	2	2	1	0	1	0	1	1	0	0	1	0	2	0	0	1	1	0	0	1	1	1	0	0	0	0					
		0.09%	0.00%	0.31%	0.31%	0.14%	0.12%	0.08%	0.00%	0.31%	0.00%	0.15%	0.06%	0.00%	0.00%	0.05%	0.00%	0.28%	0.00%	0.00%	0.07%	0.43%	0.00%	0.00%	0.08%	0.16%	0.07%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1545	106	48	71	91	72	94	113	11	16	36	77	18	8	116	6	56	93	34	97	6	1	73	67	40	42	82	25	20	26					
		5.20%	6.68%	2.48%	4.37%	6.43%	4.28%	7.34%	5.29%	3.40%	6.40%	5.23%	4.97%	4.14%	2.81%	5.49%	6.45%	7.79%	8.51%	9.34%	6.59%	2.60%	0.88%	4.32%	5.48%	6.56%	2.77%	5.00%	3.77%	3.17%	7.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2167	154	99	122	126	151	119	156	9	21	35	94	25	8	173	3	51	66	70	140	14	0	83	122	60	64	92	53	35	22					
		7.29%	9.71%	5.11%	7.51%	8.90%	8.97%	9.30%	7.30%	2.78%	8.40%	5.09%	6.07%	5.75%	2.81%	8.19%	3.23%	7.09%	6.04%	19.23%	9.50%	6.06%	0.00%	4.91%	9.98%	9.84%	4.22%	5.61%	7.99%	5.55%	6.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	137	6	5	7	4	8	9	5	0	1	1	6	0	3	14	1	4	7	1	12	0	1	5	6	2	4	10	10	4	1					
		0.46%	0.38%	0.26%	0.43%	0.28%	0.48%	0.70%	0.23%	0.00%	0.40%	0.15%	0.39%	0.00%	1.05%	0.66%	1.08%	0.56%	0.64%	0.27%	0.81%	0.00%	0.88%	0.30%	0.49%	0.33%	0.26%	0.61%	1.51%	0.63%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20954	991	1460	1172	953	1162	843	1566	246	184	504	1145	354	203	1492	76	500	754	214	955	177	103	1219	765	424	1130	1182	480	431	269					
		70.48%	62.48%	75.30%	72.12%	67.35%	69.04%	65.86%	73.31%	75.93%	73.60%	73.26%	73.97%	81.38%	71.23%	70.61%	81.72%	69.54%	68.98%	58.79%	64.83%	76.62%	90.35%	72.13%	62.60%	69.51%	74.44%	72.07%	72.40%	68.30%	74.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	114	17	2	4	4	5	6	6	1	2	0	7	1	0	4	1	1	3	0	21	0	0	2	3	2	10	4	2	5	1					
		0.38%	1.07%	0.10%	0.25%	0.28%	0.30%	0.47%	0.28%	0.31%	0.80%	0.00%	0.45%	0.23%	0.00%	0.19%	1.08%	0.14%	0.27%	0.00%	1.43%	0.00%	0.00%	0.12%	0.25%	0.33%	0.66%	0.24%	0.30%	0.79%	0.28%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
