Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Тбилисская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №4801	УИК №4802	УИК №4803	УИК №4804	УИК №4805	УИК №4806	УИК №4807	УИК №4808	УИК №4809	УИК №4810	УИК №4811	УИК №4812	УИК №4813	УИК №4814	УИК №4815	УИК №4816	УИК №4817	УИК №4818	УИК №4819	УИК №4820	УИК №4821	УИК №4822	УИК №4823	УИК №4824	УИК №4825	УИК №4826	УИК №4827	УИК №4828	УИК №4829	УИК №4830	УИК №4831	УИК №4832	УИК №4833	УИК №4834	УИК №4835	УИК №4836	УИК №4837	УИК №4838	УИК №4839	УИК №4840	УИК №4841	УИК №4842	УИК №4843	УИК №4844					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	572	39	15	22	26	12	10	30	12	32	30	20	22	4	25	0	3	6	13	3	0	3	4	14	15	19	10	17	0	0	19	6	31	15	15	5	21	0	17	1	7	16	8	0	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	529	35	15	22	26	11	10	30	10	28	28	18	21	4	13	0	1	6	13	3	0	3	4	14	12	19	9	17	0	0	19	5	31	15	12	5	21	0	17	0	7	13	8	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	298	12	12	22	20	24	4	24	16	9	13	17	17	7	6	3	5	4	6	5	6	2	2	1	2	2	4	0	1	1	5	0	9	2	0	3	1	2	6	0	2	8	4	3	6					
14	Число погашенных неиспользованных открепительных удостоверений	43	4	0	0	0	1	0	0	2	4	2	2	1	0	12	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	3	0	0	0	0	1	0	3	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	85	7	1	4	6	5	3	6	9	12	10	4	7	0	0	0	0	0	0	1	0	0	0	1	2	0	1	1	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	612	23	21	16	29	29	23	16	16	52	27	15	30	7	17	3	1	0	12	3	0	0	5	10	8	12	9	23	0	3	12	14	47	12	24	4	4	1	28	7	11	27	8	0	3					
		2.30%	1.60%	2.95%	1.56%	2.61%	3.28%	3.75%	1.31%	1.89%	3.08%	2.23%	1.69%	2.37%	3.21%	1.75%	3.66%	0.95%	0.00%	1.53%	1.76%	0.00%	0.00%	2.50%	1.60%	1.20%	1.33%	2.94%	1.88%	0.00%	0.93%	2.18%	3.95%	4.18%	2.44%	4.09%	3.01%	2.27%	0.70%	2.36%	2.71%	3.67%	3.92%	2.39%	0.00%	1.55%					
19	2.Всероссийская политическая партия «Гражданская Сила»	177	24	4	6	8	5	2	16	9	18	15	2	11	0	1	1	0	1	14	0	0	0	0	3	3	5	1	3	0	0	3	1	4	1	0	1	0	3	11	0	0	1	0	0	0					
		0.67%	1.67%	0.56%	0.59%	0.72%	0.57%	0.33%	1.31%	1.06%	1.07%	1.24%	0.23%	0.87%	0.00%	0.10%	1.22%	0.00%	0.43%	1.79%	0.00%	0.00%	0.00%	0.00%	0.48%	0.45%	0.55%	0.33%	0.25%	0.00%	0.00%	0.54%	0.28%	0.36%	0.20%	0.00%	0.75%	0.00%	2.11%	0.93%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	44	2	0	3	0	3	1	3	2	2	4	2	1	0	1	0	0	2	1	0	1	0	0	0	1	1	0	2	0	0	1	0	1	2	0	0	0	0	0	1	1	4	1	0	1					
		0.17%	0.14%	0.00%	0.29%	0.00%	0.34%	0.16%	0.25%	0.24%	0.12%	0.33%	0.23%	0.08%	0.00%	0.10%	0.00%	0.00%	0.85%	0.13%	0.00%	0.75%	0.00%	0.00%	0.00%	0.15%	0.11%	0.00%	0.16%	0.00%	0.00%	0.18%	0.00%	0.09%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.33%	0.58%	0.30%	0.00%	0.52%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3862	279	136	144	145	146	79	209	152	272	196	128	175	22	134	15	5	13	145	14	10	4	12	78	108	130	20	167	9	57	94	56	156	45	70	8	11	13	192	41	45	78	31	3	15					
		14.52%	19.40%	19.10%	14.06%	13.05%	16.53%	12.89%	17.10%	17.95%	16.10%	16.20%	14.45%	13.83%	10.09%	13.80%	18.29%	4.76%	5.53%	18.52%	8.24%	7.52%	7.27%	6.00%	12.50%	16.17%	14.40%	6.54%	13.64%	9.38%	17.70%	17.06%	15.82%	13.87%	9.16%	11.93%	6.02%	6.25%	9.15%	16.22%	15.89%	15.00%	11.32%	9.25%	3.75%	7.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	164	18	5	9	8	5	5	3	9	15	4	4	2	4	2	0	0	8	9	0	0	0	0	4	1	2	1	9	0	0	3	2	1	2	5	1	0	0	7	4	1	8	2	0	1					
		0.62%	1.25%	0.70%	0.88%	0.72%	0.57%	0.82%	0.25%	1.06%	0.89%	0.33%	0.45%	0.16%	1.83%	0.21%	0.00%	0.00%	3.40%	1.15%	0.00%	0.00%	0.00%	0.00%	0.64%	0.15%	0.22%	0.33%	0.74%	0.00%	0.00%	0.54%	0.56%	0.09%	0.41%	0.85%	0.75%	0.00%	0.00%	0.59%	1.55%	0.33%	1.16%	0.60%	0.00%	0.52%					
23	6.Политическая партия «Партия социальной справедливости»	50	2	0	0	2	1	1	1	1	3	2	3	3	0	3	1	2	0	2	2	0	0	0	2	1	3	2	1	0	0	1	1	1	0	1	0	0	0	2	0	1	3	2	0	0					
		0.19%	0.14%	0.00%	0.00%	0.18%	0.11%	0.16%	0.08%	0.12%	0.18%	0.17%	0.34%	0.24%	0.00%	0.31%	1.22%	1.90%	0.00%	0.26%	1.18%	0.00%	0.00%	0.00%	0.32%	0.15%	0.33%	0.65%	0.08%	0.00%	0.00%	0.18%	0.28%	0.09%	0.00%	0.17%	0.00%	0.00%	0.00%	0.17%	0.00%	0.33%	0.44%	0.60%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2619	118	74	96	96	87	79	130	80	185	125	80	116	25	117	3	5	29	95	26	14	5	28	58	75	101	35	105	7	29	40	38	112	59	42	10	16	17	98	21	34	76	21	3	9					
		9.85%	8.21%	10.39%	9.38%	8.64%	9.85%	12.89%	10.64%	9.45%	10.95%	10.33%	9.03%	9.17%	11.47%	12.05%	3.66%	4.76%	12.34%	12.13%	15.29%	10.53%	9.09%	14.00%	9.29%	11.23%	11.18%	11.44%	8.58%	7.29%	9.01%	7.26%	10.73%	9.96%	12.02%	7.16%	7.52%	9.09%	11.97%	8.28%	8.14%	11.33%	11.03%	6.27%	3.75%	4.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1912	130	45	104	102	56	82	80	69	106	98	69	152	16	48	10	5	18	64	6	3	2	13	55	39	40	18	90	9	17	36	25	62	21	32	11	10	9	59	19	16	29	15	7	15					
		7.19%	9.04%	6.32%	10.16%	9.18%	6.34%	13.38%	6.55%	8.15%	6.28%	8.10%	7.79%	12.02%	7.34%	4.94%	12.20%	4.76%	7.66%	8.17%	3.53%	2.26%	3.64%	6.50%	8.81%	5.84%	4.43%	5.88%	7.35%	9.38%	5.28%	6.53%	7.06%	5.51%	4.28%	5.45%	8.27%	5.68%	6.34%	4.98%	7.36%	5.33%	4.21%	4.48%	8.75%	7.77%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	183	7	4	7	2	7	1	14	3	14	13	7	12	1	7	1	3	2	7	2	2	1	2	5	3	10	2	9	0	2	2	5	9	0	5	0	1	1	6	0	0	4	0	0	0					
		0.69%	0.49%	0.56%	0.68%	0.18%	0.79%	0.16%	1.15%	0.35%	0.83%	1.07%	0.79%	0.95%	0.46%	0.72%	1.22%	2.86%	0.85%	0.89%	1.18%	1.50%	1.82%	1.00%	0.80%	0.45%	1.11%	0.65%	0.74%	0.00%	0.62%	0.36%	1.41%	0.80%	0.00%	0.85%	0.00%	0.57%	0.70%	0.51%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16208	800	409	610	676	506	316	707	479	974	689	550	727	137	617	47	83	159	401	112	103	41	137	381	415	571	203	792	68	211	343	198	724	327	395	91	132	97	741	154	188	444	246	66	141					
		60.95%	55.63%	57.44%	59.57%	60.85%	57.30%	51.55%	57.86%	56.55%	57.67%	56.94%	62.08%	57.47%	62.84%	63.54%	57.32%	79.05%	67.66%	51.21%	65.88%	77.44%	74.55%	68.50%	61.06%	62.13%	63.23%	66.34%	64.71%	70.83%	65.53%	62.25%	55.93%	64.36%	66.60%	67.29%	68.42%	75.00%	68.31%	62.58%	59.69%	62.67%	64.44%	73.43%	82.50%	73.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	187	14	4	10	15	3	7	16	9	7	9	0	8	3	5	0	0	0	21	1	0	0	0	9	2	8	1	5	0	2	4	2	2	4	2	4	0	0	3	2	0	4	1	0	0					
		0.70%	0.97%	0.56%	0.98%	1.35%	0.34%	1.14%	1.31%	1.06%	0.41%	0.74%	0.00%	0.63%	1.38%	0.51%	0.00%	0.00%	0.00%	2.68%	0.59%	0.00%	0.00%	0.00%	1.44%	0.30%	0.89%	0.33%	0.41%	0.00%	0.62%	0.73%	0.56%	0.18%	0.81%	0.34%	3.01%	0.00%	0.00%	0.25%	0.78%	0.00%	0.58%	0.30%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
