Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Барабинская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
		0.52%	0.33%	0.68%	0.66%	1.03%	0.70%	0.19%	0.42%	0.52%	0.61%	0.17%	0.96%	0.27%	0.48%	0.95%	0.40%	0.83%	0.77%	0.00%	0.20%	0.18%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	2	0	2					
		0.07%	0.00%	0.09%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.16%	0.00%	0.16%	0.00%	0.20%	0.00%	0.00%	0.00%	0.40%	0.00%	0.38%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2029	40	181	53	177	202	75	121	79	80	60	119	228	87	88	67	56	38	73	47	72	86					
		14.39%	6.59%	15.50%	11.62%	16.54%	15.67%	14.20%	16.85%	13.67%	16.26%	10.05%	18.98%	20.19%	13.99%	13.95%	13.54%	11.62%	7.34%	14.43%	9.49%	12.97%	16.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	109	16	7	3	7	9	6	11	2	2	5	4	6	3	4	7	4	5	2	2	3	1					
		0.77%	2.64%	0.60%	0.66%	0.65%	0.70%	1.14%	1.53%	0.35%	0.41%	0.84%	0.64%	0.53%	0.48%	0.63%	1.41%	0.83%	0.97%	0.40%	0.40%	0.54%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	3	0	5	2	3	4	2	0	1	2	0	1	2	1	0	2	0	1	1	1					
		0.22%	0.00%	0.26%	0.00%	0.47%	0.16%	0.57%	0.56%	0.35%	0.00%	0.17%	0.32%	0.00%	0.16%	0.32%	0.20%	0.00%	0.39%	0.00%	0.20%	0.18%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1513	69	113	53	108	112	56	80	70	47	66	57	130	74	67	54	59	78	61	53	52	54					
		10.73%	11.37%	9.67%	11.62%	10.09%	8.69%	10.61%	11.14%	12.11%	9.55%	11.06%	9.09%	11.51%	11.90%	10.62%	10.91%	12.24%	15.06%	12.06%	10.71%	9.37%	10.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1740	71	140	53	109	202	75	96	90	62	69	71	156	88	92	50	41	55	50	51	58	61					
		12.34%	11.70%	11.99%	11.62%	10.19%	15.67%	14.20%	13.37%	15.57%	12.60%	11.56%	11.32%	13.82%	14.15%	14.58%	10.10%	8.51%	10.62%	9.88%	10.30%	10.45%	11.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	1	6	2	6	8	1	4	1	1	3	3	3	1	5	2	1	5	2	3	3	2					
		0.45%	0.16%	0.51%	0.44%	0.56%	0.62%	0.19%	0.56%	0.17%	0.20%	0.50%	0.48%	0.27%	0.16%	0.79%	0.40%	0.21%	0.97%	0.40%	0.61%	0.54%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7977	389	667	268	595	692	296	374	307	286	370	324	543	341	347	300	297	319	300	312	344	306					
		56.59%	64.09%	57.11%	58.77%	55.61%	53.69%	56.06%	52.09%	53.11%	58.13%	61.98%	51.67%	48.10%	54.82%	54.99%	60.61%	61.62%	61.58%	59.29%	63.03%	61.98%	57.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	99	3	9	2	11	14	0	4	3	0	5	12	10	5	6	3	0	4	3	2	2	1					
		0.70%	0.49%	0.77%	0.44%	1.03%	1.09%	0.00%	0.56%	0.52%	0.00%	0.84%	1.91%	0.89%	0.80%	0.95%	0.61%	0.00%	0.77%	0.59%	0.40%	0.36%	0.19%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
