Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																												
Дата голосования: 07.12.2003 0:00:00																																																												
																																																												
Наименование Избирательной комиссии:    Бакалинская																																																												
																																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																												
																																																												
		Сумма	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797					
25	"8. ""Народно-республиканская партия России"""	126	1	28	3	6	2	8	4	1	0	1	3	2	2	1	1	0	0	1	0	2	2	3	2	0	2	0	0	0	2	3	3	4	3	1	3	2	3	3	2	3	2	2	1	1	3	1	3	4	0	0	0	1	1					
		0.63%	0.14%	2.37%	0.29%	0.78%	0.48%	1.09%	0.49%	0.25%	0.0%	0.27%	0.90%	0.53%	1.10%	1.92%	0.42%	0.0%	0.0%	0.31%	0.0%	0.33%	0.57%	1.79%	0.64%	0.0%	1.72%	0.0%	0.0%	0.0%	0.89%	0.41%	0.87%	1.06%	0.37%	0.24%	0.92%	0.60%	0.92%	0.57%	0.45%	1.41%	1.36%	0.66%	0.32%	0.14%	0.92%	0.63%	0.66%	1.11%	0.0%	0.0%	0.0%	0.67%	0.72%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	4	3	2	3	0	3	7	2	0	0	1	0	0	1	1	0	0	2	0	2	1	3	2	2	0	0	0	1	0	0	0	2	1	0	3	0	1	3	1	0	0	0	1	2	0	1	1	0	0	0	0	1	0					
		0.28%	0.58%	0.25%	0.19%	0.39%	0.0%	0.41%	0.85%	0.5%	0.0%	0.0%	0.30%	0.0%	0.0%	1.92%	0.42%	0.0%	0.0%	0.63%	0.0%	0.33%	0.28%	1.79%	0.64%	0.74%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.53%	0.12%	0.0%	0.92%	0.0%	0.30%	0.57%	0.22%	0.0%	0.0%	0.0%	0.32%	0.28%	0.0%	0.63%	0.22%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%					
27	"10. ""Аграрная партия России"""	1690	43	50	68	43	40	92	58	21	18	36	28	23	11	5	22	7	29	52	31	70	31	15	17	26	7	46	48	15	16	92	39	13	41	39	25	23	42	51	37	4	9	10	18	65	46	17	24	46	19	9	18	24	11					
		8.50%	6.31%	4.23%	6.62%	5.65%	9.68%	12.60%	7.10%	5.25%	4.93%	9.78%	8.43%	6.10%	6.07%	9.61%	9.36%	4.66%	8.95%	16.45%	10.68%	11.68%	8.95%	8.98%	5.51%	9.73%	6.03%	21.90%	21.14%	7.42%	7.17%	12.70%	11.33%	3.46%	5.17%	9.37%	7.73%	7.01%	12.88%	9.75%	8.39%	1.88%	6.12%	3.32%	5.84%	9.18%	14.11%	10.75%	5.29%	12.84%	10.61%	12.5%	15.78%	16.21%	7.97%					
28	"11. ""Истинные патриоты России"""	70	2	1	7	1	1	4	2	0	0	0	4	0	0	1	0	0	0	0	0	1	1	1	7	0	1	2	1	0	0	0	1	1	5	2	0	2	0	5	3	0	0	0	3	2	2	3	1	0	1	0	0	1	1					
		0.35%	0.29%	0.08%	0.68%	0.13%	0.24%	0.54%	0.24%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	1.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.28%	0.59%	2.27%	0.0%	0.86%	0.95%	0.44%	0.0%	0.0%	0.0%	0.29%	0.26%	0.63%	0.48%	0.0%	0.60%	0.0%	0.95%	0.68%	0.0%	0.0%	0.0%	0.97%	0.28%	0.61%	1.89%	0.22%	0.0%	0.55%	0.0%	0.0%	0.67%	0.72%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	177	10	14	5	7	1	6	7	3	2	1	5	4	1	0	6	0	4	7	4	1	8	2	1	0	0	3	2	1	2	6	4	4	1	5	5	0	6	2	7	4	1	1	2	6	4	0	1	5	3	1	0	1	1					
		0.89%	1.46%	1.18%	0.48%	0.91%	0.24%	0.82%	0.85%	0.75%	0.54%	0.27%	1.50%	1.06%	0.55%	0.0%	2.55%	0.0%	1.23%	2.21%	1.37%	0.16%	2.31%	1.19%	0.32%	0.0%	0.0%	1.42%	0.88%	0.49%	0.89%	0.82%	1.16%	1.06%	0.12%	1.20%	1.54%	0.0%	1.84%	0.38%	1.58%	1.88%	0.68%	0.33%	0.64%	0.84%	1.22%	0.0%	0.22%	1.39%	1.67%	1.38%	0.0%	0.67%	0.72%					
30	"13. ""Демократическая партия России"""	122	11	0	7	3	4	1	5	1	0	3	0	0	0	1	0	1	4	6	1	4	1	2	6	0	1	3	0	1	4	8	0	4	2	4	2	0	4	2	2	0	0	2	3	4	1	0	5	1	3	0	0	4	1					
		0.61%	1.61%	0.0%	0.68%	0.39%	0.96%	0.13%	0.61%	0.25%	0.0%	0.81%	0.0%	0.0%	0.0%	1.92%	0.0%	0.66%	1.23%	1.89%	0.34%	0.66%	0.28%	1.19%	1.94%	0.0%	0.86%	1.42%	0.0%	0.49%	1.79%	1.10%	0.0%	1.06%	0.25%	0.96%	0.61%	0.0%	1.22%	0.38%	0.45%	0.0%	0.0%	0.66%	0.97%	0.56%	0.30%	0.0%	1.10%	0.27%	1.67%	0.0%	0.0%	2.70%	0.72%					
31	"14. ""Великая Россия - Евразийский Союз"""	70	4	2	2	1	2	5	2	4	1	2	0	2	0	0	0	0	1	1	0	2	2	1	5	1	2	2	0	1	0	0	0	0	1	2	2	1	1	2	2	1	0	0	0	0	2	1	3	0	1	0	1	5	0					
		0.35%	0.58%	0.16%	0.19%	0.13%	0.48%	0.68%	0.24%	1.0%	0.27%	0.54%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.30%	0.31%	0.0%	0.33%	0.57%	0.59%	1.62%	0.37%	1.72%	0.95%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.12%	0.48%	0.61%	0.30%	0.30%	0.38%	0.45%	0.47%	0.0%	0.0%	0.0%	0.0%	0.61%	0.63%	0.66%	0.0%	0.55%	0.0%	0.87%	3.37%	0.0%					
32	"15. ""Партия СЛОН"""	45	0	1	2	3	2	0	2	0	1	0	0	1	1	0	0	0	0	0	0	3	1	0	0	1	0	2	0	0	0	2	0	4	2	3	1	2	0	0	1	0	0	0	0	4	0	3	0	2	0	0	0	0	1					
		0.22%	0.0%	0.08%	0.19%	0.39%	0.48%	0.0%	0.24%	0.0%	0.27%	0.0%	0.0%	0.26%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.28%	0.0%	0.0%	0.37%	0.0%	0.95%	0.0%	0.0%	0.0%	0.27%	0.0%	1.06%	0.25%	0.72%	0.30%	0.60%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	1.89%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.72%					
33	"16. ""Родина"" (народно-патриотический союз)"""	654	27	66	69	35	29	29	31	16	11	10	12	3	10	0	9	2	6	6	6	15	8	5	6	2	1	4	8	3	3	13	17	16	15	10	6	11	8	13	8	2	4	0	21	39	11	3	7	9	5	2	0	0	2					
		3.29%	3.96%	5.59%	6.71%	4.59%	7.02%	3.97%	3.79%	4.0%	3.01%	2.71%	3.61%	0.79%	5.52%	0.0%	3.82%	1.33%	1.85%	1.89%	2.06%	2.50%	2.31%	2.99%	1.94%	0.74%	0.86%	1.90%	3.52%	1.48%	1.34%	1.79%	4.94%	4.26%	1.89%	2.40%	1.85%	3.35%	2.45%	2.48%	1.81%	0.94%	2.72%	0.0%	6.81%	5.50%	3.37%	1.89%	1.54%	2.51%	2.79%	2.77%	0.0%	0.0%	1.44%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	173	5	4	5	0	1	7	1	4	4	5	5	2	4	1	2	0	0	2	1	9	4	3	8	2	0	1	0	2	2	0	2	3	13	11	3	3	4	5	6	2	3	6	3	2	3	1	4	1	4	0	2	0	8					
		0.87%	0.73%	0.33%	0.48%	0.0%	0.24%	0.95%	0.12%	1.0%	1.09%	1.35%	1.50%	0.53%	2.20%	1.92%	0.85%	0.0%	0.0%	0.63%	0.34%	1.50%	1.15%	1.79%	2.59%	0.74%	0.0%	0.47%	0.0%	0.99%	0.89%	0.0%	0.58%	0.8%	1.64%	2.64%	0.92%	0.91%	1.22%	0.95%	1.36%	0.94%	2.04%	1.99%	0.97%	0.28%	0.92%	0.63%	0.88%	0.27%	2.23%	0.0%	1.75%	0.0%	5.79%					
35	"18. ""ЛДПР"""	1646	92	139	104	79	39	78	86	46	42	58	13	11	12	2	29	20	51	27	17	24	44	14	20	4	2	8	20	16	33	24	42	29	24	49	11	16	32	21	19	9	5	13	33	61	59	14	16	29	2	1	3	2	2					
		8.28%	13.50%	11.77%	10.12%	10.38%	9.44%	10.68%	10.53%	11.5%	11.50%	15.76%	3.91%	2.91%	6.62%	3.84%	12.34%	13.33%	15.74%	8.54%	5.86%	4.00%	12.71%	8.38%	6.49%	1.49%	1.72%	3.80%	8.81%	7.92%	14.79%	3.31%	12.20%	7.73%	3.03%	11.77%	3.40%	4.87%	9.81%	4.01%	4.30%	4.24%	3.40%	4.31%	10.71%	8.61%	18.09%	8.86%	3.53%	8.10%	1.11%	1.38%	2.63%	1.35%	1.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	415	13	28	24	18	9	16	21	15	10	7	1	1	9	1	3	2	4	4	5	10	2	1	7	3	1	1	2	4	10	34	12	6	25	9	2	8	5	9	8	3	0	4	7	10	6	10	2	11	8	1	1	1	1					
		2.08%	1.90%	2.37%	2.33%	2.36%	2.17%	2.19%	2.57%	3.75%	2.73%	1.90%	0.30%	0.26%	4.97%	1.92%	1.27%	1.33%	1.23%	1.26%	1.72%	1.66%	0.57%	0.59%	2.27%	1.12%	0.86%	0.47%	0.88%	1.98%	4.48%	4.69%	3.48%	1.6%	3.15%	2.16%	0.61%	2.43%	1.53%	1.72%	1.81%	1.41%	0.0%	1.32%	2.27%	1.41%	1.84%	6.32%	0.44%	3.07%	4.46%	1.38%	0.87%	0.67%	0.72%					
37	"20. ""Политическая партия ""Единая Россия"""	7830	247	449	326	289	152	248	306	156	121	139	102	146	71	16	74	75	150	110	159	258	149	48	108	166	67	79	71	91	54	249	99	152	449	127	158	154	123	191	154	93	85	200	121	220	118	46	280	127	64	32	67	54	40					
		39.39%	36.27%	38.05%	31.74%	37.97%	36.80%	33.97%	37.5%	39.0%	33.15%	37.77%	30.72%	38.72%	39.22%	30.76%	31.48%	50.0%	46.29%	34.81%	54.82%	43.07%	43.06%	28.74%	35.06%	62.17%	57.75%	37.61%	31.27%	45.04%	24.21%	34.39%	28.77%	40.53%	56.69%	30.52%	48.91%	46.95%	37.73%	36.52%	34.92%	43.86%	57.82%	66.44%	39.28%	31.07%	36.19%	29.11%	61.81%	35.47%	35.75%	44.44%	58.77%	36.48%	28.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	123	0	4	9	5	1	3	6	1	3	2	3	2	2	0	1	0	0	3	3	5	0	0	3	1	0	1	0	2	1	0	1	2	26	2	0	0	0	2	6	1	1	2	1	5	3	2	3	1	2	0	1	0	1					
		0.61%	0.0%	0.33%	0.87%	0.65%	0.24%	0.41%	0.73%	0.25%	0.82%	0.54%	0.90%	0.53%	1.10%	0.0%	0.42%	0.0%	0.0%	0.94%	1.03%	0.83%	0.0%	0.0%	0.97%	0.37%	0.0%	0.47%	0.0%	0.99%	0.44%	0.0%	0.29%	0.53%	3.28%	0.48%	0.0%	0.0%	0.0%	0.38%	1.36%	0.47%	0.68%	0.66%	0.32%	0.70%	0.92%	1.26%	0.66%	0.27%	1.11%	0.0%	0.87%	0.0%	0.72%					
39	"22. ""Развитие предпринимательства"""	93	4	6	11	5	4	4	10	2	0	1	1	1	0	0	0	0	0	0	1	3	0	1	0	0	0	0	1	1	2	2	0	4	0	1	3	4	2	2	3	2	0	0	1	1	2	2	4	0	1	0	0	1	0					
		0.46%	0.58%	0.50%	1.07%	0.65%	0.96%	0.54%	1.22%	0.5%	0.0%	0.27%	0.30%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.50%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.44%	0.49%	0.89%	0.27%	0.0%	1.06%	0.0%	0.24%	0.92%	1.21%	0.61%	0.38%	0.68%	0.94%	0.0%	0.0%	0.32%	0.14%	0.61%	1.26%	0.88%	0.0%	0.55%	0.0%	0.0%	0.67%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3098	126	195	206	149	64	101	127	49	77	38	86	127	29	3	42	24	27	36	16	98	35	24	49	16	9	14	27	14	36	185	31	55	76	64	41	32	47	128	107	34	21	18	28	165	21	7	57	55	19	9	10	12	32					
		15.58%	18.50%	16.52%	20.05%	19.57%	15.49%	13.83%	15.56%	12.25%	21.09%	10.32%	25.90%	33.68%	16.02%	5.76%	17.87%	16.0%	8.33%	11.39%	5.51%	16.36%	10.11%	14.37%	15.90%	5.99%	7.75%	6.66%	11.89%	6.93%	16.14%	25.55%	9.01%	14.66%	9.59%	15.38%	12.69%	9.75%	14.41%	24.47%	24.26%	16.03%	14.28%	5.98%	9.09%	23.30%	6.44%	4.43%	12.58%	15.36%	10.61%	12.5%	8.77%	8.10%	23.18%					
																																																												
41	Против всех	398	16	25	25	17	10	26	29	11	10	9	6	15	2	0	4	3	4	4	7	11	10	1	5	2	0	0	6	2	1	10	6	5	9	7	6	2	4	3	5	4	0	6	7	8	7	7	9	9	14	0	1	3	5					
		2.00%	2.34%	2.11%	2.43%	2.23%	2.42%	3.56%	3.55%	2.75%	2.73%	2.44%	1.80%	3.97%	1.10%	0.0%	1.70%	2.0%	1.23%	1.26%	2.41%	1.83%	2.89%	0.59%	1.62%	0.74%	0.0%	0.0%	2.64%	0.99%	0.44%	1.38%	1.74%	1.33%	1.13%	1.68%	1.85%	0.60%	1.22%	0.57%	1.13%	1.88%	0.0%	1.99%	2.27%	1.12%	2.14%	4.43%	1.98%	2.51%	7.82%	0.0%	0.87%	2.02%	3.62%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
