Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Починковская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	476	23	27	34	19	43	5	11	2	7	12	1	19	18	17	1	15	12	29	0	5	6	44	18	3	12	0	12	0	6	7	5	0	8	0	9	2	4	9	8	3	4	16					
		2.32%	1.98%	1.94%	1.86%	1.66%	2.18%	1.90%	2.72%	1.06%	1.59%	3.25%	0.44%	1.29%	2.95%	3.28%	0.43%	1.92%	4.80%	4.72%	0.00%	1.46%	2.24%	5.28%	4.46%	3.85%	3.51%	0.00%	2.01%	0.00%	1.46%	2.31%	1.18%	0.00%	2.08%	0.00%	3.04%	1.26%	4.35%	2.72%	5.59%	0.82%	4.60%	3.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	67	3	3	10	8	21	1	1	0	1	1	1	5	1	0	2	0	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0					
		0.33%	0.26%	0.22%	0.55%	0.70%	1.06%	0.38%	0.25%	0.00%	0.23%	0.27%	0.44%	0.34%	0.16%	0.00%	0.85%	0.00%	0.00%	0.33%	1.33%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	3	1	5	2	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0					
		0.10%	0.26%	0.07%	0.27%	0.17%	0.05%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.07%	0.16%	0.00%	0.43%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	1.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2087	154	123	230	121	168	24	26	29	46	16	15	115	24	39	42	48	38	74	3	61	44	160	34	8	26	1	29	4	38	48	58	8	16	0	74	32	18	23	12	19	2	37					
		10.18%	13.28%	8.82%	12.61%	10.56%	8.50%	9.13%	6.42%	15.34%	10.43%	4.34%	6.58%	7.80%	3.93%	7.53%	17.95%	6.15%	15.20%	12.05%	4.00%	17.78%	16.42%	19.18%	8.42%	10.26%	7.60%	1.61%	4.85%	8.00%	9.25%	15.84%	13.71%	12.12%	4.16%	0.00%	25.00%	20.13%	19.57%	6.95%	8.39%	5.22%	2.30%	8.30%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	6	5	6	1	9	1	1	0	0	0	0	2	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.20%	0.52%	0.36%	0.33%	0.09%	0.46%	0.38%	0.25%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.29%	0.75%	0.24%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	30	5	1	3	1	6	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.15%	0.43%	0.07%	0.16%	0.09%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.16%	0.19%	0.43%	0.13%	0.00%	0.00%	0.00%	0.29%	0.00%	0.36%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1365	79	119	136	108	235	10	24	6	29	15	8	123	29	54	16	31	9	22	2	7	15	35	16	1	18	0	39	2	33	28	15	0	37	2	14	1	2	19	3	11	1	11					
		6.66%	6.81%	8.53%	7.46%	9.42%	11.89%	3.80%	5.93%	3.17%	6.58%	4.07%	3.51%	8.34%	4.75%	10.42%	6.84%	3.97%	3.60%	3.58%	2.67%	2.04%	5.60%	4.20%	3.96%	1.28%	5.26%	0.00%	6.52%	4.00%	8.03%	9.24%	3.55%	0.00%	9.61%	3.45%	4.73%	0.63%	2.17%	5.74%	2.10%	3.02%	1.15%	2.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1154	103	67	161	79	189	4	15	1	21	10	1	86	45	31	17	24	7	25	6	12	16	36	18	1	15	1	51	0	19	6	10	0	17	2	22	1	2	15	4	4	0	10					
		5.63%	8.88%	4.80%	8.83%	6.89%	9.56%	1.52%	3.70%	0.53%	4.76%	2.71%	0.44%	5.83%	7.38%	5.98%	7.26%	3.08%	2.80%	4.07%	8.00%	3.50%	5.97%	4.32%	4.46%	1.28%	4.39%	1.61%	8.53%	0.00%	4.62%	1.98%	2.36%	0.00%	4.42%	3.45%	7.43%	0.63%	2.17%	4.53%	2.80%	1.10%	0.00%	2.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	11	6	7	3	12	0	1	1	2	0	0	1	5	7	2	3	0	4	0	4	0	6	1	0	0	0	2	0	2	1	1	0	1	0	1	1	0	2	1	0	0	2					
		0.44%	0.95%	0.43%	0.38%	0.26%	0.61%	0.00%	0.25%	0.53%	0.45%	0.00%	0.00%	0.07%	0.82%	1.35%	0.85%	0.38%	0.00%	0.65%	0.00%	1.17%	0.00%	0.72%	0.25%	0.00%	0.00%	0.00%	0.33%	0.00%	0.49%	0.33%	0.24%	0.00%	0.26%	0.00%	0.34%	0.63%	0.00%	0.60%	0.70%	0.00%	0.00%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14942	762	1031	1211	794	1269	211	315	140	328	311	201	1112	480	362	150	653	183	456	62	250	179	535	308	65	261	60	458	44	307	210	323	58	298	54	174	121	66	255	114	325	78	368					
		72.91%	65.69%	73.91%	66.39%	69.28%	64.19%	80.23%	77.78%	74.07%	74.38%	84.28%	88.16%	75.44%	78.69%	69.88%	64.10%	83.72%	73.20%	74.27%	82.67%	72.89%	66.79%	64.15%	76.24%	83.33%	76.32%	96.77%	76.59%	88.00%	74.70%	69.31%	76.36%	87.88%	77.40%	93.10%	58.78%	76.10%	71.74%	77.04%	79.72%	89.29%	89.66%	82.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	78	6	7	10	0	9	2	3	2	2	2	0	8	1	3	1	0	0	0	0	1	2	3	1	0	0	0	3	0	2	1	3	0	3	0	0	1	0	0	1	0	0	1					
		0.38%	0.52%	0.50%	0.55%	0.00%	0.46%	0.76%	0.74%	1.06%	0.45%	0.54%	0.00%	0.54%	0.16%	0.58%	0.43%	0.00%	0.00%	0.00%	0.00%	0.29%	0.75%	0.36%	0.25%	0.00%	0.00%	0.00%	0.50%	0.00%	0.49%	0.33%	0.71%	0.00%	0.78%	0.00%	0.00%	0.63%	0.00%	0.00%	0.70%	0.00%	0.00%	0.22%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
