Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Починковская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2020	УИК №2022	УИК №2023	УИК №2024	УИК №2026	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2035					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	87	2	9	27	6	2	0	0	1	0	1	0	5	3	5	0	2	2	1	0	2	0	2	1	0	1	1	4	3	0	2	0	0	0	0	4	0	1	0					
		0.38%	0.15%	0.54%	1.37%	0.46%	0.16%	0.00%	0.00%	0.57%	0.00%	0.26%	0.00%	0.32%	0.42%	0.82%	0.00%	0.24%	0.80%	0.17%	0.00%	0.55%	0.00%	0.15%	0.10%	0.00%	1.11%	0.26%	0.58%	0.80%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	1.08%	0.00%	0.22%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2143	235	122	136	124	98	14	44	20	67	16	8	159	51	73	33	75	19	57	2	33	15	203	140	87	14	21	39	23	21	46	6	15	11	7	28	22	31	28					
		9.48%	17.15%	7.28%	6.92%	9.48%	7.83%	5.17%	10.19%	11.43%	12.32%	4.22%	3.45%	10.23%	7.14%	11.91%	15.64%	8.83%	7.60%	9.90%	3.23%	9.09%	5.17%	15.45%	13.85%	17.26%	15.56%	5.48%	5.62%	6.10%	6.95%	9.24%	1.31%	5.36%	7.69%	8.33%	7.55%	19.30%	6.90%	6.32%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	83	4	11	12	3	3	0	0	4	0	1	0	7	1	2	0	2	1	1	0	8	1	5	0	1	0	1	3	3	2	0	0	0	0	0	6	0	1	0					
		0.37%	0.29%	0.66%	0.61%	0.23%	0.24%	0.00%	0.00%	2.29%	0.00%	0.26%	0.00%	0.45%	0.14%	0.33%	0.00%	0.24%	0.40%	0.17%	0.00%	2.20%	0.34%	0.38%	0.00%	0.20%	0.00%	0.26%	0.43%	0.80%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	1.62%	0.00%	0.22%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18937	1060	1313	1703	1095	1040	250	365	131	470	344	220	1265	642	463	177	757	220	493	58	303	252	1000	833	412	63	329	593	326	271	418	422	263	128	73	306	69	400	410					
		83.80%	77.37%	78.39%	86.71%	83.72%	83.13%	92.25%	84.49%	74.86%	86.40%	90.77%	94.83%	81.35%	89.92%	75.53%	83.89%	89.16%	88.00%	85.59%	93.55%	83.47%	86.90%	76.10%	82.39%	81.75%	70.00%	85.90%	85.45%	86.47%	89.74%	83.94%	92.14%	93.93%	89.51%	86.90%	82.48%	60.53%	89.09%	92.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	3	10	17	5	1	0	0	1	0	0	0	1	0	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.22%	0.60%	0.87%	0.38%	0.08%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.12%	0.80%	0.17%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
