Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Ивановская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	7	4	0	2	0	0	0	2	0	0	2	1	2	2	0	0	0	0	4	1	5	1	1	1	2	0	1	3	0	0	1					
		0.37%	0.59%	0.27%	0.0%	1.72%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.81%	0.40%	0.42%	1.08%	0.0%	0.0%	0.0%	0.0%	0.61%	0.16%	0.61%	0.30%	0.41%	0.43%	2.40%	0.0%	0.11%	0.58%	0.0%	0.0%	0.23%					
27	"10. ""Аграрная партия России"""	790	64	94	7	11	32	32	5	13	19	5	20	14	85	25	14	5	39	1	23	31	12	14	42	14	2	27	54	26	32	16	12					
		6.96%	5.46%	6.35%	7.21%	9.48%	10.28%	11.85%	5.49%	7.60%	14.39%	4.03%	8.16%	5.62%	18.20%	13.58%	12.61%	7.46%	11.01%	1.61%	3.53%	4.97%	1.47%	4.28%	17.42%	6.08%	2.40%	8.62%	6.08%	5.06%	9.78%	7.76%	2.77%					
28	"11. ""Истинные патриоты России"""	70	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	27	0	0	0	0	0	8	1	0	0	30					
		0.61%	0.08%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	3.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.19%	0.0%	0.0%	6.92%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	10	7	2	6	5	1	1	1	3	0	1	2	4	1	0	0	1	0	2	5	2	1	3	0	0	2	5	3	2	0	3					
		0.64%	0.85%	0.47%	2.06%	5.17%	1.60%	0.37%	1.09%	0.58%	2.27%	0.0%	0.40%	0.80%	0.85%	0.54%	0.0%	0.0%	0.28%	0.0%	0.30%	0.80%	0.24%	0.30%	1.24%	0.0%	0.0%	0.63%	0.56%	0.58%	0.61%	0.0%	0.69%					
30	"13. ""Демократическая партия России"""	24	0	2	1	1	0	0	0	1	1	0	1	2	1	0	0	0	0	0	4	1	3	1	1	1	0	1	1	1	0	0	0					
		0.21%	0.0%	0.13%	1.03%	0.86%	0.0%	0.0%	0.0%	0.58%	0.75%	0.0%	0.40%	0.80%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.16%	0.36%	0.30%	0.41%	0.43%	0.0%	0.31%	0.11%	0.19%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	44	3	5	0	1	6	0	1	1	0	2	0	3	0	2	0	0	4	0	1	1	4	2	0	2	0	2	3	1	0	0	0					
		0.38%	0.25%	0.33%	0.0%	0.86%	1.92%	0.0%	1.09%	0.58%	0.0%	1.61%	0.0%	1.20%	0.0%	1.08%	0.0%	0.0%	1.12%	0.0%	0.15%	0.16%	0.49%	0.61%	0.0%	0.86%	0.0%	0.63%	0.33%	0.19%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0					
		0.08%	0.0%	0.06%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.38%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	394	49	65	1	2	12	8	0	5	1	2	7	14	14	7	3	1	8	0	29	18	26	12	4	10	1	23	26	11	10	4	21					
		3.47%	4.18%	4.39%	1.03%	1.72%	3.85%	2.96%	0.0%	2.92%	0.75%	1.61%	2.85%	5.62%	2.99%	3.80%	2.70%	1.49%	2.25%	0.0%	4.45%	2.88%	3.20%	3.66%	1.65%	4.34%	1.20%	7.34%	2.92%	2.14%	3.05%	1.94%	4.84%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	2	4	1	1	2	0	1	1	0	1	0	0	1	2	0	4	8	1	3	0	3	5	1	1	0	3	3	1	3	1	5					
		0.51%	0.17%	0.27%	1.03%	0.86%	0.64%	0.0%	1.09%	0.58%	0.0%	0.80%	0.0%	0.0%	0.21%	1.08%	0.0%	5.97%	2.25%	1.61%	0.46%	0.0%	0.36%	1.52%	0.41%	0.43%	0.0%	0.95%	0.33%	0.19%	0.91%	0.48%	1.15%					
35	"18. ""ЛДПР"""	1916	148	209	11	24	43	40	20	24	29	25	33	31	57	34	20	13	64	9	117	124	196	94	27	28	14	50	172	106	55	42	57					
		16.88%	12.62%	14.12%	11.34%	20.68%	13.82%	14.81%	21.97%	14.03%	21.96%	20.16%	13.46%	12.44%	12.20%	18.47%	18.01%	19.40%	18.07%	14.51%	17.97%	19.90%	24.16%	28.74%	11.20%	12.17%	16.86%	15.97%	19.36%	20.66%	16.81%	20.38%	13.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	236	28	25	2	0	5	9	0	1	0	1	3	4	12	6	2	0	6	1	14	16	12	4	2	4	1	1	13	16	5	5	38					
		2.07%	2.38%	1.68%	2.06%	0.0%	1.60%	3.33%	0.0%	0.58%	0.0%	0.80%	1.22%	1.60%	2.56%	3.26%	1.80%	0.0%	1.69%	1.61%	2.15%	2.56%	1.47%	1.22%	0.82%	1.73%	1.20%	0.31%	1.46%	3.11%	1.52%	2.42%	8.77%					
37	"20. ""Политическая партия ""Единая Россия"""	3434	370	416	22	22	122	56	22	53	26	58	68	71	109	49	17	20	98	34	199	179	370	87	73	66	20	97	267	161	105	52	125					
		30.25%	31.56%	28.10%	22.68%	18.96%	39.22%	20.74%	24.17%	30.99%	19.69%	46.77%	27.75%	28.51%	23.34%	26.63%	15.31%	29.85%	27.68%	54.83%	30.56%	28.73%	45.62%	26.60%	30.29%	28.69%	24.09%	30.99%	30.06%	31.38%	32.11%	25.24%	28.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	5	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	2	2	3	2	0	0					
		0.22%	0.08%	0.33%	0.0%	2.58%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.22%	0.58%	0.61%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	20	3	5	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	1	1	0	1					
		0.17%	0.25%	0.33%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.16%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.19%	0.30%	0.0%	0.23%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2386	308	405	23	32	35	89	17	28	29	21	59	68	120	34	29	5	64	11	144	161	40	48	37	65	19	34	192	104	63	42	60					
		21.02%	26.27%	27.36%	23.71%	27.58%	11.25%	32.96%	18.68%	16.37%	21.96%	16.93%	24.08%	27.30%	25.69%	18.47%	26.12%	7.46%	18.07%	17.74%	22.11%	25.84%	4.93%	14.67%	15.35%	28.26%	22.89%	10.86%	21.62%	20.27%	19.26%	20.38%	13.85%					
																																						
41	Против всех	624	49	73	7	0	10	12	6	13	12	6	26	4	29	10	11	8	18	2	29	26	45	19	19	16	12	27	51	22	7	22	33					
		5.49%	4.18%	4.93%	7.21%	0.0%	3.21%	4.44%	6.59%	7.60%	9.09%	4.83%	10.61%	1.60%	6.20%	5.43%	9.90%	11.94%	5.08%	3.22%	4.45%	4.17%	5.54%	5.81%	7.88%	6.95%	14.45%	8.62%	5.74%	4.28%	2.14%	10.67%	7.62%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
