Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
"Наименование Избирательной комиссии:    Тула, Привокзальная"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989					
		7.59%	0.89%	0.56%	5.44%	0.38%	8.66%	9.04%	9.68%	8.99%	8.24%	15.00%	5.78%	8.53%	9.52%	9.96%	8.59%	10.44%	7.98%	8.84%	8.83%	6.55%	6.91%	6.61%	6.32%	8.15%	8.59%	6.15%	7.80%	6.35%	8.63%	9.73%	7.34%	6.66%	10.17%	11.96%	12.27%	8.73%	10.24%	9.86%	17.37%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3908	150	91	113	140	79	68	60	58	75	112	103	100	68	121	131	80	121	117	136	61	50	106	129	143	136	102	93	89	138	95	140	135	53	22	124	127	126	91	25					
		7.67%	8.94%	5.08%	7.78%	8.93%	6.27%	7.78%	7.00%	7.34%	7.02%	15.56%	8.16%	6.99%	7.61%	10.86%	8.86%	6.53%	8.18%	7.77%	7.41%	4.70%	4.73%	5.35%	6.08%	7.87%	7.39%	7.05%	5.50%	6.49%	9.76%	8.41%	8.78%	7.89%	7.49%	7.97%	8.14%	8.80%	13.31%	8.08%	13.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	429	6	1	8	9	14	9	9	5	7	31	6	15	6	8	9	14	15	15	15	12	10	13	8	7	6	12	17	4	16	6	12	16	5	2	29	14	22	9	7					
		0.84%	0.36%	0.06%	0.55%	0.57%	1.11%	1.03%	1.05%	0.63%	0.66%	4.31%	0.48%	1.05%	0.67%	0.72%	0.61%	1.14%	1.01%	0.99%	0.82%	0.93%	0.95%	0.66%	0.38%	0.39%	0.33%	0.83%	1.00%	0.29%	1.13%	0.53%	0.75%	0.94%	0.71%	0.72%	1.90%	0.97%	2.32%	0.80%	3.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7631	399	603	335	408	176	131	163	110	149	160	155	293	133	232	222	212	252	238	307	56	64	100	107	191	98	88	192	154	183	170	216	238	101	44	324	222	197	169	39					
		14.97%	23.78%	33.65%	23.06%	26.02%	13.98%	14.99%	19.02%	13.92%	13.95%	22.22%	12.28%	20.48%	14.89%	20.83%	15.01%	17.29%	17.04%	15.81%	16.73%	4.32%	6.05%	5.05%	5.04%	10.52%	5.33%	6.08%	11.35%	11.23%	12.94%	15.04%	13.55%	13.91%	14.27%	15.94%	21.26%	15.37%	20.80%	15.01%	20.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2820	6	5	56	1	45	39	40	42	53	64	53	106	66	147	132	93	99	108	150	58	39	102	96	102	92	31	48	64	75	82	92	84	52	13	201	93	72	106	13					
		5.53%	0.36%	0.28%	3.85%	0.06%	3.57%	4.46%	4.67%	5.32%	4.96%	8.89%	4.20%	7.41%	7.39%	13.20%	8.92%	7.59%	6.69%	7.18%	8.17%	4.47%	3.69%	5.15%	4.53%	5.62%	5.00%	2.14%	2.84%	4.67%	5.30%	7.26%	5.77%	4.91%	7.34%	4.71%	13.19%	6.44%	7.60%	9.41%	6.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	30865	1100	1080	840	1001	827	547	486	490	687	227	831	767	517	470	831	680	832	867	1036	958	657	1375	1480	1197	1178	1034	1191	951	863	638	1000	1097	409	157	623	838	405	628	70					
		60.56%	65.55%	60.27%	57.81%	63.84%	65.69%	62.59%	56.71%	62.03%	64.33%	31.53%	65.85%	53.60%	57.89%	42.19%	56.19%	55.46%	56.25%	57.61%	56.46%	73.86%	62.16%	69.41%	69.78%	65.91%	64.02%	71.46%	70.39%	69.37%	61.03%	56.46%	62.74%	64.11%	57.77%	56.88%	40.88%	58.03%	42.77%	55.77%	36.84%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	227	2	2	4	2	3	1	4	4	3	6	3	5	5	9	7	6	12	8	12	4	5	8	8	17	6	7	3	5	2	5	5	8	4	4	17	7	7	5	2					
		0.45%	0.12%	0.11%	0.28%	0.13%	0.24%	0.11%	0.47%	0.51%	0.28%	0.83%	0.24%	0.35%	0.56%	0.81%	0.47%	0.49%	0.81%	0.53%	0.65%	0.31%	0.47%	0.40%	0.38%	0.94%	0.33%	0.48%	0.18%	0.36%	0.14%	0.44%	0.31%	0.47%	0.56%	1.45%	1.12%	0.48%	0.74%	0.44%	1.05%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
