Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Красноборская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485					
		45.90%	43.70%	42.26%	46.52%	45.0%	38.02%	41.05%	47.72%	44.04%	42.15%	31.60%	54.77%	62.45%	50.72%	53.18%	47.40%	38.67%	36.48%	53.36%	43.25%	49.19%	48.11%	42.85%	55.71%	55.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	1	0	0	1	0	0	1	2	2	2	1	0	0	2	0	1	1	1	2	0	0	0	0					
		0.21%	0.07%	0.10%	0.0%	0.0%	0.35%	0.0%	0.0%	0.25%	0.89%	0.51%	0.41%	0.32%	0.0%	0.0%	0.30%	0.0%	0.67%	0.51%	0.46%	0.23%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	8	4	0	1	4	0	0	1	1	1	1	0	0	2	2	0	0	0	0	1	0	0	0	0					
		0.30%	0.58%	0.40%	0.0%	1.0%	1.40%	0.0%	0.0%	0.25%	0.44%	0.25%	0.20%	0.0%	0.0%	0.74%	0.30%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	607	129	86	22	7	47	12	0	24	13	34	22	11	16	13	48	13	11	8	5	59	6	3	11	7					
		7.23%	9.44%	8.63%	7.63%	7.0%	16.54%	12.63%	0.0%	6.21%	5.82%	8.80%	4.56%	3.55%	7.72%	4.86%	7.33%	3.92%	7.43%	4.14%	2.32%	6.81%	5.66%	3.06%	5.23%	7.36%					
																															
41	Против всех	269	62	31	13	2	8	4	1	11	11	6	10	2	5	16	19	5	7	12	9	27	3	1	2	2					
		3.20%	4.53%	3.11%	4.51%	2.0%	2.81%	4.21%	1.13%	2.84%	4.93%	1.55%	2.07%	0.64%	2.41%	5.99%	2.90%	1.51%	4.72%	6.21%	4.18%	3.11%	2.83%	1.02%	0.95%	2.10%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
