Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Соль-Илецкая																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584					
		3.51%	2.19%	1.72%	3.65%	1.31%	2.38%	0.00%	3.37%	0.00%	3.29%	2.58%	1.55%	1.05%	3.23%	1.19%	1.55%	4.83%	1.53%	2.14%	2.04%	1.56%	1.95%	3.73%	2.07%	2.39%	1.35%	0.72%	1.70%	1.32%	1.92%	0.43%	1.96%	1.32%	1.08%	4.06%	3.86%	3.24%	5.29%	4.79%	6.62%	7.07%	5.04%	7.58%	4.26%	5.27%	4.95%	3.89%	4.19%	8.58%	5.62%	6.10%					
19	. Малышкин Олег Александрович	924	9	7	21	12	37	13	5	12	43	19	7	27	16	8	10	9	10	22	4	12	18	25	4	10	12	21	15	19	23	4	21	6	0	13	10	20	34	16	37	43	34	37	39	51	12	24	21	21	28	3					
		3.86%	2.19%	3.02%	2.64%	1.96%	5.19%	9.15%	2.81%	3.66%	10.89%	2.45%	3.61%	5.66%	3.04%	3.16%	5.18%	3.35%	1.39%	5.23%	0.63%	4.67%	8.78%	4.05%	1.65%	2.17%	2.69%	3.76%	3.64%	5.01%	4.41%	1.72%	4.13%	1.32%	0.00%	4.80%	1.84%	3.24%	4.00%	3.65%	4.08%	4.60%	3.98%	5.85%	4.75%	5.37%	5.41%	5.18%	4.63%	3.68%	4.63%	1.83%					
20	. Миронов Сергей Михайлович	183	0	0	3	5	3	3	3	2	1	4	1	1	3	2	2	1	4	4	5	0	1	5	2	3	6	5	3	2	8	1	4	4	0	4	3	2	3	4	16	11	3	9	5	12	1	3	3	6	4	3					
		0.76%	0.00%	0.00%	0.38%	0.82%	0.42%	2.11%	1.69%	0.61%	0.25%	0.52%	0.52%	0.21%	0.57%	0.79%	1.04%	0.37%	0.56%	0.95%	0.78%	0.00%	0.49%	0.81%	0.83%	0.65%	1.35%	0.90%	0.73%	0.53%	1.53%	0.43%	0.79%	0.88%	0.00%	1.48%	0.55%	0.32%	0.35%	0.91%	1.76%	1.18%	0.35%	1.42%	0.61%	1.26%	0.45%	0.65%	0.66%	1.05%	0.66%	1.83%					
21	. Путин Владимир Владимирович	13967	238	76	568	275	296	57	90	171	257	411	131	303	371	182	155	152	460	243	364	165	140	304	115	216	335	408	302	167	293	202	319	269	76	176	294	325	526	231	492	506	494	323	485	516	122	270	274	351	365	106					
		58.31%	57.91%	32.76%	71.45%	44.93%	41.51%	40.14%	50.56%	52.13%	65.06%	53.10%	67.53%	63.52%	70.53%	71.94%	80.31%	56.51%	64.16%	57.72%	57.05%	64.20%	68.29%	49.27%	47.52%	46.85%	75.11%	73.12%	73.30%	44.06%	56.13%	87.07%	62.67%	59.25%	81.72%	64.94%	54.04%	52.59%	61.88%	52.74%	54.24%	54.18%	57.85%	51.03%	59.07%	54.37%	54.95%	58.32%	60.35%	61.47%	60.33%	64.63%					
22	. Хакамада Ирина Муцуовна	465	10	5	9	9	13	2	1	8	12	5	2	6	15	3	1	2	9	7	12	7	1	7	2	5	7	8	5	10	19	2	6	10	2	3	15	15	15	13	27	21	17	19	24	23	3	7	11	12	18	0					
		1.94%	2.43%	2.16%	1.13%	1.47%	1.82%	1.41%	0.56%	2.44%	3.04%	0.65%	1.03%	1.26%	2.85%	1.19%	0.52%	0.74%	1.26%	1.66%	1.88%	2.72%	0.49%	1.13%	0.83%	1.08%	1.57%	1.43%	1.21%	2.64%	3.64%	0.86%	1.18%	2.20%	2.15%	1.11%	2.76%	2.43%	1.76%	2.97%	2.98%	2.25%	1.99%	3.00%	2.92%	2.42%	1.35%	1.51%	2.42%	2.10%	2.98%	0.00%					
23	. Харитонов Николай Михайлович	6887	128	136	145	292	332	63	64	131	56	295	43	130	85	45	16	91	216	123	221	60	38	225	110	206	71	107	71	158	154	19	132	150	10	57	187	215	203	134	239	268	236	170	205	263	65	133	107	118	134	30					
		28.75%	31.14%	58.62%	18.24%	47.71%	46.56%	44.37%	35.96%	39.94%	14.18%	38.11%	22.16%	27.25%	16.16%	17.79%	8.29%	33.83%	30.13%	29.22%	34.64%	23.35%	18.54%	36.47%	45.45%	44.69%	15.92%	19.18%	17.23%	41.69%	29.50%	8.19%	25.93%	33.04%	10.75%	21.03%	34.38%	34.79%	23.88%	30.59%	26.35%	28.69%	27.63%	26.86%	24.97%	27.71%	29.28%	28.73%	23.57%	20.67%	22.15%	18.29%					
																																																									
24	Против всех	397	6	4	10	5	5	4	3	4	9	5	5	2	13	4	3	0	3	6	9	5	3	13	1	3	3	3	5	3	8	1	8	2	4	2	10	14	20	13	28	12	18	25	22	20	3	2	15	7	18	6					
		1.66%	1.46%	1.72%	1.26%	0.82%	0.70%	2.82%	1.69%	1.22%	2.28%	0.65%	2.58%	0.42%	2.47%	1.58%	1.55%	0.00%	0.42%	1.43%	1.41%	1.95%	1.46%	2.11%	0.41%	0.65%	0.67%	0.54%	1.21%	0.79%	1.53%	0.43%	1.57%	0.44%	4.30%	0.74%	1.84%	2.27%	2.35%	2.97%	3.09%	1.28%	2.11%	3.95%	2.68%	2.11%	1.35%	0.43%	3.30%	1.23%	2.98%	3.66%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
