Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Канская городская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
14	Число погашенных неиспользованных открепительных удостоверений	427	13	0	18	13	13	9	10	15	22	17	14	8	22	19	18	10	4	12	15	20	15	4	5	12	20	13	12	16	18	12	12	16	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4074	99	102	57	105	167	180	177	123	50	120	102	159	60	126	76	116	37	55	143	80	124	214	227	176	195	178	189	167	157	102	97	97	17					
		15.17%	15.97%	13.39%	11.59%	13.03%	16.39%	16.74%	18.21%	16.87%	13.37%	16.39%	13.75%	16.48%	12.37%	18.64%	14.79%	10.16%	12.09%	10.38%	15.73%	14.47%	16.10%	17.63%	16.49%	14.95%	16.97%	14.97%	18.88%	16.67%	16.47%	12.42%	14.06%	12.73%	4.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5213	110	170	101	159	132	181	155	126	74	140	176	152	96	114	100	252	56	132	162	120	210	180	235	280	257	220	168	178	145	164	178	212	78					
		19.41%	17.74%	22.31%	20.53%	19.73%	12.95%	16.84%	15.95%	17.28%	19.79%	19.13%	23.72%	15.75%	19.79%	16.86%	19.46%	22.07%	18.30%	24.91%	17.82%	21.70%	27.27%	14.83%	17.07%	23.79%	22.37%	18.50%	16.78%	17.76%	15.22%	19.98%	25.80%	27.82%	21.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	257	3	8	2	9	15	17	13	6	3	8	11	13	3	5	2	14	2	6	4	4	3	7	10	19	10	13	4	5	9	7	8	9	5					
		0.96%	0.48%	1.05%	0.41%	1.12%	1.47%	1.58%	1.34%	0.82%	0.80%	1.09%	1.48%	1.35%	0.62%	0.74%	0.39%	1.23%	0.65%	1.13%	0.44%	0.72%	0.39%	0.58%	0.73%	1.61%	0.87%	1.09%	0.40%	0.50%	0.94%	0.85%	1.16%	1.18%	1.40%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6452	144	163	97	230	288	278	252	167	87	163	166	249	127	140	138	260	75	101	214	114	159	301	404	228	266	337	235	261	276	231	132	159	10					
		24.02%	23.23%	21.39%	19.72%	28.54%	28.26%	25.86%	25.93%	22.91%	23.26%	22.27%	22.37%	25.80%	26.19%	20.71%	26.85%	22.77%	24.51%	19.06%	23.54%	20.61%	20.65%	24.79%	29.34%	19.37%	23.15%	28.34%	23.48%	26.05%	28.96%	28.14%	19.13%	20.87%	2.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	646	17	24	11	20	24	29	26	31	10	14	8	20	10	24	7	20	7	9	25	10	16	37	42	28	24	33	21	30	19	24	10	13	3					
		2.40%	2.74%	3.15%	2.24%	2.48%	2.36%	2.70%	2.67%	4.25%	2.67%	1.91%	1.08%	2.07%	2.06%	3.55%	1.36%	1.75%	2.29%	1.70%	2.75%	1.81%	2.08%	3.05%	3.05%	2.38%	2.09%	2.78%	2.10%	2.99%	1.99%	2.92%	1.45%	1.71%	0.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9498	231	284	211	265	363	365	326	254	142	261	263	349	173	259	179	450	113	220	332	207	240	451	421	386	365	374	359	337	321	272	245	246	234					
		35.36%	37.26%	37.27%	42.89%	32.88%	35.62%	33.95%	33.54%	34.84%	37.97%	35.66%	35.44%	36.17%	35.67%	38.31%	34.82%	39.40%	36.93%	41.51%	36.52%	37.43%	31.17%	37.15%	30.57%	32.80%	31.77%	31.46%	35.86%	33.63%	33.68%	33.13%	35.51%	32.28%	65.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	199	4	5	3	4	13	6	7	1	1	1	6	7	5	3	1	8	1	2	9	5	6	9	10	8	8	9	6	11	5	14	7	12	2					
		0.74%	0.65%	0.66%	0.61%	0.50%	1.28%	0.56%	0.72%	0.14%	0.27%	0.14%	0.81%	0.73%	1.03%	0.44%	0.19%	0.70%	0.33%	0.38%	0.99%	0.90%	0.78%	0.74%	0.73%	0.68%	0.70%	0.76%	0.60%	1.10%	0.52%	1.71%	1.01%	1.57%	0.56%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
