Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Глазовская городская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
		25.44%	23.32%	24.20%	34.39%	27.57%	26.93%	30.40%	28.99%	22.39%	29.57%	30.59%	28.40%	25.96%	24.16%	27.66%	20.79%	26.08%	23.43%	24.42%	30.86%	26.87%	15.93%	23.90%	20.57%	25.71%	24.99%	23.73%	24.31%	25.32%	25.28%	24.52%	26.99%	25.80%	25.51%	28.43%	20.89%	26.44%	25.00%	17.50%	19.95%	24.08%	22.90%	22.75%	18.92%	12.86%	4.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	401	17	7	2	15	14	15	10	7	18	14	19	16	8	16	5	5	8	4	13	8	9	9	4	11	17	5	6	5	6	14	4	10	23	8	8	8	5	4	4	7	5	5	2	1	0					
		0.85%	0.86%	1.07%	1.06%	1.12%	1.11%	0.88%	1.09%	0.61%	1.05%	0.81%	1.13%	1.80%	0.89%	0.91%	0.58%	0.60%	1.14%	0.51%	0.75%	0.81%	2.35%	0.67%	0.52%	1.04%	0.92%	0.62%	0.63%	0.50%	0.67%	0.77%	0.42%	1.15%	1.30%	0.86%	0.91%	0.71%	0.82%	0.53%	0.50%	0.89%	0.67%	0.51%	0.25%	0.71%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	152	5	4	1	4	5	2	1	10	6	6	5	3	3	7	1	2	2	1	8	1	3	6	1	2	6	2	2	3	2	4	9	5	8	1	2	3	1	3	2	2	2	4	1	0	1					
		0.32%	0.25%	0.61%	0.53%	0.30%	0.40%	0.12%	0.11%	0.88%	0.35%	0.35%	0.30%	0.34%	0.34%	0.40%	0.12%	0.24%	0.29%	0.13%	0.46%	0.10%	0.78%	0.45%	0.13%	0.19%	0.33%	0.25%	0.21%	0.30%	0.22%	0.22%	0.93%	0.57%	0.45%	0.11%	0.23%	0.27%	0.16%	0.39%	0.25%	0.25%	0.27%	0.40%	0.13%	0.00%	0.63%					
24	7.Политическая партия «Либерально-демократическая партия России»	7088	296	96	19	228	204	229	121	291	252	219	255	131	118	236	154	99	106	98	212	133	45	221	125	128	297	113	171	169	124	302	142	137	246	143	127	172	76	104	148	117	109	141	149	13	72					
		15.10%	15.04%	14.61%	10.05%	17.08%	16.20%	13.36%	13.14%	25.55%	14.73%	12.62%	15.21%	14.72%	13.20%	13.49%	17.99%	11.90%	15.14%	12.60%	12.20%	13.43%	11.75%	16.55%	16.28%	12.10%	16.10%	14.04%	18.08%	16.85%	13.81%	16.57%	14.75%	15.71%	13.91%	15.46%	14.50%	15.21%	12.42%	13.68%	18.45%	14.90%	14.51%	14.26%	18.67%	9.29%	45.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4079	136	42	9	93	105	126	87	95	124	153	152	96	93	149	96	79	72	76	147	97	22	113	86	126	187	104	76	103	88	168	105	81	152	89	66	83	54	62	61	39	41	82	52	10	2					
		8.69%	6.91%	6.39%	4.76%	6.97%	8.34%	7.35%	9.45%	8.34%	7.25%	8.81%	9.07%	10.79%	10.40%	8.51%	11.21%	9.50%	10.29%	9.77%	8.46%	9.80%	5.74%	8.46%	11.20%	11.91%	10.14%	12.92%	8.03%	10.27%	9.80%	9.22%	10.90%	9.29%	8.60%	9.62%	7.53%	7.34%	8.82%	8.16%	7.61%	4.97%	5.46%	8.29%	6.52%	7.14%	1.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	326	15	1	5	6	5	11	6	5	15	16	16	10	10	8	5	6	8	6	1	2	5	9	3	11	15	15	9	9	4	9	4	4	9	5	8	10	6	8	10	4	3	1	7	1	0					
		0.69%	0.76%	0.15%	2.65%	0.45%	0.40%	0.64%	0.65%	0.44%	0.88%	0.92%	0.95%	1.12%	1.12%	0.46%	0.58%	0.72%	1.14%	0.77%	0.06%	0.20%	1.31%	0.67%	0.39%	1.04%	0.81%	1.86%	0.95%	0.90%	0.45%	0.49%	0.42%	0.46%	0.51%	0.54%	0.91%	0.88%	0.98%	1.05%	1.25%	0.51%	0.40%	0.10%	0.88%	0.71%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19539	905	308	71	533	500	681	346	407	678	661	625	334	377	719	358	361	282	348	688	385	213	556	346	423	723	319	398	367	388	734	383	351	726	357	409	475	276	402	371	380	374	463	389	86	63					
		41.64%	45.99%	46.88%	37.57%	39.93%	39.71%	39.73%	37.57%	35.73%	39.63%	38.08%	37.29%	37.53%	42.17%	41.09%	41.82%	43.39%	40.29%	44.73%	39.61%	38.89%	55.61%	41.65%	45.05%	39.98%	39.19%	39.63%	42.07%	36.59%	43.21%	40.26%	39.77%	40.25%	41.06%	38.59%	46.69%	41.99%	45.10%	52.89%	46.26%	48.41%	49.80%	46.81%	48.75%	61.43%	39.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	477	9	6	1	9	14	25	11	7	14	21	18	16	10	19	12	12	7	4	21	11	3	17	3	13	15	5	10	18	5	22	15	13	16	12	13	11	5	6	6	6	3	5	5	2	1					
		1.02%	0.46%	0.91%	0.53%	0.67%	1.11%	1.46%	1.19%	0.61%	0.82%	1.21%	1.07%	1.80%	1.12%	1.09%	1.40%	1.44%	1.00%	0.51%	1.21%	1.11%	0.78%	1.27%	0.39%	1.23%	0.81%	0.62%	1.06%	1.79%	0.56%	1.21%	1.56%	1.49%	0.90%	1.30%	1.48%	0.97%	0.82%	0.79%	0.75%	0.76%	0.40%	0.51%	0.63%	1.43%	0.63%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
