Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Глазовская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741					
		2.83%	1.36%	2.65%	2.24%	0.78%	1.87%	2.57%	2.52%	3.87%	2.69%	4.17%	3.76%	5.11%	2.05%	3.62%	2.84%	3.59%	2.46%	3.51%	2.90%	3.76%	2.38%	3.61%	3.02%	2.56%	4.16%	3.33%	1.41%	3.35%	3.28%	2.86%	3.10%	3.22%	2.59%	0.46%	2.36%	0.00%	1.44%	1.71%	1.30%	1.32%	2.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14485	428	354	373	218	282	401	309	433	479	454	488	318	247	498	297	269	360	418	340	344	540	368	422	305	391	504	401	569	303	310	448	336	450	254	348	94	427	261	290	69	85					
		36.24%	34.32%	34.71%	36.39%	33.85%	35.07%	33.22%	37.14%	35.70%	35.80%	32.66%	36.66%	36.14%	33.74%	33.97%	36.62%	32.18%	34.03%	34.89%	35.27%	32.30%	45.96%	35.94%	36.38%	32.48%	34.57%	40.00%	40.46%	36.01%	36.86%	40.31%	36.60%	33.80%	35.35%	38.60%	34.18%	77.69%	38.54%	40.59%	41.85%	45.39%	49.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	297	5	11	5	4	7	8	5	12	6	13	8	7	7	10	7	10	6	8	6	8	15	12	3	5	14	8	12	11	3	3	14	16	8	2	5	0	6	4	3	0	0					
		0.74%	0.40%	1.08%	0.49%	0.62%	0.87%	0.66%	0.60%	0.99%	0.45%	0.94%	0.60%	0.80%	0.96%	0.68%	0.86%	1.20%	0.57%	0.67%	0.62%	0.75%	1.28%	1.17%	0.26%	0.53%	1.24%	0.63%	1.21%	0.70%	0.36%	0.39%	1.14%	1.61%	0.63%	0.30%	0.49%	0.00%	0.54%	0.62%	0.43%	0.00%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
