Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Серовская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	38	1	0	5	0	1	0	0	0	0	3	5	2	2	1	2	0	3	2	2	6	0	0	2	1	0					
14	Число погашенных открепительных удостоверений	89	5	3	5	3	3	5	4	0	1	2	1	5	2	0	5	5	6	5	4	4	3	5	5	5	3					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	94	6	8	4	3	5	7	7	10	3	4	6	1	9	5	2	0	2	2	3	0	1	2	1	2	1					
		1.14%	1.17%	1.41%	0.87%	0.72%	0.76%	1.65%	1.33%	1.84%	0.57%	1.30%	1.00%	1.13%	1.80%	1.06%	1.28%	0.0%	0.52%	0.65%	2.09%	0.0%	0.86%	2.22%	0.86%	2.85%	1.03%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	358	18	16	14	12	20	11	16	13	27	62	28	0	25	21	1	0	21	17	8	13	3	3	2	4	3					
		4.35%	3.53%	2.82%	3.05%	2.89%	3.04%	2.59%	3.04%	2.40%	5.13%	20.19%	4.68%	0.0%	5.01%	4.45%	0.64%	0.0%	5.52%	5.57%	5.59%	12.87%	2.60%	3.33%	1.73%	5.71%	3.09%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	329	15	28	12	13	25	4	18	16	18	16	21	10	30	34	3	1	21	12	12	6	4	4	3	3	0					
		4.00%	2.94%	4.94%	2.61%	3.14%	3.80%	0.94%	3.42%	2.95%	3.42%	5.21%	3.51%	11.36%	6.01%	7.21%	1.92%	1.63%	5.52%	3.93%	8.39%	5.94%	3.47%	4.44%	2.60%	4.28%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	12	3	9	7	11	2	4	13	6	7	7	1	13	6	1	0	8	4	1	4	1	4	0	2	1					
		1.54%	2.35%	0.53%	1.96%	1.69%	1.67%	0.47%	0.76%	2.40%	1.14%	2.28%	1.17%	1.13%	2.60%	1.27%	0.64%	0.0%	2.10%	1.31%	0.69%	3.96%	0.86%	4.44%	0.0%	2.85%	1.03%					
22	"5. ""За Русь Святую"""	29	1	2	1	1	0	1	3	1	5	0	3	0	2	1	0	0	4	1	0	0	0	2	1	0	0					
		0.35%	0.19%	0.35%	0.21%	0.24%	0.0%	0.23%	0.57%	0.18%	0.95%	0.0%	0.50%	0.0%	0.40%	0.21%	0.0%	0.0%	1.05%	0.32%	0.0%	0.0%	0.0%	2.22%	0.86%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	2	1	0	4	0	1	2	0	1	0	1	1	1	1	0	0	0	2	0	0	3	2	1	0	0					
		0.27%	0.39%	0.17%	0.0%	0.96%	0.0%	0.23%	0.38%	0.0%	0.19%	0.0%	0.16%	1.13%	0.20%	0.21%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	2.60%	2.22%	0.86%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	1	3	1	3	2	3	2	2	0	0	2	0	4	1	0	0	1	1	0	1	1	2	0	0	0					
		0.36%	0.19%	0.53%	0.21%	0.72%	0.30%	0.70%	0.38%	0.36%	0.0%	0.0%	0.33%	0.0%	0.80%	0.21%	0.0%	0.0%	0.26%	0.32%	0.0%	0.99%	0.86%	2.22%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	1	0	2	1	0	0	0	1	1	2	0	1	2	0	0	0	2	0	0	0	0	0	0	0					
		0.17%	0.19%	0.17%	0.0%	0.48%	0.15%	0.0%	0.0%	0.0%	0.19%	0.32%	0.33%	0.0%	0.20%	0.42%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	0	1	0	0	0	0	3	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0					
		0.13%	0.19%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.55%	0.38%	0.32%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	173	7	11	9	3	8	6	6	12	4	8	19	2	10	10	4	0	16	9	3	5	2	7	5	5	2					
		2.10%	1.37%	1.94%	1.96%	0.72%	1.21%	1.41%	1.14%	2.21%	0.76%	2.60%	3.17%	2.27%	2.00%	2.12%	2.56%	0.0%	4.21%	2.95%	2.09%	4.95%	1.73%	7.77%	4.34%	7.14%	2.06%					
28	"11. ""Истинные патриоты России"""	12	1	1	2	0	0	0	1	0	1	1	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0					
		0.14%	0.19%	0.17%	0.43%	0.0%	0.0%	0.0%	0.19%	0.0%	0.19%	0.32%	0.0%	1.13%	0.40%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	125	10	15	8	1	5	24	4	6	2	3	9	2	10	3	5	0	2	5	2	1	0	2	2	2	2					
		1.52%	1.96%	2.65%	1.74%	0.24%	0.76%	5.66%	0.76%	1.10%	0.38%	0.97%	1.50%	2.27%	2.00%	0.63%	3.20%	0.0%	0.52%	1.63%	1.39%	0.99%	0.0%	2.22%	1.73%	2.85%	2.06%					
30	"13. ""Демократическая партия России"""	23	0	0	5	0	1	0	3	3	2	2	0	1	1	0	0	0	1	2	0	1	1	0	0	0	0					
		0.27%	0.0%	0.0%	1.08%	0.0%	0.15%	0.0%	0.57%	0.55%	0.38%	0.65%	0.0%	1.13%	0.20%	0.0%	0.0%	0.0%	0.26%	0.65%	0.0%	0.99%	0.86%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	3	1	2	1	1	2	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	0	1					
		0.20%	0.0%	0.0%	0.65%	0.24%	0.30%	0.23%	0.19%	0.36%	0.0%	0.0%	0.33%	1.13%	0.0%	0.42%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%					
32	"15. ""Партия СЛОН"""	11	0	0	0	1	2	0	0	3	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.24%	0.30%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	1.13%	0.20%	0.0%	0.0%	1.63%	0.26%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	331	22	39	34	16	31	8	10	15	18	9	25	3	12	16	10	0	7	13	17	9	8	2	3	3	1					
		4.02%	4.32%	6.89%	7.40%	3.86%	4.71%	1.88%	1.90%	2.77%	3.42%	2.93%	4.18%	3.40%	2.40%	3.39%	6.41%	0.0%	1.84%	4.26%	11.88%	8.91%	6.95%	2.22%	2.60%	4.28%	1.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	0	0	0	0	2	1	4	4	1	0	2	0	0	3	0	1	3	0	2	0	0	0	2	1	0					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.30%	0.23%	0.76%	0.73%	0.19%	0.0%	0.33%	0.0%	0.0%	0.63%	0.0%	1.63%	0.78%	0.0%	1.39%	0.0%	0.0%	0.0%	1.73%	1.42%	0.0%					
35	"18. ""ЛДПР"""	1227	70	95	60	86	109	72	81	91	82	17	99	8	101	53	14	3	75	35	12	13	12	7	12	12	8					
		14.93%	13.75%	16.78%	13.07%	20.77%	16.59%	16.98%	15.39%	16.82%	15.58%	5.53%	16.55%	9.09%	20.24%	11.25%	8.97%	4.91%	19.73%	11.47%	8.39%	12.87%	10.43%	7.77%	10.43%	17.14%	8.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	877	25	38	33	27	21	105	141	59	65	29	51	9	64	51	4	0	40	47	7	13	21	6	5	10	6					
		10.67%	4.91%	6.71%	7.18%	6.52%	3.19%	24.76%	26.80%	10.90%	12.35%	9.44%	8.52%	10.22%	12.82%	10.82%	2.56%	0.0%	10.52%	15.40%	4.89%	12.87%	18.26%	6.66%	4.34%	14.28%	6.18%					
37	"20. ""Политическая партия ""Единая Россия"""	3284	230	223	210	141	295	139	146	205	201	112	252	37	144	217	106	55	131	118	62	26	42	38	70	20	64					
		39.96%	45.18%	39.39%	45.75%	34.05%	44.90%	32.78%	27.75%	37.89%	38.21%	36.48%	42.14%	42.04%	28.85%	46.07%	67.94%	90.16%	34.47%	38.68%	43.35%	25.74%	36.52%	42.22%	60.86%	28.57%	65.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	3	1	0	2	1	3	1	2	0	0	1	3	1	0	0	0	0	0	1	0	0	2	0	0					
		0.26%	0.19%	0.53%	0.21%	0.0%	0.30%	0.23%	0.57%	0.18%	0.38%	0.0%	0.0%	1.13%	0.60%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	1.73%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	3	1	0	1	0	1	0	0	0	0	2	0	1	0	0	0	1	1	0	0	1	0	0	0	0					
		0.14%	0.58%	0.17%	0.0%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.20%	0.0%	0.0%	0.0%	0.26%	0.32%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	680	58	57	29	64	77	28	46	48	58	19	46	2	33	34	6	0	28	15	10	5	4	2	1	4	6					
		8.27%	11.39%	10.07%	6.31%	15.45%	11.71%	6.60%	8.74%	8.87%	11.02%	6.18%	7.69%	2.27%	6.61%	7.21%	3.84%	0.0%	7.36%	4.91%	6.99%	4.95%	3.47%	2.22%	0.86%	5.71%	6.18%					
																																
41	Против всех	220	13	11	12	18	25	3	5	12	13	6	18	5	25	7	0	0	16	11	2	0	9	3	2	2	2					
		2.67%	2.55%	1.94%	2.61%	4.34%	3.80%	0.70%	0.95%	2.21%	2.47%	1.95%	3.01%	5.68%	5.01%	1.48%	0.0%	0.0%	4.21%	3.60%	1.39%	0.0%	7.82%	3.33%	1.73%	2.85%	2.06%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
