Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Сургутская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
		0.12%	0.14%	0.19%	0.0%	0.16%	0.0%	0.35%	0.0%	0.31%	0.16%	0.0%	0.18%	0.46%	0.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.10%	0.16%	0.08%	0.28%	0.0%	0.09%	0.06%	0.34%	0.38%	0.97%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	120	2	3	1	2	0	5	1	3	4	5	5	5	1	2	5	1	0	1	9	1	6	1	2	8	1	11	6	3	9	5	2	0	3	0	2	0	5	0	0					
		0.38%	0.14%	0.59%	0.16%	0.33%	0.0%	0.88%	0.60%	0.46%	0.65%	0.53%	0.46%	0.46%	0.06%	0.17%	0.39%	0.13%	0.0%	0.19%	0.49%	0.07%	0.51%	0.15%	0.21%	1.33%	0.08%	1.04%	0.59%	0.29%	0.55%	0.28%	0.25%	0.0%	0.95%	0.0%	0.39%	0.0%	0.59%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	505	22	9	10	12	17	7	6	13	9	19	10	15	31	11	12	15	0	2	36	20	7	14	11	9	16	19	17	16	25	32	11	12	8	0	10	5	16	1	0					
		1.61%	1.55%	1.79%	1.61%	2.02%	2.79%	1.24%	3.61%	2.02%	1.47%	2.04%	0.93%	1.40%	2.00%	0.98%	0.94%	2.08%	0.0%	0.39%	1.99%	1.56%	0.59%	2.15%	1.18%	1.50%	1.39%	1.80%	1.69%	1.58%	1.53%	1.82%	1.42%	3.89%	2.53%	0.0%	1.97%	4.76%	1.89%	1.33%	0.0%					
28	"11. ""Истинные патриоты России"""	192	7	3	1	6	0	0	0	1	2	13	17	7	8	6	18	6	0	1	23	8	12	5	5	1	4	5	6	2	2	4	3	0	1	0	1	1	13	0	0					
		0.61%	0.49%	0.59%	0.16%	1.01%	0.0%	0.0%	0.0%	0.15%	0.32%	1.40%	1.58%	0.65%	0.51%	0.53%	1.42%	0.83%	0.0%	0.19%	1.27%	0.62%	1.02%	0.76%	0.54%	0.16%	0.34%	0.47%	0.59%	0.19%	0.12%	0.22%	0.38%	0.0%	0.31%	0.0%	0.19%	0.95%	1.53%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	264	16	4	8	5	3	3	3	5	5	6	6	16	11	9	9	3	1	3	19	16	7	8	1	4	7	9	4	11	4	18	8	5	5	0	7	0	14	0	1					
		0.84%	1.12%	0.79%	1.29%	0.84%	0.49%	0.53%	1.80%	0.78%	0.81%	0.64%	0.56%	1.50%	0.71%	0.80%	0.71%	0.41%	1.19%	0.58%	1.05%	1.25%	0.59%	1.23%	0.10%	0.66%	0.61%	0.85%	0.39%	1.09%	0.24%	1.02%	1.03%	1.62%	1.58%	0.0%	1.38%	0.0%	1.65%	0.0%	0.61%					
30	"13. ""Демократическая партия России"""	85	6	4	2	5	2	2	0	2	1	1	5	3	4	2	7	2	0	2	4	3	2	1	1	1	3	1	3	2	5	4	0	0	0	0	2	0	3	0	0					
		0.27%	0.42%	0.79%	0.32%	0.84%	0.32%	0.35%	0.0%	0.31%	0.16%	0.10%	0.46%	0.28%	0.25%	0.17%	0.55%	0.27%	0.0%	0.39%	0.22%	0.23%	0.17%	0.15%	0.10%	0.16%	0.26%	0.09%	0.29%	0.19%	0.30%	0.22%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.35%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	147	5	7	1	2	1	3	1	0	1	9	19	5	10	6	5	2	0	2	13	6	7	4	4	3	3	7	4	0	5	3	3	1	1	0	0	0	3	0	1					
		0.47%	0.35%	1.39%	0.16%	0.33%	0.16%	0.53%	0.60%	0.0%	0.16%	0.96%	1.77%	0.46%	0.64%	0.53%	0.39%	0.27%	0.0%	0.39%	0.72%	0.47%	0.59%	0.61%	0.43%	0.50%	0.26%	0.66%	0.39%	0.0%	0.30%	0.17%	0.38%	0.32%	0.31%	0.0%	0.0%	0.0%	0.35%	0.0%	0.61%					
32	"15. ""Партия СЛОН"""	68	1	0	3	3	3	3	0	0	1	2	3	4	3	0	2	0	0	0	5	4	3	0	3	1	2	0	3	0	3	5	2	1	4	0	1	2	1	0	0					
		0.21%	0.07%	0.0%	0.48%	0.50%	0.49%	0.53%	0.0%	0.0%	0.16%	0.21%	0.28%	0.37%	0.19%	0.0%	0.15%	0.0%	0.0%	0.0%	0.27%	0.31%	0.25%	0.0%	0.32%	0.16%	0.17%	0.0%	0.29%	0.0%	0.18%	0.28%	0.25%	0.32%	1.26%	0.0%	0.19%	1.90%	0.11%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	962	40	15	26	9	17	18	5	8	21	16	19	22	33	35	23	22	1	12	37	32	35	23	25	28	48	23	44	41	83	83	23	14	7	0	21	7	44	0	2					
		3.08%	2.82%	2.99%	4.20%	1.51%	2.79%	3.20%	3.01%	1.24%	3.43%	1.72%	1.77%	2.06%	2.13%	3.11%	1.81%	3.05%	1.19%	2.34%	2.04%	2.51%	2.98%	3.53%	2.70%	4.68%	4.18%	2.18%	4.38%	4.06%	5.09%	4.72%	2.98%	4.54%	2.22%	0.0%	4.15%	6.66%	5.20%	0.0%	1.23%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	2	0	0	3	2	0	0	1	2	0	4	3	5	1	3	0	0	0	6	1	0	1	1	1	1	3	3	4	2	4	2	2	1	0	1	1	4	0	1					
		0.20%	0.14%	0.0%	0.0%	0.50%	0.32%	0.0%	0.0%	0.15%	0.32%	0.0%	0.37%	0.28%	0.32%	0.08%	0.23%	0.0%	0.0%	0.0%	0.33%	0.07%	0.0%	0.15%	0.10%	0.16%	0.08%	0.28%	0.29%	0.39%	0.12%	0.22%	0.25%	0.64%	0.31%	0.0%	0.19%	0.95%	0.47%	0.0%	0.61%					
35	"18. ""ЛДПР"""	7089	390	133	175	164	131	147	48	157	157	272	220	259	367	222	272	188	38	60	393	322	270	142	219	124	240	260	224	253	318	358	186	44	42	8	95	11	145	1	34					
		22.71%	27.54%	26.54%	28.27%	27.65%	21.51%	26.15%	28.91%	24.49%	25.69%	29.31%	20.54%	24.34%	23.76%	19.78%	21.46%	26.07%	45.23%	11.71%	21.77%	25.27%	23.05%	21.84%	23.67%	20.73%	20.94%	24.69%	22.31%	25.09%	19.52%	20.36%	24.12%	14.28%	13.33%	11.94%	18.77%	10.47%	17.15%	1.33%	20.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	358	11	3	11	6	6	5	0	6	9	14	12	8	16	8	17	7	0	6	20	17	10	12	10	13	10	16	13	12	13	11	6	7	2	0	13	1	20	1	6					
		1.14%	0.77%	0.59%	1.77%	1.01%	0.98%	0.88%	0.0%	0.93%	1.47%	1.50%	1.12%	0.75%	1.03%	0.71%	1.34%	0.97%	0.0%	1.17%	1.10%	1.33%	0.85%	1.84%	1.08%	2.17%	0.87%	1.51%	1.29%	1.19%	0.79%	0.62%	0.77%	2.27%	0.63%	0.0%	2.56%	0.95%	2.36%	1.33%	3.70%					
37	"20. ""Политическая партия ""Единая Россия"""	13111	597	193	226	204	262	220	59	264	250	333	454	435	636	526	549	320	31	360	810	566	463	250	362	232	491	406	398	390	679	700	297	125	161	52	263	52	345	64	86					
		42.01%	42.16%	38.52%	36.51%	34.40%	43.02%	39.14%	35.54%	41.18%	40.91%	35.88%	42.39%	40.88%	41.19%	46.88%	43.33%	44.38%	36.90%	70.31%	44.87%	44.42%	39.53%	38.46%	39.13%	38.79%	42.84%	38.55%	39.64%	38.69%	41.68%	39.81%	38.52%	40.58%	51.11%	77.61%	51.97%	49.52%	40.82%	85.33%	53.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	0	2	0	1	1	2	0	2	2	2	2	1	4	4	5	2	0	0	4	2	6	0	1	1	1	4	2	0	1	2	0	0	0	0	1	0	3	1	1					
		0.19%	0.0%	0.39%	0.0%	0.16%	0.16%	0.35%	0.0%	0.31%	0.32%	0.21%	0.18%	0.09%	0.25%	0.35%	0.39%	0.27%	0.0%	0.0%	0.22%	0.15%	0.51%	0.0%	0.10%	0.16%	0.08%	0.37%	0.19%	0.0%	0.06%	0.11%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.35%	1.33%	0.61%					
39	"22. ""Развитие предпринимательства"""	130	2	0	1	3	2	3	1	0	0	3	4	1	1	3	1	56	0	0	5	1	1	3	3	3	5	2	2	5	6	2	4	0	1	0	1	0	5	0	0					
		0.41%	0.14%	0.0%	0.16%	0.50%	0.32%	0.53%	0.60%	0.0%	0.0%	0.32%	0.37%	0.09%	0.06%	0.26%	0.07%	7.76%	0.0%	0.0%	0.27%	0.07%	0.08%	0.46%	0.32%	0.50%	0.43%	0.18%	0.19%	0.49%	0.36%	0.11%	0.51%	0.0%	0.31%	0.0%	0.19%	0.0%	0.59%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2437	92	35	43	55	49	38	13	49	38	72	106	87	183	95	114	2	0	18	150	122	117	60	77	40	87	93	73	74	92	145	72	37	23	0	27	2	50	0	7					
		7.80%	6.49%	6.98%	6.94%	9.27%	8.04%	6.76%	7.83%	7.64%	6.21%	7.75%	9.89%	8.17%	11.85%	8.46%	8.99%	0.27%	0.0%	3.51%	8.31%	9.57%	9.99%	9.23%	8.32%	6.68%	7.59%	8.83%	7.27%	7.34%	5.64%	8.24%	9.33%	12.01%	7.30%	0.0%	5.33%	1.90%	5.91%	0.0%	4.32%					
																																														
41	Против всех	1826	60	34	38	42	39	42	4	35	34	52	70	59	80	68	76	31	5	9	77	45	72	40	69	43	74	54	58	71	114	114	50	24	30	4	14	14	61	7	13					
		5.85%	4.23%	6.78%	6.13%	7.08%	6.40%	7.47%	2.40%	5.46%	5.56%	5.60%	6.53%	5.54%	5.18%	6.06%	5.99%	4.29%	5.95%	1.75%	4.26%	3.53%	6.14%	6.15%	7.45%	7.19%	6.45%	5.12%	5.77%	7.04%	6.99%	6.48%	6.48%	7.79%	9.52%	5.97%	2.76%	13.33%	7.21%	9.33%	8.02%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
