Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Зеленодольская городская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550					
		1.29%	1.89%	1.27%	1.47%	1.10%	1.06%	1.55%	1.74%	2.37%	2.50%	2.91%	1.42%	0.57%	0.53%	1.92%	1.02%	1.44%	1.67%	0.84%	1.35%	0.45%	1.36%	0.47%	1.02%	1.26%	0.88%	3.34%	1.13%	0.64%	1.74%	1.71%	1.31%	0.90%	0.81%	1.40%	1.72%	0.88%	1.89%	1.63%	1.68%	1.30%	1.00%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1060	14	20	29	30	31	28	24	30	20	1	35	53	34	2	30	21	28	9	25	40	29	39	22	31	13	3	20	25	29	4	7	35	29	33	56	29	39	34	19	21	39					
		2.33%	2.64%	2.55%	2.13%	2.21%	2.98%	2.71%	2.20%	2.37%	2.17%	0.72%	2.77%	4.33%	3.60%	1.92%	2.57%	2.53%	2.46%	0.84%	1.98%	3.60%	2.32%	3.05%	1.73%	2.46%	1.64%	0.71%	1.75%	1.62%	2.40%	1.14%	1.02%	2.44%	1.95%	2.43%	3.57%	1.42%	2.64%	2.21%	1.27%	2.73%	2.60%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1542	14	15	48	34	31	54	31	47	28	6	56	34	37	4	51	23	37	49	59	52	55	44	51	39	28	15	39	65	58	15	16	53	54	47	34	52	55	29	34	16	33					
		3.39%	2.64%	1.91%	3.53%	2.50%	2.98%	5.24%	2.85%	3.72%	3.04%	4.37%	4.44%	2.78%	3.92%	3.84%	4.37%	2.77%	3.25%	4.61%	4.68%	4.68%	4.40%	3.44%	4.03%	3.09%	3.54%	3.58%	3.41%	4.21%	4.81%	4.28%	2.33%	3.70%	3.64%	3.47%	2.17%	2.55%	3.72%	1.89%	2.28%	2.08%	2.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2070	16	26	48	65	33	45	38	44	36	3	73	88	64	5	86	47	35	55	65	54	74	68	62	63	42	10	40	79	37	17	18	46	79	54	77	55	65	79	62	42	75					
		4.55%	3.02%	3.32%	3.53%	4.79%	3.18%	4.36%	3.49%	3.48%	3.91%	2.18%	5.79%	7.20%	6.78%	4.80%	7.37%	5.66%	3.08%	5.18%	5.16%	4.86%	5.92%	5.32%	4.90%	5.0%	5.31%	2.39%	3.50%	5.12%	3.07%	4.85%	2.62%	3.21%	5.33%	3.99%	4.92%	2.69%	4.40%	5.15%	4.16%	5.46%	5.01%					
22	"5. ""За Русь Святую"""	230	2	2	5	10	4	5	9	8	2	0	8	6	6	0	8	5	7	10	7	12	5	5	5	7	3	1	7	7	3	2	6	6	10	9	6	5	2	5	5	9	6					
		0.50%	0.37%	0.25%	0.36%	0.73%	0.38%	0.48%	0.82%	0.63%	0.21%	0.0%	0.63%	0.49%	0.63%	0.0%	0.68%	0.60%	0.61%	0.94%	0.55%	1.08%	0.40%	0.39%	0.39%	0.55%	0.37%	0.23%	0.61%	0.45%	0.24%	0.57%	0.87%	0.41%	0.67%	0.66%	0.38%	0.24%	0.13%	0.32%	0.33%	1.17%	0.40%					
23	"6. ""Объединенная Российская партия ""Русь"""	135	2	6	6	7	1	4	3	6	1	0	2	6	1	0	2	1	2	5	1	2	6	5	1	2	2	2	7	1	1	0	1	8	4	5	9	5	4	4	3	2	5					
		0.29%	0.37%	0.76%	0.44%	0.51%	0.09%	0.38%	0.27%	0.47%	0.10%	0.0%	0.15%	0.49%	0.10%	0.0%	0.17%	0.12%	0.17%	0.47%	0.07%	0.18%	0.48%	0.39%	0.07%	0.15%	0.25%	0.47%	0.61%	0.06%	0.08%	0.0%	0.14%	0.55%	0.27%	0.36%	0.57%	0.24%	0.27%	0.26%	0.20%	0.26%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	275	0	4	13	7	4	5	2	4	9	1	6	4	7	0	8	6	7	4	4	2	0	12	13	6	3	3	17	10	7	4	5	11	6	15	11	14	11	10	10	2	8					
		0.60%	0.0%	0.51%	0.95%	0.51%	0.38%	0.48%	0.18%	0.31%	0.97%	0.72%	0.47%	0.32%	0.74%	0.0%	0.68%	0.72%	0.61%	0.37%	0.31%	0.18%	0.0%	0.94%	1.02%	0.47%	0.37%	0.71%	1.48%	0.64%	0.58%	1.14%	0.72%	0.76%	0.40%	1.10%	0.70%	0.68%	0.74%	0.65%	0.67%	0.26%	0.53%					
25	"8. ""Народно-республиканская партия России"""	64	1	2	3	0	0	0	0	3	1	0	4	3	2	1	4	1	3	3	1	5	2	2	1	2	0	0	1	1	0	1	2	0	1	2	2	2	0	0	3	4	1					
		0.14%	0.18%	0.25%	0.22%	0.0%	0.0%	0.0%	0.0%	0.23%	0.10%	0.0%	0.31%	0.24%	0.21%	0.96%	0.34%	0.12%	0.26%	0.28%	0.07%	0.45%	0.16%	0.15%	0.07%	0.15%	0.0%	0.0%	0.08%	0.06%	0.0%	0.28%	0.29%	0.0%	0.06%	0.14%	0.12%	0.09%	0.0%	0.0%	0.20%	0.52%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	203	3	4	5	13	5	4	3	6	5	3	1	3	4	0	3	3	2	0	7	5	8	11	4	3	3	0	2	1	7	0	4	5	5	9	13	8	8	12	3	8	10					
		0.44%	0.56%	0.51%	0.36%	0.95%	0.48%	0.38%	0.27%	0.47%	0.54%	2.18%	0.07%	0.24%	0.42%	0.0%	0.25%	0.36%	0.17%	0.0%	0.55%	0.45%	0.64%	0.86%	0.31%	0.23%	0.37%	0.0%	0.17%	0.06%	0.58%	0.0%	0.58%	0.34%	0.33%	0.66%	0.83%	0.39%	0.54%	0.78%	0.20%	1.04%	0.66%					
27	"10. ""Аграрная партия России"""	526	1	7	19	16	10	20	8	18	20	2	21	11	14	0	11	5	11	20	14	10	13	17	15	11	11	4	9	21	22	1	6	19	18	18	9	21	17	21	11	13	11					
		1.15%	0.18%	0.89%	1.39%	1.18%	0.96%	1.94%	0.73%	1.42%	2.17%	1.45%	1.66%	0.90%	1.48%	0.0%	0.94%	0.60%	0.96%	1.88%	1.11%	0.90%	1.04%	1.33%	1.18%	0.87%	1.39%	0.95%	0.78%	1.36%	1.82%	0.28%	0.87%	1.32%	1.21%	1.33%	0.57%	1.03%	1.15%	1.37%	0.73%	1.69%	0.73%					
28	"11. ""Истинные патриоты России"""	105	2	0	5	1	5	2	7	1	5	1	3	2	0	0	0	2	1	1	1	1	2	1	2	6	7	0	1	2	1	2	2	4	2	2	8	7	5	5	3	1	2					
		0.23%	0.37%	0.0%	0.36%	0.07%	0.48%	0.19%	0.64%	0.07%	0.54%	0.72%	0.23%	0.16%	0.0%	0.0%	0.0%	0.24%	0.08%	0.09%	0.07%	0.09%	0.16%	0.07%	0.15%	0.47%	0.88%	0.0%	0.08%	0.12%	0.08%	0.57%	0.29%	0.27%	0.13%	0.14%	0.51%	0.34%	0.33%	0.32%	0.20%	0.13%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	504	8	3	18	8	12	15	7	22	10	1	13	12	15	2	5	8	11	13	16	9	12	9	18	7	6	5	11	14	13	6	6	25	25	16	16	19	24	15	22	8	19					
		1.11%	1.51%	0.38%	1.32%	0.59%	1.15%	1.45%	0.64%	1.74%	1.08%	0.72%	1.03%	0.98%	1.59%	1.92%	0.42%	0.96%	0.96%	1.22%	1.27%	0.81%	0.96%	0.70%	1.42%	0.55%	0.75%	1.19%	0.96%	0.90%	1.07%	1.71%	0.87%	1.74%	1.68%	1.18%	1.02%	0.93%	1.62%	0.97%	1.47%	1.04%	1.27%					
30	"13. ""Демократическая партия России"""	109	1	0	3	2	0	3	2	2	28	0	3	1	3	1	1	0	3	2	2	7	0	2	2	3	4	1	2	0	4	0	2	3	1	5	1	4	1	2	4	1	3					
		0.24%	0.18%	0.0%	0.22%	0.14%	0.0%	0.29%	0.18%	0.15%	3.04%	0.0%	0.23%	0.08%	0.31%	0.96%	0.08%	0.0%	0.26%	0.18%	0.15%	0.63%	0.0%	0.15%	0.15%	0.23%	0.50%	0.23%	0.17%	0.0%	0.33%	0.0%	0.29%	0.20%	0.06%	0.36%	0.06%	0.19%	0.06%	0.13%	0.26%	0.13%	0.20%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	1	1	4	5	8	1	1	1	2	0	1	1	3	2	2	6	1	3	2	2	2	1	2	3	3	1	1	3	0	0	3	5	2	3	3	2	3	1	6	1	3					
		0.20%	0.18%	0.12%	0.29%	0.36%	0.77%	0.09%	0.09%	0.07%	0.21%	0.0%	0.07%	0.08%	0.31%	1.92%	0.17%	0.72%	0.08%	0.28%	0.15%	0.18%	0.16%	0.07%	0.15%	0.23%	0.37%	0.23%	0.08%	0.19%	0.0%	0.0%	0.43%	0.34%	0.13%	0.22%	0.19%	0.09%	0.20%	0.06%	0.40%	0.13%	0.20%					
32	"15. ""Партия СЛОН"""	229	0	3	5	4	6	6	3	3	5	0	5	8	5	0	8	7	7	8	8	9	8	15	7	6	4	2	5	3	5	2	2	3	6	7	9	6	10	6	9	6	8					
		0.50%	0.0%	0.38%	0.36%	0.29%	0.57%	0.58%	0.27%	0.23%	0.54%	0.0%	0.39%	0.65%	0.53%	0.0%	0.68%	0.84%	0.61%	0.75%	0.63%	0.81%	0.64%	1.17%	0.55%	0.47%	0.50%	0.47%	0.43%	0.19%	0.41%	0.57%	0.29%	0.20%	0.40%	0.51%	0.57%	0.29%	0.67%	0.39%	0.60%	0.78%	0.53%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3279	22	57	100	117	77	87	65	59	46	4	128	148	82	3	111	91	78	63	71	122	111	114	124	103	65	3	76	115	90	11	54	105	106	72	100	104	64	106	109	51	65					
		7.22%	4.15%	7.28%	7.36%	8.63%	7.42%	8.44%	5.97%	4.67%	5.00%	2.91%	10.15%	12.11%	8.69%	2.88%	9.51%	10.97%	6.86%	5.93%	5.63%	10.98%	8.89%	8.93%	9.80%	8.17%	8.22%	0.71%	6.65%	7.46%	7.47%	3.14%	7.87%	7.34%	7.15%	5.32%	6.38%	5.10%	4.33%	6.91%	7.32%	6.63%	4.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	190	0	4	4	4	6	1	1	4	9	0	6	5	6	2	5	3	4	1	3	1	7	3	6	4	3	0	5	6	3	0	3	6	6	10	10	4	4	10	6	18	7					
		0.41%	0.0%	0.51%	0.29%	0.29%	0.57%	0.09%	0.09%	0.31%	0.97%	0.0%	0.47%	0.40%	0.63%	1.92%	0.42%	0.36%	0.35%	0.09%	0.23%	0.09%	0.56%	0.23%	0.47%	0.31%	0.37%	0.0%	0.43%	0.38%	0.24%	0.0%	0.43%	0.41%	0.40%	0.73%	0.63%	0.19%	0.27%	0.65%	0.40%	2.34%	0.46%					
35	"18. ""ЛДПР"""	4138	34	77	116	117	86	110	95	118	85	8	91	75	69	10	95	84	114	91	89	89	124	108	76	88	67	5	98	100	130	37	74	131	139	146	162	188	183	167	202	64	196					
		9.11%	6.42%	9.84%	8.54%	8.63%	8.29%	10.67%	8.73%	9.35%	9.24%	5.83%	7.22%	6.13%	7.31%	9.61%	8.14%	10.13%	10.03%	8.57%	7.06%	8.01%	9.93%	8.46%	6.00%	6.98%	8.48%	1.19%	8.58%	6.48%	10.79%	10.57%	10.78%	9.16%	9.38%	10.79%	10.35%	9.22%	12.38%	10.90%	13.57%	8.32%	13.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1191	11	20	39	36	30	19	21	24	25	4	37	28	18	4	33	29	41	28	39	26	36	36	49	48	24	9	22	27	35	4	16	44	31	26	44	46	44	45	42	13	38					
		2.62%	2.07%	2.55%	2.87%	2.65%	2.89%	1.84%	1.93%	1.90%	2.72%	2.91%	2.93%	2.29%	1.90%	3.84%	2.83%	3.49%	3.60%	2.63%	3.09%	2.34%	2.88%	2.82%	3.87%	3.80%	3.03%	2.15%	1.92%	1.75%	2.90%	1.14%	2.33%	3.07%	2.09%	1.92%	2.81%	2.25%	2.97%	2.93%	2.82%	1.69%	2.54%					
37	"20. ""Политическая партия ""Единая Россия"""	18925	282	349	553	558	462	372	452	492	379	64	451	506	345	51	443	314	451	422	579	402	415	483	463	490	321	280	519	791	429	168	284	559	587	585	646	1074	612	682	630	323	657					
		41.68%	53.30%	44.62%	40.72%	41.18%	44.55%	36.11%	41.58%	39.01%	41.24%	46.71%	35.79%	41.40%	36.58%	49.03%	37.99%	37.87%	39.70%	39.77%	45.98%	36.18%	33.25%	37.85%	36.60%	38.88%	40.63%	66.98%	45.44%	51.33%	35.63%	48.0%	41.39%	39.09%	39.63%	43.23%	41.27%	52.69%	41.43%	44.51%	42.33%	42.00%	43.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	138	4	1	4	4	0	1	4	1	2	1	2	1	4	0	2	1	6	3	3	3	0	1	3	1	4	7	5	6	3	1	8	8	7	1	5	8	3	6	4	6	4					
		0.30%	0.75%	0.12%	0.29%	0.29%	0.0%	0.09%	0.36%	0.07%	0.21%	0.72%	0.15%	0.08%	0.42%	0.0%	0.17%	0.12%	0.52%	0.28%	0.23%	0.27%	0.0%	0.07%	0.23%	0.07%	0.50%	1.67%	0.43%	0.38%	0.24%	0.28%	1.16%	0.55%	0.47%	0.07%	0.31%	0.39%	0.20%	0.39%	0.26%	0.78%	0.26%					
39	"22. ""Развитие предпринимательства"""	644	3	17	15	23	19	18	28	22	13	1	21	13	25	0	12	13	15	13	12	19	12	23	20	15	7	2	16	17	14	2	18	15	20	18	19	19	27	16	17	17	28					
		1.41%	0.56%	2.17%	1.10%	1.69%	1.83%	1.74%	2.57%	1.74%	1.41%	0.72%	1.66%	1.06%	2.65%	0.0%	1.02%	1.56%	1.32%	1.22%	0.95%	1.71%	0.96%	1.80%	1.58%	1.19%	0.88%	0.47%	1.40%	1.10%	1.16%	0.57%	2.62%	1.04%	1.35%	1.33%	1.21%	0.93%	1.82%	1.04%	1.14%	2.21%	1.87%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5970	71	72	201	160	112	142	196	191	124	26	194	181	123	11	160	92	172	170	155	156	191	190	193	206	116	26	146	150	190	50	78	219	222	170	184	225	167	166	144	76	152					
		13.15%	13.42%	9.20%	14.80%	11.80%	10.80%	13.78%	18.03%	15.14%	13.49%	18.97%	15.39%	14.81%	13.04%	10.57%	13.72%	11.09%	15.14%	16.02%	12.31%	14.04%	15.30%	14.89%	15.25%	16.34%	14.68%	6.22%	12.78%	9.73%	15.78%	14.28%	11.37%	15.31%	14.98%	12.56%	11.75%	11.04%	11.30%	10.83%	9.67%	9.88%	10.16%					
																																																
41	Против всех	2377	21	60	54	95	56	51	63	89	24	6	63	12	62	4	59	41	58	51	72	56	87	73	87	77	30	13	52	64	79	16	38	66	82	60	96	84	82	72	99	31	92					
		5.23%	3.96%	7.67%	3.97%	7.01%	5.40%	4.95%	5.79%	7.05%	2.61%	4.37%	5.0%	0.98%	6.57%	3.84%	5.06%	4.94%	5.10%	4.80%	5.71%	5.04%	6.97%	5.72%	6.87%	6.11%	3.79%	3.11%	4.55%	4.15%	6.56%	4.57%	5.53%	4.61%	5.53%	4.43%	6.13%	4.12%	5.55%	4.69%	6.65%	4.03%	6.14%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
