Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Таттинская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572					
		2.19%	0.95%	1.42%	0.78%	2.81%	3.29%	2.71%	1.55%	1.17%	3.28%	2.50%	3.78%	3.51%	1.01%	2.73%	2.20%	1.03%					
19	2.Всероссийская политическая партия «Гражданская Сила»	22	1	2	1	0	1	1	0	1	1	2	2	1	1	4	1	3					
		0.27%	0.48%	0.32%	0.39%	0.00%	0.22%	0.27%	0.00%	0.15%	0.22%	1.67%	0.50%	0.18%	0.34%	0.42%	0.12%	0.34%					
20	3.Политическая партия «Демократическая партия России»	5	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0					
		0.06%	0.48%	0.00%	0.39%	0.00%	0.00%	0.27%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	700	10	59	16	20	26	17	45	67	72	10	56	59	11	87	69	76					
		8.61%	4.76%	9.31%	6.20%	3.75%	5.70%	4.61%	9.93%	9.82%	15.75%	8.33%	14.11%	10.37%	3.69%	9.12%	7.98%	8.74%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	212	0	16	2	20	6	6	11	10	13	5	3	6	3	34	34	43					
		2.61%	0.00%	2.52%	0.78%	3.75%	1.32%	1.63%	2.43%	1.47%	2.84%	4.17%	0.76%	1.05%	1.01%	3.56%	3.93%	4.94%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	0	2	1	0	1	1	0	2	1	0	3	3	1					
		0.18%	0.00%	0.00%	0.00%	0.00%	0.44%	0.27%	0.00%	0.15%	0.22%	0.00%	0.50%	0.18%	0.00%	0.31%	0.35%	0.11%					
24	7.Политическая партия «Либерально-демократическая партия России»	164	5	27	10	11	6	3	10	12	10	2	4	10	7	19	13	15					
		2.02%	2.38%	4.26%	3.88%	2.06%	1.32%	0.81%	2.21%	1.76%	2.19%	1.67%	1.01%	1.76%	2.35%	1.99%	1.50%	1.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1377	25	106	29	48	62	29	79	86	96	7	54	58	27	238	221	212					
		16.95%	11.90%	16.72%	11.24%	8.99%	13.60%	7.86%	17.44%	12.61%	21.01%	5.83%	13.60%	10.19%	9.06%	24.95%	25.55%	24.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	0	1	3	3	2	4	1	2	5	1	2	0	0	3	7	4					
		0.47%	0.00%	0.16%	1.16%	0.56%	0.44%	1.08%	0.22%	0.29%	1.09%	0.83%	0.50%	0.00%	0.00%	0.31%	0.81%	0.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5319	164	409	192	414	332	287	295	478	238	90	254	408	245	529	493	491					
		65.46%	78.10%	64.51%	74.42%	77.53%	72.81%	77.78%	65.12%	70.09%	52.08%	75.00%	63.98%	71.70%	82.21%	55.45%	56.99%	56.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	0	0	0	0	1	2	2	4	0	0	0	1	1	4	3	5					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.22%	0.54%	0.44%	0.59%	0.00%	0.00%	0.00%	0.18%	0.34%	0.42%	0.35%	0.57%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
