Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Шенталинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
		0.86%	1.21%	0.32%	1.66%	0.00%	0.00%	0.00%	0.64%	1.31%	0.00%	0.53%	0.00%	1.20%	1.23%	1.60%	1.04%	0.41%	0.00%	0.78%	1.97%	1.61%	0.00%	1.43%	0.76%	0.69%	0.71%	1.59%	1.58%	0.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1583	33	46	31	14	15	123	48	73	10	131	31	59	57	32	9	58	12	55	18	40	38	33	15	133	88	98	138	145					
		15.30%	20.00%	14.84%	12.86%	7.82%	11.72%	15.02%	15.34%	23.93%	12.35%	17.42%	18.24%	14.11%	23.36%	25.60%	2.35%	23.67%	6.70%	21.57%	11.84%	12.86%	17.76%	6.76%	11.45%	18.45%	12.43%	14.18%	16.81%	18.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	71	1	1	0	0	0	0	2	4	0	2	0	0	0	2	3	3	0	1	1	4	0	0	0	10	9	10	8	10					
		0.69%	0.61%	0.32%	0.00%	0.00%	0.00%	0.00%	0.64%	1.31%	0.00%	0.27%	0.00%	0.00%	0.00%	1.60%	0.78%	1.22%	0.00%	0.39%	0.66%	1.29%	0.00%	0.00%	0.00%	1.39%	1.27%	1.45%	0.97%	1.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6912	89	203	168	130	96	650	167	174	63	471	108	282	152	59	332	122	128	158	112	223	150	371	91	405	452	498	530	528					
		66.81%	53.94%	65.48%	69.71%	72.63%	75.00%	79.37%	53.35%	57.05%	77.78%	62.63%	63.53%	67.46%	62.30%	47.20%	86.68%	49.80%	71.51%	61.96%	73.68%	71.70%	70.09%	76.02%	69.47%	56.17%	63.84%	72.07%	64.56%	66.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	1	2	1	0	0	0	0	0	0	6	0	2	1	1	1	0	1	2	0	0	2	1	1	2	5	1	1	2					
		0.32%	0.61%	0.65%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.48%	0.41%	0.80%	0.26%	0.00%	0.56%	0.78%	0.00%	0.00%	0.93%	0.20%	0.76%	0.28%	0.71%	0.14%	0.12%	0.25%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
