Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Хорольская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	40	20	21	7	30	14	3	7	7	2	10	6	5	2	10	10	2	17	6	15	4	22	5	2	8	3	40	30	40	10	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	87	18	7	10	0	13	1	0	0	1	2	0	1	0	0	3	4	0	2	0	0	0	0	0	0	5	0	5	8	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	51	1	3	4	4	1	1	0	0	1	1	2	2	1	3	0	1	0	0	4	4	1	3	1	2	1	1	2	3	3	1	0					
14	Число погашенных открепительных удостоверений	313	22	13	11	7	17	13	3	7	6	0	10	5	5	2	7	6	2	15	6	15	4	22	5	2	3	3	35	22	33	10	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	183	14	12	9	3	9	15	5	4	4	5	1	6	7	1	17	10	0	6	4	3	0	14	4	0	5	1	7	2	12	2	1					
		1.28%	1.03%	1.30%	1.14%	1.41%	1.01%	3.56%	3.28%	2.06%	1.25%	4.09%	0.25%	2.87%	3.16%	1.06%	3.64%	1.47%	0.0%	1.04%	1.83%	0.55%	0.0%	2.68%	2.08%	0.0%	1.59%	0.83%	0.60%	0.19%	0.87%	0.60%	1.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	252	23	31	13	6	18	2	1	0	2	3	1	4	0	0	11	10	0	7	2	9	0	2	0	0	7	0	24	30	37	6	3					
		1.77%	1.70%	3.36%	1.64%	2.83%	2.03%	0.47%	0.65%	0.0%	0.62%	2.45%	0.25%	1.91%	0.0%	0.0%	2.36%	1.47%	0.0%	1.21%	0.91%	1.66%	0.0%	0.38%	0.0%	0.0%	2.23%	0.0%	2.06%	2.93%	2.70%	1.82%	3.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	344	25	52	20	6	13	3	0	2	11	1	13	3	1	0	10	20	2	8	2	7	2	16	4	3	14	6	22	23	39	14	2					
		2.41%	1.85%	5.65%	2.53%	2.83%	1.46%	0.71%	0.0%	1.03%	3.44%	0.81%	3.26%	1.43%	0.45%	0.0%	2.14%	2.94%	2.12%	1.38%	0.91%	1.29%	1.19%	3.06%	2.08%	4.10%	4.47%	5.0%	1.88%	2.25%	2.84%	4.25%	2.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	329	25	13	20	1	32	14	2	3	0	1	3	6	3	0	5	4	0	5	1	11	2	9	3	3	6	4	36	55	56	4	2					
		2.31%	1.85%	1.41%	2.53%	0.47%	3.61%	3.32%	1.31%	1.54%	0.0%	0.81%	0.75%	2.87%	1.35%	0.0%	1.07%	0.58%	0.0%	0.86%	0.45%	2.03%	1.19%	1.72%	1.56%	4.10%	1.91%	3.33%	3.09%	5.38%	4.08%	1.21%	2.08%					
22	"5. ""За Русь Святую"""	74	5	2	4	1	9	2	2	1	2	2	1	0	1	0	2	3	0	6	1	2	0	4	1	0	2	5	3	2	7	2	2					
		0.52%	0.37%	0.21%	0.50%	0.47%	1.01%	0.47%	1.31%	0.51%	0.62%	1.63%	0.25%	0.0%	0.45%	0.0%	0.42%	0.44%	0.0%	1.04%	0.45%	0.37%	0.0%	0.76%	0.52%	0.0%	0.63%	4.16%	0.25%	0.19%	0.51%	0.60%	2.08%					
23	"6. ""Объединенная Российская партия ""Русь"""	46	3	0	0	0	3	4	2	0	0	1	3	1	0	0	1	5	0	1	1	6	2	0	0	0	0	1	2	5	4	1	0					
		0.32%	0.22%	0.0%	0.0%	0.0%	0.33%	0.95%	1.31%	0.0%	0.0%	0.81%	0.75%	0.47%	0.0%	0.0%	0.21%	0.73%	0.0%	0.17%	0.45%	1.11%	1.19%	0.0%	0.0%	0.0%	0.0%	0.83%	0.17%	0.48%	0.29%	0.30%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	112	9	6	6	1	6	2	0	3	2	2	2	1	0	0	7	8	0	3	0	3	0	3	2	0	2	0	16	10	13	5	0					
		0.78%	0.66%	0.65%	0.76%	0.47%	0.67%	0.47%	0.0%	1.54%	0.62%	1.63%	0.50%	0.47%	0.0%	0.0%	1.50%	1.17%	0.0%	0.52%	0.0%	0.55%	0.0%	0.57%	1.04%	0.0%	0.63%	0.0%	1.37%	0.97%	0.94%	1.51%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	2	1	1	0	0					
		0.07%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.29%	0.0%	0.0%	0.45%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.17%	0.09%	0.07%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	2	5	0	1	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	3	0	1					
		0.16%	0.14%	0.54%	0.0%	0.47%	0.45%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.19%	0.21%	0.0%	1.04%					
27	"10. ""Аграрная партия России"""	556	46	24	20	4	9	29	5	5	9	11	20	20	10	1	20	44	0	57	15	27	7	34	12	3	23	15	34	20	25	5	2					
		3.90%	3.41%	2.60%	2.53%	1.88%	1.01%	6.88%	3.28%	2.57%	2.82%	9.01%	5.02%	9.56%	4.52%	1.06%	4.29%	6.48%	0.0%	9.89%	6.88%	5.0%	4.16%	6.51%	6.25%	4.10%	7.34%	12.5%	2.91%	1.95%	1.82%	1.51%	2.08%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0					
		0.04%	0.07%	0.0%	0.0%	0.0%	0.11%	0.23%	0.0%	0.51%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	8	5	2	0	1	1	1	0	3	0	5	0	2	0	2	5	0	4	3	6	2	7	1	0	3	1	5	3	7	0	1					
		0.54%	0.59%	0.54%	0.25%	0.0%	0.11%	0.23%	0.65%	0.0%	0.94%	0.0%	1.25%	0.0%	0.90%	0.0%	0.42%	0.73%	0.0%	0.69%	1.37%	1.11%	1.19%	1.34%	0.52%	0.0%	0.95%	0.83%	0.42%	0.29%	0.51%	0.0%	1.04%					
30	"13. ""Демократическая партия России"""	27	6	2	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	6	2	1	1	0					
		0.18%	0.44%	0.21%	0.25%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.18%	0.0%	0.19%	0.0%	0.0%	0.31%	0.0%	0.51%	0.19%	0.07%	0.30%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	1	2	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	4	0	2	0					
		0.13%	0.07%	0.10%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.83%	0.17%	0.39%	0.0%	0.60%	0.0%					
32	"15. ""Партия СЛОН"""	15	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	2	0	1	0	0	0	1	0	1	0	0	2	1	1	0	0					
		0.10%	0.07%	0.0%	0.12%	0.0%	0.11%	0.0%	0.0%	0.0%	0.31%	0.0%	0.25%	0.0%	0.0%	0.0%	0.21%	0.29%	0.0%	0.17%	0.0%	0.0%	0.0%	0.19%	0.0%	1.36%	0.0%	0.0%	0.17%	0.09%	0.07%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	675	56	0	41	5	35	23	3	5	5	2	8	9	0	1	17	27	4	16	3	27	6	31	10	8	13	5	87	87	115	20	6					
		4.74%	4.15%	0.0%	5.19%	2.35%	3.95%	5.46%	1.97%	2.57%	1.56%	1.63%	2.01%	4.30%	0.0%	1.06%	3.64%	3.98%	4.25%	2.77%	1.37%	5.0%	3.57%	5.93%	5.20%	10.95%	4.15%	4.16%	7.46%	8.51%	8.39%	6.07%	6.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	4	5	1	2	0	1	0	2	2	0	1	2	0	0	0	4	0	0	0	3	0	4	1	1	2	2	3	4	3	0	0					
		0.33%	0.29%	0.54%	0.12%	0.94%	0.0%	0.23%	0.0%	1.03%	0.62%	0.0%	0.25%	0.95%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.55%	0.0%	0.76%	0.52%	1.36%	0.63%	1.66%	0.25%	0.39%	0.21%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2718	292	228	162	73	201	94	8	49	74	22	69	30	35	6	117	140	5	95	36	95	37	100	19	16	54	29	189	148	196	76	23					
		19.10%	21.67%	24.78%	20.53%	34.43%	22.68%	22.32%	5.26%	25.25%	23.19%	18.03%	17.33%	14.35%	15.83%	6.38%	25.10%	20.64%	5.31%	16.49%	16.51%	17.59%	22.02%	19.15%	9.89%	21.91%	17.25%	24.16%	16.22%	14.48%	14.30%	23.10%	23.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	256	27	18	22	3	11	8	3	6	3	0	6	4	4	0	8	11	0	8	3	8	7	6	4	2	7	2	31	10	26	7	1					
		1.79%	2.00%	1.95%	2.78%	1.41%	1.24%	1.90%	1.97%	3.09%	0.94%	0.0%	1.50%	1.91%	1.80%	0.0%	1.71%	1.62%	0.0%	1.38%	1.37%	1.48%	4.16%	1.14%	2.08%	2.73%	2.23%	1.66%	2.66%	0.97%	1.89%	2.12%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	4633	415	310	254	70	344	130	96	62	138	50	177	75	72	73	163	294	74	286	107	214	63	157	52	17	112	31	248	194	253	61	41					
		32.56%	30.80%	33.69%	32.19%	33.01%	38.82%	30.87%	63.15%	31.95%	43.26%	40.98%	44.47%	35.88%	32.57%	77.65%	34.97%	43.36%	78.72%	49.65%	49.08%	39.62%	37.5%	30.07%	27.08%	23.28%	35.78%	25.83%	21.28%	18.98%	18.46%	18.54%	42.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	6	1	1	0	1	1	0	1	1	0	1	0	0	0	6	1	1	2	1	3	0	0	1	1	1	0	1	0	2	4	0					
		0.26%	0.44%	0.10%	0.12%	0.0%	0.11%	0.23%	0.0%	0.51%	0.31%	0.0%	0.25%	0.0%	0.0%	0.0%	1.28%	0.14%	1.06%	0.34%	0.45%	0.55%	0.0%	0.0%	0.52%	1.36%	0.31%	0.0%	0.08%	0.0%	0.14%	1.21%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	5	2	6	0	2	1	0	0	1	1	3	0	1	0	0	2	0	0	1	0	1	0	1	0	1	0	2	6	5	1	0					
		0.29%	0.37%	0.21%	0.76%	0.0%	0.22%	0.23%	0.0%	0.0%	0.31%	0.81%	0.75%	0.0%	0.45%	0.0%	0.0%	0.29%	0.0%	0.0%	0.45%	0.0%	0.59%	0.0%	0.52%	0.0%	0.31%	0.0%	0.17%	0.58%	0.36%	0.30%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2907	221	160	176	29	141	62	20	37	45	15	60	28	70	2	56	60	7	48	23	91	30	99	70	14	43	9	354	348	482	103	4					
		20.43%	16.40%	17.39%	22.30%	13.67%	15.91%	14.72%	13.15%	19.07%	14.10%	12.29%	15.07%	13.39%	31.67%	2.12%	12.01%	8.84%	7.44%	8.33%	10.55%	16.85%	17.85%	18.96%	36.45%	19.17%	13.73%	7.5%	30.38%	34.05%	35.18%	31.30%	4.16%					
																																						
41	Против всех	526	43	27	20	7	28	14	4	8	10	4	19	13	10	7	10	17	1	13	12	18	7	19	6	1	9	6	73	47	58	9	6					
		3.69%	3.19%	2.93%	2.53%	3.30%	3.16%	3.32%	2.63%	4.12%	3.13%	3.27%	4.77%	6.22%	4.52%	7.44%	2.14%	2.50%	1.06%	2.25%	5.50%	3.33%	4.16%	3.63%	3.12%	1.36%	2.87%	5.0%	6.26%	4.59%	4.23%	2.73%	6.25%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
