Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Арсеньевская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758					
		0.23%	0.16%	0.25%	1.19%	1.03%	0.37%	0.0%	0.52%	0.0%	0.0%	0.0%	0.49%	0.0%	1.52%	0.0%	0.48%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	11	0	1	0	2	1	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1					
		0.15%	0.0%	0.08%	0.0%	1.03%	0.37%	0.0%	0.0%	2.64%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1405	235	216	34	59	71	23	25	18	65	72	103	29	33	54	64	29	39	17	43	20	7	149					
		20.25%	18.86%	18.54%	20.35%	30.56%	26.39%	25.27%	13.02%	11.92%	24.25%	28.45%	50.73%	27.88%	25.19%	50.94%	30.76%	17.05%	21.54%	8.58%	11.65%	9.85%	17.5%	14.48%					
																													
41	Против всех	339	61	60	5	9	12	6	6	2	1	5	5	12	5	4	18	4	4	6	27	12	4	71					
		4.88%	4.89%	5.15%	2.99%	4.66%	4.46%	6.59%	3.12%	1.32%	0.37%	1.97%	2.46%	11.53%	3.81%	3.77%	8.65%	2.35%	2.20%	3.03%	7.31%	5.91%	10.0%	6.89%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
