Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Федоровская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698					
		0.51%	0.60%	0.31%	0.98%	0.23%	0.38%	0.68%	0.41%	0.0%	1.18%	0.0%	0.20%	0.0%	0.92%	0.23%	0.19%	0.39%	0.44%	0.65%	1.51%	1.08%	0.68%	0.16%	0.99%	0.66%					
30	"13. ""Демократическая партия России"""	30	6	2	0	4	3	2	0	1	0	2	1	0	0	1	1	2	0	2	1	0	0	0	0	2					
		0.27%	0.72%	0.20%	0.0%	0.46%	1.14%	0.45%	0.0%	0.49%	0.0%	0.53%	0.20%	0.0%	0.0%	0.23%	0.19%	0.39%	0.0%	0.43%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	2	0	2	0	0	0	1	0	1	0	1	0	1	1	4	0	0	0	0	3	1	0	1					
		0.16%	0.0%	0.20%	0.0%	0.23%	0.0%	0.0%	0.0%	0.49%	0.0%	0.26%	0.0%	0.24%	0.0%	0.23%	0.19%	0.79%	0.0%	0.0%	0.0%	0.0%	1.03%	0.16%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	10	2	0	2	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1					
		0.09%	0.24%	0.0%	0.32%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.26%	0.20%	0.24%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	311	25	32	22	34	0	16	0	4	11	9	22	9	1	15	11	10	2	12	22	13	8	19	4	10					
		2.81%	3.01%	3.31%	3.60%	3.92%	0.0%	3.66%	0.0%	1.97%	3.25%	2.41%	4.40%	2.23%	0.46%	3.52%	2.11%	1.98%	0.88%	2.62%	4.75%	2.81%	2.75%	3.11%	3.96%	1.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	2	2	3	1	1	2	1	1	0	2	2	0	0	1	1	0	0	0	2	1	2	0	0					
		0.23%	0.24%	0.20%	0.32%	0.34%	0.38%	0.22%	0.82%	0.49%	0.29%	0.0%	0.40%	0.49%	0.0%	0.0%	0.19%	0.19%	0.0%	0.0%	0.0%	0.43%	0.34%	0.32%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1103	116	115	78	118	17	57	28	15	31	40	49	24	25	38	26	28	22	22	37	34	26	74	1	82					
		9.97%	13.97%	11.90%	12.78%	13.62%	6.51%	13.07%	11.57%	7.38%	9.17%	10.75%	9.81%	5.97%	11.57%	8.92%	5.00%	5.55%	9.73%	4.81%	7.99%	7.35%	8.96%	12.15%	0.99%	10.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	150	12	19	14	15	3	3	2	4	8	10	3	6	1	6	2	2	3	5	8	4	2	5	3	10					
		1.35%	1.44%	1.96%	2.29%	1.73%	1.14%	0.68%	0.82%	1.97%	2.36%	2.68%	0.60%	1.49%	0.46%	1.40%	0.38%	0.39%	1.32%	1.09%	1.72%	0.86%	0.68%	0.82%	2.97%	1.32%					
37	"20. ""Политическая партия ""Единая Россия"""	4762	377	410	220	401	87	118	136	74	142	164	223	138	132	204	299	177	130	182	196	201	124	271	30	326					
		43.07%	45.42%	42.44%	36.06%	46.30%	33.33%	27.06%	56.19%	36.45%	42.01%	44.08%	44.68%	34.32%	61.11%	47.88%	57.61%	35.11%	57.52%	39.82%	42.33%	43.50%	42.75%	44.49%	29.70%	43.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	0	0	2	0	1	0	0	0	2	1	1	1	1	0	2	1	0	2	0	1	0	0	1					
		0.16%	0.24%	0.0%	0.0%	0.23%	0.0%	0.22%	0.0%	0.0%	0.0%	0.53%	0.20%	0.24%	0.46%	0.23%	0.0%	0.39%	0.44%	0.0%	0.43%	0.0%	0.34%	0.0%	0.0%	0.13%					
39	"22. ""Развитие предпринимательства"""	20	1	2	0	2	0	1	0	1	0	0	3	4	0	0	2	0	0	0	0	0	0	2	0	2					
		0.18%	0.12%	0.20%	0.0%	0.23%	0.0%	0.22%	0.0%	0.49%	0.0%	0.0%	0.60%	0.99%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2729	173	255	149	149	117	162	47	48	89	69	110	146	29	100	104	186	24	163	85	104	71	121	38	190					
		24.68%	20.84%	26.39%	24.42%	17.20%	44.82%	37.15%	19.42%	23.64%	26.33%	18.54%	22.04%	36.31%	13.42%	23.47%	20.03%	36.90%	10.61%	35.66%	18.35%	22.51%	24.48%	19.86%	37.62%	25.09%					
																															
41	Против всех	332	25	30	16	35	6	18	2	10	9	12	12	6	8	7	19	11	9	8	14	26	13	14	5	17					
		3.00%	3.01%	3.10%	2.62%	4.04%	2.29%	4.12%	0.82%	4.92%	2.66%	3.22%	2.40%	1.49%	3.70%	1.64%	3.66%	2.18%	3.98%	1.75%	3.02%	5.62%	4.48%	2.29%	4.95%	2.24%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
