Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Колосовская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270					
		3.20%	0.99%	1.80%	4.12%	3.17%	6.15%	1.35%	1.49%	4.21%	0.0%	1.85%	4.25%	3.14%	5.22%	3.36%	3.61%	2.71%	3.88%	1.99%	2.75%	1.31%	4.68%	1.65%	2.67%	1.42%	1.61%	0.0%	0.0%	3.93%	3.0%	4.70%	5.95%	1.67%	5.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	2	0	2	0	2	0	1	2	0	1	3	2	1	0	0	2	1	3	1	0	0	3	0	0	0	0	0	0	0	1	0	3					
		0.36%	0.0%	0.90%	0.0%	3.17%	0.0%	2.70%	0.0%	1.05%	1.31%	0.0%	1.06%	0.30%	0.21%	0.10%	0.0%	0.0%	0.43%	0.28%	2.06%	0.65%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	5.26%					
35	"18. ""ЛДПР"""	1085	43	43	51	10	22	9	17	17	8	3	2	115	118	138	33	44	69	50	30	30	6	29	53	7	12	14	19	33	17	28	3	9	3					
		13.33%	21.28%	19.45%	17.52%	15.87%	16.92%	12.16%	25.37%	17.89%	5.26%	5.55%	2.12%	11.67%	12.85%	14.99%	14.93%	11.92%	14.90%	14.24%	20.68%	19.73%	9.37%	23.96%	15.72%	9.99%	9.67%	22.95%	16.66%	8.10%	8.5%	11.96%	3.57%	3.02%	5.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	124	0	3	2	2	4	0	0	1	0	0	4	14	7	23	4	12	7	4	3	1	0	0	5	1	3	0	2	2	4	3	1	9	3					
		1.52%	0.0%	1.35%	0.68%	3.17%	3.07%	0.0%	0.0%	1.05%	0.0%	0.0%	4.25%	1.42%	0.76%	2.49%	1.80%	3.25%	1.51%	1.13%	2.06%	0.65%	0.0%	0.0%	1.48%	1.42%	2.41%	0.0%	1.75%	0.49%	2.0%	1.28%	1.19%	3.02%	5.26%					
37	"20. ""Политическая партия ""Единая Россия"""	2403	64	77	88	19	34	17	10	16	26	12	20	406	326	267	76	117	112	82	52	23	19	41	59	23	51	22	19	88	55	71	11	84	16					
		29.52%	31.68%	34.84%	30.24%	30.15%	26.15%	22.97%	14.92%	16.84%	17.10%	22.22%	21.27%	41.21%	35.51%	29.02%	34.38%	31.70%	24.19%	23.36%	35.86%	15.13%	29.68%	33.88%	17.50%	32.85%	41.12%	36.06%	16.66%	21.62%	27.5%	30.34%	13.09%	28.18%	28.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	0	0	0	1	0	2	0	0	0	4	4	2	1	3	0	2	2	0	0	0	2	0	0	0	0	1	2	1	0	0	0					
		0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	2.10%	0.0%	0.0%	0.0%	0.40%	0.43%	0.21%	0.45%	0.81%	0.0%	0.56%	1.37%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.24%	1.0%	0.42%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	2	1	1	0	0	0	0	0	0	0	0	3	0	0	2	1	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.32%	0.45%	0.0%	0.43%	0.28%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	2.38%	0.33%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2164	35	50	45	7	29	21	4	32	98	8	45	208	191	261	26	80	156	137	17	46	15	16	100	14	31	7	33	168	57	64	25	131	7					
		26.59%	17.32%	22.62%	15.46%	11.11%	22.30%	28.37%	5.97%	33.68%	64.47%	14.81%	47.87%	21.11%	20.80%	28.36%	11.76%	21.68%	33.69%	39.03%	11.72%	30.26%	23.43%	13.22%	29.67%	19.99%	25.0%	11.47%	28.94%	41.27%	28.5%	27.35%	29.76%	43.95%	12.28%					
																																								
41	Против всех	233	5	4	7	3	2	3	0	3	3	8	2	26	30	20	9	13	15	3	4	5	0	1	12	5	3	1	4	10	13	8	3	2	6					
		2.86%	2.47%	1.80%	2.40%	4.76%	1.53%	4.05%	0.0%	3.15%	1.97%	14.81%	2.12%	2.63%	3.26%	2.17%	4.07%	3.52%	3.23%	0.85%	2.75%	3.28%	0.0%	0.82%	3.56%	7.14%	2.41%	1.63%	3.50%	2.45%	6.5%	3.41%	3.57%	0.67%	10.52%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
