Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Песчанокопская районная																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	237	26	40	12	6	9	3	4	7	20	16	15	5	2	11	7	4	5	5	3	10	27					
		1.14%	2.06%	2.43%	0.78%	0.40%	0.71%	0.33%	0.91%	0.44%	1.45%	4.89%	2.23%	0.53%	0.25%	2.21%	0.73%	0.61%	0.60%	0.53%	0.47%	1.20%	2.32%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	6	3	3	1	2	0	0	0	2	0	1	0	0	1	0	3	0	1	2	3	3					
		0.15%	0.48%	0.18%	0.20%	0.07%	0.16%	0.00%	0.00%	0.00%	0.14%	0.00%	0.15%	0.00%	0.00%	0.20%	0.00%	0.46%	0.00%	0.11%	0.31%	0.36%	0.26%					
20	3.Политическая партия «Демократическая партия России»	13	3	0	2	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2					
		0.06%	0.24%	0.00%	0.13%	0.27%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	683	120	114	64	47	65	15	9	7	46	18	17	14	10	24	16	7	9	6	15	16	44					
		3.29%	9.52%	6.93%	4.17%	3.13%	5.15%	1.64%	2.05%	0.44%	3.33%	5.50%	2.52%	1.48%	1.27%	4.82%	1.67%	1.07%	1.08%	0.63%	2.36%	1.92%	3.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	17	3	1	3	1	0	1	0	0	1	1	0	0	0	0	1	2	0	0	0	2	1					
		0.08%	0.24%	0.06%	0.20%	0.07%	0.00%	0.11%	0.00%	0.00%	0.07%	0.31%	0.00%	0.00%	0.00%	0.00%	0.10%	0.31%	0.00%	0.00%	0.00%	0.24%	0.09%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2					
		0.04%	0.08%	0.06%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.14%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%					
24	7.Политическая партия «Либерально-демократическая партия России»	1047	97	97	104	38	51	15	12	75	63	24	17	14	45	30	13	22	49	107	46	83	45					
		5.04%	7.70%	5.90%	6.78%	2.53%	4.04%	1.64%	2.74%	4.74%	4.56%	7.34%	2.52%	1.48%	5.71%	6.02%	1.36%	3.37%	5.87%	11.30%	7.23%	9.94%	3.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	381	87	38	17	41	82	3	9	3	22	10	8	0	2	5	5	6	5	2	3	15	18					
		1.83%	6.90%	2.31%	1.11%	2.73%	6.50%	0.33%	2.05%	0.19%	1.59%	3.06%	1.19%	0.00%	0.25%	1.00%	0.52%	0.92%	0.60%	0.21%	0.47%	1.80%	1.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	7	6	3	5	6	3	1	4	2	2	4	0	1	1	0	1	0	1	0	1	2					
		0.24%	0.56%	0.36%	0.20%	0.33%	0.48%	0.33%	0.23%	0.25%	0.14%	0.61%	0.59%	0.00%	0.13%	0.20%	0.00%	0.15%	0.00%	0.11%	0.00%	0.12%	0.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18134	894	1337	1322	1314	1042	865	403	1485	1211	255	611	898	681	421	914	606	767	824	565	704	1015					
		87.29%	70.95%	81.33%	86.12%	87.54%	82.63%	94.64%	92.01%	93.87%	87.56%	77.98%	90.65%	95.03%	86.42%	84.54%	95.61%	92.94%	91.86%	87.01%	88.84%	84.31%	87.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	10	3	3	4	2	3	0	1	5	0	1	0	0	0	0	1	0	1	2	1	2					
		0.19%	0.79%	0.18%	0.20%	0.27%	0.16%	0.33%	0.00%	0.06%	0.36%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.11%	0.31%	0.12%	0.17%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
