Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Соль-Илецкая																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	409	13	3	7	8	10	5	3	6	6	12	7	8	14	11	9	13	13	7	12	6	10	10	8	10	15	16	7	5	15	3	11	17	3	4	4	6	11	5	5	6	12	5	12	6	6	9	5	3	2	5					
		1.95%	3.68%	1.66%	1.11%	1.57%	1.53%	3.35%	1.96%	1.83%	1.59%	1.69%	3.84%	1.75%	3.07%	4.64%	4.56%	5.26%	2.05%	1.99%	2.60%	2.53%	5.31%	1.86%	3.88%	2.43%	3.48%	4.0%	1.87%	1.38%	3.18%	1.46%	2.95%	4.39%	3.52%	1.67%	0.85%	1.13%	1.43%	1.36%	0.63%	0.71%	1.56%	0.91%	1.71%	0.68%	3.04%	2.47%	1.25%	0.62%	0.40%	3.04%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	283	2	3	3	2	1	3	1	2	11	5	1	8	4	8	0	6	1	5	4	6	7	1	1	1	7	0	2	0	2	2	5	6	2	4	8	9	10	7	15	22	12	5	16	15	5	9	3	11	13	7					
		1.35%	0.56%	1.66%	0.47%	0.39%	0.15%	2.01%	0.65%	0.61%	2.91%	0.70%	0.54%	1.75%	0.87%	3.37%	0.0%	2.42%	0.15%	1.42%	0.86%	2.53%	3.72%	0.18%	0.48%	0.24%	1.62%	0.0%	0.53%	0.0%	0.42%	0.97%	1.34%	1.55%	2.35%	1.67%	1.70%	1.70%	1.30%	1.91%	1.91%	2.62%	1.56%	0.91%	2.28%	1.72%	2.53%	2.47%	0.75%	2.30%	2.62%	4.26%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	431	14	3	7	4	16	0	2	3	18	1	1	10	9	1	4	6	18	5	8	3	2	10	2	7	8	4	8	2	4	10	16	11	2	2	2	13	16	8	21	16	29	12	30	15	5	4	6	13	15	5					
		2.06%	3.96%	1.66%	1.11%	0.78%	2.45%	0.0%	1.30%	0.91%	4.77%	0.14%	0.54%	2.18%	1.97%	0.42%	2.03%	2.42%	2.84%	1.42%	1.73%	1.26%	1.06%	1.86%	0.97%	1.70%	1.85%	1.0%	2.14%	0.55%	0.84%	4.87%	4.30%	2.84%	2.35%	0.83%	0.42%	2.46%	2.08%	2.18%	2.67%	1.91%	3.77%	2.18%	4.28%	1.72%	2.53%	1.09%	1.51%	2.72%	3.02%	3.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	326	3	2	3	1	2	0	0	0	11	2	0	5	5	0	7	4	10	2	5	3	2	10	7	1	7	2	2	1	11	1	1	3	3	7	7	5	18	5	28	25	8	19	21	19	1	5	11	6	23	2					
		1.56%	0.84%	1.11%	0.47%	0.19%	0.30%	0.0%	0.0%	0.0%	2.91%	0.28%	0.0%	1.09%	1.09%	0.0%	3.55%	1.61%	1.57%	0.56%	1.08%	1.26%	1.06%	1.86%	3.39%	0.24%	1.62%	0.5%	0.53%	0.27%	2.33%	0.48%	0.26%	0.77%	3.52%	2.92%	1.49%	0.94%	2.34%	1.36%	3.56%	2.98%	1.04%	3.46%	3.0%	2.18%	0.50%	1.37%	2.77%	1.25%	4.63%	1.21%					
22	"5. ""За Русь Святую"""	57	3	1	2	0	2	0	0	0	1	3	0	1	1	0	0	0	0	2	2	0	0	2	0	0	0	0	2	1	1	0	0	0	0	3	0	2	0	2	1	5	1	2	5	5	0	0	2	2	1	2					
		0.27%	0.84%	0.55%	0.31%	0.0%	0.30%	0.0%	0.0%	0.0%	0.26%	0.42%	0.0%	0.21%	0.21%	0.0%	0.0%	0.0%	0.0%	0.56%	0.43%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.53%	0.27%	0.21%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.37%	0.0%	0.54%	0.12%	0.59%	0.13%	0.36%	0.71%	0.57%	0.0%	0.0%	0.50%	0.41%	0.20%	1.21%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	2	1	4	0	1	2	1	0	2	1	2	0	0	1	0	3	0					
		0.15%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.24%	0.46%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.21%	0.75%	0.0%	0.27%	0.25%	0.11%	0.0%	0.36%	0.14%	0.22%	0.0%	0.0%	0.25%	0.0%	0.60%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	111	0	0	4	2	0	0	0	7	3	0	1	0	6	0	0	0	2	1	1	0	2	0	1	0	6	0	2	0	0	1	0	1	0	2	3	1	7	2	9	7	12	2	10	4	1	3	4	1	3	0					
		0.53%	0.0%	0.0%	0.63%	0.39%	0.0%	0.0%	0.0%	2.14%	0.79%	0.0%	0.54%	0.0%	1.31%	0.0%	0.0%	0.0%	0.31%	0.28%	0.21%	0.0%	1.06%	0.0%	0.48%	0.0%	1.39%	0.0%	0.53%	0.0%	0.0%	0.48%	0.0%	0.25%	0.0%	0.83%	0.63%	0.18%	0.91%	0.54%	1.14%	0.83%	1.56%	0.36%	1.42%	0.45%	0.50%	0.82%	1.00%	0.20%	0.60%	0.0%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	2	0	0	2	0	0	1	2	0	0	0	1	1	0	0	1	1	0	0	3	1	0	0	0	2	1	1	0	0	1	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.54%	0.21%	0.0%	0.42%	0.50%	0.0%	0.0%	0.28%	0.0%	0.84%	0.0%	0.0%	0.97%	0.0%	0.0%	0.25%	0.53%	0.0%	0.0%	0.0%	0.26%	0.25%	0.0%	0.0%	0.21%	0.18%	0.0%	0.0%	0.38%	0.11%	0.0%	0.0%	0.0%	0.22%	0.50%	0.27%	0.0%	0.0%	0.20%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	0	1	1	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	2	0	1	1	2	0	0	1	0	1	1	2	4	1	1	2	1	3	2	1	0	0	1	1	0	0					
		0.17%	0.0%	0.55%	0.15%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.28%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.18%	0.48%	0.0%	0.46%	0.0%	0.26%	0.27%	0.42%	0.0%	0.0%	0.25%	0.0%	0.41%	0.21%	0.37%	0.52%	0.27%	0.12%	0.23%	0.13%	0.54%	0.28%	0.11%	0.0%	0.0%	0.25%	0.20%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2170	77	9	134	50	110	14	12	15	19	144	5	47	42	25	7	25	157	41	86	28	13	105	77	108	18	38	7	61	90	77	32	92	1	11	14	11	25	13	43	47	18	19	28	56	20	10	18	17	34	20					
		10.39%	21.81%	5.0%	21.40%	9.84%	16.89%	9.39%	7.84%	4.58%	5.03%	20.36%	2.74%	10.28%	9.21%	10.54%	3.55%	10.12%	24.80%	11.68%	18.69%	11.81%	6.91%	19.58%	37.37%	26.27%	4.17%	9.5%	1.87%	16.94%	19.10%	37.56%	8.60%	23.77%	1.17%	4.60%	2.98%	2.08%	3.26%	3.55%	5.47%	5.61%	2.34%	3.46%	4.0%	6.42%	10.15%	2.74%	4.53%	3.56%	6.85%	12.19%					
28	"11. ""Истинные патриоты России"""	53	1	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	1	1	0	2	2	0	3	0	1	2	0	0	8	0	2	3	0	0	2	7	1	1	0	0	2	1	1	3	0	1	3	0	0	0					
		0.25%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.43%	0.21%	0.42%	0.0%	0.0%	0.15%	0.28%	0.0%	0.84%	1.06%	0.0%	1.45%	0.0%	0.23%	0.5%	0.0%	0.0%	1.69%	0.0%	0.53%	0.77%	0.0%	0.0%	0.42%	1.32%	0.13%	0.27%	0.0%	0.0%	0.26%	0.18%	0.14%	0.34%	0.0%	0.27%	0.75%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	151	1	1	7	1	5	0	0	2	2	3	2	4	6	3	6	2	5	2	4	1	7	6	0	2	3	6	3	2	0	1	2	4	0	2	2	4	2	3	4	5	5	3	7	3	2	5	4	3	2	2					
		0.72%	0.28%	0.55%	1.11%	0.19%	0.76%	0.0%	0.0%	0.61%	0.53%	0.42%	1.09%	0.87%	1.31%	1.26%	3.04%	0.80%	0.78%	0.56%	0.86%	0.42%	3.72%	1.11%	0.0%	0.48%	0.69%	1.5%	0.80%	0.55%	0.0%	0.48%	0.53%	1.03%	0.0%	0.83%	0.42%	0.75%	0.26%	0.81%	0.50%	0.59%	0.65%	0.54%	1.0%	0.34%	1.01%	1.37%	1.00%	0.62%	0.40%	1.21%					
30	"13. ""Демократическая партия России"""	66	0	0	1	4	2	0	1	0	4	0	0	0	2	3	0	0	3	1	2	1	0	2	0	2	0	0	2	1	1	1	2	0	0	0	1	0	2	4	1	5	4	2	1	5	1	0	1	4	0	0					
		0.31%	0.0%	0.0%	0.15%	0.78%	0.30%	0.0%	0.65%	0.0%	1.06%	0.0%	0.0%	0.0%	0.43%	1.26%	0.0%	0.0%	0.47%	0.28%	0.43%	0.42%	0.0%	0.37%	0.0%	0.48%	0.0%	0.0%	0.53%	0.27%	0.21%	0.48%	0.53%	0.0%	0.0%	0.0%	0.21%	0.0%	0.26%	1.09%	0.12%	0.59%	0.52%	0.36%	0.14%	0.57%	0.50%	0.0%	0.25%	0.83%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	53	2	0	4	0	0	0	0	1	0	0	0	1	0	0	1	0	1	2	1	0	1	0	1	2	3	0	1	2	0	1	2	0	3	1	1	2	2	1	3	0	1	2	2	0	0	2	1	3	1	2					
		0.25%	0.56%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.50%	0.0%	0.15%	0.56%	0.21%	0.0%	0.53%	0.0%	0.48%	0.48%	0.69%	0.0%	0.26%	0.55%	0.0%	0.48%	0.53%	0.0%	3.52%	0.41%	0.21%	0.37%	0.26%	0.27%	0.38%	0.0%	0.13%	0.36%	0.28%	0.0%	0.0%	0.54%	0.25%	0.62%	0.20%	1.21%					
32	"15. ""Партия СЛОН"""	29	0	1	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0	0	2	0	1	0	2	3	0	0	4	0	0	0	1	0	1					
		0.13%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	1.09%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.48%	0.0%	0.25%	0.0%	0.0%	0.0%	0.37%	0.0%	0.27%	0.0%	0.23%	0.39%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.20%	0.0%	0.60%					
33	"16. ""Родина"" (народно-патриотический союз)"""	888	9	4	31	9	14	0	3	6	19	13	4	7	20	13	12	9	6	4	15	7	12	19	2	16	14	7	1	7	17	4	24	9	5	15	35	26	28	27	62	73	37	32	57	57	7	11	23	25	22	9					
		4.25%	2.54%	2.22%	4.95%	1.77%	2.15%	0.0%	1.96%	1.83%	5.03%	1.83%	2.19%	1.53%	4.38%	5.48%	6.09%	3.64%	0.94%	1.13%	3.26%	2.95%	6.38%	3.54%	0.97%	3.89%	3.24%	1.75%	0.26%	1.94%	3.60%	1.95%	6.45%	2.32%	5.88%	6.27%	7.46%	4.93%	3.65%	7.37%	7.89%	8.72%	4.81%	5.83%	8.14%	6.54%	3.55%	3.02%	5.79%	5.24%	4.43%	5.48%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	1	1	1	1	2	0	1	2	1	1	2	0	4	2	1	1	0	1	0	2	2	0	1	1	3	0	1	0	3	1	2	2	0	0	0	1	0	0	1	3	1	0	0	2	1	0	0	0	2	1					
		0.24%	0.28%	0.55%	0.15%	0.19%	0.30%	0.0%	0.65%	0.61%	0.26%	0.14%	1.09%	0.0%	0.87%	0.84%	0.50%	0.40%	0.0%	0.28%	0.0%	0.84%	1.06%	0.0%	0.48%	0.24%	0.69%	0.0%	0.26%	0.0%	0.63%	0.48%	0.53%	0.51%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.12%	0.35%	0.13%	0.0%	0.0%	0.22%	0.50%	0.0%	0.0%	0.0%	0.40%	0.60%					
35	"18. ""ЛДПР"""	2826	31	25	89	39	118	15	29	36	77	67	17	63	53	28	37	13	44	9	34	47	19	27	11	30	49	39	51	33	18	15	62	22	3	24	67	83	148	64	101	154	158	124	109	184	43	60	75	77	87	18					
		13.53%	8.78%	13.88%	14.21%	7.67%	18.12%	10.06%	18.95%	11.00%	20.42%	9.47%	9.34%	13.78%	11.62%	11.81%	18.78%	5.26%	6.95%	2.56%	7.39%	19.83%	10.10%	5.03%	5.33%	7.29%	11.36%	9.75%	13.67%	9.16%	3.82%	7.31%	16.66%	5.68%	3.52%	10.04%	14.28%	15.74%	19.32%	17.48%	12.86%	18.39%	20.54%	22.62%	15.57%	21.12%	21.82%	16.48%	18.89%	16.14%	17.54%	10.97%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	289	4	2	10	10	5	0	3	5	3	7	1	9	5	6	0	0	14	9	4	3	1	6	1	9	7	8	10	1	9	0	9	4	1	3	4	3	9	6	12	16	8	13	5	14	3	0	6	14	5	2					
		1.38%	1.13%	1.11%	1.59%	1.96%	0.76%	0.0%	1.96%	1.52%	0.79%	0.99%	0.54%	1.96%	1.09%	2.53%	0.0%	0.0%	2.21%	2.56%	0.86%	1.26%	0.53%	1.11%	0.48%	2.18%	1.62%	2.0%	2.68%	0.27%	1.91%	0.0%	2.41%	1.03%	1.17%	1.25%	0.85%	0.56%	1.17%	1.63%	1.52%	1.91%	1.04%	2.37%	0.71%	1.60%	1.52%	0.0%	1.51%	2.93%	1.00%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	6790	84	28	222	150	170	35	43	105	117	237	64	172	198	83	84	60	144	114	117	62	71	99	28	118	194	191	196	92	189	54	117	96	37	100	161	188	282	113	279	253	252	170	230	270	60	119	137	177	186	42					
		32.51%	23.79%	15.55%	35.46%	29.52%	26.11%	23.48%	28.10%	32.11%	31.03%	33.52%	35.16%	37.63%	43.42%	35.02%	42.63%	24.29%	22.74%	32.47%	25.43%	26.16%	37.76%	18.47%	13.59%	28.71%	45.01%	47.75%	52.54%	25.55%	40.12%	26.34%	31.45%	24.80%	43.52%	41.84%	34.32%	35.67%	36.81%	30.87%	35.54%	30.22%	32.76%	31.02%	32.85%	30.99%	30.45%	32.69%	34.50%	37.10%	37.5%	25.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	0	0	0	0	1	0	0	0	3	2	0	0	0	2	0	0	2	1	0	0	1	0	1	3	0	1	2	0	0	0	1	0	0	0	0	1	1	2	2	2	1	1	1	0	1	1	0	1	0	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.79%	0.28%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.31%	0.28%	0.0%	0.0%	0.53%	0.0%	0.48%	0.72%	0.0%	0.25%	0.53%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.18%	0.13%	0.54%	0.25%	0.23%	0.13%	0.18%	0.14%	0.0%	0.50%	0.27%	0.0%	0.20%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	1	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	3	0	0	0	0	5	0	0	1	3	1	0	2	1	0	0	2	0	6	1	1	0	2	1	1	4	1	2	0	1	1	0					
		0.22%	0.28%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.65%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.26%	0.83%	0.21%	0.0%	0.53%	0.25%	0.0%	0.0%	0.42%	0.0%	0.78%	0.27%	0.12%	0.0%	0.26%	0.18%	0.14%	0.45%	0.50%	0.54%	0.0%	0.20%	0.20%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4689	84	83	71	202	156	60	50	126	52	172	54	82	70	41	18	83	186	75	136	43	25	189	41	88	82	72	51	134	79	23	59	95	20	47	133	133	162	86	162	154	169	106	131	171	31	109	86	100	75	32					
		22.45%	23.79%	46.11%	11.34%	39.76%	23.96%	40.26%	32.67%	38.53%	13.79%	24.32%	29.67%	17.94%	15.35%	17.29%	9.13%	33.60%	29.38%	21.36%	29.56%	18.14%	13.29%	35.26%	19.90%	21.41%	19.02%	18.0%	13.67%	37.22%	16.77%	11.21%	15.86%	24.54%	23.52%	19.66%	28.35%	25.23%	21.14%	23.49%	20.63%	18.39%	21.97%	19.34%	18.71%	19.63%	15.73%	29.94%	21.66%	20.96%	15.12%	19.51%					
																																																									
41	Против всех	523	8	2	12	5	22	6	3	4	17	17	9	14	4	4	3	11	5	9	3	8	7	26	7	5	2	9	14	9	6	2	11	8	2	9	13	8	26	10	20	23	27	14	22	23	4	6	8	10	14	12					
		2.50%	2.26%	1.11%	1.91%	0.98%	3.37%	4.02%	1.96%	1.22%	4.50%	2.40%	4.94%	3.06%	0.87%	1.68%	1.52%	4.45%	0.78%	2.56%	0.65%	3.37%	3.72%	4.85%	3.39%	1.21%	0.46%	2.25%	3.75%	2.5%	1.27%	0.97%	2.95%	2.06%	2.35%	3.76%	2.77%	1.51%	3.39%	2.73%	2.54%	2.74%	3.51%	2.55%	3.14%	2.64%	2.03%	1.64%	2.01%	2.09%	2.82%	7.31%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
