Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Верховская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228					
11	Число полученных открепительных  удостоверений	225	25	25	25	5	5	5	5	10	10	5	5	5	5	5	5	5	5	5	5	5	5	5	5	10	10	5	5	5	5					
12	Число выданных открепительных удостоверений	92	21	20	6	3	0	2	0	0	9	1	0	0	2	0	1	0	1	0	0	0	1	1	0	4	10	2	5	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	81	9	10	12	3	1	2	1	2	3	1	3	1	2	1	0	4	2	0	2	0	4	1	1	7	3	2	1	3	0					
14	Число неиспользованных открепительных удостоверений	133	4	5	19	2	5	3	5	10	1	4	5	5	3	5	4	5	4	5	5	5	4	4	5	6	0	3	0	2	5					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																				
18	. Глазьев Сергей Юрьевич	317	56	72	63	1	1	1	4	27	11	4	2	3	8	0	7	7	6	1	4	0	3	4	5	7	11	6	2	1	0					
		2.20%	3.46%	3.50%	3.59%	0.25%	0.47%	0.65%	2.29%	2.95%	1.18%	1.79%	0.79%	1.20%	2.12%	0.00%	3.18%	2.28%	2.47%	1.39%	1.25%	0.00%	0.79%	5.13%	1.13%	0.85%	1.02%	2.20%	0.68%	0.27%	0.00%					
19	. Малышкин Олег Александрович	361	39	58	35	2	1	5	10	24	40	13	2	8	6	1	1	15	1	3	8	0	13	1	13	17	27	8	3	3	4					
		2.51%	2.41%	2.82%	2.00%	0.51%	0.47%	3.23%	5.71%	2.62%	4.27%	5.83%	0.79%	3.20%	1.59%	2.56%	0.45%	4.89%	0.41%	4.17%	2.51%	0.00%	3.42%	1.28%	2.93%	2.08%	2.51%	2.93%	1.03%	0.82%	5.71%					
20	. Миронов Сергей Михайлович	107	12	15	14	1	2	0	1	4	10	0	2	1	11	0	0	2	1	0	5	0	5	0	4	4	7	2	2	2	0					
		0.74%	0.74%	0.73%	0.80%	0.25%	0.95%	0.00%	0.57%	0.44%	1.07%	0.00%	0.79%	0.40%	2.91%	0.00%	0.00%	0.65%	0.41%	0.00%	1.57%	0.00%	1.32%	0.00%	0.90%	0.49%	0.65%	0.73%	0.68%	0.54%	0.00%					
21	. Путин Владимир Владимирович	8015	711	855	894	281	129	101	93	486	537	133	186	116	207	31	159	163	141	64	230	69	192	47	278	580	660	234	236	168	34					
		55.65%	43.89%	41.61%	50.97%	70.96%	61.14%	65.16%	53.14%	53.11%	57.37%	59.64%	73.23%	46.40%	54.76%	79.49%	72.27%	53.09%	58.02%	88.89%	72.10%	85.19%	50.53%	60.26%	62.61%	70.82%	61.40%	85.71%	80.82%	45.65%	48.57%					
22	. Хакамада Ирина Муцуовна	157	24	28	14	0	0	2	0	10	11	1	0	4	10	0	1	4	1	0	4	0	1	1	8	4	18	2	5	2	2					
		1.09%	1.48%	1.36%	0.80%	0.00%	0.00%	1.29%	0.00%	1.09%	1.18%	0.45%	0.00%	1.60%	2.65%	0.00%	0.45%	1.30%	0.41%	0.00%	1.25%	0.00%	0.26%	1.28%	1.80%	0.49%	1.67%	0.73%	1.71%	0.54%	2.86%					
23	. Харитонов Николай Михайлович	4935	711	854	665	105	78	45	65	327	292	69	53	115	120	6	49	107	87	4	62	12	163	21	130	194	331	10	43	189	28					
		34.27%	43.89%	41.56%	37.91%	26.52%	36.97%	29.03%	37.14%	35.74%	31.20%	30.94%	20.87%	46.00%	31.75%	15.38%	22.27%	34.85%	35.80%	5.56%	19.44%	14.81%	42.89%	26.92%	29.28%	23.69%	30.79%	3.66%	14.73%	51.36%	40.00%					
																																				
24	Против всех	329	53	78	51	5	0	0	1	31	25	2	5	3	14	1	3	7	6	0	5	0	2	3	5	5	17	4	1	0	2					
		2.28%	3.27%	3.80%	2.91%	1.26%	0.00%	0.00%	0.57%	3.39%	2.67%	0.90%	1.97%	1.20%	3.70%	2.56%	1.36%	2.28%	2.47%	0.00%	1.57%	0.00%	0.53%	3.85%	1.13%	0.61%	1.58%	1.47%	0.34%	0.00%	2.86%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
