Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Новобурасская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651					
		0.29%	0.28%	0.00%	0.35%	0.00%	0.00%	0.00%	0.46%	0.96%	0.28%	0.00%	1.04%	0.24%	0.25%	0.16%	0.31%	0.00%	1.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.65%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1105	70	3	16	24	20	185	17	9	52	30	14	126	88	103	107	36	54	8	3	65	17	40	18					
		11.59%	19.89%	2.73%	5.67%	6.94%	5.62%	18.30%	7.80%	8.65%	14.48%	9.06%	14.58%	15.07%	11.07%	16.38%	11.17%	9.21%	6.77%	7.02%	3.09%	13.43%	7.23%	12.20%	5.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	0	1	1	0	0	3	1	0	0	0	0	4	4	3	5	0	1	0	1	2	0	1	1					
		0.29%	0.00%	0.91%	0.35%	0.00%	0.00%	0.30%	0.46%	0.00%	0.00%	0.00%	0.00%	0.48%	0.50%	0.48%	0.52%	0.00%	0.13%	0.00%	1.03%	0.41%	0.00%	0.30%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	0	2	0	1	3	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	1					
		0.13%	0.28%	0.00%	0.71%	0.00%	0.28%	0.30%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	487	22	2	2	10	16	48	11	3	16	9	2	48	59	33	82	43	29	3	2	16	6	10	15					
		5.11%	6.25%	1.82%	0.71%	2.89%	4.49%	4.75%	5.05%	2.88%	4.46%	2.72%	2.08%	5.74%	7.42%	5.25%	8.56%	10.99%	3.63%	2.63%	2.06%	3.31%	2.55%	3.05%	4.89%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	439	15	2	13	14	10	73	7	2	16	4	1	52	60	48	48	9	17	2	0	21	7	13	5					
		4.60%	4.26%	1.82%	4.61%	4.05%	2.81%	7.22%	3.21%	1.92%	4.46%	1.21%	1.04%	6.22%	7.55%	7.63%	5.01%	2.30%	2.13%	1.75%	0.00%	4.34%	2.98%	3.96%	1.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	1	0	3	1	2	2	2	1	1	1	1	4	5	1	4	2	3	0	1	6	1	1	1					
		0.46%	0.28%	0.00%	1.06%	0.29%	0.56%	0.20%	0.92%	0.96%	0.28%	0.30%	1.04%	0.48%	0.63%	0.16%	0.42%	0.51%	0.38%	0.00%	1.03%	1.24%	0.43%	0.30%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6897	222	96	234	281	285	665	163	83	253	272	74	551	500	403	677	283	660	101	85	325	195	245	244					
		72.32%	63.07%	87.27%	82.98%	81.21%	80.06%	65.78%	74.77%	79.81%	70.47%	82.18%	77.08%	65.91%	62.89%	64.07%	70.67%	72.38%	82.71%	88.60%	87.63%	67.15%	82.98%	74.70%	79.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	1	0	2	2	3	1	0	1	5	2	0	7	1	4	1	2	0	0	0	0	0	3					
		0.37%	0.00%	0.91%	0.00%	0.58%	0.56%	0.30%	0.46%	0.00%	0.28%	1.51%	2.08%	0.00%	0.88%	0.16%	0.42%	0.26%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
