Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Шербакульская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	298	25	20	17	11	0	3	13	0	1	4	29	1	2	21	6	2	10	3	7	8	4	1	2	17	5	8	4	13	4	0	7	8	1	2	3	11	6	2	3	4	10					
		2.66%	2.41%	2.11%	1.77%	2.61%	0.0%	2.17%	2.63%	0.0%	1.40%	3.96%	4.51%	2.38%	1.96%	2.81%	5.17%	1.76%	4.27%	3.26%	1.56%	4.04%	2.20%	1.49%	1.44%	2.42%	7.04%	1.78%	1.52%	6.63%	5.47%	0.0%	6.60%	1.55%	0.75%	1.81%	4.54%	3.16%	5.26%	2.63%	2.54%	3.63%	5.34%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	149	16	18	10	2	0	2	7	2	0	1	7	0	3	12	4	1	2	0	8	1	2	0	0	9	3	8	2	1	0	1	1	12	1	5	0	4	2	0	0	1	1					
		1.33%	1.54%	1.90%	1.04%	0.47%	0.0%	1.44%	1.41%	1.92%	0.0%	0.99%	1.09%	0.0%	2.94%	1.60%	3.44%	0.88%	0.85%	0.0%	1.78%	0.50%	1.10%	0.0%	0.0%	1.28%	4.22%	1.78%	0.76%	0.51%	0.0%	1.28%	0.94%	2.33%	0.75%	4.54%	0.0%	1.14%	1.75%	0.0%	0.0%	0.90%	0.53%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	287	22	21	26	11	3	6	8	1	0	0	12	4	0	23	1	5	6	1	22	7	5	3	2	32	2	15	9	3	4	3	0	13	0	2	0	7	1	3	3	0	1					
		2.56%	2.12%	2.22%	2.71%	2.61%	4.0%	4.34%	1.62%	0.96%	0.0%	0.0%	1.86%	9.52%	0.0%	3.08%	0.86%	4.42%	2.56%	1.08%	4.92%	3.53%	2.76%	4.47%	1.44%	4.56%	2.81%	3.34%	3.42%	1.53%	5.47%	3.84%	0.0%	2.52%	0.0%	1.81%	0.0%	2.01%	0.87%	3.94%	2.54%	0.0%	0.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	137	21	17	20	2	0	1	2	1	0	0	10	1	2	8	0	0	2	0	7	3	1	1	0	3	3	9	2	0	0	1	0	8	0	1	0	3	0	1	0	2	5					
		1.22%	2.02%	1.79%	2.09%	0.47%	0.0%	0.72%	0.40%	0.96%	0.0%	0.0%	1.55%	2.38%	1.96%	1.07%	0.0%	0.0%	0.85%	0.0%	1.56%	1.51%	0.55%	1.49%	0.0%	0.42%	4.22%	2.00%	0.76%	0.0%	0.0%	1.28%	0.0%	1.55%	0.0%	0.90%	0.0%	0.86%	0.0%	1.31%	0.0%	1.81%	2.67%					
22	"5. ""За Русь Святую"""	30	3	3	2	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	3	0	0	2	2	1					
		0.26%	0.28%	0.31%	0.20%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.31%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.22%	0.76%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	1.69%	1.81%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	2	1	1	3	0	0	5	0	0	0	0	0	1	1	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	3	1	1	0	1	0	0	0	0	0	0					
		0.23%	0.19%	0.10%	0.10%	0.71%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.98%	0.13%	0.86%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	2.83%	0.19%	0.75%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	56	8	1	4	0	0	0	3	0	3	0	3	0	0	2	0	3	2	0	5	0	0	0	1	4	2	3	1	2	0	0	0	1	0	1	0	4	0	1	0	0	2					
		0.50%	0.77%	0.10%	0.41%	0.0%	0.0%	0.0%	0.60%	0.0%	4.22%	0.0%	0.46%	0.0%	0.0%	0.26%	0.0%	2.65%	0.85%	0.0%	1.11%	0.0%	0.0%	0.0%	0.72%	0.57%	2.81%	0.66%	0.38%	1.02%	0.0%	0.0%	0.0%	0.19%	0.0%	0.90%	0.0%	1.14%	0.0%	1.31%	0.0%	0.0%	1.06%					
25	"8. ""Народно-республиканская партия России"""	23	2	0	2	0	2	0	1	2	0	0	7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.20%	0.19%	0.0%	0.20%	0.0%	2.66%	0.0%	0.20%	1.92%	0.0%	0.0%	1.09%	0.0%	0.98%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.38%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	1	1	1	0	3	0	1	2	0	1	0	0	2	0	2	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1					
		0.19%	0.0%	0.10%	0.10%	0.23%	0.0%	2.17%	0.0%	0.96%	2.81%	0.0%	0.15%	0.0%	0.0%	0.26%	0.0%	1.76%	0.0%	0.0%	0.22%	1.01%	0.55%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.53%					
27	"10. ""Аграрная партия России"""	808	38	27	44	31	2	36	36	8	1	12	66	3	9	31	6	17	10	3	37	15	14	3	4	68	2	27	35	10	7	6	6	67	10	9	3	35	34	2	11	6	17					
		7.23%	3.67%	2.85%	4.60%	7.38%	2.66%	26.08%	7.30%	7.69%	1.40%	11.88%	10.28%	7.14%	8.82%	4.15%	5.17%	15.04%	4.27%	3.26%	8.27%	7.57%	7.73%	4.47%	2.89%	9.70%	2.81%	6.01%	13.30%	5.10%	9.58%	7.69%	5.66%	13.00%	7.51%	8.18%	4.54%	10.05%	29.82%	2.63%	9.32%	5.45%	9.09%					
28	"11. ""Истинные патриоты России"""	83	4	0	2	0	2	0	6	0	4	3	1	0	0	5	3	1	0	0	7	2	4	0	2	3	0	0	2	0	0	1	5	2	5	7	0	3	2	0	1	5	1					
		0.74%	0.38%	0.0%	0.20%	0.0%	2.66%	0.0%	1.21%	0.0%	5.63%	2.97%	0.15%	0.0%	0.0%	0.67%	2.58%	0.88%	0.0%	0.0%	1.56%	1.01%	2.20%	0.0%	1.44%	0.42%	0.0%	0.0%	0.76%	0.0%	0.0%	1.28%	4.71%	0.38%	3.75%	6.36%	0.0%	0.86%	1.75%	0.0%	0.84%	4.54%	0.53%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	111	17	14	5	2	0	2	0	0	0	0	11	0	2	8	3	0	2	0	2	1	0	6	0	13	0	4	7	2	0	0	0	0	2	0	2	0	1	1	1	1	2					
		0.99%	1.64%	1.48%	0.52%	0.47%	0.0%	1.44%	0.0%	0.0%	0.0%	0.0%	1.71%	0.0%	1.96%	1.07%	2.58%	0.0%	0.85%	0.0%	0.44%	0.50%	0.0%	8.95%	0.0%	1.85%	0.0%	0.89%	2.66%	1.02%	0.0%	0.0%	0.0%	0.0%	1.50%	0.0%	3.03%	0.0%	0.87%	1.31%	0.84%	0.90%	1.06%					
30	"13. ""Демократическая партия России"""	29	6	1	3	0	0	0	3	0	0	0	1	0	0	1	0	2	0	0	0	0	3	0	0	0	0	1	1	2	0	0	0	1	0	0	0	0	0	1	1	2	0					
		0.25%	0.57%	0.10%	0.31%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.13%	0.0%	1.76%	0.0%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.0%	0.0%	0.22%	0.38%	1.02%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.31%	0.84%	1.81%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	2	0	1	0	0	3	0	0	0	1	0	0	1	0	4	2	1	0	0	1	0	0	4	0	3	5	0	0	0	1	1	0	1	0	5	1	0	0	0	1					
		0.35%	0.19%	0.21%	0.0%	0.23%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.13%	0.0%	3.53%	0.85%	1.08%	0.0%	0.0%	0.55%	0.0%	0.0%	0.57%	0.0%	0.66%	1.90%	0.0%	0.0%	0.0%	0.94%	0.19%	0.0%	0.90%	0.0%	1.43%	0.87%	0.0%	0.0%	0.0%	0.53%					
32	"15. ""Партия СЛОН"""	18	3	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	4	1	0	1	0	0					
		0.16%	0.28%	0.0%	0.10%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.99%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.38%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.90%	0.0%	1.14%	0.87%	0.0%	0.84%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	359	34	48	20	10	0	4	20	3	2	4	15	5	0	34	0	0	7	1	4	10	2	1	5	32	1	8	8	0	12	4	5	16	4	0	3	14	2	2	7	7	5					
		3.21%	3.28%	5.07%	2.09%	2.38%	0.0%	2.89%	4.05%	2.88%	2.81%	3.96%	2.33%	11.90%	0.0%	4.55%	0.0%	0.0%	2.99%	1.08%	0.89%	5.05%	1.10%	1.49%	3.62%	4.56%	1.40%	1.78%	3.04%	0.0%	16.43%	5.12%	4.71%	3.10%	3.00%	0.0%	4.54%	4.02%	1.75%	2.63%	5.93%	6.36%	2.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	2	8	2	0	0	1	4	0	0	0	2	1	0	4	0	1	0	0	3	3	2	0	0	4	2	0	2	0	0	3	0	1	1	1	0	3	1	0	1	0	3					
		0.49%	0.19%	0.84%	0.20%	0.0%	0.0%	0.72%	0.81%	0.0%	0.0%	0.0%	0.31%	2.38%	0.0%	0.53%	0.0%	0.88%	0.0%	0.0%	0.67%	1.51%	1.10%	0.0%	0.0%	0.57%	2.81%	0.0%	0.76%	0.0%	0.0%	3.84%	0.0%	0.19%	0.75%	0.90%	0.0%	0.86%	0.87%	0.0%	0.84%	0.0%	1.60%					
35	"18. ""ЛДПР"""	1489	145	129	147	77	17	16	57	16	13	4	62	4	13	88	0	2	43	18	64	27	3	5	8	111	1	82	38	30	8	17	19	79	22	6	5	56	0	20	8	10	19					
		13.33%	14.00%	13.65%	15.37%	18.33%	22.66%	11.59%	11.56%	15.38%	18.30%	3.96%	9.65%	9.52%	12.74%	11.79%	0.0%	1.76%	18.37%	19.56%	14.31%	13.63%	1.65%	7.46%	5.79%	15.83%	1.40%	18.26%	14.44%	15.30%	10.95%	21.79%	17.92%	15.33%	16.54%	5.45%	7.57%	16.09%	0.0%	26.31%	6.77%	9.09%	10.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	185	15	18	13	5	3	1	14	1	0	1	15	0	1	13	0	2	1	0	5	2	8	0	6	14	1	5	9	2	1	0	4	10	0	0	1	2	4	3	2	0	3					
		1.65%	1.44%	1.90%	1.35%	1.19%	4.0%	0.72%	2.83%	0.96%	0.0%	0.99%	2.33%	0.0%	0.98%	1.74%	0.0%	1.76%	0.42%	0.0%	1.11%	1.01%	4.41%	0.0%	4.34%	1.99%	1.40%	1.11%	3.42%	1.02%	1.36%	0.0%	3.77%	1.94%	0.0%	0.0%	1.51%	0.57%	3.50%	3.94%	1.69%	0.0%	1.60%					
37	"20. ""Политическая партия ""Единая Россия"""	4625	495	421	415	151	21	38	209	28	16	40	263	14	53	391	30	48	110	51	171	79	62	21	31	201	41	196	55	95	27	30	34	244	43	51	40	158	21	33	57	59	82					
		41.40%	47.82%	44.55%	43.41%	35.95%	28.0%	27.53%	42.39%	26.92%	22.53%	39.60%	40.96%	33.33%	51.96%	52.41%	25.86%	42.47%	47.00%	55.43%	38.25%	39.89%	34.25%	31.34%	22.46%	28.67%	57.74%	43.65%	20.91%	48.46%	36.98%	38.46%	32.07%	47.37%	32.33%	46.36%	60.60%	45.40%	18.42%	43.42%	48.30%	53.63%	43.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	3	3	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.19%	0.31%	0.31%	0.0%	0.0%	0.0%	0.60%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.22%	0.0%	1.10%	0.0%	0.0%	0.14%	2.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	2	4	4	0	0	1	2	0	0	1	3	0	0	1	1	0	0	0	0	0	0	0	0	3	1	3	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0					
		0.26%	0.19%	0.42%	0.41%	0.0%	0.0%	0.72%	0.40%	0.0%	0.0%	0.99%	0.46%	0.0%	0.0%	0.13%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.40%	0.66%	0.0%	0.51%	0.0%	0.0%	0.94%	0.19%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1820	126	159	186	92	18	15	77	35	29	22	95	6	12	79	50	20	23	10	85	31	62	19	77	137	3	56	66	17	3	9	16	37	30	17	6	22	25	6	15	9	18					
		16.29%	12.17%	16.82%	19.45%	21.90%	24.0%	10.86%	15.61%	33.65%	40.84%	21.78%	14.79%	14.28%	11.76%	10.58%	43.10%	17.69%	9.82%	10.86%	19.01%	15.65%	34.25%	28.35%	55.79%	19.54%	4.22%	12.47%	25.09%	8.67%	4.10%	11.53%	15.09%	7.18%	22.55%	15.45%	9.09%	6.32%	21.92%	7.89%	12.71%	8.18%	9.62%					
																																																
41	Против всех	294	31	14	24	14	6	8	15	0	0	1	22	2	0	11	0	1	8	3	9	2	5	6	0	32	2	9	7	10	4	2	1	5	7	6	2	9	5	1	5	1	4					
		2.63%	2.99%	1.48%	2.51%	3.33%	8.0%	5.79%	3.04%	0.0%	0.0%	0.99%	3.42%	4.76%	0.0%	1.47%	0.0%	0.88%	3.41%	3.26%	2.01%	1.01%	2.76%	8.95%	0.0%	4.56%	2.81%	2.00%	2.66%	5.10%	5.47%	2.56%	0.94%	0.97%	5.26%	5.45%	3.03%	2.58%	4.38%	1.31%	4.23%	0.90%	2.13%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
