Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Верхоянская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141					
23	6.Политическая партия «Партия социальной справедливости»	11	1	0	1	0	0	3	0	1	0	1	0	0	2	0	0	0	0	0	1	1	0	0					
		0.17%	0.21%	0.00%	0.25%	0.00%	0.00%	0.40%	0.00%	0.20%	0.00%	0.28%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.68%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	245	31	33	28	19	9	21	30	6	15	5	11	1	6	4	4	2	2	4	6	6	2	0					
		3.84%	6.46%	8.17%	6.91%	5.43%	6.00%	2.82%	15.71%	1.17%	3.15%	1.40%	3.67%	1.20%	1.82%	1.31%	1.95%	1.02%	1.09%	1.98%	3.09%	4.05%	2.06%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	783	58	39	47	35	18	119	15	66	36	60	46	25	75	25	21	9	23	21	32	5	6	2					
		12.27%	12.08%	9.65%	11.60%	10.00%	12.00%	15.95%	7.85%	12.89%	7.56%	16.76%	15.33%	30.12%	22.80%	8.17%	10.24%	4.57%	12.50%	10.40%	16.49%	3.38%	6.19%	3.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	165	8	2	8	5	1	70	0	14	22	0	5	0	3	2	9	0	1	0	14	1	0	0					
		2.59%	1.67%	0.50%	1.98%	1.43%	0.67%	9.38%	0.00%	2.73%	4.62%	0.00%	1.67%	0.00%	0.91%	0.65%	4.39%	0.00%	0.54%	0.00%	7.22%	0.68%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4487	321	279	288	258	104	451	126	358	361	239	207	54	199	259	142	174	128	163	110	126	83	57					
		70.34%	66.88%	69.06%	71.11%	73.71%	69.33%	60.46%	65.97%	69.92%	75.84%	66.76%	69.00%	65.06%	60.49%	84.64%	69.27%	88.32%	69.57%	80.69%	56.70%	85.14%	85.57%	91.94%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	4	6	0	0	1	2	0	4	3	0	2	1	0	0	0	0	0	0	0	1	0	0					
		0.38%	0.83%	1.49%	0.00%	0.00%	0.67%	0.27%	0.00%	0.78%	0.63%	0.00%	0.67%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
