Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Брюховецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741					
23	6.Политическая партия «Партия социальной справедливости»	36	0	2	7	0	3	0	1	5	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	3	3	0	2	0	1	0	0	0	1	0	0	0	1	0	1					
		0.12%	0.00%	0.12%	0.48%	0.00%	0.21%	0.00%	0.12%	0.61%	0.09%	0.13%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.17%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.26%	0.00%	0.24%	0.00%	0.35%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.24%	0.00%	0.11%					
24	7.Политическая партия «Либерально-демократическая партия России»	2336	90	149	106	121	146	65	97	83	81	52	7	8	1	35	12	87	58	21	38	95	43	30	30	21	97	97	93	113	34	31	35	5	51	21	62	63	9	17	21	20	91					
		8.09%	8.33%	9.05%	7.32%	10.07%	10.22%	9.91%	11.27%	10.16%	7.48%	6.69%	3.98%	6.84%	1.27%	7.94%	9.30%	6.52%	4.13%	8.82%	6.38%	9.05%	16.73%	10.31%	11.41%	9.63%	9.16%	8.68%	8.03%	9.92%	4.07%	7.87%	12.28%	2.29%	5.99%	8.17%	6.93%	6.49%	5.26%	11.64%	4.99%	4.65%	9.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1959	84	160	108	90	106	41	69	75	119	28	12	11	12	31	9	87	48	11	22	72	21	11	35	8	93	67	59	50	71	26	17	3	30	13	42	61	29	4	30	21	73					
		6.79%	7.78%	9.72%	7.46%	7.49%	7.42%	6.25%	8.01%	9.18%	10.99%	3.60%	6.82%	9.40%	15.19%	7.03%	6.98%	6.52%	3.42%	4.62%	3.69%	6.86%	8.17%	3.78%	13.31%	3.67%	8.78%	5.99%	5.09%	4.39%	8.50%	6.60%	5.96%	1.38%	3.53%	5.06%	4.69%	6.28%	16.96%	2.74%	7.13%	4.88%	7.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	237	10	10	18	12	24	8	4	15	7	5	0	0	1	2	0	13	3	2	5	6	0	1	1	3	2	3	7	14	6	0	0	0	2	2	15	13	2	1	7	2	11					
		0.82%	0.93%	0.61%	1.24%	0.99%	1.68%	1.22%	0.46%	1.84%	0.65%	0.64%	0.00%	0.00%	1.27%	0.45%	0.00%	0.97%	0.21%	0.84%	0.84%	0.57%	0.00%	0.34%	0.38%	1.38%	0.19%	0.27%	0.60%	1.23%	0.72%	0.00%	0.00%	0.00%	0.24%	0.78%	1.68%	1.34%	1.17%	0.68%	1.66%	0.47%	1.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18492	625	1026	948	714	871	417	506	445	644	561	134	85	55	310	85	967	1059	177	459	640	156	205	160	108	649	695	722	650	570	264	204	201	586	176	534	601	92	96	264	232	599					
		64.06%	57.87%	62.33%	65.47%	59.40%	60.99%	63.57%	58.77%	54.47%	59.46%	72.20%	76.14%	72.65%	69.62%	70.29%	65.89%	72.49%	75.43%	74.37%	77.01%	60.95%	60.70%	70.45%	60.84%	49.54%	61.28%	62.22%	62.35%	57.07%	68.26%	67.01%	71.58%	92.20%	68.86%	68.48%	59.66%	61.89%	53.80%	65.75%	62.71%	53.95%	64.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	135	8	11	5	3	9	5	5	8	9	1	0	0	1	1	1	8	4	1	3	6	0	0	0	0	6	5	2	4	2	0	1	0	6	0	2	4	0	0	2	2	10					
		0.47%	0.74%	0.67%	0.35%	0.25%	0.63%	0.76%	0.58%	0.98%	0.83%	0.13%	0.00%	0.00%	1.27%	0.23%	0.78%	0.60%	0.28%	0.42%	0.50%	0.57%	0.00%	0.00%	0.00%	0.00%	0.57%	0.45%	0.17%	0.35%	0.24%	0.00%	0.35%	0.00%	0.71%	0.00%	0.22%	0.41%	0.00%	0.00%	0.48%	0.47%	1.08%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
