8	Число бюллетеней в стационарных ящиках для голосования	14078	627	832	205	360	366	319	296	1314	866	693	433	365	243	183	205	354	378	406	137	358	181	220	69	216	280	42	227	51	176	174	80	378	274	202	152	1004	274	633	96	409					
9	Число недействительных избирательных бюллетеней	110	2	6	2	6	0	2	0	16	7	16	2	0	2	0	3	2	2	3	0	1	1	0	1	4	1	0	0	1	1	4	1	4	2	0	5	4	2	5	1	1					
10	Число действительных избирательных бюллетеней	16704	748	949	262	434	432	376	369	1402	1089	837	543	480	360	247	267	497	496	429	177	387	193	278	78	298	344	70	249	65	206	211	109	404	296	224	165	1120	308	710	110	485					
11	Число полученных открепительных  удостоверений	1481	57	57	51	100	51	51	51	91	62	42	52	31	61	31	31	46	31	31	21	31	21	21	16	26	36	16	31	11	21	31	21	21	21	16	8	51	21	41	31	41					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1481	57	57	51	100	51	51	51	91	62	42	52	31	61	31	31	46	31	31	21	31	21	21	16	26	36	16	31	11	21	31	21	21	21	16	8	51	21	41	31	41					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	210	5	10	8	5	6	11	8	28	17	9	6	8	10	1	4	6	6	4	1	0	2	3	2	3	1	1	4	3	2	5	2	1	0	2	1	12	2	5	3	3					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	19	0	1	0	1	1	0	0	1	3	2	0	0	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	115	5	8	1	4	3	7	1	8	10	11	2	2	2	1	1	1	6	2	3	5	0	1	1	3	0	1	1	1	2	3	0	0	1	1	0	8	3	6	0	0					
		0.68%	0.67%	0.84%	0.38%	0.91%	0.69%	1.85%	0.27%	0.56%	0.91%	1.29%	0.37%	0.42%	0.55%	0.40%	0.37%	0.20%	1.20%	0.46%	1.69%	1.29%	0.00%	0.36%	1.27%	0.99%	0.00%	1.43%	0.40%	1.52%	0.97%	1.40%	0.00%	0.00%	0.34%	0.45%	0.00%	0.71%	0.97%	0.84%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	1554	60	88	11	40	46	29	32	136	125	124	68	60	34	37	31	68	43	33	12	23	12	32	4	36	12	7	25	7	27	23	13	12	22	10	14	92	25	46	4	31					
		9.24%	8.00%	9.21%	4.17%	9.09%	10.65%	7.67%	8.67%	9.59%	11.41%	14.54%	12.48%	12.50%	9.39%	14.98%	11.48%	13.63%	8.63%	7.64%	6.78%	5.93%	6.19%	11.51%	5.06%	11.92%	3.48%	10.00%	10.04%	10.61%	13.04%	10.70%	11.82%	2.94%	7.38%	4.46%	8.24%	8.19%	8.06%	6.43%	3.60%	6.38%					
20	Зюганов Геннадий Андреевич	2678	116	154	31	105	70	49	59	313	183	138	80	77	59	27	29	60	91	54	13	77	28	53	5	52	43	15	32	21	32	37	10	60	76	38	25	124	30	64	14	134					
		15.93%	15.47%	16.13%	11.74%	23.86%	16.20%	12.96%	15.99%	22.07%	16.70%	16.18%	14.68%	16.04%	16.30%	10.93%	10.74%	12.02%	18.27%	12.50%	7.34%	19.85%	14.43%	19.06%	6.33%	17.22%	12.46%	21.43%	12.85%	31.82%	15.46%	17.21%	9.09%	14.71%	25.50%	16.96%	14.71%	11.03%	9.68%	8.95%	12.61%	27.57%					
21	Медведев Дмитрий Анатольевич	12357	567	699	219	285	313	291	277	945	771	564	393	341	265	182	206	368	356	340	149	282	153	192	68	207	289	47	191	36	145	148	86	332	197	175	126	896	250	594	92	320					
		73.49%	75.60%	73.19%	82.95%	64.77%	72.45%	76.98%	75.07%	66.64%	70.35%	66.12%	72.11%	71.04%	73.20%	73.68%	76.30%	73.75%	71.49%	78.70%	84.18%	72.68%	78.87%	69.06%	86.08%	68.54%	83.77%	67.14%	76.71%	54.55%	70.05%	68.84%	78.18%	81.37%	66.11%	78.13%	74.12%	79.72%	80.65%	83.08%	82.88%	65.84%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
