Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Буйнакская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	3	0	8	7	2	0	0	0	1	3	0	3	1	0	3	3	0	1	2	0	1					
		0.10%	0.19%	0.00%	0.46%	0.45%	0.11%	0.00%	0.00%	0.00%	0.06%	0.13%	0.00%	0.16%	0.05%	0.00%	0.13%	0.18%	0.00%	0.07%	0.11%	0.00%	0.07%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	32325	1035	1776	1519	1325	1595	1729	1469	1555	1508	2172	1495	1679	1804	1510	2064	1425	1305	1350	1427	1350	1233					
		88.20%	65.97%	90.61%	87.60%	85.48%	86.73%	91.00%	90.23%	78.73%	94.31%	97.49%	90.06%	88.93%	91.81%	90.42%	91.73%	86.36%	87.64%	92.15%	81.68%	91.59%	87.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	2	0	0	7	8	0	0	1	0	1	1	0	1	0	1	2	2	1	0	0	1					
		0.08%	0.13%	0.00%	0.00%	0.45%	0.44%	0.00%	0.00%	0.05%	0.00%	0.04%	0.06%	0.00%	0.05%	0.00%	0.04%	0.12%	0.13%	0.07%	0.00%	0.00%	0.07%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
