Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
"Наименование Избирательной комиссии:    Ульяновск, Засвияжская N1"																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925					
14	Число погашенных открепительных удостоверений	229	2	3	6	3	2	9	5	11	7	4	6	6	4	6	5	9	6	2	1	4	5	0	0	5	1	3	0	8	1	0	5	1	10	11	5	6	4	8	8	3	3	3	0	3	4	10	4	4	13					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	241	6	4	4	2	7	3	8	7	3	14	4	5	9	3	3	6	0	8	4	3	8	2	6	8	3	5	4	6	3	0	4	1	6	7	9	4	1	7	7	1	8	7	5	1	5	3	4	9	4					
		0.51%	0.61%	0.35%	0.36%	0.18%	0.75%	0.26%	2.57%	0.66%	0.64%	1.01%	0.51%	0.48%	0.93%	0.28%	0.30%	0.49%	0.0%	0.84%	0.43%	0.36%	0.51%	0.21%	0.58%	0.53%	0.29%	0.50%	0.38%	0.87%	0.33%	0.0%	0.51%	0.09%	0.47%	0.77%	1.15%	0.48%	0.10%	0.51%	0.67%	0.19%	1.11%	0.79%	0.54%	0.12%	0.50%	0.23%	0.44%	1.03%	0.35%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1224	26	31	33	46	35	28	2	33	13	40	23	22	46	20	30	34	26	19	21	17	45	21	30	48	18	24	24	15	14	0	29	39	36	25	15	17	24	26	34	10	20	21	21	12	17	30	26	20	18					
		2.60%	2.66%	2.75%	3.00%	4.25%	3.75%	2.47%	0.64%	3.13%	2.80%	2.89%	2.97%	2.14%	4.77%	1.89%	3.08%	2.79%	2.25%	2.01%	2.28%	2.06%	2.88%	2.29%	2.92%	3.19%	1.78%	2.42%	2.29%	2.17%	1.54%	0.0%	3.76%	3.75%	2.82%	2.78%	1.92%	2.06%	2.55%	1.90%	3.25%	1.94%	2.78%	2.37%	2.30%	1.53%	1.70%	2.38%	2.92%	2.29%	1.61%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2027	32	57	55	51	54	63	16	48	9	84	42	57	44	49	43	30	60	33	57	42	56	46	47	78	52	35	52	23	36	0	33	39	43	49	35	47	31	32	35	17	22	43	22	31	48	39	23	41	46					
		4.31%	3.27%	5.06%	5.00%	4.71%	5.79%	5.57%	5.14%	4.55%	1.94%	6.07%	5.43%	5.56%	4.56%	4.64%	4.41%	2.46%	5.20%	3.50%	6.19%	5.09%	3.58%	5.02%	4.57%	5.18%	5.16%	3.53%	4.97%	3.33%	3.97%	0.0%	4.28%	3.75%	3.37%	5.45%	4.48%	5.71%	3.29%	2.34%	3.35%	3.31%	3.06%	4.86%	2.40%	3.95%	4.80%	3.10%	2.58%	4.71%	4.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2314	53	65	87	74	53	26	3	36	12	56	34	52	50	60	42	65	60	37	45	42	73	54	62	79	47	64	52	42	48	2	39	47	50	45	42	37	57	81	39	36	31	40	38	31	40	51	47	28	60					
		4.92%	5.42%	5.77%	7.92%	6.84%	5.68%	2.30%	0.96%	3.41%	2.59%	4.05%	4.39%	5.07%	5.19%	5.68%	4.31%	5.33%	5.20%	3.92%	4.89%	5.09%	4.67%	5.89%	6.03%	5.25%	4.67%	6.47%	4.97%	6.09%	5.29%	9.09%	5.06%	4.52%	3.92%	5.01%	5.38%	4.49%	6.06%	5.92%	3.73%	7.01%	4.31%	4.52%	4.16%	3.95%	4.00%	4.06%	5.28%	3.21%	5.37%					
22	"5. ""За Русь Святую"""	261	5	4	4	9	7	4	1	7	4	9	2	8	5	7	9	9	4	2	10	3	3	7	7	10	1	3	5	4	5	1	6	6	4	4	4	5	3	11	6	3	7	9	3	5	5	5	4	5	7					
		0.55%	0.51%	0.35%	0.36%	0.83%	0.75%	0.35%	0.32%	0.66%	0.86%	0.65%	0.25%	0.78%	0.51%	0.66%	0.92%	0.73%	0.34%	0.21%	1.08%	0.36%	0.19%	0.76%	0.68%	0.66%	0.09%	0.30%	0.47%	0.58%	0.55%	4.54%	0.77%	0.57%	0.31%	0.44%	0.51%	0.60%	0.31%	0.80%	0.57%	0.58%	0.97%	1.01%	0.32%	0.63%	0.50%	0.39%	0.44%	0.57%	0.62%					
23	"6. ""Объединенная Российская партия ""Русь"""	129	5	2	1	4	4	1	0	4	3	0	1	2	5	1	3	3	8	0	2	0	5	1	2	3	0	0	3	1	1	0	4	2	8	4	1	3	2	6	3	1	3	5	6	9	3	3	0	1	0					
		0.27%	0.51%	0.17%	0.09%	0.37%	0.42%	0.08%	0.0%	0.37%	0.64%	0.0%	0.12%	0.19%	0.51%	0.09%	0.30%	0.24%	0.69%	0.0%	0.21%	0.0%	0.32%	0.10%	0.19%	0.19%	0.0%	0.0%	0.28%	0.14%	0.11%	0.0%	0.51%	0.19%	0.62%	0.44%	0.12%	0.36%	0.21%	0.43%	0.28%	0.19%	0.41%	0.56%	0.65%	1.14%	0.30%	0.23%	0.0%	0.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	369	4	12	3	7	7	7	6	11	4	11	4	11	10	8	4	7	11	11	9	7	14	2	9	12	9	5	13	5	4	0	5	8	8	7	3	4	12	8	5	1	5	8	7	6	7	20	9	9	10					
		0.78%	0.40%	1.06%	0.27%	0.64%	0.75%	0.61%	1.92%	1.04%	0.86%	0.79%	0.51%	1.07%	1.03%	0.75%	0.41%	0.57%	0.95%	1.16%	0.97%	0.84%	0.89%	0.21%	0.87%	0.79%	0.89%	0.50%	1.24%	0.72%	0.44%	0.0%	0.64%	0.77%	0.62%	0.77%	0.38%	0.48%	1.27%	0.58%	0.47%	0.19%	0.69%	0.90%	0.76%	0.76%	0.70%	1.59%	1.01%	1.03%	0.89%					
25	"8. ""Народно-республиканская партия России"""	81	0	0	1	0	1	1	0	0	1	0	3	2	0	0	1	2	1	1	2	1	2	1	19	0	1	2	0	1	2	0	1	0	2	0	3	3	1	3	2	0	3	4	1	2	4	2	0	1	4					
		0.17%	0.0%	0.0%	0.09%	0.0%	0.10%	0.08%	0.0%	0.0%	0.21%	0.0%	0.38%	0.19%	0.0%	0.0%	0.10%	0.16%	0.08%	0.10%	0.21%	0.12%	0.12%	0.10%	1.85%	0.0%	0.09%	0.20%	0.0%	0.14%	0.22%	0.0%	0.12%	0.0%	0.15%	0.0%	0.38%	0.36%	0.10%	0.21%	0.19%	0.0%	0.41%	0.45%	0.10%	0.25%	0.40%	0.15%	0.0%	0.11%	0.35%					
26	"9. ""Российская экологическая партия ""Зеленые"""	263	11	6	8	5	5	7	1	8	5	9	2	12	5	7	2	1	6	4	5	9	9	6	6	4	2	7	8	1	5	0	3	4	9	8	2	2	1	9	4	5	5	7	7	9	3	5	3	7	4					
		0.56%	1.12%	0.53%	0.72%	0.46%	0.53%	0.61%	0.32%	0.75%	1.07%	0.65%	0.25%	1.17%	0.51%	0.66%	0.20%	0.08%	0.52%	0.42%	0.54%	1.09%	0.57%	0.65%	0.58%	0.26%	0.19%	0.70%	0.76%	0.14%	0.55%	0.0%	0.38%	0.38%	0.70%	0.89%	0.25%	0.24%	0.10%	0.65%	0.38%	0.97%	0.69%	0.79%	0.76%	1.14%	0.30%	0.39%	0.33%	0.80%	0.35%					
27	"10. ""Аграрная партия России"""	1341	16	33	21	31	16	38	9	19	16	25	29	29	40	36	29	16	52	36	19	31	55	22	37	50	37	30	41	11	22	0	31	23	27	24	23	22	32	32	18	10	36	27	29	21	28	44	20	22	26					
		2.85%	1.63%	2.93%	1.91%	2.86%	1.71%	3.36%	2.89%	1.80%	3.45%	1.80%	3.75%	2.83%	4.15%	3.40%	2.97%	1.31%	4.50%	3.82%	2.06%	3.76%	3.52%	2.40%	3.60%	3.32%	3.67%	3.03%	3.91%	1.59%	2.42%	0.0%	4.02%	2.21%	2.11%	2.67%	2.94%	2.67%	3.40%	2.34%	1.72%	1.94%	5.01%	3.05%	3.17%	2.68%	2.80%	3.50%	2.24%	2.52%	2.32%					
28	"11. ""Истинные патриоты России"""	116	1	1	2	0	2	0	5	0	21	2	1	2	1	3	0	1	2	0	0	0	6	0	19	3	0	2	0	3	3	0	1	2	4	0	2	2	3	9	3	0	0	0	0	1	2	1	5	0	1					
		0.24%	0.10%	0.08%	0.18%	0.0%	0.21%	0.0%	1.60%	0.0%	4.53%	0.14%	0.12%	0.19%	0.10%	0.28%	0.0%	0.08%	0.17%	0.0%	0.0%	0.0%	0.38%	0.0%	1.85%	0.19%	0.0%	0.20%	0.0%	0.43%	0.33%	0.0%	0.12%	0.19%	0.31%	0.0%	0.25%	0.24%	0.31%	0.65%	0.28%	0.0%	0.0%	0.0%	0.0%	0.12%	0.20%	0.07%	0.56%	0.0%	0.08%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	590	10	11	14	12	14	13	7	18	4	17	9	18	13	9	13	22	30	6	14	10	19	14	4	24	9	9	9	15	16	1	11	17	22	10	11	7	9	10	17	3	7	2	8	10	12	18	12	6	14					
		1.25%	1.02%	0.97%	1.27%	1.11%	1.50%	1.15%	2.25%	1.70%	0.86%	1.23%	1.16%	1.75%	1.34%	0.85%	1.33%	1.80%	2.60%	0.63%	1.52%	1.21%	1.21%	1.52%	0.38%	1.59%	0.89%	0.91%	0.86%	2.17%	1.76%	4.54%	1.42%	1.63%	1.72%	1.11%	1.41%	0.85%	0.95%	0.73%	1.62%	0.58%	0.97%	0.22%	0.87%	1.27%	1.20%	1.43%	1.34%	0.68%	1.25%					
30	"13. ""Демократическая партия России"""	67	0	1	3	0	1	2	0	0	3	2	0	1	1	3	2	2	2	1	3	1	1	0	1	3	2	4	4	1	0	0	3	3	3	1	1	1	1	1	3	0	0	1	0	1	1	1	2	0	0					
		0.14%	0.0%	0.08%	0.27%	0.0%	0.10%	0.17%	0.0%	0.0%	0.64%	0.14%	0.0%	0.09%	0.10%	0.28%	0.20%	0.16%	0.17%	0.10%	0.32%	0.12%	0.06%	0.0%	0.09%	0.19%	0.19%	0.40%	0.38%	0.14%	0.0%	0.0%	0.38%	0.28%	0.23%	0.11%	0.12%	0.12%	0.10%	0.07%	0.28%	0.0%	0.0%	0.11%	0.0%	0.12%	0.10%	0.07%	0.22%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	87	0	2	1	3	0	0	1	0	1	1	2	1	2	5	0	3	5	1	3	1	0	1	3	5	1	0	6	2	3	0	2	5	6	0	0	3	1	2	2	1	1	2	1	2	2	2	0	1	1					
		0.18%	0.0%	0.17%	0.09%	0.27%	0.0%	0.0%	0.32%	0.0%	0.21%	0.07%	0.25%	0.09%	0.20%	0.47%	0.0%	0.24%	0.43%	0.10%	0.32%	0.12%	0.0%	0.10%	0.29%	0.33%	0.09%	0.0%	0.57%	0.29%	0.33%	0.0%	0.25%	0.48%	0.47%	0.0%	0.0%	0.36%	0.10%	0.14%	0.19%	0.19%	0.13%	0.22%	0.10%	0.25%	0.20%	0.15%	0.0%	0.11%	0.08%					
32	"15. ""Партия СЛОН"""	178	5	4	3	3	4	4	2	4	0	12	1	3	3	1	9	7	7	4	1	0	5	3	5	5	0	10	7	5	3	0	5	8	1	3	0	2	2	5	4	2	2	5	5	2	2	0	4	4	2					
		0.37%	0.51%	0.35%	0.27%	0.27%	0.42%	0.35%	0.64%	0.37%	0.0%	0.86%	0.12%	0.29%	0.31%	0.09%	0.92%	0.57%	0.60%	0.42%	0.10%	0.0%	0.32%	0.32%	0.48%	0.33%	0.0%	1.01%	0.66%	0.72%	0.33%	0.0%	0.64%	0.77%	0.07%	0.33%	0.0%	0.24%	0.21%	0.36%	0.38%	0.38%	0.27%	0.56%	0.54%	0.25%	0.20%	0.0%	0.44%	0.45%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6854	187	207	166	159	142	248	21	153	40	244	106	155	124	189	196	219	175	189	96	98	215	162	175	197	166	146	162	79	108	2	93	142	191	93	83	93	149	222	142	79	104	108	139	89	122	122	130	99	128					
		14.60%	19.14%	18.38%	15.11%	14.70%	15.23%	21.94%	6.75%	14.52%	8.63%	17.65%	13.71%	15.13%	12.87%	17.89%	20.12%	17.98%	15.17%	20.06%	10.43%	11.89%	13.78%	17.68%	17.03%	13.10%	16.50%	14.76%	15.48%	11.46%	11.92%	9.09%	12.07%	13.68%	14.99%	10.35%	10.64%	11.30%	15.85%	16.25%	13.60%	15.39%	14.48%	12.21%	15.22%	11.36%	12.21%	9.71%	14.62%	11.37%	11.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	67	1	0	0	1	1	0	0	3	2	2	0	0	1	2	0	6	1	4	0	0	2	1	4	0	1	1	1	3	0	0	1	0	2	1	3	1	4	3	2	3	0	0	3	2	0	0	1	2	2					
		0.14%	0.10%	0.0%	0.0%	0.09%	0.10%	0.0%	0.0%	0.28%	0.43%	0.14%	0.0%	0.0%	0.10%	0.18%	0.0%	0.49%	0.08%	0.42%	0.0%	0.0%	0.12%	0.10%	0.38%	0.0%	0.09%	0.10%	0.09%	0.43%	0.0%	0.0%	0.12%	0.0%	0.15%	0.11%	0.38%	0.12%	0.42%	0.21%	0.19%	0.58%	0.0%	0.0%	0.32%	0.25%	0.0%	0.0%	0.11%	0.22%	0.17%					
35	"18. ""ЛДПР"""	5940	132	137	104	111	109	104	62	144	75	157	77	123	105	114	106	148	118	81	97	98	212	121	119	197	92	100	97	80	132	4	101	156	159	143	108	148	123	186	152	76	98	121	150	114	127	239	106	129	148					
		12.65%	13.51%	12.16%	9.47%	10.26%	11.69%	9.20%	19.93%	13.67%	16.19%	11.36%	9.96%	12.01%	10.90%	10.79%	10.88%	12.15%	10.23%	8.59%	10.54%	11.89%	13.58%	13.20%	11.58%	13.10%	9.14%	10.11%	9.27%	11.61%	14.56%	18.18%	13.11%	15.02%	12.48%	15.92%	13.84%	17.98%	13.08%	13.61%	14.55%	14.81%	13.64%	13.68%	16.42%	14.55%	12.71%	19.02%	11.92%	14.82%	13.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	894	19	14	25	28	13	24	10	19	9	32	11	16	14	22	8	15	15	18	18	25	22	13	6	25	15	19	20	14	15	2	15	22	40	21	19	10	18	24	27	15	6	13	22	15	31	28	18	20	24					
		1.90%	1.94%	1.24%	2.27%	2.59%	1.39%	2.12%	3.21%	1.80%	1.94%	2.31%	1.42%	1.56%	1.45%	2.08%	0.82%	1.23%	1.30%	1.91%	1.95%	3.03%	1.41%	1.41%	0.58%	1.66%	1.49%	1.92%	1.91%	2.03%	1.65%	9.09%	1.94%	2.11%	3.13%	2.33%	2.43%	1.21%	1.91%	1.75%	2.58%	2.92%	0.83%	1.47%	2.40%	1.91%	3.10%	2.22%	2.02%	2.29%	2.14%					
37	"20. ""Политическая партия ""Единая Россия"""	11584	245	261	230	267	180	261	50	272	107	359	206	198	253	236	240	321	260	241	204	199	411	241	231	375	245	224	264	180	252	5	193	282	293	258	207	220	169	380	278	127	170	218	251	204	267	343	243	188	275					
		24.67%	25.07%	23.17%	20.94%	24.69%	19.31%	23.09%	16.07%	25.83%	23.11%	25.97%	26.64%	19.33%	26.27%	22.34%	24.64%	26.35%	22.54%	25.58%	22.17%	24.15%	26.34%	26.31%	22.49%	24.95%	24.35%	22.64%	25.23%	26.12%	27.81%	22.72%	25.06%	27.16%	22.99%	28.73%	26.53%	26.73%	17.97%	27.81%	26.62%	24.75%	23.67%	24.66%	27.49%	26.05%	26.72%	27.30%	27.33%	21.60%	24.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	1	2	2	1	1	1	0	0	0	1	1	0	0	0	0	2	4	1	0	1	3	1	3	2	3	3	1	1	1	0	1	1	0	2	2	2	1	0	5	1	0	0	0	1	0	1	0	1	1					
		0.11%	0.10%	0.17%	0.18%	0.09%	0.10%	0.08%	0.0%	0.0%	0.0%	0.07%	0.12%	0.0%	0.0%	0.0%	0.0%	0.16%	0.34%	0.10%	0.0%	0.12%	0.19%	0.10%	0.29%	0.13%	0.29%	0.30%	0.09%	0.14%	0.11%	0.0%	0.12%	0.09%	0.0%	0.22%	0.25%	0.24%	0.10%	0.0%	0.47%	0.19%	0.0%	0.0%	0.0%	0.12%	0.0%	0.07%	0.0%	0.11%	0.08%					
39	"22. ""Развитие предпринимательства"""	129	2	4	2	2	2	1	0	3	0	5	0	3	1	2	1	8	1	2	2	1	2	4	2	4	10	2	1	3	1	1	1	6	6	0	4	3	2	8	3	4	0	1	3	1	2	3	2	3	5					
		0.27%	0.20%	0.35%	0.18%	0.18%	0.21%	0.08%	0.0%	0.28%	0.0%	0.36%	0.0%	0.29%	0.10%	0.18%	0.10%	0.65%	0.08%	0.21%	0.21%	0.12%	0.12%	0.43%	0.19%	0.26%	0.99%	0.20%	0.09%	0.43%	0.11%	4.54%	0.12%	0.57%	0.47%	0.0%	0.51%	0.36%	0.21%	0.58%	0.28%	0.77%	0.0%	0.11%	0.32%	0.12%	0.20%	0.23%	0.22%	0.34%	0.44%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6982	107	155	185	147	125	190	46	154	58	188	124	172	136	137	136	180	189	171	181	166	243	107	112	227	170	170	178	106	108	3	107	141	201	126	116	100	188	164	142	71	94	153	98	142	162	130	115	170	191					
		14.87%	10.95%	13.76%	16.84%	13.59%	13.41%	16.81%	14.79%	14.62%	12.52%	13.60%	16.04%	16.79%	14.12%	12.97%	13.96%	14.77%	16.39%	18.15%	19.67%	20.14%	15.57%	11.68%	10.90%	15.10%	16.89%	17.18%	17.01%	15.38%	11.92%	13.63%	13.89%	13.58%	15.77%	14.03%	14.87%	12.15%	20.0%	12.00%	13.60%	13.84%	13.09%	17.30%	10.73%	18.13%	16.21%	10.35%	12.93%	19.54%	17.09%					
																																																								
41	Против всех	3735	83	64	102	102	113	79	41	83	56	92	63	101	77	93	70	84	82	54	79	56	113	60	76	93	75	93	75	61	93	1	68	64	96	53	51	68	60	118	87	39	72	73	75	55	76	136	82	56	92					
		7.95%	8.49%	5.68%	9.28%	9.43%	12.12%	6.99%	13.18%	7.88%	12.09%	6.65%	8.15%	9.86%	7.99%	8.80%	7.18%	6.89%	7.11%	5.73%	8.58%	6.79%	7.24%	6.55%	7.40%	6.18%	7.45%	9.40%	7.17%	8.85%	10.26%	4.54%	8.83%	6.16%	7.53%	5.90%	6.53%	8.26%	6.38%	8.63%	8.33%	7.60%	10.02%	8.25%	8.21%	7.02%	7.60%	10.82%	9.22%	6.43%	8.23%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
