Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
"Наименование Избирательной комиссии:    Самара, Железнодорожная"																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №1757					
14	Число погашенных неиспользованных открепительных удостоверений	751	29	28	16	14	16	11	9	10	13	12	14	21	25	13	9	17	19	32	10	11	1	3	15	22	16	21	17	15	22	17	22	20	26	21	8	26	1	22	12	26	17	27	23	22	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	823	5	12	7	19	12	19	30	23	21	33	27	24	12	20	28	20	17	4	16	23	41	41	16	18	28	21	13	17	15	10	15	6	35	11	17	19	25	12	12	26	12	15	16	7	3					
		1.92%	0.84%	2.15%	0.82%	1.93%	1.55%	2.01%	3.02%	2.39%	2.68%	2.03%	2.93%	2.71%	1.23%	2.03%	2.50%	2.10%	2.25%	0.94%	1.98%	2.49%	2.90%	2.93%	1.56%	1.68%	2.72%	2.60%	1.06%	1.52%	1.54%	1.49%	1.99%	0.46%	4.21%	1.54%	1.38%	2.57%	2.36%	0.98%	1.08%	1.77%	0.92%	2.52%	2.01%	0.67%	1.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	779	3	9	31	19	29	27	28	22	11	21	18	18	35	24	29	28	26	2	15	21	45	36	7	16	19	14	11	8	5	13	6	7	14	15	9	15	12	8	12	29	23	10	12	13	4					
		1.81%	0.51%	1.62%	3.64%	1.93%	3.74%	2.86%	2.82%	2.29%	1.40%	1.29%	1.96%	2.04%	3.58%	2.44%	2.59%	2.94%	3.43%	0.47%	1.85%	2.27%	3.18%	2.57%	0.68%	1.49%	1.84%	1.73%	0.90%	0.71%	0.51%	1.94%	0.80%	0.53%	1.68%	2.10%	0.73%	2.03%	1.13%	0.66%	1.08%	1.98%	1.77%	1.68%	1.50%	1.24%	1.79%					
20	3.Политическая партия «Демократическая партия России»	35	2	0	0	1	1	0	0	2	2	0	0	1	1	0	1	0	0	0	1	3	1	1	0	0	1	1	2	1	0	0	2	0	0	0	1	1	0	0	0	0	4	1	1	3	0					
		0.08%	0.34%	0.00%	0.00%	0.10%	0.13%	0.00%	0.00%	0.21%	0.26%	0.00%	0.00%	0.11%	0.10%	0.00%	0.09%	0.00%	0.00%	0.00%	0.12%	0.32%	0.07%	0.07%	0.00%	0.00%	0.10%	0.12%	0.16%	0.09%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.08%	0.14%	0.00%	0.00%	0.00%	0.00%	0.31%	0.17%	0.13%	0.29%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6305	79	80	109	228	140	181	205	181	155	230	198	163	195	240	241	211	150	69	182	163	122	216	136	276	127	155	46	35	63	142	125	56	147	138	23	168	165	58	61	216	68	43	120	176	23					
		14.68%	13.32%	14.36%	12.79%	23.19%	18.06%	19.15%	20.67%	18.81%	19.80%	14.15%	21.52%	18.44%	19.96%	24.39%	21.54%	22.12%	19.82%	16.20%	22.47%	17.62%	8.62%	15.42%	13.27%	25.72%	12.32%	19.21%	3.74%	3.13%	6.49%	21.19%	16.62%	4.28%	17.69%	19.30%	1.86%	22.76%	15.60%	4.76%	5.51%	14.71%	5.23%	7.23%	15.04%	16.83%	10.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	714	2	3	18	31	32	26	16	19	13	23	23	36	21	34	25	12	24	3	14	23	20	22	14	17	14	9	11	7	9	9	14	9	12	16	13	7	24	8	13	26	21	6	8	5	2					
		1.66%	0.34%	0.54%	2.11%	3.15%	4.13%	2.75%	1.61%	1.98%	1.66%	1.41%	2.50%	4.07%	2.15%	3.46%	2.23%	1.26%	3.17%	0.70%	1.73%	2.49%	1.41%	1.57%	1.37%	1.58%	1.36%	1.12%	0.90%	0.63%	0.93%	1.34%	1.86%	0.69%	1.44%	2.24%	1.05%	0.95%	2.27%	0.66%	1.17%	1.77%	1.62%	1.01%	1.00%	0.48%	0.89%					
23	6.Политическая партия «Партия социальной справедливости»	83	0	0	1	0	1	3	1	3	1	2	2	1	0	4	2	4	4	0	2	1	5	6	2	3	2	4	1	2	0	2	1	2	1	4	2	1	6	2	1	1	1	1	0	1	0					
		0.19%	0.00%	0.00%	0.12%	0.00%	0.13%	0.32%	0.10%	0.31%	0.13%	0.12%	0.22%	0.11%	0.00%	0.41%	0.18%	0.42%	0.53%	0.00%	0.25%	0.11%	0.35%	0.43%	0.20%	0.28%	0.19%	0.50%	0.08%	0.18%	0.00%	0.30%	0.13%	0.15%	0.12%	0.56%	0.16%	0.14%	0.57%	0.16%	0.09%	0.07%	0.08%	0.17%	0.00%	0.10%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2903	66	65	94	77	58	81	88	94	72	93	80	75	81	70	95	97	81	31	59	79	53	102	34	99	50	70	44	25	37	63	16	40	73	55	12	77	97	13	5	106	13	71	74	111	27					
		6.76%	11.13%	11.67%	11.03%	7.83%	7.48%	8.57%	8.87%	9.77%	9.20%	5.72%	8.70%	8.48%	8.29%	7.11%	8.49%	10.17%	10.70%	7.28%	7.28%	8.54%	3.74%	7.28%	3.32%	9.23%	4.85%	8.67%	3.58%	2.23%	3.81%	9.40%	2.13%	3.06%	8.78%	7.69%	0.97%	10.43%	9.17%	1.07%	0.45%	7.22%	1.00%	11.93%	9.27%	10.61%	12.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3725	38	40	104	110	104	105	107	118	125	11	101	83	118	132	137	118	83	31	79	128	95	185	95	123	99	79	41	55	46	66	61	45	114	90	11	71	126	17	4	144	28	68	93	78	19					
		8.67%	6.41%	7.18%	12.21%	11.19%	13.42%	11.11%	10.79%	12.27%	15.96%	0.68%	10.98%	9.39%	12.08%	13.41%	12.24%	12.37%	10.96%	7.28%	9.75%	13.84%	6.71%	13.20%	9.27%	11.46%	9.60%	9.79%	3.34%	4.91%	4.74%	9.85%	8.11%	3.44%	13.72%	12.59%	0.89%	9.62%	11.91%	1.39%	0.36%	9.81%	2.16%	11.43%	11.65%	7.46%	8.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	352	6	1	8	9	10	6	15	3	5	9	15	12	9	12	4	6	14	0	11	9	14	20	10	11	7	10	4	4	6	4	6	3	10	3	5	9	11	6	9	10	9	1	6	8	2					
		0.82%	1.01%	0.18%	0.94%	0.92%	1.29%	0.63%	1.51%	0.31%	0.64%	0.55%	1.63%	1.36%	0.92%	1.22%	0.36%	0.63%	1.85%	0.00%	1.36%	0.97%	0.99%	1.43%	0.98%	1.03%	0.68%	1.24%	0.33%	0.36%	0.62%	0.60%	0.80%	0.23%	1.20%	0.42%	0.40%	1.22%	1.04%	0.49%	0.81%	0.68%	0.69%	0.17%	0.75%	0.76%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25957	378	332	445	454	341	458	463	461	337	1160	424	434	475	422	522	421	338	275	394	443	961	709	705	466	654	414	1036	949	781	346	491	1127	404	361	1118	330	553	1084	975	873	1100	364	441	602	136					
		60.42%	63.74%	59.61%	52.23%	46.19%	44.00%	48.47%	46.67%	47.92%	43.04%	71.34%	46.09%	49.10%	48.62%	42.89%	46.65%	44.13%	44.65%	64.55%	48.64%	47.89%	67.87%	50.61%	68.78%	43.43%	63.43%	51.30%	84.30%	84.73%	80.43%	51.64%	65.29%	86.10%	48.62%	50.49%	90.53%	44.72%	52.27%	88.93%	87.99%	59.47%	84.68%	61.18%	55.26%	57.55%	60.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	919	11	8	27	31	32	26	32	30	29	32	23	34	25	22	28	29	17	8	25	27	42	40	4	22	21	22	11	8	7	10	12	7	11	15	23	28	30	9	11	26	15	12	18	14	5					
		2.14%	1.85%	1.44%	3.17%	3.15%	4.13%	2.75%	3.23%	3.12%	3.70%	1.97%	2.50%	3.85%	2.56%	2.24%	2.50%	3.04%	2.25%	1.88%	3.09%	2.92%	2.97%	2.86%	0.39%	2.05%	2.04%	2.73%	0.90%	0.71%	0.72%	1.49%	1.60%	0.53%	1.32%	2.10%	1.86%	3.79%	2.84%	0.74%	0.99%	1.77%	1.15%	2.02%	2.26%	1.34%	2.23%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
