Выборы Президента Российской Федерации																																										
																																										
Наименование Избирательной комиссии:    Джидинская																																										
																																										
Итоги голосования 																																										
																																										
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122					
		1.31%	0.72%	0.68%	0.00%	0.64%	1.59%	3.20%	0.40%	1.06%	0.00%	0.00%	0.80%	0.78%	1.21%	2.18%	1.38%	1.57%	2.35%	2.15%	2.18%	1.50%	2.41%	1.48%	1.81%	1.10%	0.00%	1.33%	1.04%	0.00%	1.23%	1.08%	0.67%	0.72%	2.11%	1.23%	0.70%					
19	. Малышкин Олег Александрович	245	3	8	6	6	17	5	3	3	0	1	2	11	1	1	0	20	14	13	8	12	1	1	1	14	2	1	2	11	20	41	3	9	2	2	1					
		1.51%	1.09%	2.74%	1.91%	3.82%	2.45%	4.00%	0.60%	0.80%	0.00%	1.18%	0.40%	2.87%	0.40%	0.20%	0.00%	5.22%	1.64%	1.47%	0.97%	1.80%	0.40%	0.13%	0.23%	1.93%	2.20%	0.67%	0.30%	5.70%	1.64%	3.17%	0.67%	2.15%	0.84%	0.61%	0.17%					
20	. Миронов Сергей Михайлович	120	0	8	2	2	6	0	3	1	4	0	1	1	2	2	2	1	13	10	7	4	2	5	0	11	0	1	6	1	2	8	7	2	0	1	5					
		0.74%	0.00%	2.74%	0.64%	1.27%	0.86%	0.00%	0.60%	0.27%	1.83%	0.00%	0.20%	0.26%	0.81%	0.40%	1.38%	0.26%	1.53%	1.13%	0.85%	0.60%	0.80%	0.67%	0.00%	1.52%	0.00%	0.67%	0.90%	0.52%	0.16%	0.62%	1.56%	0.48%	0.00%	0.31%	0.87%					
21	. Путин Владимир Владимирович	12541	236	224	213	79	445	82	393	325	143	81	426	315	220	357	117	301	591	595	581	434	202	654	356	496	82	118	598	153	1010	1087	386	266	202	269	504					
		77.37%	85.51%	76.71%	67.83%	50.32%	64.12%	65.60%	78.13%	86.44%	65.60%	95.29%	85.20%	82.25%	89.07%	70.83%	80.69%	78.59%	69.37%	67.31%	70.34%	65.26%	81.12%	88.26%	80.73%	68.51%	90.11%	78.67%	89.25%	79.27%	82.65%	83.94%	85.78%	63.64%	85.23%	82.52%	87.96%					
22	. Хакамада Ирина Муцуовна	458	5	5	2	5	14	0	11	11	2	2	23	0	7	51	8	1	26	29	33	26	10	30	21	18	2	1	16	4	14	35	11	11	4	8	12					
		2.83%	1.81%	1.71%	0.64%	3.18%	2.02%	0.00%	2.19%	2.93%	0.92%	2.35%	4.60%	0.00%	2.83%	10.12%	5.52%	0.26%	3.05%	3.28%	4.00%	3.91%	4.02%	4.05%	4.76%	2.49%	2.20%	0.67%	2.39%	2.07%	1.15%	2.70%	2.44%	2.63%	1.69%	2.45%	2.09%					
23	. Харитонов Николай Михайлович	2230	24	34	80	60	176	31	80	28	65	1	34	46	12	71	16	44	168	193	160	158	21	36	53	156	4	23	28	21	117	49	30	116	20	34	41					
		13.76%	8.70%	11.64%	25.48%	38.22%	25.36%	24.80%	15.90%	7.45%	29.82%	1.18%	6.80%	12.01%	4.86%	14.09%	11.03%	11.49%	19.72%	21.83%	19.37%	23.76%	8.43%	4.86%	12.02%	21.55%	4.40%	15.33%	4.18%	10.88%	9.57%	3.78%	6.67%	27.75%	8.44%	10.43%	7.16%					
																																										
24	Против всех	156	3	1	2	1	5	1	1	1	1	0	5	5	2	0	0	4	11	5	4	8	1	2	2	5	0	1	13	0	6	51	4	5	1	2	3					
		0.96%	1.09%	0.34%	0.64%	0.64%	0.72%	0.80%	0.20%	0.27%	0.46%	0.00%	1.00%	1.31%	0.81%	0.00%	0.00%	1.04%	1.29%	0.57%	0.48%	1.20%	0.40%	0.27%	0.45%	0.69%	0.00%	0.67%	1.94%	0.00%	0.49%	3.94%	0.89%	1.20%	0.42%	0.61%	0.52%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
