Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Артемовская городская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1252	31	28	27	15	36	39	20	37	46	18	27	25	43	23	19	23	43	34	21	26	25	15	15	10	33	30	29	11	28	28	20	18	36	22	39	23	17	36	15	21	25	23	25	30	27	9	34	13	10	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	249	3	4	5	5	5	5	0	8	11	3	9	3	8	0	5	9	13	11	4	5	6	3	2	3	16	10	7	2	6	4	0	3	12	6	2	3	2	8	4	5	3	2	5	1	0	2	11	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	243	3	4	1	6	6	7	4	5	11	3	5	17	6	4	1	3	4	5	5	3	7	5	28	10	7	9	6	2	3	1	2	4	4	10	3	4	1	0	2	2	2	1	3	1	0	3	7	10	2	1					
14	Число погашенных открепительных удостоверений	1003	28	24	22	10	31	34	20	29	35	15	18	22	35	23	14	14	30	23	17	21	19	12	13	7	17	20	22	9	22	24	20	15	24	16	37	20	15	28	11	16	22	21	20	29	27	7	23	10	8	4					
15	Число открепительных удостоверений выданных ТИК	48	0	2	2	3	1	2	0	3	1	0	0	0	1	2	3	0	0	3	2	1	0	1	0	2	2	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	1	2	1	3	1	1	0	2	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	376	7	13	10	5	6	10	3	8	9	5	8	10	18	10	3	5	5	12	12	5	6	5	2	4	11	9	6	9	8	5	6	3	7	6	10	9	6	15	8	6	8	10	6	8	7	2	19	2	5	4					
		1.11%	0.68%	1.85%	1.45%	1.34%	0.66%	0.90%	0.69%	0.76%	0.69%	0.97%	1.08%	1.41%	1.50%	2.18%	0.70%	0.92%	0.52%	0.98%	1.75%	0.85%	0.89%	1.59%	0.55%	1.26%	1.18%	1.08%	0.89%	3.21%	1.12%	0.67%	1.16%	0.77%	0.94%	0.88%	1.04%	1.18%	1.20%	1.30%	1.76%	0.94%	1.37%	1.76%	0.90%	0.97%	1.03%	0.67%	1.81%	0.41%	1.79%	2.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	855	37	15	11	7	28	14	7	18	27	9	23	18	41	11	13	9	27	48	18	18	22	8	7	5	28	17	16	3	15	15	10	7	21	22	36	23	12	36	9	16	20	22	19	20	6	5	23	6	4	3					
		2.53%	3.63%	2.13%	1.59%	1.87%	3.11%	1.26%	1.62%	1.72%	2.08%	1.76%	3.11%	2.54%	3.41%	2.40%	3.03%	1.67%	2.84%	3.93%	2.63%	3.06%	3.29%	2.55%	1.95%	1.58%	3.02%	2.04%	2.39%	1.07%	2.11%	2.03%	1.94%	1.80%	2.83%	3.23%	3.76%	3.03%	2.41%	3.13%	1.98%	2.51%	3.44%	3.88%	2.86%	2.44%	0.88%	1.68%	2.19%	1.23%	1.43%	2.01%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1369	39	21	27	12	21	66	13	54	41	16	30	10	65	22	22	27	52	42	31	13	35	7	13	13	35	28	27	12	34	36	25	26	33	25	36	39	22	53	26	18	23	11	32	25	29	15	42	14	7	4					
		4.06%	3.83%	2.99%	3.92%	3.21%	2.33%	5.94%	3.01%	5.17%	3.16%	3.13%	4.06%	1.41%	5.42%	4.81%	5.14%	5.01%	5.47%	3.44%	4.53%	2.21%	5.24%	2.23%	3.63%	4.12%	3.78%	3.36%	4.03%	4.28%	4.79%	4.87%	4.85%	6.70%	4.45%	3.67%	3.76%	5.15%	4.43%	4.61%	5.72%	2.83%	3.96%	1.94%	4.82%	3.05%	4.27%	5.06%	4.00%	2.89%	2.50%	2.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2190	63	41	40	18	69	73	27	67	86	43	63	50	115	26	22	46	64	144	55	51	37	22	20	27	83	55	39	3	42	51	32	21	60	23	62	56	29	84	13	19	27	39	30	50	21	11	51	11	3	6					
		6.49%	6.18%	5.84%	5.81%	4.82%	7.66%	6.57%	6.26%	6.41%	6.64%	8.41%	8.53%	7.07%	9.59%	5.68%	5.14%	8.55%	6.73%	11.81%	8.05%	8.68%	5.54%	7.02%	5.58%	8.57%	8.97%	6.61%	5.82%	1.07%	5.92%	6.91%	6.21%	5.41%	8.09%	3.38%	6.48%	7.39%	5.84%	7.31%	2.86%	2.99%	4.65%	6.87%	4.52%	6.10%	3.09%	3.71%	4.86%	2.27%	1.07%	4.02%					
22	"5. ""За Русь Святую"""	153	9	3	4	2	3	6	3	2	4	2	1	1	6	2	3	0	3	3	3	3	3	2	1	1	2	3	6	3	2	5	4	0	3	0	5	3	1	6	1	2	5	2	3	7	7	0	10	2	0	1					
		0.45%	0.88%	0.42%	0.58%	0.53%	0.33%	0.54%	0.69%	0.19%	0.30%	0.39%	0.13%	0.14%	0.50%	0.43%	0.70%	0.0%	0.31%	0.24%	0.43%	0.51%	0.44%	0.63%	0.27%	0.31%	0.21%	0.36%	0.89%	1.07%	0.28%	0.67%	0.77%	0.0%	0.40%	0.0%	0.52%	0.39%	0.20%	0.52%	0.22%	0.31%	0.86%	0.35%	0.45%	0.85%	1.03%	0.0%	0.95%	0.41%	0.0%	0.67%					
23	"6. ""Объединенная Российская партия ""Русь"""	115	5	2	5	2	3	3	2	3	5	0	1	1	3	3	4	1	3	4	4	3	4	1	4	2	1	3	2	2	2	8	1	2	0	2	2	2	0	4	2	2	1	2	3	3	0	0	2	0	1	0					
		0.34%	0.49%	0.28%	0.72%	0.53%	0.33%	0.27%	0.46%	0.28%	0.38%	0.0%	0.13%	0.14%	0.25%	0.65%	0.93%	0.18%	0.31%	0.32%	0.58%	0.51%	0.59%	0.31%	1.11%	0.63%	0.10%	0.36%	0.29%	0.71%	0.28%	1.08%	0.19%	0.51%	0.0%	0.29%	0.20%	0.26%	0.0%	0.34%	0.44%	0.31%	0.17%	0.35%	0.45%	0.36%	0.0%	0.0%	0.19%	0.0%	0.35%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	357	12	6	7	6	11	10	8	8	16	7	6	6	13	4	4	5	6	13	8	6	3	3	3	4	15	9	4	5	3	4	6	5	6	8	21	10	4	7	4	14	5	3	9	12	8	1	11	4	2	2					
		1.05%	1.17%	0.85%	1.01%	1.60%	1.22%	0.90%	1.85%	0.76%	1.23%	1.36%	0.81%	0.84%	1.08%	0.87%	0.93%	0.92%	0.63%	1.06%	1.17%	1.02%	0.44%	0.95%	0.83%	1.26%	1.62%	1.08%	0.59%	1.78%	0.42%	0.54%	1.16%	1.28%	0.80%	1.17%	2.19%	1.32%	0.80%	0.60%	0.88%	2.20%	0.86%	0.52%	1.35%	1.46%	1.17%	0.33%	1.04%	0.82%	0.71%	1.34%					
25	"8. ""Народно-республиканская партия России"""	77	1	2	1	1	1	6	0	4	1	1	2	0	1	4	0	0	1	0	3	0	0	0	2	3	3	1	2	1	3	5	1	0	3	2	0	0	1	3	1	5	1	0	0	1	2	1	4	3	0	0					
		0.22%	0.09%	0.28%	0.14%	0.26%	0.11%	0.54%	0.0%	0.38%	0.07%	0.19%	0.27%	0.0%	0.08%	0.87%	0.0%	0.0%	0.10%	0.0%	0.43%	0.0%	0.0%	0.0%	0.55%	0.95%	0.32%	0.12%	0.29%	0.35%	0.42%	0.67%	0.19%	0.0%	0.40%	0.29%	0.0%	0.0%	0.20%	0.26%	0.22%	0.78%	0.17%	0.0%	0.0%	0.12%	0.29%	0.33%	0.38%	0.61%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	152	9	2	2	0	4	3	2	8	10	3	2	2	8	2	1	7	2	9	2	5	2	4	1	3	3	0	6	1	1	0	3	1	2	3	4	2	2	4	2	3	4	3	5	1	2	1	5	0	1	0					
		0.45%	0.88%	0.28%	0.29%	0.0%	0.44%	0.27%	0.46%	0.76%	0.77%	0.58%	0.27%	0.28%	0.66%	0.43%	0.23%	1.30%	0.21%	0.73%	0.29%	0.85%	0.29%	1.27%	0.27%	0.95%	0.32%	0.0%	0.89%	0.35%	0.14%	0.0%	0.58%	0.25%	0.26%	0.44%	0.41%	0.26%	0.40%	0.34%	0.44%	0.47%	0.68%	0.52%	0.75%	0.12%	0.29%	0.33%	0.47%	0.0%	0.35%	0.0%					
27	"10. ""Аграрная партия России"""	626	4	21	9	6	31	21	7	14	22	7	10	6	15	7	10	4	17	29	12	8	10	7	10	4	15	16	8	5	9	18	11	8	9	3	16	19	17	15	10	26	15	7	19	18	18	8	17	20	6	2					
		1.85%	0.39%	2.99%	1.30%	1.60%	3.44%	1.89%	1.62%	1.34%	1.69%	1.36%	1.35%	0.84%	1.25%	1.53%	2.33%	0.74%	1.78%	2.37%	1.75%	1.36%	1.49%	2.23%	2.79%	1.26%	1.62%	1.92%	1.19%	1.78%	1.26%	2.43%	2.13%	2.06%	1.21%	0.44%	1.67%	2.50%	3.42%	1.30%	2.20%	4.09%	2.58%	1.23%	2.86%	2.19%	2.65%	2.70%	1.62%	4.13%	2.15%	1.34%					
28	"11. ""Истинные патриоты России"""	41	2	1	1	0	0	0	1	1	2	0	4	0	1	0	0	1	0	2	0	0	1	0	1	0	2	1	0	1	1	0	2	0	0	1	1	0	1	0	1	2	0	0	1	0	2	1	3	0	0	3					
		0.12%	0.19%	0.14%	0.14%	0.0%	0.0%	0.0%	0.23%	0.09%	0.15%	0.0%	0.54%	0.0%	0.08%	0.0%	0.0%	0.18%	0.0%	0.16%	0.0%	0.0%	0.14%	0.0%	0.27%	0.0%	0.21%	0.12%	0.0%	0.35%	0.14%	0.0%	0.38%	0.0%	0.0%	0.14%	0.10%	0.0%	0.20%	0.0%	0.22%	0.31%	0.0%	0.0%	0.15%	0.0%	0.29%	0.33%	0.28%	0.0%	0.0%	2.01%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	337	12	7	7	7	9	4	5	13	8	4	6	7	8	8	5	3	8	15	8	4	4	3	3	4	8	10	5	0	11	10	4	2	12	3	11	3	3	11	6	10	4	7	4	2	9	2	14	8	13	3					
		0.99%	1.17%	0.99%	1.01%	1.87%	1.0%	0.36%	1.16%	1.24%	0.61%	0.78%	0.81%	0.99%	0.66%	1.75%	1.16%	0.55%	0.84%	1.23%	1.17%	0.68%	0.59%	0.95%	0.83%	1.26%	0.86%	1.20%	0.74%	0.0%	1.55%	1.35%	0.77%	0.51%	1.61%	0.44%	1.15%	0.39%	0.60%	0.95%	1.32%	1.57%	0.68%	1.23%	0.60%	0.24%	1.32%	0.67%	1.33%	1.65%	4.65%	2.01%					
30	"13. ""Демократическая партия России"""	133	1	4	1	1	1	3	2	2	3	3	3	6	3	4	2	1	4	4	2	3	2	1	3	3	0	5	4	2	3	1	4	6	3	1	2	7	2	7	4	2	4	0	3	2	1	2	4	0	1	1					
		0.39%	0.09%	0.56%	0.14%	0.26%	0.11%	0.27%	0.46%	0.19%	0.23%	0.58%	0.40%	0.84%	0.25%	0.87%	0.46%	0.18%	0.42%	0.32%	0.29%	0.51%	0.29%	0.31%	0.83%	0.95%	0.0%	0.60%	0.59%	0.71%	0.42%	0.13%	0.77%	1.54%	0.40%	0.14%	0.20%	0.92%	0.40%	0.60%	0.88%	0.31%	0.68%	0.0%	0.45%	0.24%	0.14%	0.67%	0.38%	0.0%	0.35%	0.67%					
31	"14. ""Великая Россия - Евразийский Союз"""	68	3	3	1	1	2	1	0	0	1	0	0	2	4	2	0	0	0	3	1	1	2	0	1	2	1	1	0	4	0	1	2	1	1	0	4	1	2	3	0	2	1	1	2	0	3	0	3	2	0	3					
		0.20%	0.29%	0.42%	0.14%	0.26%	0.22%	0.09%	0.0%	0.0%	0.07%	0.0%	0.0%	0.28%	0.33%	0.43%	0.0%	0.0%	0.0%	0.24%	0.14%	0.17%	0.29%	0.0%	0.27%	0.63%	0.10%	0.12%	0.0%	1.42%	0.0%	0.13%	0.38%	0.25%	0.13%	0.0%	0.41%	0.13%	0.40%	0.26%	0.0%	0.31%	0.17%	0.17%	0.30%	0.0%	0.44%	0.0%	0.28%	0.41%	0.0%	2.01%					
32	"15. ""Партия СЛОН"""	53	2	2	1	0	0	1	1	0	3	0	1	1	3	3	1	0	5	2	0	0	0	0	2	0	2	2	0	1	0	0	1	2	0	0	1	1	0	2	1	3	1	0	1	2	0	0	1	0	0	4					
		0.15%	0.19%	0.28%	0.14%	0.0%	0.0%	0.09%	0.23%	0.0%	0.23%	0.0%	0.13%	0.14%	0.25%	0.65%	0.23%	0.0%	0.52%	0.16%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.21%	0.24%	0.0%	0.35%	0.0%	0.0%	0.19%	0.51%	0.0%	0.0%	0.10%	0.13%	0.0%	0.17%	0.22%	0.47%	0.17%	0.0%	0.15%	0.24%	0.0%	0.0%	0.09%	0.0%	0.0%	2.68%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2344	49	34	49	19	88	81	36	79	115	31	62	55	105	33	22	37	86	104	57	41	63	26	21	17	48	47	38	13	48	56	26	23	48	43	55	75	42	95	19	27	46	33	41	45	35	23	61	31	13	3					
		6.95%	4.81%	4.84%	7.12%	5.09%	9.77%	7.29%	8.35%	7.56%	8.88%	6.06%	8.40%	7.77%	8.75%	7.22%	5.14%	6.87%	9.05%	8.53%	8.34%	6.98%	9.44%	8.30%	5.86%	5.39%	5.18%	5.65%	5.68%	4.64%	6.77%	7.58%	5.04%	5.92%	6.47%	6.32%	5.75%	9.90%	8.46%	8.26%	4.18%	4.25%	7.93%	5.82%	6.18%	5.49%	5.15%	7.77%	5.81%	6.40%	4.65%	2.01%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	110	4	0	2	1	0	4	2	1	4	3	1	1	2	0	4	1	4	4	3	0	2	2	4	0	4	0	1	3	8	3	1	0	2	3	5	0	4	0	3	2	3	3	1	0	1	2	3	6	2	1					
		0.32%	0.39%	0.0%	0.29%	0.26%	0.0%	0.36%	0.46%	0.09%	0.30%	0.58%	0.13%	0.14%	0.16%	0.0%	0.93%	0.18%	0.42%	0.32%	0.43%	0.0%	0.29%	0.63%	1.11%	0.0%	0.43%	0.0%	0.14%	1.07%	1.12%	0.40%	0.19%	0.0%	0.26%	0.44%	0.52%	0.0%	0.80%	0.0%	0.66%	0.31%	0.51%	0.52%	0.15%	0.0%	0.14%	0.67%	0.28%	1.23%	0.71%	0.67%					
35	"18. ""ЛДПР"""	5836	243	147	135	81	154	205	80	192	224	77	164	112	179	79	65	97	142	194	102	84	95	50	70	68	97	126	95	34	107	104	84	51	138	112	181	124	64	174	99	115	114	149	131	172	127	66	188	85	39	21					
		17.30%	23.87%	20.94%	19.62%	21.71%	17.11%	18.46%	18.56%	18.39%	17.29%	15.06%	22.22%	15.84%	14.92%	17.28%	15.18%	18.02%	14.94%	15.91%	14.93%	14.31%	14.24%	15.97%	19.55%	21.58%	10.48%	15.16%	14.20%	12.14%	15.09%	14.09%	16.31%	13.14%	18.62%	16.47%	18.93%	16.38%	12.90%	15.14%	21.80%	18.11%	19.65%	26.27%	19.75%	21.00%	18.70%	22.29%	17.92%	17.56%	13.97%	14.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	546	11	15	2	8	13	0	5	22	28	9	12	15	19	6	5	6	18	15	10	9	17	2	1	10	12	16	17	5	20	17	7	6	15	6	21	10	7	17	6	9	12	4	14	12	16	2	20	10	6	1					
		1.61%	1.08%	2.13%	0.29%	2.14%	1.44%	0.0%	1.16%	2.10%	2.16%	1.76%	1.62%	2.12%	1.58%	1.31%	1.16%	1.11%	1.89%	1.23%	1.46%	1.53%	2.54%	0.63%	0.27%	3.17%	1.29%	1.92%	2.54%	1.78%	2.82%	2.30%	1.35%	1.54%	2.02%	0.88%	2.19%	1.32%	1.41%	1.47%	1.32%	1.41%	2.06%	0.70%	2.11%	1.46%	2.35%	0.67%	1.90%	2.06%	2.15%	0.67%					
37	"20. ""Политическая партия ""Единая Россия"""	9127	307	181	216	107	245	340	94	232	341	138	186	189	276	108	144	145	245	276	165	174	161	84	104	84	272	270	182	78	210	177	118	111	214	315	213	178	116	288	133	172	132	121	163	206	195	95	315	152	128	31					
		27.06%	30.15%	25.78%	31.39%	28.68%	27.22%	30.63%	21.80%	22.22%	26.33%	27.00%	25.20%	26.73%	23.01%	23.63%	33.64%	26.95%	25.78%	22.64%	24.15%	29.64%	24.13%	26.83%	29.05%	26.66%	29.40%	32.49%	27.20%	27.85%	29.61%	23.98%	22.91%	28.60%	28.87%	46.32%	22.28%	23.51%	23.38%	25.06%	29.29%	27.08%	22.75%	21.34%	24.58%	25.15%	28.71%	32.09%	30.02%	31.40%	45.87%	20.80%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	2	1	0	3	1	2	0	1	1	1	0	1	2	2	1	0	2	2	1	1	2	0	2	2	3	3	2	1	0	1	3	2	1	2	1	1	0	3	3	1	1	2	1	6	1	2	0	1	0	0					
		0.21%	0.19%	0.14%	0.0%	0.80%	0.11%	0.18%	0.0%	0.09%	0.07%	0.19%	0.0%	0.14%	0.16%	0.43%	0.23%	0.0%	0.21%	0.16%	0.14%	0.17%	0.29%	0.0%	0.55%	0.63%	0.32%	0.36%	0.29%	0.35%	0.0%	0.13%	0.58%	0.51%	0.13%	0.29%	0.10%	0.13%	0.0%	0.26%	0.66%	0.15%	0.17%	0.35%	0.15%	0.73%	0.14%	0.67%	0.0%	0.20%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	107	3	2	0	2	1	0	3	1	5	0	0	2	8	0	2	1	3	9	4	3	3	0	1	1	3	0	5	0	3	6	1	0	3	4	1	1	0	0	2	5	3	2	2	3	1	1	5	1	1	0					
		0.31%	0.29%	0.28%	0.0%	0.53%	0.11%	0.0%	0.69%	0.09%	0.38%	0.0%	0.0%	0.28%	0.66%	0.0%	0.46%	0.18%	0.31%	0.73%	0.58%	0.51%	0.44%	0.0%	0.27%	0.31%	0.32%	0.0%	0.74%	0.0%	0.42%	0.81%	0.19%	0.0%	0.40%	0.58%	0.10%	0.13%	0.0%	0.0%	0.44%	0.78%	0.51%	0.35%	0.30%	0.36%	0.14%	0.33%	0.47%	0.20%	0.35%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5719	103	125	96	68	134	185	95	222	209	108	90	127	184	87	59	90	187	192	137	104	135	54	67	36	209	136	151	73	130	145	108	74	102	50	168	135	125	194	64	78	93	90	111	135	134	38	144	83	21	34					
		16.96%	10.11%	17.80%	13.95%	18.23%	14.88%	16.66%	22.04%	21.26%	16.13%	21.13%	12.19%	17.96%	15.34%	19.03%	13.78%	16.72%	19.68%	15.75%	20.05%	17.71%	20.23%	17.25%	18.71%	11.42%	22.59%	16.36%	22.57%	26.07%	18.33%	19.64%	20.97%	19.07%	13.76%	7.35%	17.57%	17.83%	25.20%	16.88%	14.09%	12.28%	16.03%	15.87%	16.74%	16.48%	19.73%	12.83%	13.72%	17.14%	7.52%	22.81%					
																																																									
41	Против всех	2175	82	37	51	9	60	47	22	71	98	36	50	68	101	22	22	45	51	81	25	38	49	19	8	16	43	48	32	8	36	49	33	17	49	43	62	44	24	94	19	72	43	39	44	70	45	16	80	28	17	12					
		6.45%	8.05%	5.27%	7.41%	2.41%	6.66%	4.23%	5.10%	6.80%	7.56%	7.04%	6.77%	9.61%	8.42%	4.81%	5.14%	8.36%	5.36%	6.64%	3.66%	6.47%	7.34%	6.07%	2.23%	5.07%	4.64%	5.77%	4.78%	2.85%	5.07%	6.63%	6.40%	4.38%	6.61%	6.32%	6.48%	5.81%	4.83%	8.18%	4.18%	11.33%	7.41%	6.87%	6.63%	8.54%	6.62%	5.40%	7.62%	5.78%	6.09%	8.05%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
