Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Няндомская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
18	"1. ""ЕДИНЕНИЕ"""	162	9	12	2	11	7	3	7	9	3	7	4	5	5	1	4	4	2	0	5	2	7	8	2	2	7	2	3	0	5	9	3	5	3	4					
		1.12%	1.06%	1.46%	0.32%	1.07%	0.82%	0.27%	0.67%	1.04%	0.49%	0.83%	2.38%	0.80%	2.03%	1.21%	1.49%	4.34%	1.27%	0.0%	4.03%	1.36%	1.34%	2.29%	2.19%	1.12%	2.83%	1.53%	2.20%	0.0%	1.07%	1.19%	0.78%	1.65%	2.97%	2.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	299	13	20	15	31	23	24	30	24	17	25	3	14	5	0	3	3	2	2	0	3	6	7	1	6	5	1	1	0	2	11	1	0	0	1					
		2.07%	1.53%	2.44%	2.46%	3.02%	2.70%	2.19%	2.88%	2.77%	2.78%	2.97%	1.78%	2.26%	2.03%	0.0%	1.12%	3.26%	1.27%	2.98%	0.0%	2.04%	1.15%	2.01%	1.09%	3.37%	2.02%	0.76%	0.73%	0.0%	0.43%	1.45%	0.26%	0.0%	0.0%	0.68%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	714	42	54	29	52	33	59	55	30	34	51	11	26	7	9	7	8	10	0	9	11	30	18	4	11	5	9	9	1	19	29	22	13	4	3					
		4.95%	4.96%	6.60%	4.76%	5.06%	3.88%	5.40%	5.28%	3.47%	5.57%	6.07%	6.54%	4.20%	2.84%	10.97%	2.62%	8.69%	6.36%	0.0%	7.25%	7.48%	5.76%	5.17%	4.39%	6.17%	2.02%	6.92%	6.61%	1.69%	4.08%	3.84%	5.72%	4.30%	3.96%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	420	26	32	17	43	26	37	36	24	33	33	6	24	1	1	8	5	0	2	0	2	13	5	1	1	6	6	4	0	8	9	3	3	3	2					
		2.91%	3.07%	3.91%	2.79%	4.19%	3.06%	3.38%	3.45%	2.77%	5.40%	3.93%	3.57%	3.88%	0.40%	1.21%	2.99%	5.43%	0.0%	2.98%	0.0%	1.36%	2.5%	1.43%	1.09%	0.56%	2.42%	4.61%	2.94%	0.0%	1.72%	1.19%	0.78%	0.99%	2.97%	1.36%					
22	"5. ""За Русь Святую"""	54	2	2	2	2	4	3	3	2	0	4	1	3	1	0	3	0	1	1	0	0	2	1	0	2	0	1	1	0	3	4	2	1	1	2					
		0.37%	0.23%	0.24%	0.32%	0.19%	0.47%	0.27%	0.28%	0.23%	0.0%	0.47%	0.59%	0.48%	0.40%	0.0%	1.12%	0.0%	0.63%	1.49%	0.0%	0.0%	0.38%	0.28%	0.0%	1.12%	0.0%	0.76%	0.73%	0.0%	0.64%	0.52%	0.52%	0.33%	0.99%	1.36%					
23	"6. ""Объединенная Российская партия ""Русь"""	46	4	0	0	2	3	1	1	4	1	2	2	4	0	1	0	0	0	0	1	0	2	1	1	0	1	3	0	0	2	2	1	6	0	1					
		0.31%	0.47%	0.0%	0.0%	0.19%	0.35%	0.09%	0.09%	0.46%	0.16%	0.23%	1.19%	0.64%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.38%	0.28%	1.09%	0.0%	0.40%	2.30%	0.0%	0.0%	0.43%	0.26%	0.26%	1.98%	0.0%	0.68%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	7	5	2	9	4	7	11	6	8	1	0	5	1	0	0	1	0	1	0	0	2	2	0	0	0	0	1	0	2	5	2	0	0	0					
		0.56%	0.82%	0.61%	0.32%	0.87%	0.47%	0.64%	1.05%	0.69%	1.31%	0.11%	0.0%	0.80%	0.40%	0.0%	0.0%	1.08%	0.0%	1.49%	0.0%	0.0%	0.38%	0.57%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.43%	0.66%	0.52%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	1	0	3	3	0	1	0	1	2	1	1	1	0	0	0	0	0	1	0	0	2	1	0	2	0	0	1	0	1	0	0	0	1	0					
		0.15%	0.11%	0.0%	0.49%	0.29%	0.0%	0.09%	0.0%	0.11%	0.32%	0.11%	0.59%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	1.49%	0.0%	0.0%	0.38%	0.28%	0.0%	1.12%	0.0%	0.0%	0.73%	0.0%	0.21%	0.0%	0.0%	0.0%	0.99%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	2	4	0	1	2	8	5	2	3	1	2	2	2	0	3	1	0	0	0	1	4	0	1	1	0	0	0	0	1	1	0	0	0	0					
		0.32%	0.23%	0.48%	0.0%	0.09%	0.23%	0.73%	0.48%	0.23%	0.49%	0.11%	1.19%	0.32%	0.81%	0.0%	1.12%	1.08%	0.0%	0.0%	0.0%	0.68%	0.76%	0.0%	1.09%	0.56%	0.0%	0.0%	0.0%	0.0%	0.21%	0.13%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	543	35	18	20	26	26	28	45	32	13	16	7	21	23	4	3	4	10	3	7	17	49	21	1	12	4	6	10	1	10	27	9	10	0	25					
		3.76%	4.13%	2.20%	3.28%	2.53%	3.06%	2.56%	4.32%	3.70%	2.13%	1.90%	4.16%	3.39%	9.34%	4.87%	1.12%	4.34%	6.36%	4.47%	5.64%	11.56%	9.42%	6.03%	1.09%	6.74%	1.61%	4.61%	7.35%	1.69%	2.15%	3.57%	2.34%	3.31%	0.0%	17.00%					
28	"11. ""Истинные патриоты России"""	12	1	1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.08%	0.11%	0.12%	0.0%	0.09%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	1.08%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	317	25	22	23	20	18	20	22	25	16	18	1	12	6	2	5	3	4	2	1	10	14	9	1	1	3	1	1	1	9	10	5	5	0	2					
		2.19%	2.95%	2.69%	3.78%	1.94%	2.12%	1.83%	2.11%	2.89%	2.62%	2.14%	0.59%	1.94%	2.43%	2.43%	1.87%	3.26%	2.54%	2.98%	0.80%	6.80%	2.69%	2.58%	1.09%	0.56%	1.21%	0.76%	0.73%	1.69%	1.93%	1.32%	1.30%	1.65%	0.0%	1.36%					
30	"13. ""Демократическая партия России"""	65	5	1	4	5	3	0	10	2	2	3	1	2	1	0	3	0	1	0	0	0	6	1	0	2	1	1	0	0	3	5	0	0	3	0					
		0.45%	0.59%	0.12%	0.65%	0.48%	0.35%	0.0%	0.96%	0.23%	0.32%	0.35%	0.59%	0.32%	0.40%	0.0%	1.12%	0.0%	0.63%	0.0%	0.0%	0.0%	1.15%	0.28%	0.0%	1.12%	0.40%	0.76%	0.0%	0.0%	0.64%	0.66%	0.0%	0.0%	2.97%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	3	1	3	2	1	7	0	0	1	0	1	3	1	1	1	1	0	0	2	0	1	1	1	1	1	0	0	1	1	2	2	0	0	0					
		0.27%	0.35%	0.12%	0.49%	0.19%	0.11%	0.64%	0.0%	0.0%	0.16%	0.0%	0.59%	0.48%	0.40%	1.21%	0.37%	1.08%	0.0%	0.0%	1.61%	0.0%	0.19%	0.28%	1.09%	0.56%	0.40%	0.0%	0.0%	1.69%	0.21%	0.26%	0.52%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	3	1	0	0	1	3	0	0	2	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	2	0	0	0					
		0.13%	0.0%	0.36%	0.16%	0.0%	0.0%	0.09%	0.28%	0.0%	0.0%	0.23%	0.0%	0.32%	0.40%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.76%	0.73%	0.0%	0.21%	0.0%	0.52%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1876	102	115	78	153	139	155	139	134	66	129	30	116	22	10	32	7	15	17	9	12	63	41	8	30	15	17	12	1	56	99	29	16	6	3					
		13.00%	12.05%	14.07%	12.82%	14.91%	16.37%	14.19%	13.35%	15.50%	10.81%	15.37%	17.85%	18.77%	8.94%	12.19%	11.98%	7.60%	9.55%	25.37%	7.25%	8.16%	12.11%	11.78%	8.79%	16.85%	6.07%	13.07%	8.82%	1.69%	12.04%	13.11%	7.55%	5.29%	5.94%	2.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	2	0	1	1	3	1	3	2	1	1	1	2	0	0	2	0	0	0	2	1	1	4	1	0	0	0	2	0	1	0	3	2	2	0					
		0.27%	0.23%	0.0%	0.16%	0.09%	0.35%	0.09%	0.28%	0.23%	0.16%	0.11%	0.59%	0.32%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	1.61%	0.68%	0.19%	1.14%	1.09%	0.0%	0.0%	0.0%	1.47%	0.0%	0.21%	0.0%	0.78%	0.66%	1.98%	0.0%					
35	"18. ""ЛДПР"""	1742	127	123	99	146	85	143	107	106	88	93	13	46	44	5	28	25	33	6	12	16	52	39	12	19	26	8	12	0	64	83	45	18	6	13					
		12.07%	15.01%	15.05%	16.28%	14.23%	10.01%	13.09%	10.27%	12.26%	14.42%	11.08%	7.73%	7.44%	17.88%	6.09%	10.48%	27.17%	21.01%	8.95%	9.67%	10.88%	10.0%	11.20%	13.18%	10.67%	10.52%	6.15%	8.82%	0.0%	13.76%	10.99%	11.71%	5.96%	5.94%	8.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	354	34	20	16	30	19	20	25	17	12	23	1	10	9	0	5	0	0	2	3	3	15	7	4	9	6	2	2	0	12	21	8	12	4	3					
		2.45%	4.01%	2.44%	2.63%	2.92%	2.23%	1.83%	2.40%	1.96%	1.96%	2.74%	0.59%	1.61%	3.65%	0.0%	1.87%	0.0%	0.0%	2.98%	2.41%	2.04%	2.88%	2.01%	4.39%	5.05%	2.42%	1.53%	1.47%	0.0%	2.58%	2.78%	2.08%	3.97%	3.96%	2.04%					
37	"20. ""Политическая партия ""Единая Россия"""	5497	294	281	238	363	313	401	379	302	216	286	57	239	80	36	126	29	52	26	66	58	163	127	38	48	137	47	51	24	221	314	192	175	52	66					
		38.11%	34.75%	34.39%	39.14%	35.38%	36.86%	36.72%	36.40%	34.95%	35.40%	34.08%	33.92%	38.67%	32.52%	43.90%	47.19%	31.52%	33.12%	38.80%	53.22%	39.45%	31.34%	36.49%	41.75%	26.96%	55.46%	36.15%	37.5%	40.67%	47.52%	41.58%	50.0%	57.94%	51.48%	44.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	3	0	2	1	0	4	3	1	0	3	2	1	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	2	3	4	1	0	0					
		0.24%	0.35%	0.0%	0.32%	0.09%	0.0%	0.36%	0.28%	0.11%	0.0%	0.35%	1.19%	0.16%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.68%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.43%	0.39%	1.04%	0.33%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	43	0	1	1	4	1	5	7	2	2	4	1	3	1	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	3	1	1	1	0	0					
		0.29%	0.0%	0.12%	0.16%	0.38%	0.11%	0.45%	0.67%	0.23%	0.32%	0.47%	0.59%	0.48%	0.40%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.64%	0.13%	0.26%	0.33%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1098	62	42	33	72	75	94	95	79	53	90	14	43	17	6	12	0	12	2	0	4	30	23	8	19	18	11	10	23	15	67	30	14	14	11					
		7.61%	7.32%	5.14%	5.42%	7.01%	8.83%	8.60%	9.12%	9.14%	8.68%	10.72%	8.33%	6.95%	6.91%	7.31%	4.49%	0.0%	7.64%	2.98%	0.0%	2.72%	5.76%	6.60%	8.79%	10.67%	7.28%	8.46%	7.35%	38.98%	3.22%	8.87%	7.81%	4.63%	13.86%	7.48%					
																																									
41	Против всех	702	35	53	14	44	50	55	52	43	34	33	7	26	16	4	13	0	11	2	4	6	54	16	6	7	11	11	7	7	14	31	14	11	1	10					
		4.86%	4.13%	6.48%	2.30%	4.28%	5.88%	5.03%	4.99%	4.97%	5.57%	3.93%	4.16%	4.20%	6.50%	4.87%	4.86%	0.0%	7.00%	2.98%	3.22%	4.08%	10.38%	4.59%	6.59%	3.93%	4.45%	8.46%	5.14%	11.86%	3.01%	4.10%	3.64%	3.64%	0.99%	6.80%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
