Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Курортная N13																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	754	27	41	50	45	56	46	19	36	40	42	34	31	11	4	37	32	12	8	38	17	29	8	46	12	18	15	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1911	56	80	54	54	32	29	213	67	97	56	29	54	57	22	56	45	253	63	69	122	146	7	7	22	74	5	142					
14	Число погашенных неиспользованных открепительных удостоверений	326	13	9	0	0	7	4	21	5	10	8	17	19	19	16	13	18	18	12	12	13	21	12	4	8	12	15	20					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	120	9	6	9	13	7	4	8	6	10	8	5	7	1	1	5	4	0	0	5	2	5	0	1	0	3	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	623	19	12	24	40	51	36	19	29	49	33	31	31	12	8	39	26	22	2	38	10	35	4	9	2	31	0	11					
		2.39%	2.15%	0.93%	2.26%	3.00%	3.38%	2.66%	1.66%	2.82%	2.83%	3.19%	2.62%	2.58%	2.40%	4.60%	2.51%	1.80%	2.33%	0.69%	2.37%	1.14%	2.61%	1.84%	0.93%	1.47%	3.94%	0.00%	4.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	364	7	22	20	25	29	13	12	20	21	13	17	21	7	1	24	26	3	5	21	7	23	10	9	2	6	0	0					
		1.40%	0.79%	1.70%	1.88%	1.88%	1.92%	0.96%	1.05%	1.95%	1.21%	1.26%	1.44%	1.75%	1.40%	0.57%	1.55%	1.80%	0.32%	1.73%	1.31%	0.80%	1.72%	4.61%	0.93%	1.47%	0.76%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	31	0	1	0	2	3	0	4	1	2	1	3	3	2	0	1	3	1	0	2	0	1	0	1	0	0	0	0					
		0.12%	0.00%	0.08%	0.00%	0.15%	0.20%	0.00%	0.35%	0.10%	0.12%	0.10%	0.25%	0.25%	0.40%	0.00%	0.06%	0.21%	0.11%	0.00%	0.12%	0.00%	0.07%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3279	72	135	141	184	160	166	148	137	206	175	166	179	48	11	154	128	116	39	303	119	192	36	114	15	95	2	38					
		12.58%	8.16%	10.43%	13.28%	13.80%	10.62%	12.25%	12.89%	13.33%	11.91%	16.94%	14.02%	14.89%	9.58%	6.32%	9.92%	8.85%	12.28%	13.49%	18.87%	13.58%	14.33%	16.59%	11.80%	11.03%	12.07%	1.01%	13.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	413	17	15	16	25	25	30	21	19	22	19	9	18	6	6	28	15	19	17	24	6	30	6	5	1	11	1	2					
		1.58%	1.93%	1.16%	1.51%	1.88%	1.66%	2.21%	1.83%	1.85%	1.27%	1.84%	0.76%	1.50%	1.20%	3.45%	1.80%	1.04%	2.01%	5.88%	1.49%	0.68%	2.24%	2.76%	0.52%	0.74%	1.40%	0.51%	0.73%					
23	6.Политическая партия «Партия социальной справедливости»	54	2	4	0	3	0	0	0	2	7	2	2	5	3	0	2	4	0	0	6	3	4	0	3	0	0	2	0					
		0.21%	0.23%	0.31%	0.00%	0.23%	0.00%	0.00%	0.00%	0.19%	0.40%	0.19%	0.17%	0.42%	0.60%	0.00%	0.13%	0.28%	0.00%	0.00%	0.37%	0.34%	0.30%	0.00%	0.31%	0.00%	0.00%	1.01%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2135	97	114	81	107	150	93	102	77	146	91	94	104	30	17	143	108	48	21	111	49	126	19	89	14	75	7	22					
		8.19%	10.99%	8.81%	7.63%	8.03%	9.95%	6.86%	8.89%	7.49%	8.44%	8.81%	7.94%	8.65%	5.99%	9.77%	9.21%	7.47%	5.08%	7.27%	6.91%	5.59%	9.40%	8.76%	9.21%	10.29%	9.53%	3.54%	8.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3482	89	167	153	196	243	185	139	194	259	150	168	187	52	30	173	132	136	40	218	118	173	22	70	15	99	14	60					
		13.36%	10.09%	12.91%	14.41%	14.70%	16.12%	13.65%	12.11%	18.87%	14.97%	14.52%	14.19%	15.56%	10.38%	17.24%	11.14%	9.13%	14.39%	13.84%	13.57%	13.47%	12.91%	10.14%	7.25%	11.03%	12.58%	7.07%	21.82%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	179	6	7	7	13	12	12	3	9	9	10	11	10	6	0	15	11	4	1	9	3	5	1	5	1	4	3	2					
		0.69%	0.68%	0.54%	0.66%	0.98%	0.80%	0.89%	0.26%	0.88%	0.52%	0.97%	0.93%	0.83%	1.20%	0.00%	0.97%	0.76%	0.42%	0.35%	0.56%	0.34%	0.37%	0.46%	0.52%	0.74%	0.51%	1.52%	0.73%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14430	543	753	560	690	753	759	643	505	951	481	622	584	316	93	912	945	559	150	791	539	699	115	648	81	443	165	130					
		55.36%	61.56%	58.19%	52.73%	51.76%	49.97%	56.01%	56.01%	49.12%	54.97%	46.56%	52.53%	48.59%	63.07%	53.45%	58.73%	65.35%	59.15%	51.90%	49.25%	61.53%	52.16%	52.99%	67.08%	59.56%	56.29%	83.33%	47.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	833	15	49	53	34	70	45	45	27	49	46	50	43	11	7	45	44	31	13	57	18	43	3	7	4	15	2	7					
		3.20%	1.70%	3.79%	4.99%	2.55%	4.64%	3.32%	3.92%	2.63%	2.83%	4.45%	4.22%	3.58%	2.20%	4.02%	2.90%	3.04%	3.28%	4.50%	3.55%	2.05%	3.21%	1.38%	0.72%	2.94%	1.91%	1.01%	2.55%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
