Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Пильнинская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1960	УИК №1962	УИК №1963	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972	УИК №1973	УИК №1974	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	470	50	30	30	30	20	10	20	20	20	5	20	10	10	5	10	5	10	5	5	10	10	10	10	5	20	10	10	10	10	10	10	10	5	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	184	36	28	29	27	4	5	5	0	5	0	3	5	2	0	1	4	7	0	0	3	1	2	1	0	10	2	0	0	1	2	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	138	10	8	4	9	12	3	3	2	3	3	5	2	2	8	1	3	2	6	5	3	4	5	3	3	3	2	4	2	3	0	3	3	3	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	286	14	2	1	3	16	5	15	20	15	5	17	5	8	5	9	1	3	5	5	7	9	8	9	5	10	8	10	10	9	8	10	9	5	5	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	876	70	61	87	91	36	15	36	13	32	17	46	16	7	15	24	8	7	6	4	15	23	16	17	4	37	7	15	19	15	33	24	22	6	18	14					
		9.29%	8.74%	9.33%	10.24%	10.89%	8.07%	8.15%	8.07%	7.65%	8.86%	12.06%	9.06%	9.88%	5.60%	15.63%	11.48%	7.55%	5.65%	6.52%	6.67%	18.07%	13.94%	10.32%	8.42%	5.56%	10.00%	4.43%	10.42%	9.50%	12.20%	11.11%	6.50%	7.14%	11.32%	11.25%	6.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	902	89	71	108	118	37	13	37	12	58	17	44	26	22	5	15	5	10	10	2	8	27	11	27	5	37	10	11	11	13	8	6	8	11	6	4					
		9.56%	11.11%	10.86%	12.71%	14.11%	8.30%	7.07%	8.30%	7.06%	16.07%	12.06%	8.66%	16.05%	17.60%	5.21%	7.18%	4.72%	8.06%	10.87%	3.33%	9.64%	16.36%	7.10%	13.37%	6.94%	10.00%	6.33%	7.64%	5.50%	10.57%	2.69%	1.63%	2.60%	20.75%	3.75%	1.97%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	73	5	5	7	6	4	1	2	0	5	2	3	0	1	3	0	0	3	2	1	3	0	2	0	0	5	0	1	2	1	3	1	4	0	1	0					
		0.77%	0.62%	0.76%	0.82%	0.72%	0.90%	0.54%	0.45%	0.00%	1.39%	1.42%	0.59%	0.00%	0.80%	3.13%	0.00%	0.00%	2.42%	2.17%	1.67%	3.61%	0.00%	1.29%	0.00%	0.00%	1.35%	0.00%	0.69%	1.00%	0.81%	1.01%	0.27%	1.30%	0.00%	0.63%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2938	304	292	355	333	129	43	125	40	65	34	127	40	47	32	82	39	27	29	24	22	50	27	40	19	107	34	29	56	17	79	129	59	7	33	63					
		31.15%	37.95%	44.65%	41.76%	39.83%	28.92%	23.37%	28.03%	23.53%	18.01%	24.11%	25.00%	24.69%	37.60%	33.33%	39.23%	36.79%	21.77%	31.52%	40.00%	26.51%	30.30%	17.42%	19.80%	26.39%	28.92%	21.52%	20.14%	28.00%	13.82%	26.60%	34.96%	19.16%	13.21%	20.63%	31.03%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	65	8	10	7	2	1	0	1	2	1	0	0	1	0	2	3	0	0	1	3	0	1	1	4	0	1	0	2	1	1	4	3	1	1	0	3					
		0.69%	0.99%	1.53%	0.82%	0.24%	0.22%	0.00%	0.22%	1.18%	0.28%	0.00%	0.00%	0.62%	0.00%	2.08%	1.44%	0.00%	0.00%	1.09%	5.00%	0.00%	0.61%	0.65%	1.98%	0.00%	0.27%	0.00%	1.39%	0.50%	0.81%	1.35%	0.81%	0.32%	1.89%	0.00%	1.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4427	310	208	273	279	223	109	241	101	193	69	281	79	48	35	83	54	75	42	26	35	62	93	113	44	178	105	77	110	72	167	202	204	28	96	112					
		46.93%	38.70%	31.80%	32.12%	33.37%	50.00%	59.24%	54.04%	59.41%	53.46%	48.94%	55.31%	48.77%	38.40%	36.46%	39.71%	50.94%	60.48%	45.65%	43.33%	42.17%	37.58%	60.00%	55.94%	61.11%	48.11%	66.46%	53.47%	55.00%	58.54%	56.23%	54.74%	66.23%	52.83%	60.00%	55.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	3	0	2	1	3	1	0	0	4	1	1	0	0	1	1	0	0	1	0	0	1	2	0	0	2	0	1	1	2	1	2	2	0	1	4					
		0.40%	0.37%	0.00%	0.24%	0.12%	0.67%	0.54%	0.00%	0.00%	1.11%	0.71%	0.20%	0.00%	0.00%	1.04%	0.48%	0.00%	0.00%	1.09%	0.00%	0.00%	0.61%	1.29%	0.00%	0.00%	0.54%	0.00%	0.69%	0.50%	1.63%	0.34%	0.54%	0.65%	0.00%	0.63%	1.97%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
