Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Оричевская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924					
14	Число погашенных открепительных удостоверений	80	3	1	2	1	1	2	4	0	5	0	0	1	0	14	1	3	1	1	3	1	2	3	2	3	3	1	1	5	5	3	5	1	2					
15	Число открепительных удостоверений выданных ТИК	20	0	0	0	0	1	1	1	4	0	3	0	0	0	1	0	0	0	1	0	1	2	0	0	0	1	0	0	1	1	1	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	234	8	1	8	6	6	4	18	9	5	5	7	9	16	15	4	5	2	4	6	5	3	6	7	6	4	4	7	14	12	9	13	2	4					
		1.43%	1.50%	1.03%	2.09%	3.79%	1.05%	1.33%	2.73%	0.75%	2.06%	0.65%	1.95%	1.70%	1.86%	1.46%	2.28%	2.32%	0.65%	1.40%	1.50%	0.72%	0.69%	0.56%	0.88%	2.17%	1.09%	5.19%	2.39%	1.36%	1.55%	4.03%	1.45%	1.05%	1.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	342	7	2	13	0	6	5	9	34	10	12	8	16	18	28	1	5	9	6	7	18	15	29	15	2	4	0	4	19	22	2	12	3	1					
		2.09%	1.31%	2.06%	3.41%	0.0%	1.05%	1.66%	1.36%	2.85%	4.13%	1.57%	2.23%	3.03%	2.10%	2.73%	0.57%	2.32%	2.93%	2.11%	1.75%	2.59%	3.49%	2.73%	1.88%	0.72%	1.09%	0.0%	1.36%	1.85%	2.84%	0.89%	1.34%	1.58%	0.41%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	620	18	5	12	3	22	12	29	33	14	19	11	23	24	40	17	13	15	13	15	24	11	39	10	13	23	2	9	49	32	13	40	5	12					
		3.78%	3.37%	5.15%	3.14%	1.89%	3.86%	4.0%	4.41%	2.77%	5.78%	2.5%	3.07%	4.35%	2.80%	3.91%	9.71%	6.04%	4.88%	4.57%	3.75%	3.46%	2.56%	3.67%	1.25%	4.71%	6.28%	2.59%	3.08%	4.78%	4.13%	5.82%	4.48%	2.64%	4.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	556	10	1	5	2	3	6	21	79	8	21	15	24	28	25	1	1	21	16	14	33	17	50	49	3	9	0	12	34	11	2	28	3	4					
		3.39%	1.87%	1.03%	1.31%	1.26%	0.52%	2.0%	3.19%	6.63%	3.30%	2.76%	4.18%	4.54%	3.26%	2.44%	0.57%	0.46%	6.84%	5.63%	3.50%	4.76%	3.96%	4.71%	6.16%	1.08%	2.45%	0.0%	4.10%	3.32%	1.42%	0.89%	3.13%	1.58%	1.65%					
22	"5. ""За Русь Святую"""	116	2	0	4	0	3	0	2	6	1	13	3	2	4	5	2	1	3	2	1	4	4	3	7	3	2	0	7	4	12	3	6	4	3					
		0.70%	0.37%	0.0%	1.04%	0.0%	0.52%	0.0%	0.30%	0.50%	0.41%	1.71%	0.83%	0.37%	0.46%	0.48%	1.14%	0.46%	0.97%	0.70%	0.25%	0.57%	0.93%	0.28%	0.88%	1.08%	0.54%	0.0%	2.39%	0.39%	1.55%	1.34%	0.67%	2.11%	1.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	53	4	1	3	0	0	1	2	4	5	3	1	3	0	3	1	0	0	3	3	1	2	1	1	0	0	0	0	4	2	2	2	1	0					
		0.32%	0.75%	1.03%	0.78%	0.0%	0.0%	0.33%	0.30%	0.33%	2.06%	0.39%	0.27%	0.56%	0.0%	0.29%	0.57%	0.0%	0.0%	1.05%	0.75%	0.14%	0.46%	0.09%	0.12%	0.0%	0.0%	0.0%	0.0%	0.39%	0.25%	0.89%	0.22%	0.52%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	95	0	1	2	0	2	1	0	16	1	2	5	0	5	11	1	0	0	0	5	10	0	8	4	0	2	0	2	7	4	2	3	0	1					
		0.58%	0.0%	1.03%	0.52%	0.0%	0.35%	0.33%	0.0%	1.34%	0.41%	0.26%	1.39%	0.0%	0.58%	1.07%	0.57%	0.0%	0.0%	0.0%	1.25%	1.44%	0.0%	0.75%	0.50%	0.0%	0.54%	0.0%	0.68%	0.68%	0.51%	0.89%	0.33%	0.0%	0.41%					
25	"8. ""Народно-республиканская партия России"""	23	1	0	2	0	2	0	1	1	1	4	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	2	0	0					
		0.14%	0.18%	0.0%	0.52%	0.0%	0.35%	0.0%	0.15%	0.08%	0.41%	0.52%	0.27%	0.18%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.89%	0.22%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	66	2	0	3	1	2	0	3	8	3	4	2	2	2	1	1	0	1	0	2	4	0	4	5	0	0	0	1	5	4	0	4	1	1					
		0.40%	0.37%	0.0%	0.78%	0.63%	0.35%	0.0%	0.45%	0.67%	1.23%	0.52%	0.55%	0.37%	0.23%	0.09%	0.57%	0.0%	0.32%	0.0%	0.50%	0.57%	0.0%	0.37%	0.62%	0.0%	0.0%	0.0%	0.34%	0.48%	0.51%	0.0%	0.44%	0.52%	0.41%					
27	"10. ""Аграрная партия России"""	1932	142	15	78	17	106	9	91	30	11	149	74	93	34	73	28	56	38	19	38	65	104	111	110	61	74	1	54	51	49	10	63	49	29					
		11.80%	26.64%	15.46%	20.47%	10.75%	18.62%	3.0%	13.85%	2.52%	4.54%	19.60%	20.67%	17.61%	3.96%	7.14%	16.0%	26.04%	12.37%	6.69%	9.52%	9.37%	24.24%	10.47%	13.83%	22.10%	20.21%	1.29%	18.49%	4.98%	6.33%	4.48%	7.06%	25.92%	11.98%					
28	"11. ""Истинные патриоты России"""	12	0	0	0	0	0	2	1	3	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.15%	0.25%	0.0%	0.0%	0.27%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.09%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	231	11	1	2	3	7	3	10	15	3	5	3	13	8	9	2	3	3	2	7	10	4	27	18	5	4	0	10	15	8	4	14	1	1					
		1.41%	2.06%	1.03%	0.52%	1.89%	1.23%	1.0%	1.52%	1.26%	1.23%	0.65%	0.83%	2.46%	0.93%	0.88%	1.14%	1.39%	0.97%	0.70%	1.75%	1.44%	0.93%	2.54%	2.26%	1.81%	1.09%	0.0%	3.42%	1.46%	1.03%	1.79%	1.56%	0.52%	0.41%					
30	"13. ""Демократическая партия России"""	47	2	0	0	1	2	0	1	2	0	2	0	0	1	2	0	0	1	1	4	3	1	5	1	2	1	0	0	2	1	4	5	2	1					
		0.28%	0.37%	0.0%	0.0%	0.63%	0.35%	0.0%	0.15%	0.16%	0.0%	0.26%	0.0%	0.0%	0.11%	0.19%	0.0%	0.0%	0.32%	0.35%	1.00%	0.43%	0.23%	0.47%	0.12%	0.72%	0.27%	0.0%	0.0%	0.19%	0.12%	1.79%	0.56%	1.05%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	0	0	0	3	1	5	2	0	2	1	0	2	2	0	1	0	0	2	1	0	2	2	1	0	0	0	4	2	1	4	0	0					
		0.24%	0.37%	0.0%	0.0%	0.0%	0.52%	0.33%	0.76%	0.16%	0.0%	0.26%	0.27%	0.0%	0.23%	0.19%	0.0%	0.46%	0.0%	0.0%	0.50%	0.14%	0.0%	0.18%	0.25%	0.36%	0.0%	0.0%	0.0%	0.39%	0.25%	0.44%	0.44%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	31	1	0	0	2	2	1	0	2	0	3	0	0	1	2	0	1	0	3	0	2	1	1	1	2	0	0	1	1	2	0	2	0	0					
		0.18%	0.18%	0.0%	0.0%	1.26%	0.35%	0.33%	0.0%	0.16%	0.0%	0.39%	0.0%	0.0%	0.11%	0.19%	0.0%	0.46%	0.0%	1.05%	0.0%	0.28%	0.23%	0.09%	0.12%	0.72%	0.0%	0.0%	0.34%	0.09%	0.25%	0.0%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1079	24	7	14	5	68	9	27	90	25	36	23	22	46	90	6	13	15	26	33	45	33	108	77	13	16	2	7	81	39	15	46	9	9					
		6.59%	4.50%	7.21%	3.67%	3.16%	11.95%	3.0%	4.10%	7.56%	10.33%	4.73%	6.42%	4.16%	5.36%	8.80%	3.42%	6.04%	4.88%	9.15%	8.27%	6.49%	7.69%	10.18%	9.68%	4.71%	4.37%	2.59%	2.39%	7.91%	5.04%	6.72%	5.15%	4.76%	3.71%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	66	2	0	2	2	2	0	4	3	2	1	4	0	4	1	0	2	4	1	4	2	1	0	0	2	2	0	4	3	3	2	5	2	2					
		0.40%	0.37%	0.0%	0.52%	1.26%	0.35%	0.0%	0.60%	0.25%	0.82%	0.13%	1.11%	0.0%	0.46%	0.09%	0.0%	0.93%	1.30%	0.35%	1.00%	0.28%	0.23%	0.0%	0.0%	0.72%	0.54%	0.0%	1.36%	0.29%	0.38%	0.89%	0.56%	1.05%	0.82%					
35	"18. ""ЛДПР"""	2651	67	31	40	19	80	67	74	220	31	149	59	71	215	220	26	27	50	46	65	109	55	126	100	30	38	7	44	223	149	39	99	38	37					
		16.20%	12.57%	31.95%	10.49%	12.02%	14.05%	22.33%	11.26%	18.48%	12.80%	19.60%	16.48%	13.44%	25.08%	21.52%	14.85%	12.55%	16.28%	16.19%	16.29%	15.72%	12.82%	11.88%	12.57%	10.86%	10.38%	9.09%	15.06%	21.77%	19.27%	17.48%	11.09%	20.10%	15.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	406	10	4	14	8	8	7	19	37	9	19	5	7	21	21	5	4	7	9	16	17	5	20	15	4	15	2	3	22	26	6	28	5	8					
		2.48%	1.87%	4.12%	3.67%	5.06%	1.40%	2.33%	2.89%	3.10%	3.71%	2.5%	1.39%	1.32%	2.45%	2.05%	2.85%	1.86%	2.28%	3.16%	4.01%	2.45%	1.16%	1.88%	1.88%	1.44%	4.09%	2.59%	1.02%	2.14%	3.36%	2.69%	3.13%	2.64%	3.30%					
37	"20. ""Политическая партия ""Единая Россия"""	5541	145	24	148	55	185	134	267	462	78	236	95	169	344	361	50	49	93	86	115	209	94	309	266	109	126	48	88	349	273	78	363	43	90					
		33.86%	27.20%	24.74%	38.84%	34.81%	32.51%	44.66%	40.63%	38.82%	32.23%	31.05%	26.53%	32.00%	40.14%	35.32%	28.57%	22.79%	30.29%	30.28%	28.82%	30.15%	21.91%	29.15%	33.45%	39.49%	34.42%	62.33%	30.13%	34.08%	35.31%	34.97%	40.69%	22.75%	37.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	1	2	0	0	0	0	0	0	0	1	1	3	0	2	0	0	0	1	0	0	2	1	1	1	2	1	3	2	0	0	0	0					
		0.15%	0.18%	1.03%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.18%	0.35%	0.0%	1.14%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.18%	0.12%	0.36%	0.27%	2.59%	0.34%	0.29%	0.25%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	51	0	0	0	0	1	1	1	4	0	0	1	3	3	9	1	1	0	0	1	6	4	7	0	1	0	0	1	2	1	0	2	0	1					
		0.31%	0.0%	0.0%	0.0%	0.0%	0.17%	0.33%	0.15%	0.33%	0.0%	0.0%	0.27%	0.56%	0.35%	0.88%	0.57%	0.46%	0.0%	0.0%	0.25%	0.86%	0.93%	0.66%	0.0%	0.36%	0.0%	0.0%	0.34%	0.19%	0.12%	0.0%	0.22%	0.0%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1313	32	3	20	30	34	18	47	67	18	53	22	36	39	76	11	20	20	34	45	82	42	138	70	8	33	5	22	84	60	19	93	12	20					
		8.02%	6.00%	3.09%	5.24%	18.98%	5.97%	6.0%	7.15%	5.63%	7.43%	6.97%	6.14%	6.81%	4.55%	7.43%	6.28%	9.30%	6.51%	11.97%	11.27%	11.83%	9.79%	13.01%	8.80%	2.89%	9.01%	6.49%	7.53%	8.20%	7.76%	8.52%	10.42%	6.34%	8.26%					
																																								
41	Против всех	545	23	0	7	4	19	16	16	58	13	12	11	20	24	18	5	6	13	11	8	35	17	51	26	9	10	0	8	24	30	3	33	4	11					
		3.33%	4.31%	0.0%	1.83%	2.53%	3.33%	5.33%	2.43%	4.87%	5.37%	1.57%	3.07%	3.78%	2.80%	1.76%	2.85%	2.79%	4.23%	3.87%	2.00%	5.05%	3.96%	4.81%	3.27%	3.26%	2.73%	0.0%	2.73%	2.34%	3.88%	1.34%	3.69%	2.11%	4.54%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
