7	Число избирательных бюллетеней в переносных ящиках для голосования	3861	18	27	35	17	9	24	31	22	16	19	32	37	17	43	23	14	27	29	32	40	54	8	25	15	16	10	49	28	55	21	10	13	19	6	43	32	70	25	72	74	45	60	109	32	15	36	32	35	73	79	80	177	20	67	73	45	30	58	63	13	45	37	44	50	94	90	16	19	77	52	78	28	75	61	31	61	65	71	27	2	7	0	201	0	0	10	5	9	18	9	2	26	16	26	17	12	11	10	92	14	32	15	7									
8	Число бюллетеней в стационарных ящиках для голосования	84501	726	773	858	543	1020	903	825	922	909	759	724	534	893	1002	852	695	670	796	811	628	913	716	962	979	1141	858	940	1011	1122	1158	903	905	850	718	939	958	1096	1008	719	994	807	1059	958	661	549	1149	785	697	557	954	996	1084	785	908	1061	450	938	794	920	224	120	561	301	881	899	1021	985	657	925	1162	86	165	700	659	671	868	1038	878	1039	192	1230	1585	232	1505	134	1244	1381	642	677	546	345	361	585	1012	611	746	831	1024	859	1027	806	1023	1218									
9	Число недействительных избирательных бюллетеней	829	5	5	2	4	12	10	9	16	14	6	7	7	11	19	10	10	7	13	9	7	14	6	12	13	7	11	12	6	6	6	0	6	7	10	9	4	11	6	13	4	6	8	9	7	8	21	4	3	2	8	11	16	6	7	15	3	6	14	13	4	2	4	0	8	10	8	4	7	7	14	1	2	15	6	9	11	10	16	9	2	14	16	3	13	0	6	8	11	8	3	1	2	9	6	2	0	7	7	10	5	9	20	7									
10	Число действительных избирательных бюллетеней	87533	739	795	891	556	1017	917	847	928	911	772	749	564	899	1026	865	699	690	812	834	661	953	718	975	981	1150	857	977	1033	1171	1173	913	912	862	714	973	986	1155	1027	778	1064	846	1111	1058	686	556	1164	813	729	628	1025	1065	1245	799	968	1119	492	962	838	970	233	163	594	345	923	983	1103	997	669	995	1200	163	191	760	714	693	918	1093	933	1057	192	1223	1569	430	1492	134	1248	1378	640	687	552	346	385	592	1032	626	758	835	1027	941	1036	829	1018	1218									
11	Число утраченных избирательных бюллетеней	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																																																		
13	Бабурин Сергей Николаевич	522	5	6	10	1	9	3	5	7	6	8	7	5	9	7	4	5	3	2	3	6	7	6	8	7	4	5	7	13	5	4	4	9	1	7	12	8	6	6	5	9	4	10	8	1	3	7	8	1	2	8	8	5	0	7	6	3	4	9	5	2	0	4	3	2	1	7	4	5	6	7	1	0	7	3	6	2	7	5	11	0	6	6	2	9	1	9	6	2	2	3	3	0	4	6	1	2	5	5	6	6	2	2	8									
		0.59%	0.67%	0.75%	1.12%	0.18%	0.87%	0.32%	0.58%	0.74%	0.65%	1.03%	0.93%	0.88%	0.99%	0.67%	0.46%	0.71%	0.43%	0.24%	0.36%	0.90%	0.72%	0.83%	0.81%	0.70%	0.35%	0.58%	0.71%	1.25%	0.42%	0.34%	0.44%	0.98%	0.12%	0.97%	1.22%	0.81%	0.51%	0.58%	0.63%	0.84%	0.47%	0.89%	0.75%	0.14%	0.53%	0.59%	0.98%	0.14%	0.32%	0.77%	0.74%	0.40%	0.00%	0.72%	0.53%	0.61%	0.41%	1.06%	0.51%	0.84%	0.00%	0.67%	0.87%	0.21%	0.10%	0.63%	0.40%	0.74%	0.60%	0.58%	0.61%	0.00%	0.90%	0.42%	0.85%	0.22%	0.63%	0.53%	1.03%	0.00%	0.49%	0.38%	0.46%	0.60%	0.75%	0.72%	0.43%	0.31%	0.29%	0.54%	0.86%	0.00%	0.67%	0.58%	0.16%	0.26%	0.59%	0.48%	0.63%	0.58%	0.24%	0.19%	0.65%									
14	Грудинин Павел Николаевич	13791	102	121	135	59	192	164	141	142	114	116	115	96	130	169	161	109	99	106	94	94	156	108	164	165	171	111	149	186	177	195	137	174	143	150	144	156	200	164	122	185	131	183	152	110	67	191	144	100	90	148	141	253	139	117	141	89	149	112	156	48	13	93	53	120	124	130	109	93	161	169	17	37	80	95	110	145	196	175	183	32	176	140	51	290	29	255	261	113	85	89	56	56	95	179	97	113	154	166	161	222	129	213	249									
		15.61%	13.71%	15.13%	15.12%	10.54%	18.66%	17.69%	16.47%	15.04%	12.32%	14.91%	15.21%	16.81%	14.29%	16.17%	18.40%	15.37%	14.20%	12.85%	11.15%	14.07%	16.13%	14.92%	16.62%	16.60%	14.78%	12.79%	15.07%	17.90%	15.04%	16.54%	15.01%	18.95%	16.46%	20.72%	14.66%	15.76%	17.15%	15.88%	15.42%	17.32%	15.38%	16.35%	14.25%	15.87%	11.88%	16.12%	17.63%	13.66%	14.29%	14.33%	13.10%	20.06%	17.27%	12.00%	12.43%	17.98%	15.39%	13.15%	15.87%	20.25%	7.88%	15.55%	15.36%	12.89%	12.49%	11.70%	10.89%	13.76%	16.07%	13.92%	10.37%	19.17%	10.32%	13.19%	15.67%	15.61%	17.77%	18.44%	17.17%	16.49%	14.23%	8.83%	11.78%	19.27%	21.64%	20.33%	18.83%	17.36%	12.23%	16.04%	16.14%	14.47%	15.81%	17.24%	15.45%	14.91%	18.29%	16.05%	16.93%	21.33%	15.39%	20.52%	20.33%									
15	Жириновский Владимир Вольфович	4222	40	37	42	22	43	31	45	41	69	29	47	26	33	53	27	42	41	54	48	46	50	28	44	49	31	39	59	36	59	49	28	35	28	22	46	46	63	39	43	62	33	57	40	45	27	66	41	52	21	37	57	65	47	72	58	24	50	45	60	14	16	42	12	48	50	43	53	29	38	48	8	9	60	33	40	52	45	52	54	14	47	101	32	65	10	42	62	33	24	15	15	23	24	35	42	13	37	42	39	49	44	41	58									
		4.78%	5.38%	4.63%	4.70%	3.93%	4.18%	3.34%	5.26%	4.34%	7.46%	3.73%	6.22%	4.55%	3.63%	5.07%	3.09%	5.92%	5.88%	6.55%	5.69%	6.89%	5.17%	3.87%	4.46%	4.93%	2.68%	4.49%	5.97%	3.46%	5.01%	4.16%	3.07%	3.81%	3.22%	3.04%	4.68%	4.65%	5.40%	3.78%	5.44%	5.81%	3.87%	5.09%	3.75%	6.49%	4.79%	5.57%	5.02%	7.10%	3.33%	3.58%	5.30%	5.15%	5.84%	7.38%	5.11%	4.85%	5.17%	5.28%	6.10%	5.91%	9.70%	7.02%	3.48%	5.16%	5.04%	3.87%	5.29%	4.29%	3.79%	3.95%	4.88%	4.66%	7.74%	4.58%	5.70%	5.60%	4.08%	5.48%	5.07%	7.22%	3.80%	6.37%	7.39%	4.32%	7.46%	3.35%	4.47%	5.07%	3.45%	2.70%	4.32%	5.94%	3.99%	3.37%	6.69%	1.72%	4.39%	4.06%	4.10%	4.71%	5.25%	3.95%	4.73%									
16	Путин Владимир Владимирович	65345	563	614	660	451	712	668	630	691	683	592	542	412	678	751	633	509	498	622	664	494	689	539	716	729	899	658	730	760	880	846	713	642	644	493	730	736	840	761	582	771	640	827	807	518	428	846	585	546	495	802	831	886	587	724	876	362	730	656	720	159	130	442	255	720	780	888	796	513	753	939	134	143	594	556	517	695	811	675	775	143	964	1224	322	1002	86	879	994	463	555	410	249	283	437	764	458	604	582	763	692	710	630	718	847									
		73.95%	75.67%	76.75%	73.91%	80.54%	69.19%	72.06%	73.60%	73.20%	73.84%	76.09%	71.69%	72.15%	74.51%	71.87%	72.34%	71.79%	71.45%	75.39%	78.77%	73.95%	71.25%	74.45%	72.54%	73.34%	77.70%	75.81%	73.81%	73.15%	74.77%	71.76%	78.09%	69.93%	74.11%	68.09%	74.34%	74.34%	72.04%	73.67%	73.58%	72.19%	75.12%	73.91%	75.63%	74.75%	75.89%	71.39%	71.60%	74.59%	78.57%	77.64%	77.23%	70.26%	72.92%	74.26%	77.25%	73.13%	75.41%	76.99%	73.25%	67.09%	78.79%	73.91%	73.91%	77.34%	78.55%	79.93%	79.52%	75.89%	75.15%	77.35%	81.71%	74.09%	76.65%	77.22%	73.65%	74.81%	73.53%	71.13%	72.70%	73.71%	77.93%	77.22%	74.36%	66.58%	64.18%	70.10%	71.72%	71.12%	79.86%	73.87%	71.76%	73.13%	72.71%	73.60%	72.93%	79.68%	69.12%	73.79%	72.77%	68.20%	75.18%	69.17%	69.14%									
17	Собчак Ксения Анатольевна	1544	10	5	18	10	25	15	9	28	19	14	14	10	16	15	8	13	18	14	12	8	28	15	20	16	18	17	16	21	23	37	13	23	13	21	14	17	15	17	9	11	20	7	19	4	8	33	17	11	9	11	12	14	15	24	16	7	10	6	14	4	2	7	9	14	11	14	14	13	11	18	1	1	8	8	6	12	12	9	18	1	9	66	7	65	3	26	30	7	6	17	9	6	9	13	10	15	25	20	17	22	12	26	29									
		1.75%	1.34%	0.63%	2.02%	1.79%	2.43%	1.62%	1.05%	2.97%	2.05%	1.80%	1.85%	1.75%	1.76%	1.44%	0.91%	1.83%	2.58%	1.70%	1.42%	1.20%	2.90%	2.07%	2.03%	1.61%	1.56%	1.96%	1.62%	2.02%	1.95%	3.14%	1.42%	2.51%	1.50%	2.90%	1.43%	1.72%	1.29%	1.65%	1.14%	1.03%	2.35%	0.63%	1.78%	0.58%	1.42%	2.78%	2.08%	1.50%	1.43%	1.06%	1.12%	1.11%	1.86%	2.46%	1.41%	1.41%	1.03%	0.70%	1.42%	1.69%	1.21%	1.17%	2.61%	1.50%	1.11%	1.26%	1.40%	1.92%	1.10%	1.48%	0.61%	0.52%	1.03%	1.11%	0.85%	1.29%	1.09%	0.95%	1.69%	0.52%	0.73%	4.16%	1.62%	4.32%	2.24%	2.07%	2.16%	1.08%	0.86%	3.06%	2.59%	1.55%	1.50%	1.25%	1.59%	1.98%	2.97%	1.93%	1.79%	2.11%	1.43%	2.50%	2.37%									
18	Сурайкин Максим Александрович	455	3	2	7	5	7	4	4	5	6	2	6	4	7	6	3	6	8	6	2	2	7	9	4	5	3	3	3	1	5	12	6	7	4	3	4	6	3	12	6	8	4	7	6	2	1	3	2	4	1	9	5	9	1	4	8	3	5	2	3	2	1	2	2	1	3	3	5	1	5	9	1	0	4	5	4	6	6	4	1	1	7	10	3	9	2	3	5	3	3	5	2	3	2	8	7	0	5	7	5	6	5	0	4									
		0.51%	0.40%	0.25%	0.78%	0.89%	0.68%	0.43%	0.47%	0.53%	0.65%	0.26%	0.79%	0.70%	0.77%	0.57%	0.34%	0.85%	1.15%	0.73%	0.24%	0.30%	0.72%	1.24%	0.41%	0.50%	0.26%	0.35%	0.30%	0.10%	0.42%	1.02%	0.66%	0.76%	0.46%	0.41%	0.41%	0.61%	0.26%	1.16%	0.76%	0.75%	0.47%	0.63%	0.56%	0.29%	0.18%	0.25%	0.24%	0.55%	0.16%	0.87%	0.46%	0.71%	0.12%	0.41%	0.71%	0.61%	0.52%	0.23%	0.31%	0.84%	0.61%	0.33%	0.58%	0.11%	0.30%	0.27%	0.50%	0.15%	0.50%	0.74%	0.61%	0.00%	0.52%	0.69%	0.57%	0.65%	0.54%	0.42%	0.09%	0.52%	0.57%	0.63%	0.69%	0.60%	1.49%	0.24%	0.36%	0.46%	0.43%	0.90%	0.58%	0.78%	0.33%	0.77%	1.11%	0.00%	0.59%	0.68%	0.53%	0.58%	0.60%	0.00%	0.33%									
19	Титов Борис Юрьевич	705	8	5	9	5	10	8	9	6	5	2	8	4	9	11	6	5	7	4	7	4	9	4	10	4	11	10	5	7	10	13	4	12	13	3	8	7	9	15	5	7	6	9	9	1	9	6	8	7	7	5	7	2	7	9	4	1	3	2	6	2	1	1	8	8	7	8	9	7	10	4	1	1	4	4	6	2	9	4	5	1	8	9	2	24	0	18	12	10	8	4	5	6	9	12	5	2	9	11	8	14	4	5	12									
		0.80%	1.08%	0.63%	1.01%	0.89%	0.97%	0.86%	1.05%	0.64%	0.54%	0.26%	1.06%	0.70%	0.99%	1.05%	0.69%	0.71%	1.00%	0.48%	0.83%	0.60%	0.93%	0.55%	1.01%	0.40%	0.95%	1.15%	0.51%	0.67%	0.85%	1.10%	0.44%	1.31%	1.50%	0.41%	0.81%	0.71%	0.77%	1.45%	0.63%	0.66%	0.70%	0.80%	0.84%	0.14%	1.60%	0.51%	0.98%	0.96%	1.11%	0.48%	0.65%	0.16%	0.87%	0.92%	0.35%	0.20%	0.31%	0.23%	0.61%	0.84%	0.61%	0.17%	2.32%	0.86%	0.70%	0.72%	0.90%	1.04%	0.99%	0.33%	0.61%	0.52%	0.52%	0.56%	0.85%	0.22%	0.82%	0.42%	0.47%	0.52%	0.65%	0.57%	0.46%	1.59%	0.00%	1.44%	0.87%	1.54%	1.15%	0.72%	1.44%	1.55%	1.50%	1.16%	0.80%	0.26%	1.07%	1.06%	0.84%	1.34%	0.48%	0.48%	0.98%									
20	Явлинский Григорий Алексеевич	949	8	5	10	3	19	24	4	8	9	9	10	7	17	14	23	10	16	4	4	7	7	9	9	6	13	14	8	9	12	17	8	10	16	15	15	10	19	13	6	11	8	11	17	5	13	12	8	8	3	5	4	11	3	11	10	3	11	6	6	2	0	3	3	10	7	10	7	8	11	6	0	0	3	10	4	4	7	9	10	0	6	13	11	28	3	16	8	9	4	9	7	8	12	15	6	9	18	13	13	7	3	13	11									
		1.07%	1.08%	0.63%	1.12%	0.54%	1.85%	2.59%	0.47%	0.85%	0.97%	1.16%	1.32%	1.23%	1.87%	1.34%	2.63%	1.41%	2.30%	0.48%	0.47%	1.05%	0.72%	1.24%	0.91%	0.60%	1.12%	1.61%	0.81%	0.87%	1.02%	1.44%	0.88%	1.09%	1.84%	2.07%	1.53%	1.01%	1.63%	1.26%	0.76%	1.03%	0.94%	0.98%	1.59%	0.72%	2.30%	1.01%	0.98%	1.09%	0.48%	0.48%	0.37%	0.87%	0.37%	1.13%	0.88%	0.61%	1.14%	0.70%	0.61%	0.84%	0.00%	0.50%	0.87%	1.07%	0.70%	0.90%	0.70%	1.18%	1.10%	0.49%	0.00%	0.00%	0.39%	1.39%	0.57%	0.43%	0.63%	0.95%	0.94%	0.00%	0.49%	0.82%	2.54%	1.86%	2.24%	1.28%	0.58%	1.38%	0.58%	1.62%	2.02%	2.07%	1.99%	1.45%	0.96%	1.19%	2.14%	1.26%	1.37%	0.67%	0.36%	1.25%	0.90%									
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
																																																																																																																		
