Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    территориальная избирательная комиссия Селивановского района																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №1038					
		56.96%	62.41%	55.78%	53.49%	73.94%	55.30%	55.29%	52.84%	65.29%	58.82%	56.36%	50.92%	70.31%	45.74%	58.33%	62.88%	53.23%	67.42%	67.76%	64.06%	58.61%	47.75%	52.73%	61.27%	56.36%	51.80%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	59	3	6	2	0	0	2	0	0	5	0	0	1	0	0	0	0	1	1	2	7	16	7	1	1	4					
		0.54%	0.72%	0.87%	0.42%	0.00%	0.00%	0.43%	0.00%	0.00%	1.40%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.76%	0.41%	0.71%	0.85%	1.24%	0.54%	0.13%	0.91%	0.90%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
