Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Солонешенская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454					
		8.20%	11.75%	13.24%	4.81%	12.77%	11.36%	6.32%	6.06%	6.90%	3.73%	26.47%	6.94%	8.22%	8.93%	4.29%	6.80%	8.89%	7.84%	1.92%	7.26%	5.95%	6.61%	11.54%	7.62%	11.43%	15.22%	11.76%	9.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	500	20	2	31	0	6	39	4	27	23	6	2	26	11	6	127	52	12	6	6	17	6	0	43	10	13	1	4					
		8.47%	5.46%	1.47%	16.58%	0.00%	13.64%	8.21%	6.06%	31.03%	9.54%	17.65%	2.78%	5.94%	19.64%	8.57%	10.41%	8.40%	11.76%	5.77%	4.84%	9.19%	4.96%	0.00%	8.40%	14.29%	3.88%	1.18%	12.50%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	35	4	1	1	0	0	2	1	0	2	0	1	6	1	0	7	2	0	0	1	0	0	0	5	0	1	0	0					
		0.59%	1.09%	0.74%	0.53%	0.00%	0.00%	0.42%	1.52%	0.00%	0.83%	0.00%	1.39%	1.37%	1.79%	0.00%	0.57%	0.32%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.98%	0.00%	0.30%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3503	191	74	108	65	31	315	45	29	145	15	59	265	35	51	679	345	52	81	71	116	85	19	317	37	193	63	17					
		59.36%	52.19%	54.41%	57.75%	69.15%	70.45%	66.32%	68.18%	33.33%	60.17%	44.12%	81.94%	60.50%	62.50%	72.86%	55.66%	55.74%	50.98%	77.88%	57.26%	62.70%	70.25%	73.08%	61.91%	52.86%	57.61%	74.12%	53.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	0	0	0	0	0	1	0	0	3	0	0	3	0	0	1	5	0	0	1	1	1	0	0	0	3	1	0					
		0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	1.24%	0.00%	0.00%	0.68%	0.00%	0.00%	0.08%	0.81%	0.00%	0.00%	0.81%	0.54%	0.83%	0.00%	0.00%	0.00%	0.90%	1.18%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
